step,action,eef_pos,good,target_pos,in_target
0,[ 0.3         0.22943371  0.         -1.        ],[-0.07049537 -0.16445121],True,[ 0.11247077 -0.02408188],False
1,[ 0.3         0.22943371  0.         -1.        ],[-0.06850554 -0.16263719],True,[ 0.11247077 -0.02408188],False
2,[ 0.3         0.22943371  0.         -1.        ],[-0.06599321 -0.16019302],True,[ 0.11247077 -0.02408188],False
3,[ 0.3         0.22943371  0.         -1.        ],[-0.06321378 -0.15748358],True,[ 0.11247077 -0.02408188],False
4,[ 0.3         0.22943371  0.         -1.        ],[-0.06021271 -0.15461418],True,[ 0.11247077 -0.02408188],False
5,[ 0.3         0.22943371  0.         -1.        ],[-0.05703431 -0.15163829],True,[ 0.11247077 -0.02408188],False
6,[ 0.3         0.22943371  0.         -1.        ],[-0.05371307 -0.14858704],True,[ 0.11247077 -0.02408188],False
7,[ 0.3         0.22943371  0.         -1.        ],[-0.05026924 -0.14548886],True,[ 0.11247077 -0.02408188],False
8,[ 0.3         0.22943371  0.         -1.        ],[-0.04672289 -0.14236528],True,[ 0.11247077 -0.02408188],False
9,[ 0.3         0.22943371  0.         -1.        ],[-0.04309396 -0.13923187],True,[ 0.11247077 -0.02408188],False
10,[ 0.3         0.22943371  0.         -1.        ],[-0.0394012  -0.13609936],True,[ 0.11247077 -0.02408188],False
11,[ 0.3         0.22943371  0.         -1.        ],[-0.03566132 -0.13297448],True,[ 0.11247077 -0.02408188],False
12,[ 0.3         0.22943371  0.         -1.        ],[-0.03188862 -0.12986088],True,[ 0.11247077 -0.02408188],False
13,[ 0.3         0.22943371  0.         -1.        ],[-0.02809479 -0.12675992],True,[ 0.11247077 -0.02408188],False
14,[ 0.3         0.22943371  0.         -1.        ],[-0.024289   -0.12367144],True,[ 0.11247077 -0.02408188],False
15,[ 0.3         0.22943371  0.         -1.        ],[-0.02047815 -0.12059431],True,[ 0.11247077 -0.02408188],False
16,[ 0.3         0.22943371  0.         -1.        ],[-0.01666713 -0.11752694],True,[ 0.11247077 -0.02408188],False
17,[ 0.3         0.22943371  0.         -1.        ],[-0.01285923 -0.11446761],True,[ 0.11247077 -0.02408188],False
18,[ 0.3         0.22943371  0.         -1.        ],[-0.0090564  -0.11141469],True,[ 0.11247077 -0.02408188],False
19,[ 0.3         0.22943371  0.         -1.        ],[-0.0052596  -0.10836678],True,[ 0.11247077 -0.02408188],False
20,[ 0.3         0.22943371  0.         -1.        ],[-0.00146906 -0.10532276],True,[ 0.11247077 -0.02408188],False
21,[ 0.3         0.22943371  0.         -1.        ],[ 0.00231549 -0.10228177],True,[ 0.11247077 -0.02408188],False
22,[ 0.3         0.22943371  0.         -1.        ],[ 0.00609463 -0.09924322],True,[ 0.11247077 -0.02408188],False
23,[ 0.3         0.22943371  0.         -1.        ],[ 0.00986912 -0.09620673],True,[ 0.11247077 -0.02408188],False
24,[ 0.3         0.22943371  0.         -1.        ],[ 0.01363979 -0.09317208],True,[ 0.11247077 -0.02408188],False
25,[ 0.3         0.22943371  0.         -1.        ],[ 0.01740744 -0.09013918],True,[ 0.11247077 -0.02408188],False
26,[ 0.3         0.22943371  0.         -1.        ],[ 0.02117281 -0.08710801],True,[ 0.11247077 -0.02408188],False
27,[ 0.3         0.22943371  0.         -1.        ],[ 0.02493656 -0.08407862],True,[ 0.11247077 -0.02408188],False
28,[ 0.3         0.22943371  0.         -1.        ],[ 0.02869923 -0.08105107],True,[ 0.11247077 -0.02408188],False
