step,action,eef_pos,good,target_pos,in_target
0,[-0.3        -0.16540214  0.         -1.        ],[ 0.01682869 -0.02428636],True,[-0.13667462 -0.10939155],False
1,[-0.3        -0.16540214  0.         -1.        ],[ 0.01564061 -0.02615291],True,[-0.13667462 -0.10939155],False
2,[-0.3        -0.16540214  0.         -1.        ],[ 0.0141429  -0.02812158],True,[-0.13667462 -0.10939155],False
3,[-0.3        -0.16540214  0.         -1.        ],[ 0.01216478 -0.0301387 ],True,[-0.13667462 -0.10939155],False
4,[-0.3        -0.16540214  0.         -1.        ],[ 0.00973767 -0.03218603],True,[-0.13667462 -0.10939155],False
5,[-0.3        -0.16540214  0.         -1.        ],[ 0.00691828 -0.03425517],True,[-0.13667462 -0.10939155],False
6,[-0.3        -0.16540214  0.         -1.        ],[ 0.00376292 -0.03633755],True,[-0.13667462 -0.10939155],False
7,[-0.3        -0.16540214  0.         -1.        ],[ 0.00033173 -0.03842622],True,[-0.13667462 -0.10939155],False
8,[-0.3        -0.16540214  0.         -1.        ],[-0.0033164  -0.04051641],True,[-0.13667462 -0.10939155],False
9,[-0.3        -0.16540214  0.         -1.        ],[-0.00712749 -0.04260541],True,[-0.13667462 -0.10939155],False
10,[-0.3        -0.16540214  0.         -1.        ],[-0.01105445 -0.04469215],True,[-0.13667462 -0.10939155],False
11,[-0.3        -0.16540214  0.         -1.        ],[-0.01505787 -0.04677669],True,[-0.13667462 -0.10939155],False
12,[-0.3        -0.16540214  0.         -1.        ],[-0.01910606 -0.04885978],True,[-0.13667462 -0.10939155],False
13,[-0.3        -0.16540214  0.         -1.        ],[-0.02317461 -0.0509425 ],True,[-0.13667462 -0.10939155],False
14,[-0.3        -0.16540214  0.         -1.        ],[-0.0272456  -0.05302598],True,[-0.13667462 -0.10939155],False
15,[-0.3        -0.16540214  0.         -1.        ],[-0.03130667 -0.05511122],True,[-0.13667462 -0.10939155],False
16,[-0.3        -0.16540214  0.         -1.        ],[-0.03535005 -0.05719903],True,[-0.13667462 -0.10939155],False
17,[-0.3        -0.16540214  0.         -1.        ],[-0.03937157 -0.05928999],True,[-0.13667462 -0.10939155],False
18,[-0.3        -0.16540214  0.         -1.        ],[-0.04336986 -0.0613844 ],True,[-0.13667462 -0.10939155],False
19,[-0.3        -0.16540214  0.         -1.        ],[-0.04734546 -0.06348241],True,[-0.13667462 -0.10939155],False
20,[-0.3        -0.16540214  0.         -1.        ],[-0.05130025 -0.06558397],True,[-0.13667462 -0.10939155],False
21,[-0.3        -0.16540214  0.         -1.        ],[-0.05523688 -0.06768891],True,[-0.13667462 -0.10939155],False
22,[-0.3        -0.16540214  0.         -1.        ],[-0.05915836 -0.069797  ],True,[-0.13667462 -0.10939155],False
23,[-0.3        -0.16540214  0.         -1.        ],[-0.06306774 -0.07190795],True,[-0.13667462 -0.10939155],False
24,[-0.3        -0.16540214  0.         -1.        ],[-0.06696789 -0.07402148],True,[-0.13667462 -0.10939155],False
25,[-0.3        -0.16540214  0.         -1.        ],[-0.07086126 -0.07613618],True,[-0.13667462 -0.10939155],False
26,[-0.3        -0.16540214  0.         -1.        ],[-0.07475044 -0.078253  ],True,[-0.13667462 -0.10939155],False
27,[-0.3        -0.16540214  0.         -1.        ],[-0.07863857 -0.08037692],True,[-0.13667462 -0.10939155],False
28,[-0.3        -0.16540214  0.         -1.        ],[-0.0825276  -0.08250813],True,[-0.13667462 -0.10939155],False
29,[-0.3        -0.16540214  0.         -1.        ],[-0.08641839 -0.08464415],True,[-0.13667462 -0.10939155],False
30,[-0.3        -0.16540214  0.         -1.        ],[-0.09031127 -0.0867827 ],True,[-0.13667462 -0.10939155],True
31,[-0.3        -0.16540214  0.         -1.        ],[-0.09420627 -0.08892229],True,[-0.13667462 -0.10939155],True
32,[-0.3        -0.16540214  0.         -1.        ],[-0.09810328 -0.09106208],True,[-0.13667462 -0.10939155],True
33,[-0.3        -0.16540214  0.         -1.        ],[-0.10200209 -0.09320165],True,[-0.13667462 -0.10939155],True
34,[-0.3        -0.16540214  0.         -1.        ],[-0.10590242 -0.09534089],True,[-0.13667462 -0.10939155],True
35,[-0.3        -0.16540214  0.         -1.        ],[-0.10980397 -0.0974798 ],True,[-0.13667462 -0.10939155],True
36,[-0.3        -0.16540214  0.         -1.        ],[-0.11370642 -0.0996185 ],True,[-0.13667462 -0.10939155],True
37,[-0.3        -0.16540214  0.         -1.        ],[-0.11760941 -0.10175711],True,[-0.13667462 -0.10939155],True
38,[-0.3        -0.16540214  0.         -1.        ],[-0.12151263 -0.10389575],True,[-0.13667462 -0.10939155],True
39,[-0.3        -0.16540214  0.         -1.        ],[-0.12541572 -0.10603453],True,[-0.13667462 -0.10939155],True
40,[ 0  0  0 -1],[-0.12765387 -0.10714545],True,[-0.13667462 -0.10939155],True
41,[ 0  0  0 -1],[-0.12858583 -0.10729545],True,[-0.13667462 -0.10939155],True
42,[ 0  0  0 -1],[-0.12922332 -0.10723625],True,[-0.13667462 -0.10939155],True
43,[ 0  0  0 -1],[-0.12970411 -0.10714094],True,[-0.13667462 -0.10939155],True
44,[ 0  0  0 -1],[-0.13006115 -0.10705973],True,[-0.13667462 -0.10939155],True
45,[ 0  0  0 -1],[-0.13030604 -0.10700454],True,[-0.13667462 -0.10939155],True
46,[ 0  0  0 -1],[-0.13046286 -0.10697175],True,[-0.13667462 -0.10939155],True
47,[ 0  0  0 -1],[-0.13057337 -0.10695059],True,[-0.13667462 -0.10939155],True
