step,action,eef_pos,good,target_pos,in_target
0,[ 0.3        -0.10420978  0.         -1.        ],[-0.15867622 -0.1111249 ],True,[ 0.118382   -0.20747789],False
1,[ 0.3        -0.10420978  0.         -1.        ],[-0.15699784 -0.11139414],True,[ 0.118382   -0.20747789],False
2,[ 0.3        -0.10420978  0.         -1.        ],[-0.15479001 -0.11183918],True,[ 0.118382   -0.20747789],False
3,[ 0.3        -0.10420978  0.         -1.        ],[-0.15223169 -0.11247342],True,[ 0.118382   -0.20747789],False
4,[ 0.3        -0.10420978  0.         -1.        ],[-0.14936754 -0.11329653],True,[ 0.118382   -0.20747789],False
5,[ 0.3        -0.10420978  0.         -1.        ],[-0.14626463 -0.11427824],True,[ 0.118382   -0.20747789],False
6,[ 0.3        -0.10420978  0.         -1.        ],[-0.14296776 -0.11538791],True,[ 0.118382   -0.20747789],False
7,[ 0.3        -0.10420978  0.         -1.        ],[-0.13951314 -0.1165954 ],True,[ 0.118382   -0.20747789],False
8,[ 0.3        -0.10420978  0.         -1.        ],[-0.13593311 -0.11787269],True,[ 0.118382   -0.20747789],False
9,[ 0.3        -0.10420978  0.         -1.        ],[-0.13225547 -0.119196  ],True,[ 0.118382   -0.20747789],False
10,[ 0.3        -0.10420978  0.         -1.        ],[-0.12850351 -0.12054675],True,[ 0.118382   -0.20747789],False
11,[ 0.3        -0.10420978  0.         -1.        ],[-0.12469534 -0.12190786],True,[ 0.118382   -0.20747789],False
12,[ 0.3        -0.10420978  0.         -1.        ],[-0.12084625 -0.12326826],True,[ 0.118382   -0.20747789],False
13,[ 0.3        -0.10420978  0.         -1.        ],[-0.11697026 -0.12462583],True,[ 0.118382   -0.20747789],False
14,[ 0.3        -0.10420978  0.         -1.        ],[-0.11307774 -0.12597813],True,[ 0.118382   -0.20747789],False
15,[ 0.3        -0.10420978  0.         -1.        ],[-0.10917653 -0.12732404],True,[ 0.118382   -0.20747789],False
16,[ 0.3        -0.10420978  0.         -1.        ],[-0.10527246 -0.12866345],True,[ 0.118382   -0.20747789],False
17,[ 0.3        -0.10420978  0.         -1.        ],[-0.10136969 -0.1299968 ],True,[ 0.118382   -0.20747789],False
18,[ 0.3        -0.10420978  0.         -1.        ],[-0.09747092 -0.13132484],True,[ 0.118382   -0.20747789],False
19,[ 0.3        -0.10420978  0.         -1.        ],[-0.09357772 -0.13264836],True,[ 0.118382   -0.20747789],False
20,[ 0.3        -0.10420978  0.         -1.        ],[-0.08969079 -0.13396813],True,[ 0.118382   -0.20747789],False
21,[ 0.3        -0.10420978  0.         -1.        ],[-0.08581017 -0.13528481],True,[ 0.118382   -0.20747789],False
22,[ 0.3        -0.10420978  0.         -1.        ],[-0.08193545 -0.13659894],True,[ 0.118382   -0.20747789],False
23,[ 0.3        -0.10420978  0.         -1.        ],[-0.07806594 -0.13791097],True,[ 0.118382   -0.20747789],False
24,[ 0.3        -0.10420978  0.         -1.        ],[-0.0742008  -0.13922122],True,[ 0.118382   -0.20747789],False
25,[ 0.3        -0.10420978  0.         -1.        ],[-0.07033916 -0.14052995],True,[ 0.118382   -0.20747789],False
26,[ 0.3        -0.10420978  0.         -1.        ],[-0.06648017 -0.14183733],True,[ 0.118382   -0.20747789],False
27,[ 0.3        -0.10420978  0.         -1.        ],[-0.06262308 -0.14314348],True,[ 0.118382   -0.20747789],False
28,[ 0.3        -0.10420978  0.         -1.        ],[-0.05876724 -0.14444849],True,[ 0.118382   -0.20747789],False
29,[ 0.3        -0.10420978  0.         -1.        ],[-0.05491212 -0.1457524 ],True,[ 0.118382   -0.20747789],False
30,[ 0.3        -0.10420978  0.         -1.        ],[-0.05105732 -0.14705524],True,[ 0.118382   -0.20747789],False
31,[ 0.3        -0.10420978  0.         -1.        ],[-0.04720254 -0.14835702],True,[ 0.118382   -0.20747789],False
32,[ 0.3        -0.10420978  0.         -1.        ],[-0.04334761 -0.14965775],True,[ 0.118382   -0.20747789],False
33,[ 0.3        -0.10420978  0.         -1.        ],[-0.03949242 -0.15095743],True,[ 0.118382   -0.20747789],False
34,[ 0.3        -0.10420978  0.         -1.        ],[-0.03563694 -0.15225603],True,[ 0.118382   -0.20747789],False
35,[ 0.3        -0.10420978  0.         -1.        ],[-0.0317812  -0.15355356],True,[ 0.118382   -0.20747789],False
36,[ 0.3        -0.10420978  0.         -1.        ],[-0.02792526 -0.15485001],True,[ 0.118382   -0.20747789],False
37,[ 0.3        -0.10420978  0.         -1.        ],[-0.02406921 -0.15614535],True,[ 0.118382   -0.20747789],False
38,[ 0.3        -0.10420978  0.         -1.        ],[-0.02021317 -0.15743959],True,[ 0.118382   -0.20747789],False
39,[ 0.3        -0.10420978  0.         -1.        ],[-0.01635724 -0.15873271],True,[ 0.118382   -0.20747789],False
40,[ 0.3        -0.10420978  0.         -1.        ],[-0.01250156 -0.1600247 ],True,[ 0.118382   -0.20747789],False
41,[ 0.3        -0.10420978  0.         -1.        ],[-0.00864623 -0.16131556],True,[ 0.118382   -0.20747789],False
42,[ 0.3        -0.10420978  0.         -1.        ],[-0.00479137 -0.16260528],True,[ 0.118382   -0.20747789],False
43,[ 0.3        -0.10420978  0.         -1.        ],[-0.00093708 -0.16389385],True,[ 0.118382   -0.20747789],False
44,[ 0.3        -0.10420978  0.         -1.        ],[ 0.00291654 -0.16518128],True,[ 0.118382   -0.20747789],False
45,[ 0.3        -0.10420978  0.         -1.        ],[ 0.0067694  -0.16646756],True,[ 0.118382   -0.20747789],False
46,[ 0.3        -0.10420978  0.         -1.        ],[ 0.0106214  -0.16775268],True,[ 0.118382   -0.20747789],False
47,[ 0.3        -0.10420978  0.         -1.        ],[ 0.01447249 -0.16903665],True,[ 0.118382   -0.20747789],False
48,[ 0.3        -0.10420978  0.         -1.        ],[ 0.01832257 -0.17031947],True,[ 0.118382   -0.20747789],False
49,[ 0.3        -0.10420978  0.         -1.        ],[ 0.02217159 -0.17160114],True,[ 0.118382   -0.20747789],False
50,[ 0.3        -0.10420978  0.         -1.        ],[ 0.02601947 -0.17288166],True,[ 0.118382   -0.20747789],False
51,[ 0.3        -0.10420978  0.         -1.        ],[ 0.02986615 -0.17416102],True,[ 0.118382   -0.20747789],False
52,[ 0.3        -0.10420978  0.         -1.        ],[ 0.03371157 -0.17543924],True,[ 0.118382   -0.20747789],False
53,[ 0.3        -0.11351775  0.         -1.        ],[ 0.03755487 -0.17676647],True,[ 0.118382   -0.20747789],False
54,[ 0.3        -0.11351775  0.         -1.        ],[ 0.04139472 -0.17813058],True,[ 0.118382   -0.20747789],False
55,[ 0.3        -0.11351775  0.         -1.        ],[ 0.04523179 -0.17950384],True,[ 0.118382   -0.20747789],False
56,[ 0.3        -0.11351775  0.         -1.        ],[ 0.04906657 -0.18088325],True,[ 0.118382   -0.20747789],False
57,[ 0.3        -0.11351775  0.         -1.        ],[ 0.05289944 -0.18226747],True,[ 0.118382   -0.20747789],False
58,[ 0.3        -0.11351775  0.         -1.        ],[ 0.05673067 -0.18365519],True,[ 0.118382   -0.20747789],False
59,[ 0.3        -0.11351775  0.         -1.        ],[ 0.06056044 -0.1850452 ],True,[ 0.118382   -0.20747789],False
60,[ 0.3        -0.11351775  0.         -1.        ],[ 0.06438886 -0.18643644],True,[ 0.118382   -0.20747789],False
61,[ 0.3        -0.11351775  0.         -1.        ],[ 0.0682159  -0.18782804],True,[ 0.118382   -0.20747789],False
62,[ 0.3        -0.11351775  0.         -1.        ],[ 0.07204151 -0.18921934],True,[ 0.118382   -0.20747789],True
63,[ 0.3        -0.11351775  0.         -1.        ],[ 0.07586552 -0.19060994],True,[ 0.118382   -0.20747789],True
64,[ 0.3        -0.11351775  0.         -1.        ],[ 0.07968699 -0.19200134],True,[ 0.118382   -0.20747789],True
65,[ 0.3        -0.11351775  0.         -1.        ],[ 0.08350476 -0.19339557],True,[ 0.118382   -0.20747789],True
66,[ 0.3        -0.11351775  0.         -1.        ],[ 0.08731811 -0.19479366],True,[ 0.118382   -0.20747789],True
67,[ 0.3        -0.11351775  0.         -1.        ],[ 0.09112647 -0.19619632],True,[ 0.118382   -0.20747789],True
68,[ 0.3        -0.11351775  0.         -1.        ],[ 0.09492933 -0.19760415],True,[ 0.118382   -0.20747789],True
69,[ 0.3        -0.11351775  0.         -1.        ],[ 0.09872625 -0.19901762],True,[ 0.118382   -0.20747789],True
70,[ 0.3        -0.11351775  0.         -1.        ],[ 0.10251683 -0.2004372 ],True,[ 0.118382   -0.20747789],True
71,[ 0.3        -0.11351775  0.         -1.        ],[ 0.10630068 -0.20186326],True,[ 0.118382   -0.20747789],True
72,[ 0  0  0 -1],[ 0.10856204 -0.20276516],True,[ 0.118382   -0.20747789],True
73,[ 0  0  0 -1],[ 0.109849   -0.20340177],True,[ 0.118382   -0.20747789],True
74,[ 0  0  0 -1],[ 0.11095829 -0.20399451],True,[ 0.118382   -0.20747789],True
75,[ 0  0  0 -1],[ 0.11191974 -0.20452566],True,[ 0.118382   -0.20747789],True
76,[ 0  0  0 -1],[ 0.1127257  -0.20498028],True,[ 0.118382   -0.20747789],True
77,[ 0  0  0 -1],[ 0.11337298 -0.20535719],True,[ 0.118382   -0.20747789],True
78,[ 0  0  0 -1],[ 0.11386363 -0.20565974],True,[ 0.118382   -0.20747789],True
79,[ 0  0  0 -1],[ 0.11420647 -0.20589397],True,[ 0.118382   -0.20747789],True
80,[ 0  0  0 -1],[ 0.11444645 -0.20608025],True,[ 0.118382   -0.20747789],True
81,[ 0  0  0 -1],[ 0.11463054 -0.20623313],True,[ 0.118382   -0.20747789],True
82,[ 0  0  0 -1],[ 0.11476465 -0.20635884],True,[ 0.118382   -0.20747789],True
83,[ 0  0  0 -1],[ 0.11485791 -0.20646317],True,[ 0.118382   -0.20747789],True
84,[ 0  0  0 -1],[ 0.1149221  -0.20655166],True,[ 0.118382   -0.20747789],True
85,[ 0  0  0 -1],[ 0.11496737 -0.20662896],True,[ 0.118382   -0.20747789],True
86,[ 0  0  0 -1],[ 0.11500196 -0.20669887],True,[ 0.118382   -0.20747789],True
87,[ 0  0  0 -1],[ 0.11503237 -0.20676441],True,[ 0.118382   -0.20747789],True
88,[ 0  0  0 -1],[ 0.11506161 -0.20682741],True,[ 0.118382   -0.20747789],True
89,[ 0  0  0 -1],[ 0.11507869 -0.20688558],True,[ 0.118382   -0.20747789],True
90,[ 0  0  0 -1],[ 0.11508734 -0.20693937],True,[ 0.118382   -0.20747789],True
91,[ 0  0  0 -1],[ 0.11509134 -0.20698946],True,[ 0.118382   -0.20747789],True
92,[ 0  0  0 -1],[ 0.11509219 -0.20703624],True,[ 0.118382   -0.20747789],True
93,[ 0  0  0 -1],[ 0.11509076 -0.20708001],True,[ 0.118382   -0.20747789],True
