step,action,eef_pos,good,target_pos,in_target
0,[-0.00647446 -0.3         0.         -1.        ],[0.00450903 0.2570432 ],True,[-0.00082497  0.00950799],False
1,[-0.00647446 -0.3         0.         -1.        ],[0.00455838 0.25546775],True,[-0.00082497  0.00950799],False
2,[-0.00647446 -0.3         0.         -1.        ],[0.00469873 0.25331631],True,[-0.00082497  0.00950799],False
3,[-0.00647446 -0.3         0.         -1.        ],[0.0048772  0.25073651],True,[-0.00082497  0.00950799],False
4,[-0.00647446 -0.3         0.         -1.        ],[0.00506767 0.2477942 ],True,[-0.00082497  0.00950799],False
5,[-0.00647446 -0.3         0.         -1.        ],[0.00525684 0.24456458],True,[-0.00082497  0.00950799],False
6,[-0.00647446 -0.3         0.         -1.        ],[0.0054228  0.24110933],True,[-0.00082497  0.00950799],False
7,[-0.00647446 -0.3         0.         -1.        ],[0.0055507  0.23748464],True,[-0.00082497  0.00950799],False
8,[-0.00647446 -0.3         0.         -1.        ],[0.00563354 0.23373885],True,[-0.00082497  0.00950799],False
9,[-0.00647446 -0.3         0.         -1.        ],[0.00567052 0.22991134],True,[-0.00082497  0.00950799],False
10,[-0.00647446 -0.3         0.         -1.        ],[0.00566512 0.22603265],True,[-0.00082497  0.00950799],False
11,[-0.00647446 -0.3         0.         -1.        ],[0.00562337 0.22212543],True,[-0.00082497  0.00950799],False
12,[-0.00647446 -0.3         0.         -1.        ],[0.00555245 0.21820566],True,[-0.00082497  0.00950799],False
13,[-0.00647446 -0.3         0.         -1.        ],[0.00545977 0.21428398],True,[-0.00082497  0.00950799],False
14,[-0.00647446 -0.3         0.         -1.        ],[0.0053522  0.21036691],True,[-0.00082497  0.00950799],False
15,[-0.00647446 -0.3         0.         -1.        ],[0.00523575 0.20645796],True,[-0.00082497  0.00950799],False
16,[-0.00647446 -0.3         0.         -1.        ],[0.00511534 0.20255851],True,[-0.00082497  0.00950799],False
17,[-0.00647446 -0.3         0.         -1.        ],[0.00499476 0.19866854],True,[-0.00082497  0.00950799],False
18,[-0.00647446 -0.3         0.         -1.        ],[0.00487674 0.1947872 ],True,[-0.00082497  0.00950799],False
19,[-0.00647446 -0.3         0.         -1.        ],[0.00476309 0.19091322],True,[-0.00082497  0.00950799],False
20,[-0.00647446 -0.3         0.         -1.        ],[0.00465483 0.18704517],True,[-0.00082497  0.00950799],False
21,[-0.00647446 -0.3         0.         -1.        ],[0.00455239 0.18318164],True,[-0.00082497  0.00950799],False
22,[-0.00647446 -0.3         0.         -1.        ],[0.00445573 0.17932138],True,[-0.00082497  0.00950799],False
23,[-0.00647446 -0.3         0.         -1.        ],[0.00436451 0.17546329],True,[-0.00082497  0.00950799],False
24,[-0.00647446 -0.3         0.         -1.        ],[0.00427819 0.17160652],True,[-0.00082497  0.00950799],False
25,[-0.00647446 -0.3         0.         -1.        ],[0.00419616 0.16775038],True,[-0.00082497  0.00950799],False
26,[-0.00647446 -0.3         0.         -1.        ],[0.00411777 0.16389436],True,[-0.00082497  0.00950799],False
27,[-0.00647446 -0.3         0.         -1.        ],[0.0040424  0.16003811],True,[-0.00082497  0.00950799],False
28,[-0.00647446 -0.3         0.         -1.        ],[0.0039695  0.15618136],True,[-0.00082497  0.00950799],False
29,[-0.00647446 -0.3         0.         -1.        ],[0.00389861 0.15232395],True,[-0.00082497  0.00950799],False
30,[-0.00647446 -0.3         0.         -1.        ],[0.00382933 0.1484658 ],True,[-0.00082497  0.00950799],False
31,[-0.00647446 -0.3         0.         -1.        ],[0.00376137 0.14460684],True,[-0.00082497  0.00950799],False
32,[-0.00647446 -0.3         0.         -1.        ],[0.00369451 0.14074706],True,[-0.00082497  0.00950799],False
33,[-0.00647446 -0.3         0.         -1.        ],[0.0036286  0.13688644],True,[-0.00082497  0.00950799],False
34,[-0.00647446 -0.3         0.         -1.        ],[0.00356355 0.13302501],True,[-0.00082497  0.00950799],False
35,[-0.00647446 -0.3         0.         -1.        ],[0.0034993  0.12916276],True,[-0.00082497  0.00950799],False
36,[-0.00647446 -0.3         0.         -1.        ],[0.00343586 0.12529971],True,[-0.00082497  0.00950799],False
37,[-0.00647446 -0.3         0.         -1.        ],[0.00337322 0.12143587],True,[-0.00082497  0.00950799],False
38,[-0.00647446 -0.3         0.         -1.        ],[0.00331142 0.11757125],True,[-0.00082497  0.00950799],False
39,[-0.00647446 -0.3         0.         -1.        ],[0.00325049 0.11370586],True,[-0.00082497  0.00950799],False
40,[-0.00647446 -0.3         0.         -1.        ],[0.00319048 0.10983969],True,[-0.00082497  0.00950799],False
41,[-0.00647446 -0.3         0.         -1.        ],[0.00313142 0.10597275],True,[-0.00082497  0.00950799],False
42,[-0.00647446 -0.3         0.         -1.        ],[0.00307336 0.10210503],True,[-0.00082497  0.00950799],False
