step,action,eef_pos,good,target_pos,in_target
0,[ 0.3        -0.00694059  0.         -1.        ],[-0.15632564  0.07378514],True,[0.03697414 0.06917766],False
1,[ 0.3        -0.00694059  0.         -1.        ],[-0.15451253  0.07344227],True,[0.03697414 0.06917766],False
2,[ 0.3        -0.00694059  0.         -1.        ],[-0.15216368  0.07299621],True,[0.03697414 0.06917766],False
3,[ 0.3        -0.00694059  0.         -1.        ],[-0.14949489  0.07257561],True,[0.03697414 0.06917766],False
4,[ 0.3        -0.00694059  0.         -1.        ],[-0.14655293  0.07221565],True,[0.03697414 0.06917766],False
5,[ 0.3        -0.00694059  0.         -1.        ],[-0.14339272  0.07191596],True,[0.03697414 0.06917766],False
6,[ 0.3        -0.00694059  0.         -1.        ],[-0.1400577   0.07166752],True,[0.03697414 0.06917766],False
7,[ 0.3        -0.00694059  0.         -1.        ],[-0.13657633  0.0714603 ],True,[0.03697414 0.06917766],False
8,[ 0.3        -0.00694059  0.         -1.        ],[-0.13297519  0.07128381],True,[0.03697414 0.06917766],False
9,[ 0.3        -0.00694059  0.         -1.        ],[-0.12927898  0.0711287 ],True,[0.03697414 0.06917766],False
10,[ 0.3        -0.00694059  0.         -1.        ],[-0.12550989  0.07098741],True,[0.03697414 0.06917766],False
11,[ 0.3        -0.00694059  0.         -1.        ],[-0.1216873   0.07085431],True,[0.03697414 0.06917766],False
12,[ 0.3        -0.00694059  0.         -1.        ],[-0.11782832  0.0707295 ],True,[0.03697414 0.06917766],False
13,[ 0.3        -0.00694059  0.         -1.        ],[-0.11394777  0.07061812],True,[0.03697414 0.06917766],False
14,[ 0.3        -0.00694059  0.         -1.        ],[-0.11005686  0.07052087],True,[0.03697414 0.06917766],False
15,[ 0.3        -0.00694059  0.         -1.        ],[-0.10616395  0.07043698],True,[0.03697414 0.06917766],False
16,[ 0.3        -0.00694059  0.         -1.        ],[-0.10227472  0.07036406],True,[0.03697414 0.06917766],False
17,[ 0.3        -0.00694059  0.         -1.        ],[-0.09839234  0.07029734],True,[0.03697414 0.06917766],False
18,[ 0.3        -0.00694059  0.         -1.        ],[-0.09451852  0.07023332],True,[0.03697414 0.06917766],False
19,[ 0.3        -0.00694059  0.         -1.        ],[-0.09065383  0.07016989],True,[0.03697414 0.06917766],False
20,[ 0.3        -0.00694059  0.         -1.        ],[-0.08679807  0.07010595],True,[0.03697414 0.06917766],True
21,[ 0.3        -0.00694059  0.         -1.        ],[-0.08295052  0.07004106],True,[0.03697414 0.06917766],True
22,[ 0.3        -0.00694059  0.         -1.        ],[-0.07911013  0.06997513],True,[0.03697414 0.06917766],True
23,[ 0.3        -0.00694059  0.         -1.        ],[-0.07527557  0.06990726],True,[0.03697414 0.06917766],True
24,[ 0.3        -0.00694059  0.         -1.        ],[-0.07144546  0.06983644],True,[0.03697414 0.06917766],True
25,[ 0.3        -0.00694059  0.         -1.        ],[-0.0676188   0.06976338],True,[0.03697414 0.06917766],True
26,[ 0.3        -0.00694059  0.         -1.        ],[-0.06379462  0.06968853],True,[0.03697414 0.06917766],True
27,[ 0.3        -0.00694059  0.         -1.        ],[-0.05997209  0.06961215],True,[0.03697414 0.06917766],True
28,[ 0.3        -0.00694059  0.         -1.        ],[-0.05615053  0.06953443],True,[0.03697414 0.06917766],True
29,[ 0.3        -0.00694059  0.         -1.        ],[-0.05232945  0.06945554],True,[0.03697414 0.06917766],True
30,[ 0.3        -0.00694059  0.         -1.        ],[-0.04850845  0.0693756 ],True,[0.03697414 0.06917766],True
31,[ 0.3        -0.00694059  0.         -1.        ],[-0.04468731  0.06929469],True,[0.03697414 0.06917766],True
32,[ 0.3        -0.00694059  0.         -1.        ],[-0.04086587  0.06921286],True,[0.03697414 0.06917766],True
33,[ 0.3        -0.00694059  0.         -1.        ],[-0.03704409  0.0691302 ],True,[0.03697414 0.06917766],True
34,[ 0.3        -0.00694059  0.         -1.        ],[-0.03322201  0.06904708],True,[0.03697414 0.06917766],True
35,[ 0.3        -0.00694059  0.         -1.        ],[-0.02939971  0.06896381],True,[0.03697414 0.06917766],True
36,[ 0.3        -0.00694059  0.         -1.        ],[-0.02557729  0.06888054],True,[0.03697414 0.06917766],True
37,[ 0.3        -0.00694059  0.         -1.        ],[-0.02175484  0.06879737],True,[0.03697414 0.06917766],True
38,[ 0.3        -0.00694059  0.         -1.        ],[-0.01793248  0.06871437],True,[0.03697414 0.06917766],True
39,[ 0.3        -0.00694059  0.         -1.        ],[-0.01411032  0.06863156],True,[0.03697414 0.06917766],True
40,[ 0.3        -0.00694059  0.         -1.        ],[-0.01028844  0.06854895],True,[0.03697414 0.06917766],True
41,[ 0.3        -0.00694059  0.         -1.        ],[-0.00646695  0.06846654],True,[0.03697414 0.06917766],True
42,[ 0.3        -0.00694059  0.         -1.        ],[-0.00264592  0.06838431],True,[0.03697414 0.06917766],True
