step,action,eef_pos,good,target_pos,in_target
0,[ 0.3       -0.2157602  0.        -1.       ],[-0.11406156 -0.03581398],True,[ 0.14294429 -0.22127638],False
1,[ 0.3       -0.2157602  0.        -1.       ],[-0.11230337 -0.03715034],True,[ 0.14294429 -0.22127638],False
2,[ 0.3       -0.2157602  0.        -1.       ],[-0.11004016 -0.03908904],True,[ 0.14294429 -0.22127638],False
3,[ 0.3       -0.2157602  0.        -1.       ],[-0.10746014 -0.04134935],True,[ 0.14294429 -0.22127638],False
4,[ 0.3       -0.2157602  0.        -1.       ],[-0.10460844 -0.04383033],True,[ 0.14294429 -0.22127638],False
5,[ 0.3       -0.2157602  0.        -1.       ],[-0.1015379  -0.04646195],True,[ 0.14294429 -0.22127638],False
6,[ 0.3       -0.2157602  0.        -1.       ],[-0.09827729 -0.04919356],True,[ 0.14294429 -0.22127638],False
7,[ 0.3       -0.2157602  0.        -1.       ],[-0.09485411 -0.0519874 ],True,[ 0.14294429 -0.22127638],False
8,[ 0.3       -0.2157602  0.        -1.       ],[-0.09129655 -0.05481616],True,[ 0.14294429 -0.22127638],False
9,[ 0.3       -0.2157602  0.        -1.       ],[-0.08763183 -0.05766111],True,[ 0.14294429 -0.22127638],False
10,[ 0.3       -0.2157602  0.        -1.       ],[-0.08388487 -0.06051027],True,[ 0.14294429 -0.22127638],False
11,[ 0.3       -0.2157602  0.        -1.       ],[-0.08007761 -0.06335656],True,[ 0.14294429 -0.22127638],False
12,[ 0.3       -0.2157602  0.        -1.       ],[-0.07622862 -0.06619635],True,[ 0.14294429 -0.22127638],False
13,[ 0.3       -0.2157602  0.        -1.       ],[-0.07235312 -0.06902816],True,[ 0.14294429 -0.22127638],False
14,[ 0.3       -0.2157602  0.        -1.       ],[-0.06846307 -0.07185184],True,[ 0.14294429 -0.22127638],False
15,[ 0.3       -0.2157602  0.        -1.       ],[-0.06456749 -0.07466788],True,[ 0.14294429 -0.22127638],False
