step,action,eef_pos,good,target_pos,in_target
0,[ 0.3        -0.27667992  0.         -1.        ],[-0.08188561  0.25579133],True,[0.13274966 0.05677501],False
1,[ 0.3        -0.27667992  0.         -1.        ],[-0.07943194  0.2537987 ],True,[0.13274966 0.05677501],False
2,[ 0.3        -0.27667992  0.         -1.        ],[-0.0765567   0.25116818],True,[0.13274966 0.05677501],False
3,[ 0.3        -0.27667992  0.         -1.        ],[-0.07345001  0.24819541],True,[0.13274966 0.05677501],False
4,[ 0.3        -0.27667992  0.         -1.        ],[-0.07016437  0.24498018],True,[0.13274966 0.05677501],False
5,[ 0.3        -0.27667992  0.         -1.        ],[-0.06674381  0.24156874],True,[0.13274966 0.05677501],False
6,[ 0.3        -0.27667992  0.         -1.        ],[-0.06322388  0.23800148],True,[0.13274966 0.05677501],False
7,[ 0.3        -0.27667992  0.         -1.        ],[-0.05962725  0.23432277],True,[0.13274966 0.05677501],False
8,[ 0.3        -0.27667992  0.         -1.        ],[-0.05597264  0.23057047],True,[0.13274966 0.05677501],False
9,[ 0.3        -0.27667992  0.         -1.        ],[-0.05227578  0.22677471],True,[0.13274966 0.05677501],False
10,[ 0.3        -0.27667992  0.         -1.        ],[-0.0485495   0.22295814],True,[0.13274966 0.05677501],False
11,[ 0.3        -0.27667992  0.         -1.        ],[-0.04480392  0.21913683],True,[0.13274966 0.05677501],False
12,[ 0.3        -0.27667992  0.         -1.        ],[-0.04104674  0.21532127],True,[0.13274966 0.05677501],False
13,[ 0.3        -0.27667992  0.         -1.        ],[-0.03728358  0.21151759],True,[0.13274966 0.05677501],False
14,[ 0.3        -0.27667992  0.         -1.        ],[-0.03351836  0.20772862],True,[0.13274966 0.05677501],False
15,[ 0.3        -0.27667992  0.         -1.        ],[-0.02975366  0.20395493],True,[0.13274966 0.05677501],False
16,[ 0.3        -0.27667992  0.         -1.        ],[-0.02599104  0.20019564],True,[0.13274966 0.05677501],False
17,[ 0.3        -0.27667992  0.         -1.        ],[-0.02223132  0.19644907],True,[0.13274966 0.05677501],False
18,[ 0.3        -0.27667992  0.         -1.        ],[-0.0184748   0.19271321],True,[0.13274966 0.05677501],False
