step,action,eef_pos,good,target_pos,in_target
0,[ 0.3        -0.27771624  0.         -1.        ],[-0.11212942  0.25906867],True,[0.07780464 0.07556028],False
1,[ 0.3        -0.27771624  0.         -1.        ],[-0.10927901  0.26006254],True,[0.07780464 0.07556028],False
2,[ 0.3        -0.27771624  0.         -1.        ],[-0.10610758  0.25970624],True,[0.07780464 0.07556028],False
3,[ 0.3        -0.27771624  0.         -1.        ],[-0.10272725  0.25843278],True,[0.07780464 0.07556028],False
4,[ 0.3        -0.27771624  0.         -1.        ],[-0.09918684  0.25640883],True,[0.07780464 0.07556028],False
5,[ 0.3        -0.27771624  0.         -1.        ],[-0.09553366  0.2537757 ],True,[0.07780464 0.07556028],False
6,[ 0.3        -0.27771624  0.         -1.        ],[-0.09179015  0.25068945],True,[0.07780464 0.07556028],False
7,[ 0.3        -0.27771624  0.         -1.        ],[-0.08798652  0.2472734 ],True,[0.07780464 0.07556028],False
8,[ 0.3        -0.27771624  0.         -1.        ],[-0.0841479  0.2436293],True,[0.07780464 0.07556028],False
9,[ 0.3        -0.27771624  0.         -1.        ],[-0.08029195  0.23983916],True,[0.07780464 0.07556028],False
10,[ 0.3        -0.27771624  0.         -1.        ],[-0.07643021  0.23596605],True,[0.07780464 0.07556028],False
11,[ 0.3        -0.27771624  0.         -1.        ],[-0.07256588  0.2320602 ],True,[0.07780464 0.07556028],False
12,[ 0.3        -0.27771624  0.         -1.        ],[-0.06871462  0.22814342],True,[0.07780464 0.07556028],False
13,[ 0.3        -0.27771624  0.         -1.        ],[-0.06489152  0.22422594],True,[0.07780464 0.07556028],False
14,[ 0.3        -0.27771624  0.         -1.        ],[-0.06109531  0.22032252],True,[0.07780464 0.07556028],False
15,[ 0.3        -0.27771624  0.         -1.        ],[-0.05732198  0.21644162],True,[0.07780464 0.07556028],False
16,[ 0.3        -0.27771624  0.         -1.        ],[-0.05356687  0.21258652],True,[0.07780464 0.07556028],False
17,[ 0.3        -0.27771624  0.         -1.        ],[-0.04982539  0.20875698],True,[0.07780464 0.07556028],False
18,[ 0.3        -0.27771624  0.         -1.        ],[-0.04609339  0.20495071],True,[0.07780464 0.07556028],False
19,[ 0.3        -0.27771624  0.         -1.        ],[-0.04236731  0.2011644 ],True,[0.07780464 0.07556028],False
20,[ 0.3        -0.27771624  0.         -1.        ],[-0.03864431  0.19739442],True,[0.07780464 0.07556028],False
21,[ 0.3        -0.27771624  0.         -1.        ],[-0.03492224  0.19363732],True,[0.07780464 0.07556028],False
22,[ 0.3        -0.27771624  0.         -1.        ],[-0.03119958  0.18989009],True,[0.07780464 0.07556028],False
23,[ 0.3        -0.27771624  0.         -1.        ],[-0.02747536  0.18615028],True,[0.07780464 0.07556028],False
24,[ 0.3        -0.27771624  0.         -1.        ],[-0.02374904  0.18241599],True,[0.07780464 0.07556028],False
25,[ 0.3        -0.27771624  0.         -1.        ],[-0.02002041  0.17868585],True,[0.07780464 0.07556028],False
26,[ 0.3        -0.27771624  0.         -1.        ],[-0.01628949  0.17495893],True,[0.07780464 0.07556028],False
27,[ 0.3        -0.27771624  0.         -1.        ],[-0.01255646  0.17123465],True,[0.07780464 0.07556028],False
28,[ 0.3        -0.27771624  0.         -1.        ],[-0.00882157  0.16751269],True,[0.07780464 0.07556028],False
29,[ 0.3        -0.27771624  0.         -1.        ],[-0.00508513  0.1637929 ],True,[0.07780464 0.07556028],False
30,[ 0.3        -0.27771624  0.         -1.        ],[-0.00134743  0.16007525],True,[0.07780464 0.07556028],False
31,[ 0.3        -0.27771624  0.         -1.        ],[0.00239126 0.1563598 ],True,[0.07780464 0.07556028],False
32,[ 0.3        -0.27771624  0.         -1.        ],[0.00613069 0.15264661],True,[0.07780464 0.07556028],False
33,[ 0.3        -0.27771624  0.         -1.        ],[0.00987067 0.14893577],True,[0.07780464 0.07556028],False
34,[ 0.3        -0.27771624  0.         -1.        ],[0.01361104 0.14522735],True,[0.07780464 0.07556028],False
35,[ 0.3        -0.27771624  0.         -1.        ],[0.01735168 0.14152142],True,[0.07780464 0.07556028],False
36,[ 0.3        -0.27771624  0.         -1.        ],[0.0210925  0.13781802],True,[0.07780464 0.07556028],False
37,[ 0.3        -0.27771624  0.         -1.        ],[0.02483343 0.13411719],True,[0.07780464 0.07556028],False
38,[ 0.3        -0.27771624  0.         -1.        ],[0.02857443 0.13041894],True,[0.07780464 0.07556028],False
39,[ 0.3        -0.27771624  0.         -1.        ],[0.03231547 0.12672328],True,[0.07780464 0.07556028],False
40,[ 0.3        -0.27771624  0.         -1.        ],[0.03605652 0.1230302 ],True,[0.07780464 0.07556028],True
41,[ 0.3        -0.27771624  0.         -1.        ],[0.03979757 0.11933969],True,[0.07780464 0.07556028],True
42,[ 0.3        -0.27771624  0.         -1.        ],[0.04353858 0.11565175],True,[0.07780464 0.07556028],True
43,[ 0.3        -0.27771624  0.         -1.        ],[0.04727954 0.11196635],True,[0.07780464 0.07556028],True
44,[ 0.3        -0.27771624  0.         -1.        ],[0.05102042 0.10828348],True,[0.07780464 0.07556028],True
45,[ 0.3        -0.27771624  0.         -1.        ],[0.05476121 0.10460312],True,[0.07780464 0.07556028],True
46,[ 0.3        -0.27771624  0.         -1.        ],[0.05850186 0.10092526],True,[0.07780464 0.07556028],True
47,[ 0.  0.  0. -1.],[0.06067892 0.09880911],True,[0.07780464 0.07556028],True
