step,action,eef_pos
0,[ 9.83668455e-05 -2.49964033e-01 -4.23938750e-03  1.00000000e+00],[-0.0008969   0.34927695  0.79082262]
1,[ 3.20650959e-04 -2.49999621e-01 -2.94094741e-04  1.00000000e+00],[-0.00160016  0.34782268  0.78709224]
2,[ 5.73263952e-04 -2.49997172e-01  1.04171401e-03  1.00000000e+00],[-0.00180924  0.34647969  0.78676278]
3,[ 6.49413174e-04 -2.49996456e-01  1.16197623e-03  1.00000000e+00],[-0.00182369  0.34491352  0.78708229]
4,[ 6.56076987e-04 -2.49996936e-01  1.04965292e-03  1.00000000e+00],[-0.00172714  0.34300247  0.78747694]
5,[ 6.23057983e-04 -2.49997567e-01  9.10183930e-04  1.00000000e+00],[-0.0015604   0.34077097  0.78783677]
6,[ 5.64727220e-04 -2.49998136e-01  7.82898874e-04  1.00000000e+00],[-0.0013582   0.33827193  0.7881381 ]
7,[ 4.93334618e-04 -2.49998599e-01  6.76290422e-04  1.00000000e+00],[-0.0011518   0.33554777  0.78837609]
8,[ 4.20028058e-04 -2.49998946e-01  5.92190235e-04  1.00000000e+00],[-0.00096431  0.33264322  0.78855347]
9,[ 3.53151854e-04 -2.49999189e-01  5.29752059e-04  1.00000000e+00],[-0.00081043  0.32960054  0.78867622]
10,[ 2.98127085e-04 -2.49999348e-01  4.86969420e-04  1.00000000e+00],[-6.97866338e-04  3.26457128e-01  7.88751807e-01]
11,[ 2.57911681e-04 -2.49999441e-01  4.61297038e-04  1.00000000e+00],[-6.28876869e-04  3.23244430e-01  7.88788218e-01]
12,[ 2.33524241e-04 -2.49999486e-01  4.49977561e-04  1.00000000e+00],[-6.01876081e-04  3.19987827e-01  7.88793291e-01]
13,[ 2.24584253e-04 -2.49999494e-01  4.50271982e-04  1.00000000e+00],[-6.12809958e-04  3.16706965e-01  7.88774273e-01]
14,[ 2.29789359e-04 -2.49999472e-01  4.59618923e-04  1.00000000e+00],[-6.56259182e-04  3.13416393e-01  7.88737558e-01]
15,[ 2.47302328e-04 -2.49999425e-01  4.75734001e-04  1.00000000e+00],[-7.26267634e-04  3.10126323e-01  7.88688559e-01]
16,[ 2.75048023e-04 -2.49999355e-01  4.96661541e-04  1.00000000e+00],[-0.00081693  0.30684343  0.78863169]
17,[ 3.10929304e-04 -2.49999264e-01  5.20789914e-04  1.00000000e+00],[-0.00092278  0.3035716   0.7885704 ]
18,[ 3.52973315e-04 -2.49999153e-01  5.46840308e-04  1.00000000e+00],[-0.001039    0.30031266  0.7885073 ]
19,[ 3.99421608e-04 -2.49999022e-01  5.73838030e-04  1.00000000e+00],[-0.00116156  0.29706693  0.78844425]
20,[ 4.48776840e-04 -2.49998875e-01  6.01073785e-04  1.00000000e+00],[-0.0012872   0.29383373  0.78838253]
21,[ 4.99817241e-04 -2.49998711e-01  6.28060654e-04  1.00000000e+00],[-0.00141343  0.2906118   0.78832289]
22,[ 5.51588638e-04 -2.49998535e-01  6.54491264e-04  1.00000000e+00],[-0.00153839  0.28739957  0.78826576]
23,[ 6.03381670e-04 -2.49998347e-01  6.80197710e-04  1.00000000e+00],[-0.00166084  0.28419539  0.78821126]
24,[ 6.54700326e-04 -2.49998148e-01  7.05115813e-04  1.00000000e+00],[-0.00178     0.28099769  0.78815935]
25,[ 7.05226810e-04 -2.49997942e-01  7.29254758e-04  1.00000000e+00],[-0.00189545  0.27780503  0.78810986]
26,[ 7.54786163e-04 -2.49997728e-01  7.52672298e-04  1.00000000e+00],[-0.00200707  0.27461621  0.78806253]
27,[ 8.03312887e-04 -2.49997507e-01  7.75455193e-04  1.00000000e+00],[-0.00211493  0.27143024  0.78801711]
28,[ 8.50821087e-04 -2.49997280e-01  7.97704382e-04  1.00000000e+00],[-0.00221923  0.26824635  0.7879733 ]
29,[ 8.97378936e-04 -2.49997046e-01  8.19524234e-04  1.00000000e+00],[-0.00232027  0.26506397  0.78793086]
30,[ 9.43087706e-04 -2.49996807e-01  8.41015179e-04  1.00000000e+00],[-0.00241835  0.2618827   0.78788954]
31,[ 9.88065241e-04 -2.49996560e-01  8.62269030e-04  1.00000000e+00],[-0.00251382  0.25870228  0.78784914]
32,[ 1.03243347e-03 -2.49996307e-01  8.83366376e-04  1.00000000e+00],[-0.00260696  0.25552256  0.78780949]
33,[ 1.07630950e-03 -2.49996047e-01  9.04375492e-04  1.00000000e+00],[-0.00269806  0.25234348  0.78777044]
34,[ 1.11979961e-03 -2.49995780e-01  9.25352329e-04  1.00000000e+00],[-0.00278736  0.24916503  0.7877319 ]
35,[ 1.16299571e-03 -2.49995504e-01  9.46341211e-04  1.00000000e+00],[-0.00287503  0.24598725  0.78769378]
36,[ 1.20597359e-03 -2.49995220e-01  9.67375952e-04  1.00000000e+00],[-0.00296125  0.24281019  0.78765603]
37,[ 1.24879260e-03 -2.49994927e-01  9.88481196e-04  1.00000000e+00],[-0.00304611  0.23963392  0.7876186 ]
38,[ 0.0012915  -0.24999463  0.00100967  1.        ],[-0.00312968  0.23645849  0.78758147]
39,[ 0.00133411 -0.24999431  0.00103096  1.        ],[-0.00321201  0.23328396  0.78754465]
40,[ 0.00137666 -0.24999399  0.00105236  1.        ],[-0.00329312  0.23011039  0.78750812]
41,[ 0.00141914 -0.24999367  0.00107386  1.        ],[-0.00337299  0.22693781  0.78747189]
42,[ 0.00146155 -0.24999333  0.00109546  1.        ],[-0.0034516   0.22376625  0.78743598]
43,[ 0.00150388 -0.24999298  0.00111716  1.        ],[-0.00352892  0.22059571  0.78740041]
44,[ 0.00154611 -0.24999262  0.00113895  1.        ],[-0.00360488  0.2174262   0.78736519]
45,[ 0.00158821 -0.24999226  0.00116082  1.        ],[-0.00367945  0.21425772  0.78733034]
46,[ 0.00163016 -0.24999189  0.00118278  1.        ],[-0.00375256  0.21109023  0.78729589]
47,[ 0.00167194 -0.24999151  0.00120481  1.        ],[-0.00382414  0.20792372  0.78726185]
48,[ 0.0017135  -0.24999112  0.00122689  1.        ],[-0.00389413  0.20475815  0.78722825]
49,[ 0.00175481 -0.24999072  0.00124904  1.        ],[-0.00396248  0.20159349  0.7871951 ]
50,[ 0.00179585 -0.24999032  0.00127122  1.        ],[-0.00402911  0.1984297   0.78716242]
51,[ 0.00183658 -0.24998991  0.00129345  1.        ],[-0.00409397  0.19526674  0.78713023]
52,[ 0.00187697 -0.24998949  0.00131571  1.        ],[-0.004157    0.19210455  0.78709856]
53,[ 0.00191698 -0.24998907  0.00133799  1.        ],[-0.00421814  0.18894309  0.7870674 ]
