step,action,eef_pos
0,[ 3.93457007e-05  4.06651594e-06 -2.49999997e-01  1.00000000e+00],[ 2.30036458e-04 -1.88212640e-05  1.29972171e+00]
1,[-1.12824522e-04  9.23114590e-06 -2.49999974e-01  1.00000000e+00],[ 1.37926254e-03 -4.93085282e-05  1.29923327e+00]
2,[-6.77124589e-04  2.42071513e-05 -2.49999082e-01  1.00000000e+00],[ 2.79545480e-03 -8.30452101e-05  1.29758717e+00]
3,[-1.37681394e-03  4.09013240e-05 -2.49996205e-01  1.00000000e+00],[ 4.14933343e-03 -1.16459546e-04  1.29559206e+00]
4,[-2.05165090e-03  5.75837870e-05 -2.49991575e-01  1.00000000e+00],[ 5.33652147e-03 -1.48040677e-04  1.29340757e+00]
5,[-2.65005022e-03  7.35151597e-05 -2.49985943e-01  1.00000000e+00],[ 6.36195891e-03 -1.77239259e-04  1.29107497e+00]
6,[-3.17389917e-03  8.84223782e-05 -2.49979836e-01  1.00000000e+00],[ 7.22105481e-03 -2.03944259e-04  1.28859537e+00]
7,[-3.62031893e-03  1.02248672e-04 -2.49973764e-01  1.00000000e+00],[ 7.90834750e-03 -2.28237067e-04  1.28596014e+00]
8,[-3.98587549e-03  1.15033454e-04 -2.49968197e-01  1.00000000e+00],[ 8.43144716e-03 -2.50278145e-04  1.28317584e+00]
9,[-4.27343229e-03  1.26852092e-04 -2.49963441e-01  1.00000000e+00],[ 8.80427487e-03 -2.70253068e-04  1.28025506e+00]
10,[-4.48891551e-03  1.37790245e-04 -2.49959658e-01  1.00000000e+00],[ 9.04446171e-03 -2.88347217e-04  1.27721372e+00]
11,[-4.64011060e-03  1.47931743e-04 -2.49956891e-01  1.00000000e+00],[ 9.17138551e-03 -3.04734489e-04  1.27406926e+00]
12,[-4.73575725e-03  1.57353386e-04 -2.49955092e-01  1.00000000e+00],[ 9.20470834e-03 -3.19572998e-04  1.27083942e+00]
13,[-4.78487199e-03  1.66123231e-04 -2.49954151e-01  1.00000000e+00],[ 9.16332885e-03 -3.33004227e-04  1.26754126e+00]
14,[-4.79625574e-03  1.74300569e-04 -2.49953927e-01  1.00000000e+00],[ 9.06467234e-03 -3.45153744e-04  1.26419059e+00]
15,[-4.77814953e-03  1.81936659e-04 -2.49954268e-01  1.00000000e+00],[ 8.92424819e-03 -3.56132615e-04  1.26080147e+00]
16,[-4.73800709e-03  1.89075742e-04 -2.49955027e-01  1.00000000e+00],[ 8.75541662e-03 -3.66039035e-04  1.25738604e+00]
17,[-4.68235962e-03  1.95756121e-04 -2.49956071e-01  1.00000000e+00],[ 8.56932065e-03 -3.74959963e-04  1.25395444e+00]
18,[-4.61675535e-03  2.02011161e-04 -2.49957286e-01  1.00000000e+00],[ 8.37494099e-03 -3.82972626e-04  1.25051480e+00]
19,[-4.54575696e-03  2.07870179e-04 -2.49958582e-01  1.00000000e+00],[ 8.17923883e-03 -3.90145872e-04  1.24707345e+00]
20,[-4.47298274e-03  2.13359187e-04 -2.49959891e-01  1.00000000e+00],[ 7.98735716e-03 -3.96541354e-04  1.24363501e+00]
21,[-4.40117939e-03  2.18501514e-04 -2.49961161e-01  1.00000000e+00],[ 7.80285663e-03 -4.02214542e-04  1.24020270e+00]
22,[-4.33231622e-03  2.23318288e-04 -2.49962359e-01  1.00000000e+00],[ 7.62796606e-03 -4.07215582e-04  1.23677850e+00]
23,[-4.26769158e-03  2.27828820e-04 -2.49963467e-01  1.00000000e+00],[ 7.46383261e-03 -4.11590037e-04  1.23336344e+00]
24,[-4.20804433e-03  2.32050907e-04 -2.49964475e-01  1.00000000e+00],[ 7.31076005e-03 -4.15379497e-04  1.22995777e+00]
25,[-4.15366436e-03  2.36001045e-04 -2.49965380e-01  1.00000000e+00],[ 7.16842243e-03 -4.18622086e-04  1.22656121e+00]
26,[-4.10449482e-03  2.39694605e-04 -2.49966189e-01  1.00000000e+00],[ 7.03605328e-03 -4.21352879e-04  1.22317308e+00]
27,[-4.06022570e-03  2.43145939e-04 -2.49966909e-01  1.00000000e+00],[ 6.91260786e-03 -4.23604248e-04  1.21979247e+00]
28,[-4.02037673e-03  2.46368476e-04 -2.49967550e-01  1.00000000e+00],[ 6.79689609e-03 -4.25406139e-04  1.21641833e+00]
29,[-3.98436751e-03  2.49374770e-04 -2.49968123e-01  1.00000000e+00],[ 6.68768662e-03 -4.26786295e-04  1.21304961e+00]
30,[-3.95157422e-03  2.52176547e-04 -2.49968641e-01  1.00000000e+00],[ 6.58378407e-03 -4.27770443e-04  1.20968527e+00]
31,[-3.92137344e-03  2.54784731e-04 -2.49969114e-01  1.00000000e+00],[ 6.48408295e-03 -4.28382436e-04  1.20632436e+00]
32,[-3.89317430e-03  2.57209463e-04 -2.49969552e-01  1.00000000e+00],[ 6.38760177e-03 -4.28644379e-04  1.20296606e+00]
33,[-3.86644028e-03  2.59460115e-04 -2.49969965e-01  1.00000000e+00],[ 6.29350108e-03 -4.28595813e-04  1.19960963e+00]
34,[-3.84070247e-03  2.61556958e-04 -2.49970359e-01  1.00000000e+00],[ 6.20108881e-03 -4.28450444e-04  1.19625451e+00]
35,[-3.81556572e-03  2.63628030e-04 -2.49970742e-01  1.00000000e+00],[ 6.10981669e-03 -4.28279504e-04  1.19290022e+00]
36,[-3.79070958e-03  2.65717173e-04 -2.49971118e-01  1.00000000e+00],[ 6.01926970e-03 -4.28083126e-04  1.18954641e+00]
37,[-3.76588501e-03  2.67825153e-04 -2.49971491e-01  1.00000000e+00],[ 5.92915138e-03 -4.27860810e-04  1.18619283e+00]
38,[-3.74090828e-03  2.69952299e-04 -2.49971864e-01  1.00000000e+00],[ 5.83926693e-03 -4.27612134e-04  1.18283930e+00]
39,[-3.71565322e-03  2.72098950e-04 -2.49972238e-01  1.00000000e+00],[ 5.74950558e-03 -4.27336761e-04  1.17948574e+00]
40,[-3.69004253e-03  2.74265464e-04 -2.49972615e-01  1.00000000e+00],[ 5.65982338e-03 -4.27034429e-04  1.17613209e+00]
41,[-3.66403890e-03  2.76452224e-04 -2.49972995e-01  1.00000000e+00],[ 5.57022721e-03 -4.26704952e-04  1.17277835e+00]
42,[-3.63763653e-03  2.78659643e-04 -2.49973378e-01  1.00000000e+00],[ 5.48076055e-03 -4.26348211e-04  1.16942454e+00]
43,[-3.61085324e-03  2.80888174e-04 -2.49973764e-01  1.00000000e+00],[ 5.39149125e-03 -4.25964149e-04  1.16607071e+00]
44,[-3.58372350e-03  2.83138312e-04 -2.49974152e-01  1.00000000e+00],[ 5.30250149e-03 -4.25552769e-04  1.16271691e+00]
45,[-3.55629254e-03  2.85410601e-04 -2.49974541e-01  1.00000000e+00],[ 5.21387970e-03 -4.25114129e-04  1.15936320e+00]
46,[-3.52861141e-03  2.87705635e-04 -2.49974931e-01  1.00000000e+00],[ 5.12571451e-03 -4.24648339e-04  1.15600964e+00]
47,[-3.50073324e-03  2.90024065e-04 -2.49975320e-01  1.00000000e+00],[ 5.03809037e-03 -4.24155559e-04  1.15265629e+00]
48,[-3.47271025e-03  2.92366601e-04 -2.49975708e-01  1.00000000e+00],[ 4.95108463e-03 -4.23635993e-04  1.14930319e+00]
49,[-3.44459178e-03  2.94734016e-04 -2.49976095e-01  1.00000000e+00],[ 4.86476586e-03 -4.23089897e-04  1.14595038e+00]
50,[-3.41642291e-03  2.97127150e-04 -2.49976478e-01  1.00000000e+00],[ 4.77919310e-03 -4.22517570e-04  1.14259791e+00]
51,[-3.38824381e-03  2.99546913e-04 -2.49976859e-01  1.00000000e+00],[ 4.69441583e-03 -4.21919360e-04  1.13924579e+00]
52,[-3.36008942e-03  3.01994290e-04 -2.49977236e-01  1.00000000e+00],[ 4.61047455e-03 -4.21295661e-04  1.13589406e+00]
53,[-3.33198959e-03  3.04470341e-04 -2.49977609e-01  1.00000000e+00],[ 4.52740152e-03 -4.20646919e-04  1.13254272e+00]
54,[-3.30396945e-03  3.06976212e-04 -2.49977978e-01  1.00000000e+00],[ 4.44522189e-03 -4.19973629e-04  1.12919178e+00]
55,[-3.27604989e-03  3.09513134e-04 -2.49978342e-01  1.00000000e+00],[ 4.36395475e-03 -4.19276339e-04  1.12584125e+00]
