step,action,eef_pos
55,[ 0.0116158  -0.49986352  0.00124038  1.        ],[-0.0084097   0.00695887  0.78906234]
56,[ 0.01177635 -0.49985957  0.00131304  1.        ],[-8.38372781e-03  4.88306457e-04  7.89032821e-01]
57,[ 0.0119566  -0.49985512  0.00137936  1.        ],[-0.00838404 -0.00599117  0.78900218]
58,[ 0.01218212 -0.49984947  0.00144984  1.        ],[-0.00840371 -0.01247793  0.78896354]
59,[ 0.01244521 -0.49984274  0.00153491  1.        ],[-0.00844587 -0.01897017  0.78891307]
60,[ 0.01275274 -0.49983465  0.00164119  1.        ],[-0.00851473 -0.02546604  0.78884843]
61,[ 0.0131138  -0.49982485  0.00177356  1.        ],[-0.00861088 -0.03196402  0.78876975]
62,[ 0.01353253 -0.4998131   0.00193342  1.        ],[-0.00872836 -0.03846365  0.78867996]
63,[ 0.01400295 -0.49979939  0.00211775  1.        ],[-0.00886017 -0.04496516  0.78858236]
64,[ 0.01451693 -0.49978382  0.00232273  1.        ],[-0.00900012 -0.05146913  0.78847986]
65,[ 0.01506697 -0.49976646  0.00254484  1.        ],[-0.00914306 -0.0579763   0.78837491]
66,[ 0.01564675 -0.49974738  0.00278105  1.        ],[-0.00928492 -0.06448739  0.7882695 ]
67,[ 0.0162512  -0.49972665  0.00302886  1.        ],[-0.00942262 -0.071003    0.78816514]
68,[ 0.01687661 -0.49970429  0.00328637  1.        ],[-0.00955393 -0.07752358  0.78806297]
69,[ 0.01752046 -0.49968031  0.00355222  1.        ],[-0.00967737 -0.08404938  0.78796377]
70,[ 0.01818136 -0.49965468  0.00382557  1.        ],[-0.00979201 -0.09058045  0.78786805]
71,[ 0.01885886 -0.49962735  0.00410602  1.        ],[-0.00989737 -0.09711665  0.78777609]
72,[ 0.01955331 -0.4995982   0.00439356  1.        ],[-0.00999326 -0.10365771  0.78768804]
73,[ 0.02026571 -0.49956713  0.00468852  1.        ],[-0.0100797  -0.11020322  0.78760389]
74,[ 0.02099758 -0.49953397  0.00499148  1.        ],[-0.01015682 -0.11675269  0.78752359]
75,[ 0.0217508  -0.49949853  0.00530322  1.        ],[-0.01022479 -0.12330557  0.78744707]
76,[ 0.0225276  -0.49946058  0.0056247   1.        ],[-0.01028378 -0.1298613   0.78737421]
77,[ 0.02333041 -0.49941987  0.00595703  1.        ],[-0.01033391 -0.13641926  0.78730492]
78,[ 0.02416185 -0.49937611  0.00630141  1.        ],[-0.01037521 -0.14297886  0.78723913]
79,[ 0.02502471 -0.49932897  0.00665914  1.        ],[-0.01040766 -0.14953953  0.7871768 ]
80,[ 0.02592191 -0.49927809  0.00703161  1.        ],[-0.01043113 -0.15610068  0.78711793]
81,[ 0.02685653 -0.49922306  0.00742032  1.        ],[-0.01044539 -0.16266174  0.78706255]
82,[ 0.02783178 -0.49916343  0.00782684  1.        ],[-0.01045011 -0.16922215  0.78701074]
83,[ 0.02885108 -0.49909869  0.00825287  1.        ],[-0.01044485 -0.17578135  0.78696261]
84,[ 0.02991801 -0.49902827  0.00870024  1.        ],[-0.01042908 -0.18233879  0.78691832]
85,[ 0.03103643 -0.49895153  0.00917094  1.        ],[-0.01040216 -0.18889389  0.78687806]
86,[ 0.03221047 -0.49886775  0.00966713  1.        ],[-0.01036336 -0.19544606  0.78684209]
87,[ 0.03344461 -0.4987761   0.0101912   1.        ],[-0.01031182 -0.20199472  0.78681068]
88,[ 0.03474373 -0.49867565  0.01074581  1.        ],[-0.0102466  -0.20853925  0.78678416]
89,[ 0.0361132  -0.49856532  0.01133393  1.        ],[-0.01016663 -0.215079    0.78676291]
90,[ 0.03755898 -0.49844389  0.01195892  1.        ],[-0.01007074 -0.22161333  0.78674734]
91,[ 0.03908777 -0.49830991  0.0126246   1.        ],[-0.00995763 -0.22814154  0.78673795]
92,[ 0.04070713 -0.49816172  0.01333538  1.        ],[-0.00982588 -0.23466294  0.78673526]
93,[ 0.04242577 -0.49799734  0.01409634  1.        ],[-0.00967396 -0.24117681  0.78673988]
94,[ 0.04425377 -0.49781441  0.01491348  1.        ],[-0.00950018 -0.2476824   0.78675249]
95,[ 0.04620303 -0.49761012  0.0157939   1.        ],[-0.0093027  -0.25417895  0.78677384]
96,[ 0.04828778 -0.497381    0.01674613  1.        ],[-0.00907954 -0.26066566  0.78680478]
97,[ 0.05052532 -0.49712276  0.01778058  1.        ],[-0.00882852 -0.26714171  0.78684628]
98,[ 0.05293708 -0.49683002  0.01891016  1.        ],[-0.00854726 -0.27360625  0.78689943]
99,[ 0.05555011 -0.49649584  0.02015113  1.        ],[-0.00823313 -0.28005835  0.78696548]
100,[ 0.05839936 -0.49611109  0.02152446  1.        ],[-0.00788318 -0.28649704  0.7870459 ]
101,[ 0.06153106 -0.49566346  0.02305778  1.        ],[-0.00749408 -0.29292124  0.7871424 ]
102,[ 0.0650082  -0.4951358   0.02478854  1.        ],[-0.00706198 -0.29932974  0.78725704]
103,[ 0.06891952 -0.4945033   0.02676922  1.        ],[-0.00658229 -0.30572109  0.78739235]
104,[ 0.07339532 -0.49372836  0.02907639  1.        ],[-0.00604942 -0.31209355  0.78755155]
105,[ 0.07863721 -0.49275063  0.03182772  1.        ],[-0.00545619 -0.31844486  0.78773887]
106,[ 0.08497915 -0.49146549  0.03521664  1.        ],[-0.00479287 -0.32477191  0.7879602 ]
