step,action,eef_pos
0,[-1.58262537e-04 -1.26619541e-05  2.49999950e-01  1.00000000e+00],[-4.69760782e-04  5.05537408e-05  7.92069279e-01]
1,[ 2.35856391e-04 -2.53819035e-05  2.49999887e-01  1.00000000e+00],[-2.42583464e-03  5.04315037e-05  7.89935244e-01]
2,[ 1.21274598e-03 -2.52121897e-05  2.49997057e-01  1.00000000e+00],[-4.11412332e-03  5.65786007e-05  7.91497498e-01]
3,[ 2.06317078e-03 -2.83733147e-05  2.49991485e-01  1.00000000e+00],[-5.48300780e-03  6.55406679e-05  7.93937463e-01]
4,[ 2.76309560e-03 -3.30284285e-05  2.49984728e-01  1.00000000e+00],[-6.51960389e-03  7.11798794e-05  7.96678467e-01]
5,[ 3.30364383e-03 -3.60685977e-05  2.49978168e-01  1.00000000e+00],[-7.26286390e-03  6.27810536e-05  7.99585180e-01]
6,[ 3.70200247e-03 -3.20005467e-05  2.49972587e-01  1.00000000e+00],[-7.76344417e-03  4.88216867e-05  8.02610425e-01]
7,[ 3.98165033e-03 -2.50392584e-05  2.49968290e-01  1.00000000e+00],[-8.07354513e-03  3.39850847e-05  8.05725155e-01]
8,[ 4.16727374e-03 -1.75418789e-05  2.49965265e-01  1.00000000e+00],[-8.24104870e-03  2.27396727e-05  8.08906085e-01]
9,[ 4.28182503e-03 -1.18149162e-05  2.49963329e-01  1.00000000e+00],[-8.30728864e-03  1.79144600e-05  8.12133744e-01]
10,[ 4.34537570e-03 -9.37069394e-06  2.49962232e-01  1.00000000e+00],[-8.30644148e-03  1.85719044e-05  8.15392170e-01]
11,[ 4.37475378e-03 -9.78126547e-06  2.49961720e-01  1.00000000e+00],[-8.26566574e-03  2.30761760e-05  8.18668711e-01]
12,[ 4.38353829e-03 -1.22380101e-05  2.49961566e-01  1.00000000e+00],[-8.20566238e-03  2.98996187e-05  8.21953724e-01]
13,[ 4.38225985e-03 -1.59679856e-05  2.49961588e-01  1.00000000e+00],[-8.14146593e-03  3.79201525e-05  8.25240192e-01]
14,[ 4.37872256e-03 -2.03945860e-05  2.49961650e-01  1.00000000e+00],[-8.08333791e-03  4.63675957e-05  8.28523296e-01]
15,[ 4.37838900e-03 -2.51152894e-05  2.49961655e-01  1.00000000e+00],[-8.03766953e-03  5.47787157e-05  8.31800000e-01]
16,[ 4.38478454e-03 -2.98833965e-05  2.49961543e-01  1.00000000e+00],[-8.00783504e-03  6.29194949e-05  8.35068663e-01]
17,[ 4.39989182e-03 -3.45710132e-05  2.49961277e-01  1.00000000e+00],[-7.99496017e-03  7.07124715e-05  8.38328689e-01]
18,[ 4.42451606e-03 -3.91332113e-05  2.49960841e-01  1.00000000e+00],[-7.99858664e-03  7.81798549e-05  8.41580228e-01]
