step,action,eef_pos
0,[-4.99973582e-01 -6.70570565e-06 -5.13974929e-03  1.00000000e+00],[2.45829133e-01 2.21955638e-05 7.79897945e-01]
1,[-4.99896256e-01 -2.23776267e-05  1.01849188e-02  1.00000000e+00],[ 2.42691724e-01 -2.91478665e-05  7.72897141e-01]
2,[-4.99699021e-01  2.95624214e-05  1.73461037e-02  1.00000000e+00],[ 2.40991376e-01 -7.54777633e-05  7.74641632e-01]
3,[-4.99755559e-01  7.68250394e-05  1.56325142e-02  1.00000000e+00],[ 2.39129202e-01 -9.82051261e-05  7.78094032e-01]
4,[-4.99851933e-01  1.00357987e-04  1.21669711e-02  1.00000000e+00],[ 2.37546714e-01 -1.13778038e-04  7.81771837e-01]
5,[-4.99928796e-01  1.16667626e-04  8.43713077e-03  1.00000000e+00],[ 2.36334703e-01 -1.22340531e-04  7.85590808e-01]
6,[-4.99979437e-01  1.25772949e-04  4.53289751e-03  1.00000000e+00],[ 2.35397694e-01 -1.24916538e-04  7.89464075e-01]
7,[-4.99999679e-01  1.28674342e-04  5.52046691e-04  1.00000000e+00],[ 2.34655100e-01 -1.22923587e-04  7.93343812e-01]
8,[-4.99988084e-01  1.26812508e-04 -3.44959990e-03  1.00000000e+00],[ 2.34030838e-01 -1.19356786e-04  7.97192235e-01]
9,[-4.99944796e-01  1.23280996e-04 -7.42870069e-03  1.00000000e+00],[ 2.33448980e-01 -1.16112074e-04  8.00973265e-01]
10,[-4.99871237e-01  1.20056280e-04 -1.13460149e-02  1.00000000e+00],[ 2.32826146e-01 -1.13946900e-04  8.04652771e-01]
11,[-4.99769896e-01  1.17945622e-04 -1.51669788e-02  1.00000000e+00],[ 2.32082900e-01 -1.13175172e-04  8.08206118e-01]
12,[-4.99643808e-01  1.17297822e-04 -1.88693151e-02  1.00000000e+00],[ 2.31151767e-01 -1.13487934e-04  8.11588425e-01]
13,[-4.99497455e-01  1.17815081e-04 -2.24115637e-02  1.00000000e+00],[ 2.29945518e-01 -1.14554496e-04  8.14752952e-01]
14,[-4.99336327e-01  1.19182739e-04 -2.57530232e-02  1.00000000e+00],[ 2.28370969e-01 -1.16282168e-04  8.17653060e-01]
15,[-4.99166669e-01  1.21337175e-04 -2.88551917e-02  1.00000000e+00],[ 2.26332934e-01 -1.22635861e-04  8.20241507e-01]
16,[-4.98995333e-01  1.28470484e-04 -3.16803010e-02  1.00000000e+00],[ 2.23739738e-01 -1.36591960e-04  8.22472737e-01]
17,[-4.98829480e-01  1.43826011e-04 -3.41925264e-02  1.00000000e+00],[ 2.20509016e-01 -1.56085747e-04  8.24305685e-01]
18,[-4.98676214e-01  1.65429878e-04 -3.63594080e-02  1.00000000e+00],[ 2.16575081e-01 -1.78779742e-04  8.25707502e-01]
19,[-4.98542112e-01  1.91028698e-04 -3.81539740e-02  1.00000000e+00],[ 2.11897102e-01 -2.03138353e-04  8.26657871e-01]
20,[-4.98432702e-01  2.19206394e-04 -3.95574716e-02  1.00000000e+00],[ 2.06466523e-01 -2.28221515e-04  8.27153168e-01]
21,[-4.98351918e-01  2.49163135e-04 -4.05623452e-02  1.00000000e+00],[ 2.00311771e-01 -2.53418697e-04  8.27209461e-01]
22,[-4.98301666e-01  2.80425623e-04 -4.11748877e-02  1.00000000e+00],[ 1.93498620e-01 -2.78251564e-04  8.26863455e-01]
23,[-4.98281582e-01  3.12622460e-04 -4.14169966e-02  1.00000000e+00],[ 1.86125220e-01 -3.02246912e-04  8.26170549e-01]
