step,action,eef_pos
0,[-9.26419211e-05  4.99970994e-01 -5.38486086e-03  1.00000000e+00],[-4.64889578e-04 -3.48293098e-01  7.86039106e-01]
1,[3.32870250e-04 4.99991846e-01 2.83607941e-03 1.00000000e+00],[-0.00117808 -0.34461689  0.78192796]
2,[8.47950462e-04 4.99965523e-01 5.81002509e-03 1.00000000e+00],[-0.00122864 -0.34087738  0.78181572]
3,[8.89122887e-04 4.99964130e-01 5.92267871e-03 1.00000000e+00],[-0.00108842 -0.33674414  0.78245289]
4,[7.92403364e-04 4.99969181e-01 5.49451289e-03 1.00000000e+00],[-0.00085168 -0.33211112  0.78314451]
5,[6.24267569e-04 4.99974360e-01 5.02494062e-03 1.00000000e+00],[-5.72474128e-04 -3.27011908e-01  7.83748395e-01]
6,[4.22776550e-04 4.99978505e-01 4.61685854e-03 1.00000000e+00],[-3.03377962e-04 -3.21504562e-01  7.84236013e-01]
7,[2.25885849e-04 4.99981530e-01 4.29168618e-03 1.00000000e+00],[-8.30981319e-05 -3.15658534e-01  7.84608224e-01]
8,[6.24159394e-05 4.99983595e-01 4.04982375e-03 1.00000000e+00],[ 6.45849795e-05 -3.09545280e-01  7.84875415e-01]
9,[-4.89602698e-05  4.99984906e-01  3.88482068e-03  1.00000000e+00],[ 1.28854584e-04 -3.03231534e-01  7.85051758e-01]
10,[-9.86257381e-05  4.99985646e-01  3.78740112e-03  1.00000000e+00],[ 1.08958149e-04 -2.96775826e-01  7.85152839e-01]
11,[-8.42294065e-05  4.99985952e-01  3.74706737e-03  1.00000000e+00],[ 1.10118840e-05 -2.90227072e-01  7.85194163e-01]
12,[-8.59974085e-06  4.99985914e-01  3.75312284e-03  1.00000000e+00],[-1.54777738e-04 -2.83624425e-01  7.85190163e-01]
13,[1.22133292e-04 4.99985580e-01 3.79538557e-03 1.00000000e+00],[-3.76297510e-04 -2.76997895e-01  7.85153575e-01]
14,[3.00069749e-04 4.99984974e-01 3.86466953e-03 1.00000000e+00],[-6.41104760e-04 -2.70369379e-01  7.85095122e-01]
15,[5.16695699e-04 4.99984106e-01 3.95306624e-03 1.00000000e+00],[-0.00093747 -0.2637539   0.78502344]
16,[7.63696104e-04 4.99982981e-01 4.05406102e-03 1.00000000e+00],[-0.00125502 -0.25716089  0.78494517]
17,[0.00103348 0.49998161 0.00416252 1.        ],[-0.001585   -0.25059542  0.78486519]
18,[0.00131947 0.49997999 0.00427459 1.        ],[-0.00192036 -0.24405932  0.78478685]
19,[0.00161624 0.49997814 0.00438754 1.        ],[-0.00225569 -0.23755218  0.78471228]
20,[0.00191947 0.49997607 0.00449957 1.        ],[-0.002587   -0.23107208  0.78464268]
21,[0.00222594 0.4999738  0.00460961 1.        ],[-0.00291152 -0.22461628  0.78457855]
22,[0.0025333  0.49997133 0.00471718 1.        ],[-0.00322747 -0.21818168  0.78451991]
23,[0.00284    0.49996868 0.00482218 1.        ],[-0.00353379 -0.21176512  0.7844665 ]
24,[0.00314504 0.49996585 0.00492477 1.        ],[-0.00382997 -0.20536365  0.78441787]
