step,action,eef_pos,good,target_pos
69,[-0.24645279  0.3         0.         -1.        ],[ 0.15881647 -0.13700675],True,[-0.07439008  0.14642784]
70,[-0.24645279  0.3         0.         -1.        ],[ 0.15829265 -0.1354527 ],True,[-0.07439008  0.14642784]
71,[-0.24645279  0.3         0.         -1.        ],[ 0.15758306 -0.13333258],True,[-0.07439008  0.14642784]
72,[-0.24645279  0.3         0.         -1.        ],[ 0.15669258 -0.13080996],True,[-0.07439008  0.14642784]
73,[-0.24645279  0.3         0.         -1.        ],[ 0.15555182 -0.12794438],True,[-0.07439008  0.14642784]
74,[-0.24645279  0.3         0.         -1.        ],[ 0.15411703 -0.12479679],True,[-0.07439008  0.14642784]
75,[-0.24645279  0.3         0.         -1.        ],[ 0.15239216 -0.12143244],True,[-0.07439008  0.14642784]
76,[-0.24645279  0.3         0.         -1.        ],[ 0.15037597 -0.11790282],True,[-0.07439008  0.14642784]
77,[-0.24645279  0.3         0.         -1.        ],[ 0.14807961 -0.11424996],True,[-0.07439008  0.14642784]
78,[-0.24645279  0.3         0.         -1.        ],[ 0.14552616 -0.11050757],True,[-0.07439008  0.14642784]
79,[-0.24645279  0.3         0.         -1.        ],[ 0.14274639 -0.10670204],True,[-0.07439008  0.14642784]
80,[-0.24645279  0.3         0.         -1.        ],[ 0.13977505 -0.10285365],True,[-0.07439008  0.14642784]
81,[-0.24645279  0.3         0.         -1.        ],[ 0.136648   -0.09897773],True,[-0.07439008  0.14642784]
82,[-0.24645279  0.3         0.         -1.        ],[ 0.13339993 -0.09508567],True,[-0.07439008  0.14642784]
83,[-0.24645279  0.3         0.         -1.        ],[ 0.13006285 -0.09118574],True,[-0.07439008  0.14642784]
84,[-0.24645279  0.3         0.         -1.        ],[ 0.12666503 -0.08728376],True,[-0.07439008  0.14642784]
85,[-0.24645279  0.3         0.         -1.        ],[ 0.12323048 -0.08338365],True,[-0.07439008  0.14642784]
86,[-0.24645279  0.3         0.         -1.        ],[ 0.11977879 -0.07948785],True,[-0.07439008  0.14642784]
87,[-0.24645279  0.3         0.         -1.        ],[ 0.1163252  -0.07559771],True,[-0.07439008  0.14642784]
88,[-0.24645279  0.3         0.         -1.        ],[ 0.11288096 -0.07171376],True,[-0.07439008  0.14642784]
89,[-0.24645279  0.3         0.         -1.        ],[ 0.10945376 -0.06783596],True,[-0.07439008  0.14642784]
90,[-0.24645279  0.3         0.         -1.        ],[ 0.1060483 -0.0639639],True,[-0.07439008  0.14642784]
91,[-0.24645279  0.3         0.         -1.        ],[ 0.10266684 -0.06009691],True,[-0.07439008  0.14642784]
92,[-0.24645279  0.3         0.         -1.        ],[ 0.09930973 -0.05623422],True,[-0.07439008  0.14642784]
93,[-0.24645279  0.3         0.         -1.        ],[ 0.09597592 -0.05237503],True,[-0.07439008  0.14642784]
94,[-0.24645279  0.3         0.         -1.        ],[ 0.09266342 -0.04851857],True,[-0.07439008  0.14642784]
95,[-0.24645279  0.3         0.         -1.        ],[ 0.08936968 -0.04466411],True,[-0.07439008  0.14642784]
96,[-0.24645279  0.3         0.         -1.        ],[ 0.08609188 -0.04081104],True,[-0.07439008  0.14642784]
97,[-0.24645279  0.3         0.         -1.        ],[ 0.08282719 -0.03695882],True,[-0.07439008  0.14642784]
98,[-0.24645279  0.3         0.         -1.        ],[ 0.07957295 -0.03310701],True,[-0.07439008  0.14642784]
99,[-0.24645279  0.3         0.         -1.        ],[ 0.07632674 -0.02925527],True,[-0.07439008  0.14642784]
100,[-0.24645279  0.3         0.         -1.        ],[ 0.07308648 -0.02540331],True,[-0.07439008  0.14642784]
101,[-0.24645279  0.3         0.         -1.        ],[ 0.06985043 -0.02155095],True,[-0.07439008  0.14642784]
102,[-0.24645279  0.3         0.         -1.        ],[ 0.06661722 -0.01769803],True,[-0.07439008  0.14642784]
103,[-0.24645279  0.3         0.         -1.        ],[ 0.06338577 -0.01384445],True,[-0.07439008  0.14642784]
104,[-0.24645279  0.3         0.         -1.        ],[ 0.06015533 -0.00999013],True,[-0.07439008  0.14642784]
