step,action,eef_pos
0,[ 2.73694512e-05 -1.81523535e-06 -2.49999998e-01  1.00000000e+00],[2.47027233e-04 9.05918020e-06 1.30502519e+00]
1,[-1.19910254e-04 -4.39744472e-06 -2.49999971e-01  1.00000000e+00],[1.41954645e-03 7.66535708e-06 1.30458107e+00]
2,[-6.89658606e-04 -3.72406234e-06 -2.49999049e-01  1.00000000e+00],[ 2.85407479e-03 -7.49428572e-06  1.30296306e+00]
3,[-1.39095329e-03  3.65239251e-06 -2.49996130e-01  1.00000000e+00],[ 4.21453739e-03 -3.02234092e-05  1.30098629e+00]
4,[-2.06189193e-03  1.47862975e-05 -2.49991497e-01  1.00000000e+00],[ 5.40352487e-03 -5.50421130e-05  1.29881336e+00]
5,[-2.65481439e-03  2.70428281e-05 -2.49985902e-01  1.00000000e+00],[ 6.42820124e-03 -7.97355373e-05  1.29648922e+00]
6,[-3.17266550e-03  3.93538066e-05 -2.49979864e-01  1.00000000e+00],[ 7.28036055e-03 -1.03495132e-04  1.29401017e+00]
7,[-3.61084034e-03  5.13304793e-05 -2.49973917e-01  1.00000000e+00],[ 7.95749195e-03 -1.26057340e-04  1.29137118e+00]
8,[-3.96736487e-03  6.28483780e-05 -2.49968510e-01  1.00000000e+00],[ 8.46871656e-03 -1.47430231e-04  1.28858036e+00]
9,[-4.24580241e-03  7.39143442e-05 -2.49963933e-01  1.00000000e+00],[ 8.82907718e-03 -1.67719408e-04  1.28565142e+00]
10,[-4.45256281e-03  8.45820216e-05 -2.49960332e-01  1.00000000e+00],[ 9.05699403e-03 -1.87046899e-04  1.28260108e+00]
11,[-4.59573850e-03  9.49121347e-05 -2.49957737e-01  1.00000000e+00],[ 9.17236959e-03 -2.05584505e-04  1.27944740e+00]
12,[-4.68424114e-03  1.04990034e-04 -2.49956090e-01  1.00000000e+00],[ 9.19518712e-03 -2.23522970e-04  1.27620854e+00]
13,[-4.72715993e-03  1.14911074e-04 -2.49955278e-01  1.00000000e+00],[ 9.14451377e-03 -2.41060267e-04  1.27290189e+00]
14,[-4.73329759e-03  1.24775358e-04 -2.49955157e-01  1.00000000e+00],[ 9.03783175e-03 -2.58394282e-04  1.26954342e+00]
15,[-4.71084854e-03  1.34684553e-04 -2.49955576e-01  1.00000000e+00],[ 8.89062794e-03 -2.75717000e-04  1.26614732e+00]
16,[-4.66718846e-03  1.44739293e-04 -2.49956389e-01  1.00000000e+00],[ 8.71618646e-03 -2.93209662e-04  1.26272575e+00]
17,[-4.60875233e-03  1.55036921e-04 -2.49957467e-01  1.00000000e+00],[ 8.52554068e-03 -3.11038943e-04  1.25928884e+00]
18,[-4.54098392e-03  1.65669591e-04 -2.49958701e-01  1.00000000e+00],[ 8.32754341e-03 -3.29354303e-04  1.25584470e+00]
19,[-4.46834061e-03  1.76722851e-04 -2.49960002e-01  1.00000000e+00],[ 8.12902107e-03 -3.48286504e-04  1.25239956e+00]
20,[-4.39433969e-03  1.88274725e-04 -2.49961306e-01  1.00000000e+00],[ 7.93498327e-03 -3.67947253e-04  1.24895798e+00]
21,[-4.32163474e-03  2.00395335e-04 -2.49962564e-01  1.00000000e+00],[ 7.74886493e-03 -3.88143345e-04  1.24552309e+00]
22,[-4.25211222e-03  2.12989783e-04 -2.49963746e-01  1.00000000e+00],[ 7.57278029e-03 -4.08372072e-04  1.24209679e+00]
23,[-4.18699895e-03  2.25789389e-04 -2.49964834e-01  1.00000000e+00],[ 7.40777399e-03 -4.28542869e-04  1.23868000e+00]
24,[-4.12697313e-03  2.38747147e-04 -2.49965820e-01  1.00000000e+00],[ 7.25406061e-03 -4.48597258e-04  1.23527292e+00]
25,[-4.07227463e-03  2.51832916e-04 -2.49966704e-01  1.00000000e+00],[ 7.11123809e-03 -4.68473776e-04  1.23187519e+00]
26,[-4.02280642e-03  2.65014234e-04 -2.49967491e-01  1.00000000e+00],[ 6.97847673e-03 -4.88115178e-04  1.22848607e+00]
27,[-3.97822722e-03  2.78260308e-04 -2.49968191e-01  1.00000000e+00],[ 6.85468046e-03 -5.07470704e-04  1.22510458e+00]
28,[-3.93803328e-03  2.91543353e-04 -2.49968812e-01  1.00000000e+00],[ 6.73861862e-03 -5.26495872e-04  1.22172966e+00]
29,[-3.90162728e-03  3.04838539e-04 -2.49969367e-01  1.00000000e+00],[ 6.62902850e-03 -5.45151839e-04  1.21836020e+00]
30,[-3.86837375e-03  3.18123698e-04 -2.49969867e-01  1.00000000e+00],[ 6.52469121e-03 -5.63404627e-04  1.21499515e+00]
31,[-3.83764182e-03  3.31378925e-04 -2.49970324e-01  1.00000000e+00],[ 6.42448416e-03 -5.81224308e-04  1.21163354e+00]
