step,action,eef_pos
59,[ 1.41100879e-02  4.99800866e-01 -1.34447380e-07  1.00000000e+00],[-0.00953362  0.01969683  0.78992696]
60,[1.44256186e-02 4.99791846e-01 1.10519536e-04 1.00000000e+00],[-0.00958574  0.02619024  0.78983966]
61,[1.47950213e-02 4.99780998e-01 2.47471284e-04 1.00000000e+00],[-0.00966493  0.03268644  0.78973847]
62,[1.52222426e-02 4.99768060e-01 4.11914110e-04 1.00000000e+00],[-0.00976476  0.03918467  0.78962651]
63,[1.57005431e-02 4.99753071e-01 6.00520501e-04 1.00000000e+00],[-0.0098782   0.04568488  0.7895071 ]
64,[1.62216446e-02 4.99736133e-01 8.09427833e-04 1.00000000e+00],[-0.00999904  0.05218747  0.78938312]
65,[0.01677799 0.49971735 0.00103509 1.        ],[-0.01012216  0.05869303  0.78925703]
66,[0.01736317 0.4996968  0.00127446 1.        ],[-0.01024349  0.06520222  0.78913079]
67,[0.01797209 0.49967457 0.00152502 1.        ],[-0.01035997  0.07171564  0.78900591]
68,[0.01860099 0.4996507  0.00178486 1.        ],[-0.0104694   0.07823376  0.7888835 ]
69,[0.01924733 0.49962519 0.00205261 1.        ],[-0.01057032  0.08475688  0.78876435]
70,[0.0199097  0.49959803 0.00232741 1.        ],[-0.01066186  0.09128512  0.78864893]
71,[0.02058767 0.49956916 0.00260888 1.        ],[-0.01074358  0.09781842  0.78853752]
72,[0.02128161 0.49953849 0.00289699 1.        ],[-0.01081534  0.10435657  0.78843022]
73,[0.02199256 0.49950589 0.00319208 1.        ],[-0.01087723  0.11089924  0.78832705]
74,[0.02272207 0.49947121 0.00349473 1.        ],[-0.01092942  0.11744598  0.78822791]
75,[0.02347209 0.49943426 0.00380574 1.        ],[-0.01097214  0.1239963   0.78813271]
76,[0.02424488 0.4993948  0.00412609 1.        ],[-0.01100561  0.13054964  0.78804133]
77,[0.02504293 0.49935257 0.0044569  1.        ],[-0.01102999  0.13710544  0.78795364]
78,[0.02586893 0.49930728 0.00479937 1.        ],[-0.01104538  0.14366311  0.78786957]
79,[0.02672571 0.49925861 0.00515484 1.        ],[-0.01105178  0.15022207  0.78778906]
80,[0.02761624 0.49920619 0.00552471 1.        ],[-0.0110491   0.15678174  0.78771208]
81,[0.02854364 0.4991496  0.00591048 1.        ],[-0.01103714  0.16334153  0.78763866]
82,[0.02951116 0.4990884  0.00631376 1.        ],[-0.01101561  0.16990089  0.78756885]
83,[0.03052227 0.49902206 0.00673627 1.        ],[-0.01098411  0.17645924  0.78750277]
84,[0.03158059 0.49895001 0.00717984 1.        ],[-0.01094212  0.183016    0.78744054]
85,[0.03269003 0.49887162 0.0076465  1.        ],[-0.01088904  0.1895706   0.78738236]
86,[0.03385477 0.49878615 0.00813843 1.        ],[-0.01082415  0.19612245  0.78732845]
87,[0.03507936 0.49869277 0.00865806 1.        ],[-0.01074665  0.20267093  0.78727909]
88,[0.03636876 0.49859054 0.0092081  1.        ],[-0.0106556   0.20921543  0.78723458]
89,[0.03772845 0.49847837 0.00979157 1.        ],[-0.01054997  0.21575529  0.78719529]
90,[0.03916452 0.49835503 0.0104119  1.        ],[-0.01042862  0.22228985  0.78716162]
91,[0.04068383 0.49821904 0.011073   1.        ],[-0.01029029  0.22881843  0.78713404]
92,[0.04229416 0.49806872 0.01177937 1.        ],[-0.0101336   0.23534032  0.78711308]
