step,action,eef_pos
57,[ 0.49994895 -0.00472078  0.00536328  1.        ],[0.09662231 0.00152365 0.78819948]
58,[ 0.49994089 -0.00496639  0.00586886  1.        ],[0.10284983 0.00153927 0.78810834]
59,[ 0.49993134 -0.00522954  0.00642677  1.        ],[0.10906105 0.00155327 0.78801431]
60,[ 0.49992003 -0.00550954  0.00704338  1.        ],[0.11525474 0.0015649  0.78791748]
61,[ 0.49990659 -0.00580579  0.00772617  1.        ],[0.12142949 0.0015735  0.78781794]
62,[ 0.49989058 -0.00611788  0.00848399  1.        ],[0.12758372 0.00157847 0.78771577]
63,[ 0.49987144 -0.00644549  0.00932736  1.        ],[0.13371561 0.00157917 0.78761105]
64,[ 0.49984845 -0.00678806  0.01026889  1.        ],[0.13982308 0.00157509 0.78750386]
65,[ 0.49982068 -0.00714544  0.01132379  1.        ],[0.14590374 0.00156585 0.78739429]
66,[ 0.49978692 -0.00751794  0.01251052  1.        ],[0.15195485 0.00155112 0.78728244]
67,[ 0.49974556 -0.00790621  0.01385167  1.        ],[0.15797327 0.00153063 0.78716842]
68,[ 0.49969444 -0.00831116  0.01537515  1.        ],[0.16395532 0.0015068  0.7870524 ]
69,[ 0.49963036 -0.00874946  0.01711565  1.        ],[0.16989678 0.00148144 0.78693459]
70,[ 0.49954899 -0.00923871  0.01911685  1.        ],[0.17579271 0.00145429 0.7868153 ]
71,[ 0.49944446 -0.00978793  0.02143427  1.        ],[0.18163738 0.0014253  0.78669499]
72,[ 0.49930845 -0.01041011  0.02413918  1.        ],[0.18742408 0.00139441 0.78657435]
73,[ 0.49912892 -0.01112235  0.02732427  1.        ],[0.19314492 0.00136018 0.78645441]
74,[ 0.49888838 -0.01193526  0.0311116   1.        ],[0.19879069 0.0013201  0.78633678]
75,[ 0.49856082 -0.01285213  0.03566419  1.        ],[0.20435052 0.00127136 0.7862239 ]
76,[ 0.49810628 -0.01387247  0.04120302  1.        ],[0.20981162 0.00121168 0.78611959]
77,[ 0.49746146 -0.01499846  0.04803269  1.        ],[0.21515898 0.00113903 0.78602974]
78,[ 0.49652305 -0.0162325   0.05658064  1.        ],[0.22037499 0.00105157 0.78596363]
