step,action,eef_pos,good,target_pos
0,[ 0.0049521 -0.3        0.        -1.       ],[ 0.1413029  -0.17885835],False,[0.06691724 0.04814369]
1,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14278591 -0.18308965],False,[0.06691724 0.04814369]
2,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14385634 -0.18698158],False,[0.06691724 0.04814369]
3,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14441858 -0.19076833],False,[0.06691724 0.04814369]
4,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14458063 -0.19449794],False,[0.06691724 0.04814369]
5,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14444878 -0.19818945],False,[0.06691724 0.04814369]
6,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14411659 -0.20185691],False,[0.06691724 0.04814369]
7,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14366217 -0.20551229],False,[0.06691724 0.04814369]
8,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14314241 -0.2091647 ],False,[0.06691724 0.04814369]
9,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14258164 -0.21281704],False,[0.06691724 0.04814369]
10,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14202722 -0.21647764],False,[0.06691724 0.04814369]
11,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14150651 -0.22015169],False,[0.06691724 0.04814369]
12,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14104324 -0.22384653],False,[0.06691724 0.04814369]
13,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14063177 -0.22755714],False,[0.06691724 0.04814369]
14,[ 0.0049521 -0.3        0.        -1.       ],[ 0.14026396 -0.23127875],False,[0.06691724 0.04814369]
15,[ 0.0049521 -0.3        0.        -1.       ],[ 0.13994076 -0.23501211],False,[0.06691724 0.04814369]
16,[ 0.0049521 -0.3        0.        -1.       ],[ 0.13966127 -0.23875756],False,[0.06691724 0.04814369]
17,[ 0.0049521 -0.3        0.        -1.       ],[ 0.13942261 -0.24251482],False,[0.06691724 0.04814369]
18,[ 0.0049521 -0.3        0.        -1.       ],[ 0.13922068 -0.24628311],False,[0.06691724 0.04814369]
19,[ 0.0049521 -0.3        0.        -1.       ],[ 0.13905064 -0.25006132],False,[0.06691724 0.04814369]
20,[ 0.0049521 -0.3        0.        -1.       ],[ 0.13890745 -0.25384811],False,[0.06691724 0.04814369]
21,[ 0.0049521 -0.3        0.        -1.       ],[ 0.13878617 -0.25764206],False,[0.06691724 0.04814369]
