step,action,eef_pos
60,[0.00776771 0.00134084 0.2498757  1.        ],[-0.00983192 -0.00167922  0.97696416]
61,[0.00784809 0.00134039 0.24987319 1.        ],[-0.00983098 -0.0016632   0.98018431]
62,[0.00792882 0.00134139 0.24987064 1.        ],[-0.00982842 -0.00164896  0.98340445]
63,[0.00800993 0.00134387 0.24986804 1.        ],[-0.00982424 -0.00163692  0.98662455]
64,[0.00809142 0.00134819 0.24986539 1.        ],[-0.00981846 -0.00162726  0.98984458]
65,[0.00817332 0.0013546  0.24986269 1.        ],[-0.00981107 -0.00162007  0.99306453]
66,[0.00825564 0.00136323 0.24985993 1.        ],[-0.00980208 -0.0016154   0.99628436]
67,[0.0083384  0.00137418 0.24985712 1.        ],[-0.0097915  -0.00161328  0.99950407]
68,[0.00842162 0.00138757 0.24985426 1.        ],[-0.00977933 -0.0016137   1.00272363]
69,[0.00850532 0.00140348 0.24985134 1.        ],[-0.00976556 -0.00161668  1.00594301]
70,[0.00858951 0.00142199 0.24984835 1.        ],[-0.0097502  -0.0016222   1.00916219]
71,[0.0086742  0.00144318 0.2498453  1.        ],[-0.00973325 -0.00163022  1.01238115]
72,[0.00875941 0.00146711 0.24984219 1.        ],[-0.0097147  -0.00164072  1.01559986]
73,[0.00884515 0.00149386 0.24983901 1.        ],[-0.00969454 -0.0016539   1.01881832]
74,[0.00893144 0.00152371 0.24983576 1.        ],[-0.00967276 -0.00167015  1.02203654]
75,[0.00901828 0.00155714 0.24983244 1.        ],[-0.00964934 -0.00168892  1.02525459]
76,[0.00910567 0.00159377 0.24982903 1.        ],[-0.00962423 -0.00170971  1.02847249]
77,[0.0091936  0.00163321 0.24982556 1.        ],[-0.00959742 -0.00173188  1.03169027]
78,[0.00928206 0.00167497 0.24982201 1.        ],[-0.00956886 -0.00175407  1.03490796]
79,[0.00937104 0.0017178  0.2498184  1.        ],[-0.0095414  -0.00177516  1.03812409]
80,[0.00946332 0.00176063 0.24981462 1.        ],[-0.00952788 -0.00179446  1.0413319 ]
81,[0.00957164 0.0018027  0.2498102  1.        ],[-0.00953152 -0.00181161  1.04452886]
82,[0.0096998  0.00184359 0.24980495 1.        ],[-0.00955127 -0.00182649  1.0477145 ]
83,[0.00984746 0.00188313 0.24979888 1.        ],[-0.0095853  -0.00183914  1.05088907]
84,[0.01001347 0.00192129 0.24979199 1.        ],[-0.00962936 -0.00184969  1.05405452]
85,[0.01019415 0.00195818 0.2497844  1.        ],[-0.00968089 -0.00185829  1.05721218]
86,[0.01038738 0.0019939  0.24977615 1.        ],[-0.0097377  -0.0018651   1.06036332]
87,[0.01059133 0.0020286  0.24976731 1.        ],[-0.00979776 -0.00187026  1.0635092 ]
88,[0.01080427 0.00206239 0.24975791 1.        ],[-0.00985926 -0.00187388  1.06665096]
89,[0.01102458 0.00209537 0.24974801 1.        ],[-0.00992061 -0.00187607  1.06978958]
90,[0.01125083 0.00212763 0.24973765 1.        ],[-0.00998054 -0.00187691  1.0729259 ]
91,[0.01148183 0.00215924 0.24972686 1.        ],[-0.01003799 -0.00187645  1.07606056]
92,[0.0117166  0.00219024 0.24971569 1.        ],[-0.01009217 -0.00187475  1.07919408]
93,[0.01195439 0.00222068 0.24970415 1.        ],[-0.01014249 -0.00187186  1.08232682]
94,[0.01219465 0.0022506  0.24969226 1.        ],[-0.01018856 -0.00186781  1.08545904]
95,[0.01243701 0.00228001 0.24968004 1.        ],[-0.01023009 -0.00186265  1.08859089]
96,[0.01268126 0.00230895 0.24966749 1.        ],[-0.01026695 -0.0018564   1.09172246]
97,[0.01292729 0.00233742 0.2496546  1.        ],[-0.01029905 -0.00184909  1.09485376]
98,[0.01317509 0.00236546 0.24964139 1.        ],[-0.01032639 -0.00184076  1.09798479]
99,[0.01342474 0.00239307 0.24962782 1.        ],[-0.01034899 -0.00183143  1.10111548]
100,[0.01367635 0.00242027 0.2496139  1.        ],[-0.0103669  -0.00182113  1.10424579]
101,[0.01393009 0.00244707 0.24959961 1.        ],[-0.01038016 -0.00180988  1.10737564]
102,[0.01418613 0.00247349 0.24958493 1.        ],[-0.01038885 -0.00179771  1.11050495]
103,[0.01444465 0.00249954 0.24956984 1.        ],[-0.010393   -0.00178465  1.11363365]
104,[0.01470586 0.00252523 0.24955432 1.        ],[-0.01039265 -0.00177071  1.11676169]
105,[0.01496993 0.00255059 0.24953837 1.        ],[-0.01038784 -0.00175592  1.11988899]
106,[0.01523707 0.00257562 0.24952194 1.        ],[-0.01037856 -0.0017403   1.12301551]
107,[0.01550745 0.00260033 0.24950502 1.        ],[-0.01036482 -0.00172388  1.1261412 ]
108,[0.01578124 0.00262474 0.2494876  1.        ],[-0.01034661 -0.00170667  1.12926603]
109,[0.01605862 0.00264886 0.24946965 1.        ],[-0.01032391 -0.00168869  1.13238997]
110,[0.01633976 0.00267271 0.24945114 1.        ],[-0.01029667 -0.00166996  1.13551299]
111,[0.01662482 0.0026963  0.24943205 1.        ],[-0.01026485 -0.00165051  1.13863507]
112,[0.01691396 0.00271964 0.24941235 1.        ],[-0.01022841 -0.00163034  1.1417562 ]
113,[0.01720736 0.00274274 0.24939203 1.        ],[-0.0101873  -0.00160948  1.14487635]
114,[0.01750519 0.00276563 0.24937105 1.        ],[-0.01014144 -0.00158794  1.14799553]
115,[0.01780762 0.00278831 0.24934938 1.        ],[-0.01009078 -0.00156574  1.15111371]
116,[0.01811484 0.0028108  0.249327   1.        ],[-0.01003524 -0.00154289  1.15423089]
117,[0.01842706 0.00283311 0.24930386 1.        ],[-0.00997477 -0.00151941  1.15734706]
118,[0.01874447 0.00285527 0.24927995 1.        ],[-0.00990927 -0.00149533  1.16046221]
119,[0.01906731 0.00287729 0.24925521 1.        ],[-0.00983868 -0.00147179  1.16357632]
120,[0.01939582 0.00290146 0.24922958 1.        ],[-0.00976293 -0.001449    1.16668937]
121,[0.01973026 0.00292834 0.24920301 1.        ],[-0.00968192 -0.00142671  1.16980137]
122,[0.02007092 0.00295761 0.24917546 1.        ],[-0.00959557 -0.00140482  1.17291229]
123,[0.02041808 0.00298927 0.24914688 1.        ],[-0.0095038  -0.00138329  1.17602211]
124,[0.02077209 0.00302341 0.2491172  1.        ],[-0.0094065  -0.0013621   1.17913082]
125,[0.0211333  0.00306018 0.24908637 1.        ],[-0.00930359 -0.00134122  1.18223841]
126,[0.02150209 0.00309977 0.24905431 1.        ],[-0.00919497 -0.00132065  1.18534485]
127,[0.0218789  0.0031424  0.24902096 1.        ],[-0.00908053 -0.00130036  1.18845013]
128,[0.02226419 0.00318831 0.24898623 1.        ],[-0.00896016 -0.00128036  1.19155422]
129,[0.02265847 0.00323777 0.24895002 1.        ],[-0.00883375 -0.00126061  1.1946571 ]
130,[0.02306231 0.00329108 0.24891223 1.        ],[-0.00870118 -0.00124111  1.19775874]
131,[0.02347632 0.0033486  0.24887276 1.        ],[-0.00856231 -0.00122184  1.20085911]
132,[0.02390119 0.00341069 0.24883147 1.        ],[-8.41703067e-03 -1.20276541e-03  1.20395819e+00]
133,[0.02433768 0.00347777 0.24878823 1.        ],[-8.26517965e-03 -1.18386875e-03  1.20705595e+00]
134,[0.02478664 0.00355033 0.24874287 1.        ],[-8.10660913e-03 -1.16511488e-03  1.21015234e+00]
135,[0.02524902 0.00362889 0.24869523 1.        ],[-7.94115616e-03 -1.14646645e-03  1.21324733e+00]
136,[0.02572587 0.00371405 0.2486451  1.        ],[-7.76864613e-03 -1.12788044e-03  1.21634087e+00]
137,[0.02621841 0.00380648 0.24859225 1.        ],[-7.58889131e-03 -1.10930759e-03  1.21943292e+00]
138,[0.02672799 0.00390697 0.24853642 1.        ],[-7.40168920e-03 -1.09069173e-03  1.22252343e+00]
139,[0.02725616 0.00401639 0.2484773  1.        ],[-7.20682050e-03 -1.07196901e-03  1.22561234e+00]
140,[0.02780469 0.00413577 0.24841456 1.        ],[-7.00404673e-03 -1.05306702e-03  1.22869959e+00]
141,[0.02837566 0.00426631 0.24834778 1.        ],[-6.79310747e-03 -1.03390360e-03  1.23178509e+00]
142,[0.02897143 0.00440942 0.24827649 1.        ],[-6.57371687e-03 -1.01438547e-03  1.23486878e+00]
143,[0.0295948  0.00456675 0.24820011 1.        ],[-6.34555950e-03 -9.94406433e-04  1.23795056e+00]
144,[0.03024907 0.0047403  0.24811796 1.        ],[-6.10828523e-03 -9.73845199e-04  1.24103032e+00]
145,[0.03093819 0.00493248 0.24802923 1.        ],[-5.86150290e-03 -9.52562598e-04  1.24410795e+00]
146,[0.03166691 0.00514624 0.2479329  1.        ],[-5.60477219e-03 -9.30397645e-04  1.24718331e+00]
147,[0.03244104 0.00538524 0.24782772 1.        ],[-5.33759333e-03 -9.07163164e-04  1.25025622e+00]
148,[0.03326776 0.0056541  0.24771211 1.        ],[-5.05939368e-03 -8.82639256e-04  1.25332651e+00]
149,[0.03415614 0.00595873 0.24758403 1.        ],[-4.76951001e-03 -8.56564682e-04  1.25639393e+00]
150,[0.03511781 0.00630687 0.24744083 1.        ],[-4.46716432e-03 -8.28624981e-04  1.25945821e+00]
151,[0.036168   0.00670889 0.24727892 1.        ],[-4.15143042e-03 -7.98435647e-04  1.26251900e+00]
