step,action,eef_pos,good,target_pos
278,[-0.10993425  0.3         0.         -1.        ],[-0.05624985  0.11825021],False,[-0.02260527 -0.06403894]
279,[-0.10993425  0.3         0.         -1.        ],[-0.05716456  0.12042506],False,[-0.02260527 -0.06403894]
280,[-0.10993425  0.3         0.         -1.        ],[-0.05826123  0.12330261],False,[-0.02260527 -0.06403894]
281,[-0.10993425  0.3         0.         -1.        ],[-0.0594657   0.12655956],False,[-0.02260527 -0.06403894]
282,[-0.10993425  0.3         0.         -1.        ],[-0.06075163  0.13007428],False,[-0.02260527 -0.06403894]
283,[-0.10993425  0.3         0.         -1.        ],[-0.06210286  0.13376693],False,[-0.02260527 -0.06403894]
284,[-0.10993425  0.3         0.         -1.        ],[-0.06349812  0.13757889],False,[-0.02260527 -0.06403894]
285,[-0.10993425  0.3         0.         -1.        ],[-0.06492211  0.14146511],False,[-0.02260527 -0.06403894]
286,[-0.10993425  0.3         0.         -1.        ],[-0.0663674   0.14539078],False,[-0.02260527 -0.06403894]
287,[-0.10993425  0.3         0.         -1.        ],[-0.06782951  0.14933358],False,[-0.02260527 -0.06403894]
288,[-0.10993425  0.3         0.         -1.        ],[-0.0693015   0.15327923],False,[-0.02260527 -0.06403894]
289,[-0.10993425  0.3         0.         -1.        ],[-0.0707829   0.15721807],False,[-0.02260527 -0.06403894]
290,[-0.10993425  0.3         0.         -1.        ],[-0.07229651  0.16113651],False,[-0.02260527 -0.06403894]
291,[-0.10993425  0.3         0.         -1.        ],[-0.07383345  0.16503542],False,[-0.02260527 -0.06403894]
292,[-0.10993425  0.3         0.         -1.        ],[-0.07537795  0.16892059],False,[-0.02260527 -0.06403894]
293,[-0.10993425  0.3         0.         -1.        ],[-0.07692717  0.17279394],False,[-0.02260527 -0.06403894]
294,[-0.10993425  0.3         0.         -1.        ],[-0.07848161  0.17665647],False,[-0.02260527 -0.06403894]
295,[-0.10993425  0.3         0.         -1.        ],[-0.0800421   0.18050922],False,[-0.02260527 -0.06403894]
296,[-0.10993425  0.3         0.         -1.        ],[-0.0816091  0.1843533],False,[-0.02260527 -0.06403894]
297,[-0.10993425  0.3         0.         -1.        ],[-0.08318284  0.18818965],False,[-0.02260527 -0.06403894]
298,[-0.10993425  0.3         0.         -1.        ],[-0.08476217  0.19201976],False,[-0.02260527 -0.06403894]
299,[-0.10993425  0.3         0.         -1.        ],[-0.0863451  0.1958454],False,[-0.02260527 -0.06403894]
300,[-0.10993425  0.3         0.         -1.        ],[-0.08792985  0.19966798],False,[-0.02260527 -0.06403894]
301,[-0.10993425  0.3         0.         -1.        ],[-0.08951495  0.20348856],False,[-0.02260527 -0.06403894]
302,[-0.10993425  0.3         0.         -1.        ],[-0.09109929  0.20730787],False,[-0.02260527 -0.06403894]
303,[-0.10993425  0.3         0.         -1.        ],[-0.092682    0.21112641],False,[-0.02260527 -0.06403894]
304,[-0.10993425  0.3         0.         -1.        ],[-0.09426248  0.21494449],False,[-0.02260527 -0.06403894]
305,[-0.10993425  0.3         0.         -1.        ],[-0.09584036  0.21876227],False,[-0.02260527 -0.06403894]
306,[-0.10993425  0.3         0.         -1.        ],[-0.09741539  0.22257983],False,[-0.02260527 -0.06403894]
307,[-0.10993425  0.3         0.         -1.        ],[-0.09898747  0.22639717],False,[-0.02260527 -0.06403894]
308,[-0.10993425  0.3         0.         -1.        ],[-0.1005566   0.23021425],False,[-0.02260527 -0.06403894]
309,[-0.10993425  0.3         0.         -1.        ],[-0.10212282  0.23403103],False,[-0.02260527 -0.06403894]
310,[-0.10993425  0.3         0.         -1.        ],[-0.10368624  0.23784742],False,[-0.02260527 -0.06403894]
311,[-0.10993425  0.3         0.         -1.        ],[-0.10524697  0.24166337],False,[-0.02260527 -0.06403894]
312,[-0.10993425  0.3         0.         -1.        ],[-0.10680514  0.24547882],False,[-0.02260527 -0.06403894]
313,[-0.10993425  0.3         0.         -1.        ],[-0.10836087  0.24929372],False,[-0.02260527 -0.06403894]
314,[-0.10993425  0.3         0.         -1.        ],[-0.10991429  0.25310803],False,[-0.02260527 -0.06403894]
315,[-0.10993425  0.3         0.         -1.        ],[-0.1114655   0.25692172],False,[-0.02260527 -0.06403894]
