step,action,eef_pos,good,target_pos
60,[ 0.12068741 -0.3         0.         -1.        ],[-0.09541224 -0.04312859],False,[-0.07206249  0.04061767]
61,[ 0.12068741 -0.3         0.         -1.        ],[-0.09416985 -0.04536873],False,[-0.07206249  0.04061767]
62,[ 0.12068741 -0.3         0.         -1.        ],[-0.09289297 -0.04833908],False,[-0.07206249  0.04061767]
63,[ 0.12068741 -0.3         0.         -1.        ],[-0.09159135 -0.05168781],False,[-0.07206249  0.04061767]
64,[ 0.12068741 -0.3         0.         -1.        ],[-0.09026514 -0.05528494],False,[-0.07206249  0.04061767]
65,[ 0.12068741 -0.3         0.         -1.        ],[-0.0889165 -0.0590453],False,[-0.07206249  0.04061767]
66,[ 0.12068741 -0.3         0.         -1.        ],[-0.08754822 -0.06290663],False,[-0.07206249  0.04061767]
67,[ 0.12068741 -0.3         0.         -1.        ],[-0.08616295 -0.06682495],False,[-0.07206249  0.04061767]
68,[ 0.12068741 -0.3         0.         -1.        ],[-0.08476312 -0.0707708 ],False,[-0.07206249  0.04061767]
69,[ 0.12068741 -0.3         0.         -1.        ],[-0.08335091 -0.07472568],False,[-0.07206249  0.04061767]
70,[ 0.12068741 -0.3         0.         -1.        ],[-0.08192825 -0.07867885],False,[-0.07206249  0.04061767]
71,[ 0.12068741 -0.3         0.         -1.        ],[-0.08049694 -0.0826248 ],False,[-0.07206249  0.04061767]
72,[ 0.12068741 -0.3         0.         -1.        ],[-0.07905855 -0.08656135],False,[-0.07206249  0.04061767]
73,[ 0.12068741 -0.3         0.         -1.        ],[-0.07761449 -0.0904883 ],False,[-0.07206249  0.04061767]
74,[ 0.12068741 -0.3         0.         -1.        ],[-0.076166   -0.09440646],False,[-0.07206249  0.04061767]
75,[ 0.12068741 -0.3         0.         -1.        ],[-0.07471408 -0.09831708],False,[-0.07206249  0.04061767]
76,[ 0.12068741 -0.3         0.         -1.        ],[-0.07325958 -0.10222149],False,[-0.07206249  0.04061767]
77,[ 0.12068741 -0.3         0.         -1.        ],[-0.07180314 -0.10612092],False,[-0.07206249  0.04061767]
78,[ 0.12068741 -0.3         0.         -1.        ],[-0.07034526 -0.11001637],False,[-0.07206249  0.04061767]
79,[ 0.12068741 -0.3         0.         -1.        ],[-0.0688863  -0.11390864],False,[-0.07206249  0.04061767]
80,[ 0.12068741 -0.3         0.         -1.        ],[-0.06742647 -0.11779834],False,[-0.07206249  0.04061767]
81,[ 0.12068741 -0.3         0.         -1.        ],[-0.06596593 -0.12168587],False,[-0.07206249  0.04061767]
82,[ 0.12068741 -0.3         0.         -1.        ],[-0.06450472 -0.12557151],False,[-0.07206249  0.04061767]
83,[ 0.12068741 -0.3         0.         -1.        ],[-0.06304286 -0.12945546],False,[-0.07206249  0.04061767]
84,[ 0.12068741 -0.3         0.         -1.        ],[-0.06158032 -0.13333781],False,[-0.07206249  0.04061767]
85,[ 0.12068741 -0.3         0.         -1.        ],[-0.06011705 -0.13721862],False,[-0.07206249  0.04061767]
86,[ 0.12068741 -0.3         0.         -1.        ],[-0.05865299 -0.14109792],False,[-0.07206249  0.04061767]
