step,action,eef_pos,good,target_pos
179,[ 0.04924937 -0.3         0.         -1.        ],[-0.02620793 -0.12077084],False,[-0.03238024 -0.10806624]
180,[ 0.04924937 -0.3         0.         -1.        ],[-0.02586011 -0.12365227],False,[-0.03238024 -0.10806624]
181,[ 0.04924937 -0.3         0.         -1.        ],[-0.0254838 -0.1268649],False,[-0.03238024 -0.10806624]
182,[ 0.04924937 -0.3         0.         -1.        ],[-0.02509739 -0.13028272],False,[-0.03238024 -0.10806624]
183,[ 0.04924937 -0.3         0.         -1.        ],[-0.02470577 -0.13385413],False,[-0.03238024 -0.10806624]
184,[ 0.04924937 -0.3         0.         -1.        ],[-0.02430359 -0.13754033],False,[-0.03238024 -0.10806624]
185,[ 0.04924937 -0.3         0.         -1.        ],[-0.02388679 -0.14130806],False,[-0.03238024 -0.10806624]
186,[ 0.04924937 -0.3         0.         -1.        ],[-0.02345323 -0.14513027],False,[-0.03238024 -0.10806624]
187,[ 0.04924937 -0.3         0.         -1.        ],[-0.02300241 -0.14898622],False,[-0.03238024 -0.10806624]
188,[ 0.04924937 -0.3         0.         -1.        ],[-0.02253504 -0.15286083],False,[-0.03238024 -0.10806624]
189,[ 0.04924937 -0.3         0.         -1.        ],[-0.02205261 -0.15674376],False,[-0.03238024 -0.10806624]
190,[ 0.04924937 -0.3         0.         -1.        ],[-0.02155716 -0.16062834],False,[-0.03238024 -0.10806624]
191,[ 0.04924937 -0.3         0.         -1.        ],[-0.02105087 -0.1645106 ],False,[-0.03238024 -0.10806624]
192,[ 0.04924937 -0.3         0.         -1.        ],[-0.02053596 -0.16838849],False,[-0.03238024 -0.10806624]
193,[ 0.04924937 -0.3         0.         -1.        ],[-0.02001446 -0.1722612 ],False,[-0.03238024 -0.10806624]
194,[ 0.04924937 -0.3         0.         -1.        ],[-0.01948817 -0.17612869],False,[-0.03238024 -0.10806624]
195,[ 0.04924937 -0.3         0.         -1.        ],[-0.01895857 -0.17999132],False,[-0.03238024 -0.10806624]
196,[ 0.04924937 -0.3         0.         -1.        ],[-0.01842683 -0.18384968],False,[-0.03238024 -0.10806624]
197,[ 0.04924937 -0.3         0.         -1.        ],[-0.01789385 -0.18770436],False,[-0.03238024 -0.10806624]
198,[ 0.04924937 -0.3         0.         -1.        ],[-0.01736024 -0.19155596],False,[-0.03238024 -0.10806624]
199,[ 0.04924937 -0.3         0.         -1.        ],[-0.01682638 -0.19540495],False,[-0.03238024 -0.10806624]
200,[ 0.04924937 -0.3         0.         -1.        ],[-0.01629251 -0.19925175],False,[-0.03238024 -0.10806624]
201,[ 0.04924937 -0.3         0.         -1.        ],[-0.01575869 -0.20309667],False,[-0.03238024 -0.10806624]
202,[ 0.04924937 -0.3         0.         -1.        ],[-0.01522491 -0.20693994],False,[-0.03238024 -0.10806624]
203,[ 0.04924937 -0.3         0.         -1.        ],[-0.01469108 -0.21078175],False,[-0.03238024 -0.10806624]
204,[ 0.04924937 -0.3         0.         -1.        ],[-0.01415709 -0.21462221],False,[-0.03238024 -0.10806624]
205,[ 0.04924937 -0.3         0.         -1.        ],[-0.01362281 -0.21846142],False,[-0.03238024 -0.10806624]
206,[ 0.04924937 -0.3         0.         -1.        ],[-0.01308808 -0.22229942],False,[-0.03238024 -0.10806624]
207,[ 0.04924937 -0.3         0.         -1.        ],[-0.0125528  -0.22613625],False,[-0.03238024 -0.10806624]
208,[ 0.04924937 -0.3         0.         -1.        ],[-0.01201684 -0.22997195],False,[-0.03238024 -0.10806624]
209,[ 0.04924937 -0.3         0.         -1.        ],[-0.01148012 -0.23380653],False,[-0.03238024 -0.10806624]
210,[ 0.04924937 -0.3         0.         -1.        ],[-0.01094256 -0.23764   ],False,[-0.03238024 -0.10806624]
211,[ 0.04924937 -0.3         0.         -1.        ],[-0.01040412 -0.24147237],False,[-0.03238024 -0.10806624]
