step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.10235355 -0.20037153  0.          0.          0.          0.
 -1.        ]",[-0.09445378  0.01829003  1.02444582 -1.        ],[ 2.43077453e-07 -1.66666586e-01  9.17743166e-01],2,4,[0.25 0.25 0.05]
1,"[ 0.10233157 -0.20038276  0.          0.          0.          0.
 -1.        ]",[-0.09347038  0.01657249  1.02432597 -1.        ],[ 9.69669257e-08 -1.66666634e-01  9.21384552e-01],2,4,[0.25 0.25 0.05]
2,"[ 0.10223934 -0.20042983  0.          0.          0.          0.
 -1.        ]",[-0.09238373  0.01470551  1.02419553 -1.        ],[ 1.74717658e-08 -1.66666661e-01  9.23176835e-01],2,4,[0.25 0.25 0.05]
3,"[ 0.10212153 -0.20048988  0.          0.          0.          0.
 -1.        ]",[-0.09126213  0.01271561  1.02406956 -1.        ],[-2.52063102e-08 -1.66666675e-01  9.24039353e-01],2,4,[0.25 0.25 0.05]
4,"[ 0.10202563 -0.2005387   0.          0.          0.          0.
 -1.        ]",[-0.09011677  0.01060416  1.02395435 -1.        ],[-4.54815808e-08 -1.66666682e-01  9.24429097e-01],2,4,[0.25 0.25 0.05]
5,"[ 0.10196167 -0.20057123  0.          0.          0.          0.
 -1.        ]",[-0.08895059  0.00837767  1.02385076 -1.        ],[-5.64033836e-08 -1.66666685e-01  9.24610590e-01],2,4,[0.25 0.25 0.05]
6,"[ 0.10193042 -0.20058711  0.          0.          0.          0.
 -1.        ]",[-0.08776661  0.00604966  1.02375734 -1.        ],[-6.67018600e-08 -1.66666689e-01  9.24698458e-01],2,4,[0.25 0.25 0.05]
7,"[ 0.10192951 -0.20058757  0.          0.          0.          0.
 -1.        ]",[-0.08656824  0.00363736  1.02367189 -1.        ],[-7.68897654e-08 -1.66666692e-01  9.24741717e-01],2,4,[0.25 0.25 0.05]
8,"[ 0.10195521 -0.20057451  0.          0.          0.          0.
 -1.        ]",[-0.08535895  0.00115835  1.0235921  -1.        ],[-8.70267276e-08 -1.66666696e-01  9.24763174e-01],2,4,[0.25 0.25 0.05]
9,"[ 0.10200347 -0.20054997  0.          0.          0.          0.
 -1.        ]",[-0.0841418  -0.00137076  1.02351595 -1.        ],[-9.71391330e-08 -1.66666699e-01  9.24773855e-01],2,4,[0.25 0.25 0.05]
10,"[ 0.10207016 -0.20051604  0.          0.          0.          0.
 -1.        ]",[-0.08291926 -0.0039352   1.02344185 -1.        ],[-1.07239492e-07 -1.66666702e-01  9.24779181e-01],5,4,[0.25 0.25 0.05]
11,"[ 0.10215122 -0.20047476  0.          0.          0.          0.
 -1.        ]",[-0.08169309 -0.0065225   1.02336872 -1.        ],[-1.17333889e-07 -1.66666706e-01  9.24781838e-01],5,4,[0.25 0.25 0.05]
12,"[ 0.1022428  -0.20042807  0.          0.          0.          0.
 -1.        ]",[-0.08046444 -0.00912266  1.02329588 -1.        ],[-1.27425321e-07 -1.66666709e-01  9.24783165e-01],5,4,[0.25 0.25 0.05]
13,"[ 0.10234144 -0.20037772  0.          0.          0.          0.
 -1.        ]",[-0.07923388 -0.01172804  1.02322306 -1.        ],[-1.37515275e-07 -1.66666713e-01  9.24783828e-01],5,4,[0.25 0.25 0.05]
14,"[ 0.1024441  -0.20032525  0.          0.          0.          0.
 -1.        ]",[-0.07800161 -0.01433321  1.02315024 -1.        ],[-1.47604493e-07 -1.66666716e-01  9.24784159e-01],5,4,[0.25 0.25 0.05]
15,"[ 0.10254828 -0.20027194  0.          0.          0.          0.
 -1.        ]",[-0.07676751 -0.01693455  1.02307757 -1.        ],[-1.57693343e-07 -1.66666719e-01  9.24784324e-01],5,4,[0.25 0.25 0.05]
