step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[-0.22492212 -0.00591944  0.          0.          0.          0.
 -1.        ]",[-0.1195266   0.00124081  1.01043423 -1.        ],[-1.66666586e-01  2.43077453e-07  9.17743166e-01],2,2,[0.25 0.25 0.05]
1,"[-0.2249221  -0.00592034  0.          0.          0.          0.
 -1.        ]",[-0.1216748   0.00116171  1.01075468 -1.        ],[-1.66666634e-01  9.69669257e-08  9.21384552e-01],2,2,[0.25 0.25 0.05]
2,"[-0.22492503 -0.00580768  0.          0.          0.          0.
 -1.        ]",[-0.1240347   0.0010634   1.01110721 -1.        ],[-1.66666661e-01  1.74717658e-08  9.23176835e-01],2,2,[0.25 0.25 0.05]
3,"[-0.22493004 -0.00561058  0.          0.          0.          0.
 -1.        ]",[-1.26495043e-01  9.56276499e-04  1.01143067e+00 -1.00000000e+00],[-1.66666675e-01 -2.52063102e-08  9.24039353e-01],2,2,[0.25 0.25 0.05]
4,"[-0.22493628 -0.00535456  0.          0.          0.          0.
 -1.        ]",[-1.29031887e-01  8.42612323e-04  1.01171077e+00 -1.00000000e+00],[-1.66666682e-01 -4.54815808e-08  9.24429097e-01],2,2,[0.25 0.25 0.05]
5,"[-0.22494363 -0.00503631  0.          0.          0.          0.
 -1.        ]",[-1.31639749e-01  7.23168649e-04  1.01194524e+00 -1.00000000e+00],[-1.66666685e-01 -5.64033836e-08  9.24610590e-01],2,2,[0.25 0.25 0.05]
6,"[-0.22495206 -0.00464438  0.          0.          0.          0.
 -1.        ]",[-1.34312533e-01  6.00917488e-04  1.01213707e+00 -1.00000000e+00],[-1.66666689e-01 -6.67018600e-08  9.24698458e-01],2,2,[0.25 0.25 0.05]
7,"[-0.2249612  -0.00417823  0.          0.          0.          0.
 -1.        ]",[-1.37042195e-01  4.79310321e-04  1.01229141e+00 -1.00000000e+00],[-1.66666692e-01 -7.68897654e-08  9.24741717e-01],2,2,[0.25 0.25 0.05]
8,"[-0.22497056 -0.00363992  0.          0.          0.          0.
 -1.        ]",[-1.39819553e-01  3.61258948e-04  1.01241432e+00 -1.00000000e+00],[-1.66666696e-01 -8.70267276e-08  9.24763174e-01],2,2,[0.25 0.25 0.05]
9,"[-0.22497963 -0.00302736  0.          0.          0.          0.
 -1.        ]",[-1.42635228e-01  2.49127441e-04  1.01251194e+00 -1.00000000e+00],[-1.66666699e-01 -9.71391330e-08  9.24773855e-01],2,2,[0.25 0.25 0.05]
10,"[-0.22498791 -0.00233239  0.          0.          0.          0.
 -1.        ]",[-1.45480332e-01  1.44870443e-04  1.01259011e+00 -1.00000000e+00],[-1.66666702e-01 -1.07239492e-07  9.24779181e-01],2,2,[0.25 0.25 0.05]
11,"[-0.22499474 -0.0015385   0.          0.          0.          0.
 -1.        ]",[-1.48346888e-01  5.02067569e-05  1.01265400e+00 -1.00000000e+00],[-1.66666706e-01 -1.17333889e-07  9.24781838e-01],2,2,[0.25 0.25 0.05]
12,"[-2.24999155e-01 -6.16627407e-04  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-1.51228043e-01 -3.31822648e-05  1.01270806e+00 -1.00000000e+00],[-1.66666709e-01 -1.27425321e-07  9.24783165e-01],2,2,[0.25 0.25 0.05]
13,"[-2.2499948e-01  4.8359185e-04  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00 -1.0000000e+00]",[-1.54118134e-01 -1.03399989e-04  1.01275592e+00 -1.00000000e+00],[-1.66666713e-01 -1.37515275e-07  9.24783828e-01],2,2,[0.25 0.25 0.05]
14,"[-0.22499236  0.00185394  0.          0.          0.          0.
 -1.        ]",[-1.57012624e-01 -1.57958628e-04  1.01280047e+00 -1.00000000e+00],[-1.66666716e-01 -1.47604493e-07  9.24784159e-01],2,2,[0.25 0.25 0.05]
