step,action,eef_pos,good,target_pos,in_target
0,[-0.16808569 -0.3         0.         -1.        ],[-0.07748424 -0.20059049],False,[0.10633154 0.23295234],False
1,[-0.16808569 -0.3         0.         -1.        ],[-0.07920046 -0.20721043],False,[0.10633154 0.23295234],False
2,[-0.16808569 -0.3         0.         -1.        ],[-0.0810214  -0.21308153],False,[0.10633154 0.23295234],False
3,[-0.16808569 -0.3         0.         -1.        ],[-0.08288545 -0.21839816],False,[0.10633154 0.23295234],False
4,[-0.16808569 -0.3         0.         -1.        ],[-0.08478907 -0.22325499],False,[0.10633154 0.23295234],False
5,[-0.16808569 -0.3         0.         -1.        ],[-0.08674417 -0.22774335],False,[0.10633154 0.23295234],False
6,[-0.16808569 -0.3         0.         -1.        ],[-0.08875179 -0.23195712],False,[0.10633154 0.23295234],False
7,[-0.16808569 -0.3         0.         -1.        ],[-0.09079841 -0.23598826],False,[0.10633154 0.23295234],False
8,[-0.16808569 -0.3         0.         -1.        ],[-0.09288355 -0.23989781],False,[0.10633154 0.23295234],False
9,[-0.16808569 -0.3         0.         -1.        ],[-0.09500566 -0.24373114],False,[0.10633154 0.23295234],False
10,[-0.16808569 -0.3         0.         -1.        ],[-0.09716119 -0.24752145],False,[0.10633154 0.23295234],False
11,[-0.16808569 -0.3         0.         -1.        ],[-0.09934537 -0.25129194],False,[0.10633154 0.23295234],False
12,[-0.16808569 -0.3         0.         -1.        ],[-0.10155292 -0.25505795],False,[0.10633154 0.23295234],False
13,[ 0.12779513  0.3         0.         -1.        ],[-0.10209089 -0.25555608],True,[0.10633154 0.23295234],False
14,[ 0.12779513  0.3         0.         -1.        ],[-0.10127272 -0.25350782],True,[0.10633154 0.23295234],False
15,[ 0.12779513  0.3         0.         -1.        ],[-0.10016304 -0.25083069],True,[0.10633154 0.23295234],False
16,[ 0.12779513  0.3         0.         -1.        ],[-0.09890523 -0.24779267],True,[0.10633154 0.23295234],False
17,[ 0.12779513  0.3         0.         -1.        ],[-0.09754232 -0.24448113],True,[0.10633154 0.23295234],False
18,[ 0.12779513  0.3         0.         -1.        ],[-0.09609614 -0.24095455],True,[0.10633154 0.23295234],False
19,[ 0.12779513  0.3         0.         -1.        ],[-0.09458374 -0.23726502],True,[0.10633154 0.23295234],False
20,[ 0.12779513  0.3         0.         -1.        ],[-0.09301948 -0.23345837],True,[0.10633154 0.23295234],False
21,[ 0.12779513  0.3         0.         -1.        ],[-0.09141526 -0.22957282],True,[0.10633154 0.23295234],False
22,[ 0.12779513  0.3         0.         -1.        ],[-0.08978079 -0.22563863],True,[0.10633154 0.23295234],False
23,[ 0.12779513  0.3         0.         -1.        ],[-0.08812384 -0.22167851],True,[0.10633154 0.23295234],False
24,[ 0.12779513  0.3         0.         -1.        ],[-0.08645052 -0.21770853],True,[0.10633154 0.23295234],False
25,[ 0.12779513  0.3         0.         -1.        ],[-0.08476556 -0.21373928],True,[0.10633154 0.23295234],False
26,[ 0.12779513  0.3         0.         -1.        ],[-0.08307258 -0.20977701],True,[0.10633154 0.23295234],False
27,[ 0.12779513  0.3         0.         -1.        ],[-0.08137429 -0.2058248 ],True,[0.10633154 0.23295234],False
28,[ 0.12779513  0.3         0.         -1.        ],[-0.07967266 -0.20188347],True,[0.10633154 0.23295234],False
29,[ 0.12779513  0.3         0.         -1.        ],[-0.07796912 -0.19795243],True,[0.10633154 0.23295234],False
30,[ 0.12779513  0.3         0.         -1.        ],[-0.07626463 -0.19403026],True,[0.10633154 0.23295234],False
31,[ 0.12779513  0.3         0.         -1.        ],[-0.07455984 -0.19011522],True,[0.10633154 0.23295234],False
32,[ 0.12779513  0.3         0.         -1.        ],[-0.07285512 -0.18620549],True,[0.10633154 0.23295234],False
33,[ 0.12779513  0.3         0.         -1.        ],[-0.07115068 -0.18229944],True,[0.10633154 0.23295234],False
34,[ 0.12779513  0.3         0.         -1.        ],[-0.06944657 -0.17839568],True,[0.10633154 0.23295234],False
35,[ 0.12779513  0.3         0.         -1.        ],[-0.06776188 -0.17448592],True,[0.10633154 0.23295234],False
36,[ 0.12779513  0.3         0.         -1.        ],[-0.06610258 -0.17056663],True,[0.10633154 0.23295234],False
37,[ 0.12779513  0.3         0.         -1.        ],[-0.06446105 -0.16663979],True,[0.10633154 0.23295234],False
38,[ 0.12779513  0.3         0.         -1.        ],[-0.06283241 -0.16270731],True,[0.10633154 0.23295234],False
39,[ 0.12779513  0.3         0.         -1.        ],[-0.06121468 -0.15877042],True,[0.10633154 0.23295234],False
40,[ 0.12779513  0.3         0.         -1.        ],[-0.05960724 -0.15482902],True,[0.10633154 0.23295234],False
41,[ 0.12779513  0.3         0.         -1.        ],[-0.05801152 -0.15088387],True,[0.10633154 0.23295234],False
42,[ 0.12779513  0.3         0.         -1.        ],[-0.05642432 -0.14693599],True,[0.10633154 0.23295234],False
43,[ 0.12779513  0.3         0.         -1.        ],[-0.05484281 -0.14298592],True,[0.10633154 0.23295234],False
44,[ 0.12779513  0.3         0.         -1.        ],[-0.05326493 -0.13903449],True,[0.10633154 0.23295234],False
45,[ 0.12779513  0.3         0.         -1.        ],[-0.051688   -0.13508314],True,[0.10633154 0.23295234],False
46,[ 0.12779513  0.3         0.         -1.        ],[-0.0501165  -0.13113013],True,[0.10633154 0.23295234],False
47,[ 0.12779513  0.3         0.         -1.        ],[-0.04855345 -0.12717481],True,[0.10633154 0.23295234],False
48,[ 0.12779513  0.3         0.         -1.        ],[-0.04700009 -0.12321733],True,[0.10633154 0.23295234],False
49,[ 0.12779513  0.3         0.         -1.        ],[-0.04545724 -0.11925795],True,[0.10633154 0.23295234],False
50,[ 0.12779513  0.3         0.         -1.        ],[-0.04392554 -0.11529691],True,[0.10633154 0.23295234],False
51,[ 0.12779513  0.3         0.         -1.        ],[-0.04240565 -0.11133439],True,[0.10633154 0.23295234],False
52,[ 0.12779513  0.3         0.         -1.        ],[-0.0408981  -0.10737054],True,[0.10633154 0.23295234],False
53,[ 0.12779513  0.3         0.         -1.        ],[-0.03940217 -0.10340586],True,[0.10633154 0.23295234],False
54,[ 0.12779513  0.3         0.         -1.        ],[-0.03791493 -0.09944139],True,[0.10633154 0.23295234],False
55,[ 0.12779513  0.3         0.         -1.        ],[-0.0364335  -0.09547793],True,[0.10633154 0.23295234],False
56,[ 0.12779513  0.3         0.         -1.        ],[-0.03495549 -0.09151601],True,[0.10633154 0.23295234],False
57,[ 0.12779513  0.3         0.         -1.        ],[-0.033479   -0.08755595],True,[0.10633154 0.23295234],False
58,[ 0.12779513  0.3         0.         -1.        ],[-0.03200256 -0.08359794],True,[0.10633154 0.23295234],False
59,[ 0.12779513  0.3         0.         -1.        ],[-0.03052516 -0.07964207],True,[0.10633154 0.23295234],False
60,[ 0.12779513  0.3         0.         -1.        ],[-0.0290461  -0.07568838],True,[0.10633154 0.23295234],False
61,[ 0.12779513  0.3         0.         -1.        ],[-0.02756497 -0.07173686],True,[0.10633154 0.23295234],False
62,[ 0.12779513  0.3         0.         -1.        ],[-0.02608158 -0.06778747],True,[0.10633154 0.23295234],False
63,[ 0.12779513  0.3         0.         -1.        ],[-0.02459589 -0.06384018],True,[0.10633154 0.23295234],False
64,[ 0.12779513  0.3         0.         -1.        ],[-0.02310796 -0.05989495],True,[0.10633154 0.23295234],False
65,[ 0.12779513  0.3         0.         -1.        ],[-0.02161792 -0.05595173],True,[0.10633154 0.23295234],False
