step,action,eef_pos,good,target_pos,in_target
0,[-0.3        -0.21015682  0.         -1.        ],[0.19323334 0.1192633 ],True,[-0.11643007 -0.09349268],False
1,[-0.3        -0.21015682  0.         -1.        ],[0.19507901 0.11774286],True,[-0.11643007 -0.09349268],False
2,[-0.3        -0.21015682  0.         -1.        ],[0.19638083 0.11613109],True,[-0.11643007 -0.09349268],False
3,[-0.3        -0.21015682  0.         -1.        ],[0.19724463 0.11445752],True,[-0.11643007 -0.09349268],False
4,[-0.3        -0.21015682  0.         -1.        ],[0.19763936 0.11269259],True,[-0.11643007 -0.09349268],False
5,[-0.3        -0.21015682  0.         -1.        ],[0.19755434 0.11082122],True,[-0.11643007 -0.09349268],False
6,[-0.3        -0.21015682  0.         -1.        ],[0.19696093 0.10883421],True,[-0.11643007 -0.09349268],False
7,[-0.3        -0.21015682  0.         -1.        ],[0.19585086 0.10673152],True,[-0.11643007 -0.09349268],False
8,[-0.3        -0.21015682  0.         -1.        ],[0.19424322 0.10451919],True,[-0.11643007 -0.09349268],False
9,[-0.3        -0.21015682  0.         -1.        ],[0.19215891 0.10220406],True,[-0.11643007 -0.09349268],False
10,[-0.3        -0.21015682  0.         -1.        ],[0.1896311  0.09979586],True,[-0.11643007 -0.09349268],False
11,[-0.3        -0.21015682  0.         -1.        ],[0.18670256 0.09730632],True,[-0.11643007 -0.09349268],False
12,[-0.3        -0.21015682  0.         -1.        ],[0.18342252 0.09474815],True,[-0.11643007 -0.09349268],False
13,[-0.3        -0.21015682  0.         -1.        ],[0.17984383 0.09213427],True,[-0.11643007 -0.09349268],False
14,[-0.3        -0.21015682  0.         -1.        ],[0.17602026 0.08947709],True,[-0.11643007 -0.09349268],False
15,[-0.3        -0.21015682  0.         -1.        ],[0.17200423 0.08678806],True,[-0.11643007 -0.09349268],False
16,[-0.3        -0.21015682  0.         -1.        ],[0.16784483 0.0840773 ],True,[-0.11643007 -0.09349268],False
17,[-0.3        -0.21015682  0.         -1.        ],[0.16358636 0.08135337],True,[-0.11643007 -0.09349268],False
18,[-0.3        -0.21015682  0.         -1.        ],[0.15926734 0.07862322],True,[-0.11643007 -0.09349268],False
19,[-0.3        -0.21015682  0.         -1.        ],[0.15491996 0.07589224],True,[-0.11643007 -0.09349268],False
20,[-0.3        -0.21015682  0.         -1.        ],[0.15056999 0.07316432],True,[-0.11643007 -0.09349268],False
21,[-0.3        -0.21015682  0.         -1.        ],[0.14623698 0.0704421 ],True,[-0.11643007 -0.09349268],False
22,[-0.3        -0.21015682  0.         -1.        ],[0.1419348 0.0677271],True,[-0.11643007 -0.09349268],False
23,[-0.3        -0.21015682  0.         -1.        ],[0.1376723  0.06501999],True,[-0.11643007 -0.09349268],False
24,[-0.3        -0.21015682  0.         -1.        ],[0.13345412 0.06232078],True,[-0.11643007 -0.09349268],False
25,[-0.3        -0.21015682  0.         -1.        ],[0.12928149 0.059629  ],True,[-0.11643007 -0.09349268],False
26,[-0.3        -0.21015682  0.         -1.        ],[0.12515301 0.05694388],True,[-0.11643007 -0.09349268],False
27,[-0.3        -0.21015682  0.         -1.        ],[0.12106541 0.05426449],True,[-0.11643007 -0.09349268],False
28,[-0.3        -0.21015682  0.         -1.        ],[0.11701421 0.05158983],True,[-0.11643007 -0.09349268],False
