step,action,eef_pos,good,target_pos,in_target
0,[-0.17806045 -0.3         0.         -1.        ],[0.1928071  0.15056095],True,[ 0.02636145 -0.11793118],False
1,[-0.17806045 -0.3         0.         -1.        ],[0.19582712 0.14797186],True,[ 0.02636145 -0.11793118],False
2,[-0.17806045 -0.3         0.         -1.        ],[0.19836031 0.14520408],True,[ 0.02636145 -0.11793118],False
3,[-0.17806045 -0.3         0.         -1.        ],[0.20049215 0.14233601],True,[ 0.02636145 -0.11793118],False
4,[-0.17806045 -0.3         0.         -1.        ],[0.20219072 0.13936642],True,[ 0.02636145 -0.11793118],False
5,[-0.17806045 -0.3         0.         -1.        ],[0.20343326 0.13629265],True,[ 0.02636145 -0.11793118],False
6,[-0.17806045 -0.3         0.         -1.        ],[0.20421908 0.133113  ],True,[ 0.02636145 -0.11793118],False
7,[-0.17806045 -0.3         0.         -1.        ],[0.20453792 0.12982505],True,[ 0.02636145 -0.11793118],False
8,[-0.17806045 -0.3         0.         -1.        ],[0.20441304 0.12643549],True,[ 0.02636145 -0.11793118],False
9,[-0.17806045 -0.3         0.         -1.        ],[0.203867   0.12294929],True,[ 0.02636145 -0.11793118],False
10,[-0.17806045 -0.3         0.         -1.        ],[0.20292917 0.11937368],True,[ 0.02636145 -0.11793118],False
11,[-0.17806045 -0.3         0.         -1.        ],[0.20163564 0.11571818],True,[ 0.02636145 -0.11793118],False
12,[-0.17806045 -0.3         0.         -1.        ],[0.20002712 0.11199377],True,[ 0.02636145 -0.11793118],False
13,[-0.17806045 -0.3         0.         -1.        ],[0.19814694 0.10821208],True,[ 0.02636145 -0.11793118],False
14,[-0.17806045 -0.3         0.         -1.        ],[0.19603925 0.10438465],True,[ 0.02636145 -0.11793118],False
15,[-0.17806045 -0.3         0.         -1.        ],[0.19374741 0.10052241],True,[ 0.02636145 -0.11793118],False
16,[-0.17806045 -0.3         0.         -1.        ],[0.19131259 0.09663522],True,[ 0.02636145 -0.11793118],False
17,[-0.17806045 -0.3         0.         -1.        ],[0.18877265 0.09273165],True,[ 0.02636145 -0.11793118],False
18,[-0.17806045 -0.3         0.         -1.        ],[0.1861613  0.08881881],True,[ 0.02636145 -0.11793118],False
19,[-0.17806045 -0.3         0.         -1.        ],[0.18350757 0.08490235],True,[ 0.02636145 -0.11793118],False
20,[-0.17806045 -0.3         0.         -1.        ],[0.18083561 0.08098653],True,[ 0.02636145 -0.11793118],False
21,[-0.17806045 -0.3         0.         -1.        ],[0.17816465 0.07707438],True,[ 0.02636145 -0.11793118],False
22,[-0.17806045 -0.3         0.         -1.        ],[0.17550932 0.07316782],True,[ 0.02636145 -0.11793118],False
23,[-0.17806045 -0.3         0.         -1.        ],[0.17287998 0.06926789],True,[ 0.02636145 -0.11793118],False
24,[-0.17806045 -0.3         0.         -1.        ],[0.17028329 0.06537494],True,[ 0.02636145 -0.11793118],False
25,[-0.17806045 -0.3         0.         -1.        ],[0.16772276 0.06148879],True,[ 0.02636145 -0.11793118],False
26,[-0.17806045 -0.3         0.         -1.        ],[0.16519935 0.05760893],True,[ 0.02636145 -0.11793118],False
27,[-0.17806045 -0.3         0.         -1.        ],[0.16271207 0.0537346 ],True,[ 0.02636145 -0.11793118],False
28,[-0.17806045 -0.3         0.         -1.        ],[0.16025845 0.04986495],True,[ 0.02636145 -0.11793118],False
29,[-0.17806045 -0.3         0.         -1.        ],[0.15783508 0.0459991 ],True,[ 0.02636145 -0.11793118],False
30,[-0.17806045 -0.3         0.         -1.        ],[0.15543803 0.0421362 ],True,[ 0.02636145 -0.11793118],False
31,[-0.17806045 -0.3         0.         -1.        ],[0.15306319 0.03827549],True,[ 0.02636145 -0.11793118],False
32,[-0.17806045 -0.3         0.         -1.        ],[0.15070649 0.03441629],True,[ 0.02636145 -0.11793118],False
33,[-0.17806045 -0.3         0.         -1.        ],[0.14836414 0.03055806],True,[ 0.02636145 -0.11793118],False
34,[-0.17806045 -0.3         0.         -1.        ],[0.14603273 0.02670034],True,[ 0.02636145 -0.11793118],False
35,[-0.17806045 -0.3         0.         -1.        ],[0.14370929 0.02284279],True,[ 0.02636145 -0.11793118],False
36,[-0.17806045 -0.3         0.         -1.        ],[0.14139136 0.01898516],True,[ 0.02636145 -0.11793118],False
37,[-0.17806045 -0.3         0.         -1.        ],[0.13907693 0.01512725],True,[ 0.02636145 -0.11793118],False
38,[-0.17806045 -0.3         0.         -1.        ],[0.13676445 0.01126896],True,[ 0.02636145 -0.11793118],False
39,[-0.17806045 -0.3         0.         -1.        ],[0.13445279 0.0074102 ],True,[ 0.02636145 -0.11793118],False
40,[-0.17806045 -0.3         0.         -1.        ],[0.13214115 0.00355094],True,[ 0.02636145 -0.11793118],False
41,[-0.17806045 -0.3         0.         -1.        ],[ 0.12982904 -0.00030885],True,[ 0.02636145 -0.11793118],False
42,[-0.17806045 -0.3         0.         -1.        ],[ 0.12751619 -0.00416917],True,[ 0.02636145 -0.11793118],False
43,[-0.17806045 -0.3         0.         -1.        ],[ 0.12520255 -0.00803002],True,[ 0.02636145 -0.11793118],False
44,[-0.17806045 -0.3         0.         -1.        ],[ 0.12288816 -0.01189139],True,[ 0.02636145 -0.11793118],False
45,[-0.17806045 -0.3         0.         -1.        ],[ 0.12057318 -0.01575328],True,[ 0.02636145 -0.11793118],False
46,[-0.17806045 -0.3         0.         -1.        ],[ 0.1182578  -0.01961571],True,[ 0.02636145 -0.11793118],False
47,[-0.17806045 -0.3         0.         -1.        ],[ 0.11594225 -0.02347867],True,[ 0.02636145 -0.11793118],False
48,[-0.17806045 -0.3         0.         -1.        ],[ 0.11362678 -0.02734218],True,[ 0.02636145 -0.11793118],False
49,[-0.17806045 -0.3         0.         -1.        ],[ 0.11131158 -0.03120625],True,[ 0.02636145 -0.11793118],False
50,[-0.17806045 -0.3         0.         -1.        ],[ 0.10899687 -0.0350709 ],True,[ 0.02636145 -0.11793118],False
51,[-0.17806045 -0.3         0.         -1.        ],[ 0.10668281 -0.03893616],True,[ 0.02636145 -0.11793118],False
52,[-0.17806045 -0.3         0.         -1.        ],[ 0.10436953 -0.04280204],True,[ 0.02636145 -0.11793118],False
53,[-0.3        -0.28892828  0.         -1.        ],[ 0.10143458 -0.04661451],True,[ 0.02636145 -0.11793118],False
54,[-0.3        -0.28892828  0.         -1.        ],[ 0.09808951 -0.05039761],True,[ 0.02636145 -0.11793118],False
55,[-0.3        -0.28892828  0.         -1.        ],[ 0.0946609  -0.05417544],True,[ 0.02636145 -0.11793118],False
56,[-0.3        -0.28892828  0.         -1.        ],[ 0.09116175 -0.05794479],True,[ 0.02636145 -0.11793118],False
57,[-0.3        -0.28892828  0.         -1.        ],[ 0.08758912 -0.06170378],True,[ 0.02636145 -0.11793118],False
58,[-0.3        -0.28892828  0.         -1.        ],[ 0.08394353 -0.06545212],True,[ 0.02636145 -0.11793118],False
59,[-0.3        -0.28892828  0.         -1.        ],[ 0.08022934 -0.06919043],True,[ 0.02636145 -0.11793118],False
60,[-0.3        -0.28892828  0.         -1.        ],[ 0.07645369 -0.07291981],True,[ 0.02636145 -0.11793118],False
61,[-0.3        -0.28892828  0.         -1.        ],[ 0.07262537 -0.07664157],True,[ 0.02636145 -0.11793118],True
62,[-0.3        -0.28892828  0.         -1.        ],[ 0.06875377 -0.08035715],True,[ 0.02636145 -0.11793118],True
63,[-0.3        -0.28892828  0.         -1.        ],[ 0.06484811 -0.08406795],True,[ 0.02636145 -0.11793118],True
64,[-0.3        -0.28892828  0.         -1.        ],[ 0.06091699 -0.08777528],True,[ 0.02636145 -0.11793118],True
65,[-0.3        -0.28892828  0.         -1.        ],[ 0.05696799 -0.09148036],True,[ 0.02636145 -0.11793118],True
66,[-0.3        -0.28892828  0.         -1.        ],[ 0.05300755 -0.09518423],True,[ 0.02636145 -0.11793118],True
67,[-0.3        -0.28892828  0.         -1.        ],[ 0.04904091 -0.09888777],True,[ 0.02636145 -0.11793118],True
68,[-0.3        -0.28892828  0.         -1.        ],[ 0.04507215 -0.10259169],True,[ 0.02636145 -0.11793118],True
69,[-0.3        -0.28892828  0.         -1.        ],[ 0.04110428 -0.10629656],True,[ 0.02636145 -0.11793118],True
70,[ 0  0  0 -1],[ 0.03873055 -0.10837254],True,[ 0.02636145 -0.11793118],True
71,[ 0  0  0 -1],[ 0.03751452 -0.10910137],True,[ 0.02636145 -0.11793118],True
72,[ 0  0  0 -1],[ 0.03657638 -0.10947409],True,[ 0.02636145 -0.11793118],True
73,[ 0  0  0 -1],[ 0.03583721 -0.10965524],True,[ 0.02636145 -0.11793118],True
74,[ 0  0  0 -1],[ 0.03527687 -0.10971802],True,[ 0.02636145 -0.11793118],True
75,[ 0  0  0 -1],[ 0.03487004 -0.10974329],True,[ 0.02636145 -0.11793118],True
76,[ 0  0  0 -1],[ 0.03459571 -0.10975975],True,[ 0.02636145 -0.11793118],True
77,[ 0  0  0 -1],[ 0.03440606 -0.10977077],True,[ 0.02636145 -0.11793118],True
78,[ 0  0  0 -1],[ 0.0342504  -0.10977648],True,[ 0.02636145 -0.11793118],True
79,[ 0  0  0 -1],[ 0.03412353 -0.1097821 ],True,[ 0.02636145 -0.11793118],True
80,[ 0  0  0 -1],[ 0.0340193  -0.10979068],True,[ 0.02636145 -0.11793118],True
81,[ 0  0  0 -1],[ 0.03392885 -0.10980318],True,[ 0.02636145 -0.11793118],True
82,[ 0  0  0 -1],[ 0.03385448 -0.10982113],True,[ 0.02636145 -0.11793118],True
83,[ 0  0  0 -1],[ 0.03379555 -0.10984257],True,[ 0.02636145 -0.11793118],True
84,[ 0  0  0 -1],[ 0.03374824 -0.1098647 ],True,[ 0.02636145 -0.11793118],True
85,[ 0  0  0 -1],[ 0.03371018 -0.10988563],True,[ 0.02636145 -0.11793118],True
86,[ 0  0  0 -1],[ 0.03367943 -0.10990515],True,[ 0.02636145 -0.11793118],True
87,[ 0  0  0 -1],[ 0.03365445 -0.10992326],True,[ 0.02636145 -0.11793118],True
88,[ 0  0  0 -1],[ 0.03363406 -0.10993995],True,[ 0.02636145 -0.11793118],True
89,[ 0  0  0 -1],[ 0.03361733 -0.10995527],True,[ 0.02636145 -0.11793118],True
90,[ 0  0  0 -1],[ 0.03360353 -0.10996925],True,[ 0.02636145 -0.11793118],True
91,[ 0  0  0 -1],[ 0.03359207 -0.10998197],True,[ 0.02636145 -0.11793118],True
92,[ 0  0  0 -1],[ 0.0335825  -0.10999349],True,[ 0.02636145 -0.11793118],True
93,[ 0  0  0 -1],[ 0.03357433 -0.11000385],True,[ 0.02636145 -0.11793118],True
94,[ 0  0  0 -1],[ 0.03356684 -0.11001305],True,[ 0.02636145 -0.11793118],True
95,[ 0  0  0 -1],[ 0.03355988 -0.1100212 ],True,[ 0.02636145 -0.11793118],True
96,[ 0  0  0 -1],[ 0.0335534  -0.11002843],True,[ 0.02636145 -0.11793118],True
97,[ 0  0  0 -1],[ 0.03354738 -0.11003483],True,[ 0.02636145 -0.11793118],True
98,[ 0  0  0 -1],[ 0.03354177 -0.11004048],True,[ 0.02636145 -0.11793118],True
99,[ 0  0  0 -1],[ 0.03353655 -0.11004545],True,[ 0.02636145 -0.11793118],True
100,[ 0  0  0 -1],[ 0.03353167 -0.11004982],True,[ 0.02636145 -0.11793118],True
101,[ 0  0  0 -1],[ 0.03352712 -0.11005365],True,[ 0.02636145 -0.11793118],True
102,[ 0  0  0 -1],[ 0.03352287 -0.110057  ],True,[ 0.02636145 -0.11793118],True
103,[ 0  0  0 -1],[ 0.0335189 -0.1100599],True,[ 0.02636145 -0.11793118],True
104,[ 0  0  0 -1],[ 0.03351518 -0.11006242],True,[ 0.02636145 -0.11793118],True
105,[ 0  0  0 -1],[ 0.03351169 -0.11006458],True,[ 0.02636145 -0.11793118],True
106,[ 0  0  0 -1],[ 0.03350843 -0.11006643],True,[ 0.02636145 -0.11793118],True
107,[ 0  0  0 -1],[ 0.03350536 -0.11006801],True,[ 0.02636145 -0.11793118],True
108,[ 0  0  0 -1],[ 0.03350248 -0.11006933],True,[ 0.02636145 -0.11793118],True
109,[ 0  0  0 -1],[ 0.03349978 -0.11007043],True,[ 0.02636145 -0.11793118],True
110,[ 0  0  0 -1],[ 0.03349723 -0.11007133],True,[ 0.02636145 -0.11793118],True
