step,action,eef_pos,good,target_pos,in_target
0,[-0.3        -0.04541346  0.         -1.        ],[0.15954185 0.02081122],True,[-0.14276951 -0.0239992 ],True
1,[-0.3        -0.04541346  0.         -1.        ],[0.16161351 0.02054874],True,[-0.14276951 -0.0239992 ],True
2,[-0.3        -0.04541346  0.         -1.        ],[0.16291866 0.02026984],True,[-0.14276951 -0.0239992 ],True
3,[-0.3        -0.04541346  0.         -1.        ],[0.16360574 0.01997139],True,[-0.14276951 -0.0239992 ],True
4,[-0.3        -0.04541346  0.         -1.        ],[0.16367644 0.01964692],True,[-0.14276951 -0.0239992 ],True
5,[-0.3        -0.04541346  0.         -1.        ],[0.16315048 0.01929472],True,[-0.14276951 -0.0239992 ],True
6,[-0.3        -0.04541346  0.         -1.        ],[0.16201876 0.01891465],True,[-0.14276951 -0.0239992 ],True
7,[-0.3        -0.04541346  0.         -1.        ],[0.16032539 0.01850923],True,[-0.14276951 -0.0239992 ],True
8,[-0.3        -0.04541346  0.         -1.        ],[0.15811469 0.01808103],True,[-0.14276951 -0.0239992 ],True
9,[-0.3        -0.04541346  0.         -1.        ],[0.15544157 0.01763302],True,[-0.14276951 -0.0239992 ],True
10,[-0.3        -0.04541346  0.         -1.        ],[0.15236853 0.01716847],True,[-0.14276951 -0.0239992 ],True
11,[-0.3        -0.04541346  0.         -1.        ],[0.14896106 0.01669062],True,[-0.14276951 -0.0239992 ],True
12,[-0.3        -0.04541346  0.         -1.        ],[0.14528386 0.01620253],True,[-0.14276951 -0.0239992 ],True
13,[-0.3        -0.04541346  0.         -1.        ],[0.14139804 0.01570697],True,[-0.14276951 -0.0239992 ],True
14,[-0.3        -0.04541346  0.         -1.        ],[0.13735911 0.01520628],True,[-0.14276951 -0.0239992 ],True
15,[-0.3        -0.04541346  0.         -1.        ],[0.13321568 0.01470241],True,[-0.14276951 -0.0239992 ],True
16,[-0.3        -0.04541346  0.         -1.        ],[0.12900877 0.01419689],True,[-0.14276951 -0.0239992 ],True
17,[-0.3        -0.04541346  0.         -1.        ],[0.12477172 0.01369084],True,[-0.14276951 -0.0239992 ],True
18,[-0.3        -0.04541346  0.         -1.        ],[0.12053042 0.01318506],True,[-0.14276951 -0.0239992 ],True
19,[-0.3        -0.04541346  0.         -1.        ],[0.11630395 0.01268004],True,[-0.14276951 -0.0239992 ],True
20,[-0.3        -0.04541346  0.         -1.        ],[0.11210533 0.01217605],True,[-0.14276951 -0.0239992 ],True
21,[-0.3        -0.04541346  0.         -1.        ],[0.10794249 0.01167318],True,[-0.14276951 -0.0239992 ],True
22,[-0.3        -0.04541346  0.         -1.        ],[0.10381919 0.01117139],True,[-0.14276951 -0.0239992 ],True
23,[-0.3        -0.04541346  0.         -1.        ],[0.09973598 0.01067054],True,[-0.14276951 -0.0239992 ],True
24,[-0.3        -0.04541346  0.         -1.        ],[0.09569104 0.01017046],True,[-0.14276951 -0.0239992 ],True
25,[-0.3        -0.04541346  0.         -1.        ],[0.0916809  0.00967096],True,[-0.14276951 -0.0239992 ],False
26,[-0.3        -0.04541346  0.         -1.        ],[0.08770116 0.00917183],True,[-0.14276951 -0.0239992 ],False
27,[-0.3        -0.04541346  0.         -1.        ],[0.08374699 0.00867288],True,[-0.14276951 -0.0239992 ],False
28,[-0.3        -0.04541346  0.         -1.        ],[0.07981353 0.00817394],True,[-0.14276951 -0.0239992 ],False
29,[-0.3        -0.04541346  0.         -1.        ],[0.07589624 0.00767486],True,[-0.14276951 -0.0239992 ],False
30,[-0.3        -0.04541346  0.         -1.        ],[0.07199101 0.00717552],True,[-0.14276951 -0.0239992 ],False
31,[-0.3        -0.04541346  0.         -1.        ],[0.06809431 0.0066758 ],True,[-0.14276951 -0.0239992 ],False
32,[-0.3        -0.04541346  0.         -1.        ],[0.06420324 0.00617565],True,[-0.14276951 -0.0239992 ],False
33,[-0.3        -0.04541346  0.         -1.        ],[0.06031549 0.00567499],True,[-0.14276951 -0.0239992 ],False
34,[-0.3        -0.04541346  0.         -1.        ],[0.05642931 0.00517377],True,[-0.14276951 -0.0239992 ],False
35,[-0.3        -0.04541346  0.         -1.        ],[0.05254343 0.00467195],True,[-0.14276951 -0.0239992 ],False
36,[-0.3        -0.04541346  0.         -1.        ],[0.04865704 0.00416952],True,[-0.14276951 -0.0239992 ],False
37,[-0.3        -0.04541346  0.         -1.        ],[0.04476964 0.00366644],True,[-0.14276951 -0.0239992 ],False
