step,action,eef_pos,good,target_pos,in_target
0,[ 0.3         0.08099821  0.         -1.        ],[0.14201722 0.2320186 ],False,[-0.09466482  0.12203681],False
1,[ 0.3         0.08099821  0.         -1.        ],[0.14686656 0.23737713],False,[-0.09466482  0.12203681],False
2,[ 0.3         0.08099821  0.         -1.        ],[0.15186993 0.24139722],False,[-0.09466482  0.12203681],False
3,[ 0.3         0.08099821  0.         -1.        ],[0.15668511 0.24452869],False,[-0.09466482  0.12203681],False
4,[ 0.1315628  0.3        0.        -1.       ],[0.16040818 0.24819   ],False,[-0.09466482  0.12203681],False
5,[ 0.1315628  0.3        0.        -1.       ],[0.16328756 0.25233111],False,[-0.09466482  0.12203681],False
6,[ 0.1315628  0.3        0.        -1.       ],[0.16582991 0.25635605],False,[-0.09466482  0.12203681],False
7,[-0.3       -0.1546894  0.        -1.       ],[0.16606723 0.25799359],True,[-0.09466482  0.12203681],False
8,[-0.3       -0.1546894  0.        -1.       ],[0.16505193 0.25810923],True,[-0.09466482  0.12203681],False
9,[-0.3       -0.1546894  0.        -1.       ],[0.16383452 0.25789643],True,[-0.09466482  0.12203681],False
10,[-0.3       -0.1546894  0.        -1.       ],[0.16238796 0.25741274],True,[-0.09466482  0.12203681],False
11,[-0.3       -0.1546894  0.        -1.       ],[0.16065871 0.25667357],True,[-0.09466482  0.12203681],False
12,[-0.3       -0.1546894  0.        -1.       ],[0.15863464 0.25571923],True,[-0.09466482  0.12203681],False
13,[-0.3       -0.1546894  0.        -1.       ],[0.15630368 0.25456831],True,[-0.09466482  0.12203681],False
14,[-0.3       -0.1546894  0.        -1.       ],[0.15366512 0.25324026],True,[-0.09466482  0.12203681],False
15,[-0.3       -0.1546894  0.        -1.       ],[0.15073086 0.25175514],True,[-0.09466482  0.12203681],False
16,[-0.3       -0.1546894  0.        -1.       ],[0.14752264 0.25013302],True,[-0.09466482  0.12203681],False
17,[-0.3       -0.1546894  0.        -1.       ],[0.1440692  0.24839382],True,[-0.09466482  0.12203681],False
18,[-0.3       -0.1546894  0.        -1.       ],[0.14040365 0.24655704],True,[-0.09466482  0.12203681],False
19,[-0.3       -0.1546894  0.        -1.       ],[0.13656117 0.24464146],True,[-0.09466482  0.12203681],False
20,[-0.3       -0.1546894  0.        -1.       ],[0.13257702 0.24266481],True,[-0.09466482  0.12203681],False
21,[-0.3       -0.1546894  0.        -1.       ],[0.12848496 0.24064335],True,[-0.09466482  0.12203681],False
22,[-0.3       -0.1546894  0.        -1.       ],[0.12431597 0.23859159],True,[-0.09466482  0.12203681],False
23,[-0.3       -0.1546894  0.        -1.       ],[0.12010197 0.23650964],True,[-0.09466482  0.12203681],False
24,[-0.3       -0.1546894  0.        -1.       ],[0.11586886 0.23439995],True,[-0.09466482  0.12203681],False
25,[-0.3       -0.1546894  0.        -1.       ],[0.11162918 0.2322872 ],True,[-0.09466482  0.12203681],False
26,[-0.3       -0.1546894  0.        -1.       ],[0.10739683 0.23017963],True,[-0.09466482  0.12203681],False
27,[-0.3       -0.1546894  0.        -1.       ],[0.10318248 0.22808188],True,[-0.09466482  0.12203681],False
28,[-0.3       -0.1546894  0.        -1.       ],[0.09899329 0.22599692],True,[-0.09466482  0.12203681],False
29,[-0.3       -0.1546894  0.        -1.       ],[0.09483339 0.22392637],True,[-0.09466482  0.12203681],False
30,[-0.3       -0.1546894  0.        -1.       ],[0.09070444 0.22187076],True,[-0.09466482  0.12203681],False
31,[-0.3       -0.1546894  0.        -1.       ],[0.08660614 0.21982974],True,[-0.09466482  0.12203681],False
32,[-0.3       -0.1546894  0.        -1.       ],[0.08253677 0.21780234],True,[-0.09466482  0.12203681],False
33,[-0.3       -0.1546894  0.        -1.       ],[0.0784936  0.21578716],True,[-0.09466482  0.12203681],False
34,[-0.3       -0.1546894  0.        -1.       ],[0.07447339 0.21378256],True,[-0.09466482  0.12203681],False
35,[-0.3       -0.1546894  0.        -1.       ],[0.07047262 0.21178681],True,[-0.09466482  0.12203681],False
36,[-0.3       -0.1546894  0.        -1.       ],[0.06648782 0.20979823],True,[-0.09466482  0.12203681],False
37,[-0.3       -0.1546894  0.        -1.       ],[0.06251571 0.20781525],True,[-0.09466482  0.12203681],False
38,[-0.3       -0.1546894  0.        -1.       ],[0.05855332 0.20583645],True,[-0.09466482  0.12203681],False
39,[-0.3       -0.1546894  0.        -1.       ],[0.0545981  0.20386065],True,[-0.09466482  0.12203681],False
40,[-0.3       -0.1546894  0.        -1.       ],[0.05064792 0.20188683],True,[-0.09466482  0.12203681],False
41,[-0.3       -0.1546894  0.        -1.       ],[0.04670105 0.19991421],True,[-0.09466482  0.12203681],False
42,[-0.3       -0.1546894  0.        -1.       ],[0.04275619 0.19794218],True,[-0.09466482  0.12203681],False
43,[-0.3       -0.1546894  0.        -1.       ],[0.03881237 0.1959703 ],True,[-0.09466482  0.12203681],False
44,[-0.3       -0.1546894  0.        -1.       ],[0.03486894 0.19399827],True,[-0.09466482  0.12203681],False
45,[-0.3       -0.1546894  0.        -1.       ],[0.03092549 0.19202591],True,[-0.09466482  0.12203681],False
46,[-0.3       -0.1546894  0.        -1.       ],[0.02698183 0.19005311],True,[-0.09466482  0.12203681],False
47,[-0.3       -0.1546894  0.        -1.       ],[0.02303791 0.18807984],True,[-0.09466482  0.12203681],False
48,[-0.3       -0.1546894  0.        -1.       ],[0.01909377 0.1861061 ],True,[-0.09466482  0.12203681],False
49,[-0.3       -0.1546894  0.        -1.       ],[0.01514955 0.18413194],True,[-0.09466482  0.12203681],False
50,[-0.3       -0.1546894  0.        -1.       ],[0.01120541 0.18215738],True,[-0.09466482  0.12203681],False
51,[-0.3       -0.1546894  0.        -1.       ],[0.00726153 0.18018249],True,[-0.09466482  0.12203681],False
52,[-0.3       -0.1546894  0.        -1.       ],[0.0033181 0.1782073],True,[-0.09466482  0.12203681],False
53,[-0.3       -0.1546894  0.        -1.       ],[-0.00062473  0.17623186],True,[-0.09466482  0.12203681],False
54,[-0.3       -0.1546894  0.        -1.       ],[-0.0045668   0.17425618],True,[-0.09466482  0.12203681],False
55,[-0.3       -0.1546894  0.        -1.       ],[-0.00850799  0.17228028],True,[-0.09466482  0.12203681],False
56,[-0.3       -0.1546894  0.        -1.       ],[-0.0124482   0.17030416],True,[-0.09466482  0.12203681],False
57,[-0.3       -0.1546894  0.        -1.       ],[-0.01638736  0.1683278 ],True,[-0.09466482  0.12203681],False
58,[-0.3       -0.1546894  0.        -1.       ],[-0.0203254   0.16635118],True,[-0.09466482  0.12203681],False
59,[-0.3       -0.1546894  0.        -1.       ],[-0.0242623   0.16437427],True,[-0.09466482  0.12203681],False
60,[-0.3       -0.1546894  0.        -1.       ],[-0.02819802  0.16239702],True,[-0.09466482  0.12203681],False
61,[-0.3       -0.1546894  0.        -1.       ],[-0.03213255  0.16041938],True,[-0.09466482  0.12203681],False
62,[-0.3       -0.1546894  0.        -1.       ],[-0.03606589  0.15844132],True,[-0.09466482  0.12203681],False
63,[-0.3       -0.1546894  0.        -1.       ],[-0.03999801  0.15646277],True,[-0.09466482  0.12203681],False
64,[-0.3       -0.1546894  0.        -1.       ],[-0.04392892  0.15448368],True,[-0.09466482  0.12203681],False
65,[-0.3       -0.1546894  0.        -1.       ],[-0.04785861  0.15250399],True,[-0.09466482  0.12203681],True
66,[-0.3       -0.1546894  0.        -1.       ],[-0.05178705  0.15052364],True,[-0.09466482  0.12203681],True
67,[-0.3       -0.1546894  0.        -1.       ],[-0.05571424  0.14854257],True,[-0.09466482  0.12203681],True
68,[-0.3       -0.1546894  0.        -1.       ],[-0.05964013  0.14656072],True,[-0.09466482  0.12203681],True
69,[-0.3       -0.1546894  0.        -1.       ],[-0.06356471  0.14457802],True,[-0.09466482  0.12203681],True
70,[-0.3       -0.1546894  0.        -1.       ],[-0.06748792  0.14259442],True,[-0.09466482  0.12203681],True
71,[-0.3       -0.1546894  0.        -1.       ],[-0.07140971  0.14060985],True,[-0.09466482  0.12203681],True
72,[-0.3       -0.1546894  0.        -1.       ],[-0.07533002  0.13862425],True,[-0.09466482  0.12203681],True
73,[-0.3       -0.1546894  0.        -1.       ],[-0.07924879  0.13663756],True,[-0.09466482  0.12203681],True
74,[-0.3       -0.1546894  0.        -1.       ],[-0.08316592  0.1346497 ],True,[-0.09466482  0.12203681],True
75,[ 0  0  0 -1],[-0.08548     0.13342867],True,[-0.09466482  0.12203681],True
76,[ 0  0  0 -1],[-0.08662749  0.13271121],True,[-0.09466482  0.12203681],True
77,[ 0  0  0 -1],[-0.0875188   0.13215736],True,[-0.09466482  0.12203681],True
78,[ 0  0  0 -1],[-0.08824015  0.13176113],True,[-0.09466482  0.12203681],True
79,[ 0  0  0 -1],[-0.08879645  0.1314789 ],True,[-0.09466482  0.12203681],True
80,[ 0  0  0 -1],[-0.08919074  0.13127496],True,[-0.09466482  0.12203681],True
81,[ 0  0  0 -1],[-0.08945036  0.13112917],True,[-0.09466482  0.12203681],True
82,[ 0  0  0 -1],[-0.08962676  0.13101838],True,[-0.09466482  0.12203681],True
83,[ 0  0  0 -1],[-0.08976524  0.13092343],True,[-0.09466482  0.12203681],True
84,[ 0  0  0 -1],[-0.08986619  0.1308429 ],True,[-0.09466482  0.12203681],True
85,[ 0.20605358  0.3         0.         -1.        ],[-0.08886768  0.13238185],False,[-0.09466482  0.12203681],True
86,[ 0.20605358  0.3         0.         -1.        ],[-0.08709152  0.13516105],False,[-0.09466482  0.12203681],True
87,[ 0.20605358  0.3         0.         -1.        ],[-0.08512596  0.13828776],False,[-0.09466482  0.12203681],True
88,[ 0.20605358  0.3         0.         -1.        ],[-0.08304632  0.14164514],False,[-0.09466482  0.12203681],True
89,[ 0.20605358  0.3         0.         -1.        ],[-0.08087133  0.14517898],False,[-0.09466482  0.12203681],True
90,[ 0.20605358  0.3         0.         -1.        ],[-0.078608   0.1488455],False,[-0.09466482  0.12203681],True
91,[ 0.20605358  0.3         0.         -1.        ],[-0.076265    0.15260706],False,[-0.09466482  0.12203681],True
92,[ 0.20605358  0.3         0.         -1.        ],[-0.0738528   0.15643306],False,[-0.09466482  0.12203681],True
93,[ 0.20605358  0.3         0.         -1.        ],[-0.07138264  0.16029994],False,[-0.09466482  0.12203681],True
94,[ 0.20605358  0.3         0.         -1.        ],[-0.06886567  0.16419039],False,[-0.09466482  0.12203681],True
95,[ 0.20605358  0.3         0.         -1.        ],[-0.06631232  0.1680923 ],False,[-0.09466482  0.12203681],True
96,[ 0.20605358  0.3         0.         -1.        ],[-0.06373195  0.1719976 ],False,[-0.09466482  0.12203681],True
97,[ 0.20605358  0.3         0.         -1.        ],[-0.06113262  0.17590124],False,[-0.09466482  0.12203681],False
98,[ 0.20605358  0.3         0.         -1.        ],[-0.05852097  0.17980031],False,[-0.09466482  0.12203681],False
99,[ 0.20605358  0.3         0.         -1.        ],[-0.05590232  0.18369338],False,[-0.09466482  0.12203681],False
100,[ 0.20605358  0.3         0.         -1.        ],[-0.05328066  0.18757995],False,[-0.09466482  0.12203681],False
101,[ 0.20605358  0.3         0.         -1.        ],[-0.05065891  0.1914601 ],False,[-0.09466482  0.12203681],False
102,[ 0.20605358  0.3         0.         -1.        ],[-0.04803898  0.19533422],False,[-0.09466482  0.12203681],False
103,[ 0.20605358  0.3         0.         -1.        ],[-0.04542203  0.19920287],False,[-0.09466482  0.12203681],False
104,[ 0.20605358  0.3         0.         -1.        ],[-0.0428086   0.20306663],False,[-0.09466482  0.12203681],False
105,[ 0.20605358  0.3         0.         -1.        ],[-0.04019879  0.20692606],False,[-0.09466482  0.12203681],False
106,[ 0.20605358  0.3         0.         -1.        ],[-0.0375924   0.21078166],False,[-0.09466482  0.12203681],False
107,[ 0.20605358  0.3         0.         -1.        ],[-0.03498903  0.21463388],False,[-0.09466482  0.12203681],False
108,[ 0.20605358  0.3         0.         -1.        ],[-0.03238816  0.21848306],False,[-0.09466482  0.12203681],False
109,[ 0.20605358  0.3         0.         -1.        ],[-0.02978926  0.22232952],False,[-0.09466482  0.12203681],False
110,[ 0.20605358  0.3         0.         -1.        ],[-0.02719181  0.22617346],False,[-0.09466482  0.12203681],False
