step,action,eef_pos,good,target_pos,in_target
0,[ 0.24008072  0.3         0.         -1.        ],[-0.17915696 -0.07058462],True,[0.02623942 0.17977589],False
1,[ 0.24008072  0.3         0.         -1.        ],[-0.18035022 -0.06734502],True,[0.02623942 0.17977589],False
2,[ 0.24008072  0.3         0.         -1.        ],[-0.18055454 -0.06321755],True,[0.02623942 0.17977589],False
3,[ 0.24008072  0.3         0.         -1.        ],[-0.18019515 -0.05892052],True,[0.02623942 0.17977589],False
4,[ 0.24008072  0.3         0.         -1.        ],[-0.17935776 -0.05461006],True,[0.02623942 0.17977589],False
5,[ 0.24008072  0.3         0.         -1.        ],[-0.17808874 -0.0503288 ],True,[0.02623942 0.17977589],False
6,[ 0.24008072  0.3         0.         -1.        ],[-0.17639468 -0.04609736],True,[0.02623942 0.17977589],False
7,[ 0.24008072  0.3         0.         -1.        ],[-0.17433031 -0.04191625],True,[0.02623942 0.17977589],False
8,[ 0.24008072  0.3         0.         -1.        ],[-0.17196928 -0.03777938],True,[0.02623942 0.17977589],False
9,[ 0.24008072  0.3         0.         -1.        ],[-0.16937081 -0.03367931],True,[0.02623942 0.17977589],False
10,[ 0.24008072  0.3         0.         -1.        ],[-0.16659003 -0.02960796],True,[0.02623942 0.17977589],False
11,[ 0.24008072  0.3         0.         -1.        ],[-0.16367553 -0.02555786],True,[0.02623942 0.17977589],False
12,[ 0.24008072  0.3         0.         -1.        ],[-0.160668   -0.02152288],True,[0.02623942 0.17977589],False
13,[ 0.24008072  0.3         0.         -1.        ],[-0.15760031 -0.01749837],True,[0.02623942 0.17977589],False
14,[ 0.24008072  0.3         0.         -1.        ],[-0.15449824 -0.01348118],True,[0.02623942 0.17977589],False
15,[ 0.24008072  0.3         0.         -1.        ],[-0.15138127 -0.00946937],True,[0.02623942 0.17977589],False
16,[ 0.24008072  0.3         0.         -1.        ],[-0.14826351 -0.00546194],True,[0.02623942 0.17977589],False
17,[ 0.24008072  0.3         0.         -1.        ],[-0.14515448 -0.00145848],True,[0.02623942 0.17977589],False
18,[ 0.24008072  0.3         0.         -1.        ],[-0.14205999  0.00254208],True,[0.02623942 0.17977589],False
19,[ 0.24008072  0.3         0.         -1.        ],[-0.13898306  0.00653977],True,[0.02623942 0.17977589],False
20,[ 0.24008072  0.3         0.         -1.        ],[-0.13592449  0.01053059],True,[0.02623942 0.17977589],False
21,[ 0.24008072  0.3         0.         -1.        ],[-0.13288329  0.0145146 ],True,[0.02623942 0.17977589],False
22,[ 0.24008072  0.3         0.         -1.        ],[-0.12985743  0.01849254],True,[0.02623942 0.17977589],False
23,[ 0.24008072  0.3         0.         -1.        ],[-0.12684433  0.02246501],True,[0.02623942 0.17977589],False
24,[ 0.24008072  0.3         0.         -1.        ],[-0.12384123  0.02643248],True,[0.02623942 0.17977589],False
25,[ 0.24008072  0.3         0.         -1.        ],[-0.12084545  0.03039533],True,[0.02623942 0.17977589],False
