step,action,eef_pos,good,target_pos,in_target
0,[ 0.13129956  0.3         0.         -1.        ],[-0.17782161 -0.24852108],True,[-0.03567555  0.07967247],False
1,[ 0.13129956  0.3         0.         -1.        ],[-0.1767957  -0.24418719],True,[-0.03567555  0.07967247],False
2,[ 0.13129956  0.3         0.         -1.        ],[-0.1761961  -0.23988118],True,[-0.03567555  0.07967247],False
3,[ 0.13129956  0.3         0.         -1.        ],[-0.17554677 -0.23544467],True,[-0.03567555  0.07967247],False
4,[ 0.13129956  0.3         0.         -1.        ],[-0.17474805 -0.23094295],True,[-0.03567555  0.07967247],False
5,[ 0.13129956  0.3         0.         -1.        ],[-0.17377658 -0.22644546],True,[-0.03567555  0.07967247],False
6,[ 0.13129956  0.3         0.         -1.        ],[-0.1726311  -0.22199918],True,[-0.03567555  0.07967247],False
7,[ 0.13129956  0.3         0.         -1.        ],[-0.17132025 -0.21762968],True,[-0.03567555  0.07967247],False
8,[ 0.13129956  0.3         0.         -1.        ],[-0.16985884 -0.21334645],True,[-0.03567555  0.07967247],False
9,[ 0.13129956  0.3         0.         -1.        ],[-0.1682643  -0.20915019],True,[-0.03567555  0.07967247],False
10,[ 0.13129956  0.3         0.         -1.        ],[-0.16656243 -0.20503061],True,[-0.03567555  0.07967247],False
11,[ 0.13129956  0.3         0.         -1.        ],[-0.16479319 -0.20095864],True,[-0.03567555  0.07967247],False
12,[ 0.13129956  0.3         0.         -1.        ],[-0.16297965 -0.1969239 ],True,[-0.03567555  0.07967247],False
13,[ 0.13129956  0.3         0.         -1.        ],[-0.16114038 -0.19291887],True,[-0.03567555  0.07967247],False
14,[ 0.13129956  0.3         0.         -1.        ],[-0.15929121 -0.18893651],True,[-0.03567555  0.07967247],False
15,[ 0.13129956  0.3         0.         -1.        ],[-0.15744508 -0.1849705 ],True,[-0.03567555  0.07967247],False
16,[ 0.13129956  0.3         0.         -1.        ],[-0.15561223 -0.18101504],True,[-0.03567555  0.07967247],False
17,[ 0.13129956  0.3         0.         -1.        ],[-0.15380048 -0.17706429],True,[-0.03567555  0.07967247],False
18,[ 0.13129956  0.3         0.         -1.        ],[-0.15200459 -0.17312161],True,[-0.03567555  0.07967247],False
