step,action,eef_pos,good,target_pos,in_target
0,[-0.0569442  0.3        0.        -1.       ],[-0.03492045  0.12333254],False,[ 0.14017931 -0.14928279],False
1,[-0.0569442  0.3        0.        -1.       ],[-0.03516449  0.12615711],False,[ 0.14017931 -0.14928279],False
2,[-0.0569442  0.3        0.        -1.       ],[-0.03539527  0.12926127],False,[ 0.14017931 -0.14928279],False
3,[-0.0569442  0.3        0.        -1.       ],[-0.03579881  0.13245132],False,[ 0.14017931 -0.14928279],False
4,[-0.0569442  0.3        0.        -1.       ],[-0.0363558   0.13574583],False,[ 0.14017931 -0.14928279],False
5,[-0.0569442  0.3        0.        -1.       ],[-0.03702726  0.13915408],False,[ 0.14017931 -0.14928279],False
6,[-0.0569442  0.3        0.        -1.       ],[-0.03778371  0.14266578],False,[ 0.14017931 -0.14928279],False
7,[-0.0569442  0.3        0.        -1.       ],[-0.03862178  0.14626349],False,[ 0.14017931 -0.14928279],False
8,[-0.0569442  0.3        0.        -1.       ],[-0.03950257  0.14993677],False,[ 0.14017931 -0.14928279],False
9,[-0.0569442  0.3        0.        -1.       ],[-0.04040484  0.15367112],False,[ 0.14017931 -0.14928279],False
10,[-0.0569442  0.3        0.        -1.       ],[-0.04131329  0.15745301],False,[ 0.14017931 -0.14928279],False
11,[-0.0569442  0.3        0.        -1.       ],[-0.04221664  0.16127136],False,[ 0.14017931 -0.14928279],False
12,[-0.0569442  0.3        0.        -1.       ],[-0.04312764  0.16510624],False,[ 0.14017931 -0.14928279],False
13,[-0.0569442  0.3        0.        -1.       ],[-0.04404878  0.16894672],False,[ 0.14017931 -0.14928279],False
14,[-0.0569442  0.3        0.        -1.       ],[-0.04497467  0.17278889],False,[ 0.14017931 -0.14928279],False
15,[-0.0569442  0.3        0.        -1.       ],[-0.04590072  0.17663066],False,[ 0.14017931 -0.14928279],False
16,[-0.0569442  0.3        0.        -1.       ],[-0.04682368  0.18047098],False,[ 0.14017931 -0.14928279],False
17,[-0.0569442  0.3        0.        -1.       ],[-0.04774146  0.18430946],False,[ 0.14017931 -0.14928279],False
18,[-0.0569442  0.3        0.        -1.       ],[-0.04865293  0.18814612],False,[ 0.14017931 -0.14928279],False
19,[-0.0569442  0.3        0.        -1.       ],[-0.04955765  0.19198116],False,[ 0.14017931 -0.14928279],False
20,[-0.0569442  0.3        0.        -1.       ],[-0.05045567  0.19581487],False,[ 0.14017931 -0.14928279],False
21,[-0.0569442  0.3        0.        -1.       ],[-0.05134737  0.19964752],False,[ 0.14017931 -0.14928279],False
