step,action,eef_pos,good,target_pos,in_target
0,[ 0.0928671  0.3        0.        -1.       ],[-0.02010491  0.25498676],False,[ 0.118382   -0.20747789],False
1,[ 0.0928671  0.3        0.        -1.       ],[-0.01946754  0.26136336],False,[ 0.118382   -0.20747789],False
2,[ 0.08820654 -0.3         0.         -1.        ],[-0.01863993  0.26393857],True,[ 0.118382   -0.20747789],False
3,[ 0.08820654 -0.3         0.         -1.        ],[-0.01753305  0.26374826],True,[ 0.118382   -0.20747789],False
4,[ 0.08820654 -0.3         0.         -1.        ],[-0.01620018  0.26253606],True,[ 0.118382   -0.20747789],False
5,[ 0.08820654 -0.3         0.         -1.        ],[-0.0147278   0.26055723],True,[ 0.118382   -0.20747789],False
6,[ 0.08820654 -0.3         0.         -1.        ],[-0.01318062  0.25795469],True,[ 0.118382   -0.20747789],False
7,[ 0.08820654 -0.3         0.         -1.        ],[-0.01160785  0.25487955],True,[ 0.118382   -0.20747789],False
8,[ 0.08820654 -0.3         0.         -1.        ],[-0.01005817  0.25145917],True,[ 0.118382   -0.20747789],False
9,[ 0.08820654 -0.3         0.         -1.        ],[-0.00856208  0.24779499],True,[ 0.118382   -0.20747789],False
10,[ 0.08820654 -0.3         0.         -1.        ],[-0.00713419  0.24396801],True,[ 0.118382   -0.20747789],False
11,[ 0.08820654 -0.3         0.         -1.        ],[-0.00577719  0.24004025],True,[ 0.118382   -0.20747789],False
12,[ 0.08820654 -0.3         0.         -1.        ],[-0.00448592  0.23605708],True,[ 0.118382   -0.20747789],False
13,[ 0.08820654 -0.3         0.         -1.        ],[-0.00325073  0.23205015],True,[ 0.118382   -0.20747789],False
14,[ 0.08820654 -0.3         0.         -1.        ],[-0.00205999  0.22804021],True,[ 0.118382   -0.20747789],False
15,[ 0.08820654 -0.3         0.         -1.        ],[-0.00090187  0.22403982],True,[ 0.118382   -0.20747789],False
16,[ 0.08820654 -0.3         0.         -1.        ],[0.00023454 0.2200556 ],True,[ 0.118382   -0.20747789],False
17,[ 0.08820654 -0.3         0.         -1.        ],[0.00135859 0.21609003],True,[ 0.118382   -0.20747789],False
18,[ 0.08820654 -0.3         0.         -1.        ],[0.00247779 0.21214299],True,[ 0.118382   -0.20747789],False
19,[ 0.08820654 -0.3         0.         -1.        ],[0.00359779 0.20821278],True,[ 0.118382   -0.20747789],False
20,[ 0.08820654 -0.3         0.         -1.        ],[0.00472253 0.20429692],True,[ 0.118382   -0.20747789],False
21,[ 0.08820654 -0.3         0.         -1.        ],[0.00585448 0.20039269],True,[ 0.118382   -0.20747789],False
22,[ 0.08820654 -0.3         0.         -1.        ],[0.00699492 0.19649749],True,[ 0.118382   -0.20747789],False
