step,action,eef_pos,good,target_pos,in_target
0,[-0.01567176  0.3         0.         -1.        ],[ 0.0703633  -0.25703993],True,[0.05400574 0.0419799 ],False
1,[-0.01567176  0.3         0.         -1.        ],[ 0.07018262 -0.25766515],True,[0.05400574 0.0419799 ],False
2,[-0.01567176  0.3         0.         -1.        ],[ 0.07019672 -0.25711099],True,[0.05400574 0.0419799 ],False
3,[-0.01567176  0.3         0.         -1.        ],[ 0.07043253 -0.25569033],True,[0.05400574 0.0419799 ],False
4,[-0.01567176  0.3         0.         -1.        ],[ 0.07080892 -0.25357363],True,[0.05400574 0.0419799 ],False
5,[-0.01567176  0.3         0.         -1.        ],[ 0.07122077 -0.25088863],True,[0.05400574 0.0419799 ],False
6,[-0.01567176  0.3         0.         -1.        ],[ 0.07161965 -0.24777846],True,[0.05400574 0.0419799 ],False
7,[-0.01567176  0.3         0.         -1.        ],[ 0.07196195 -0.24435791],True,[0.05400574 0.0419799 ],False
8,[-0.01567176  0.3         0.         -1.        ],[ 0.07221948 -0.24071922],True,[0.05400574 0.0419799 ],False
9,[-0.01567176  0.3         0.         -1.        ],[ 0.0723803  -0.23693453],True,[0.05400574 0.0419799 ],False
10,[-0.01567176  0.3         0.         -1.        ],[ 0.07244472 -0.23305801],True,[0.05400574 0.0419799 ],False
11,[-0.01567176  0.3         0.         -1.        ],[ 0.07242113 -0.22912875],True,[0.05400574 0.0419799 ],False
12,[-0.01567176  0.3         0.         -1.        ],[ 0.0723225  -0.22517383],True,[0.05400574 0.0419799 ],False
13,[-0.01567176  0.3         0.         -1.        ],[ 0.07216374 -0.22121117],True,[0.05400574 0.0419799 ],False
14,[-0.01567176  0.3         0.         -1.        ],[ 0.07195982 -0.21725189],True,[0.05400574 0.0419799 ],False
15,[-0.01567176  0.3         0.         -1.        ],[ 0.07172456 -0.21330231],True,[0.05400574 0.0419799 ],False
16,[-0.01567176  0.3         0.         -1.        ],[ 0.07146994 -0.20936538],True,[0.05400574 0.0419799 ],False
17,[-0.01567176  0.3         0.         -1.        ],[ 0.07120575 -0.20544193],True,[0.05400574 0.0419799 ],False
18,[-0.01567176  0.3         0.         -1.        ],[ 0.07093961 -0.2015314 ],True,[0.05400574 0.0419799 ],False
19,[-0.01567176  0.3         0.         -1.        ],[ 0.07067706 -0.19763251],True,[0.05400574 0.0419799 ],False
20,[-0.01567176  0.3         0.         -1.        ],[ 0.07042182 -0.19374365],True,[0.05400574 0.0419799 ],False
21,[-0.01567176  0.3         0.         -1.        ],[ 0.07017608 -0.1898631 ],True,[0.05400574 0.0419799 ],False
22,[-0.01567176  0.3         0.         -1.        ],[ 0.06994086 -0.18598921],True,[0.05400574 0.0419799 ],False
23,[-0.01567176  0.3         0.         -1.        ],[ 0.06971623 -0.18212053],True,[0.05400574 0.0419799 ],False
24,[-0.01567176  0.3         0.         -1.        ],[ 0.06950165 -0.17825575],True,[0.05400574 0.0419799 ],False
25,[-0.01567176  0.3         0.         -1.        ],[ 0.06929616 -0.17439381],True,[0.05400574 0.0419799 ],False
26,[-0.01567176  0.3         0.         -1.        ],[ 0.06909859 -0.17053382],True,[0.05400574 0.0419799 ],False
27,[-0.01567176  0.3         0.         -1.        ],[ 0.06890767 -0.16667506],True,[0.05400574 0.0419799 ],False
28,[-0.01567176  0.3         0.         -1.        ],[ 0.06872216 -0.16281699],True,[0.05400574 0.0419799 ],False
29,[-0.01567176  0.3         0.         -1.        ],[ 0.06854092 -0.15895917],True,[0.05400574 0.0419799 ],False
30,[-0.01567176  0.3         0.         -1.        ],[ 0.06836296 -0.15510127],True,[0.05400574 0.0419799 ],False
31,[-0.01567176  0.3         0.         -1.        ],[ 0.06818742 -0.15124304],True,[0.05400574 0.0419799 ],False
32,[-0.01567176  0.3         0.         -1.        ],[ 0.06801361 -0.14738432],True,[0.05400574 0.0419799 ],False
33,[-0.01567176  0.3         0.         -1.        ],[ 0.06784102 -0.14352498],True,[0.05400574 0.0419799 ],False
34,[-0.01567176  0.3         0.         -1.        ],[ 0.06766925 -0.13966495],True,[0.05400574 0.0419799 ],False
35,[-0.01567176  0.3         0.         -1.        ],[ 0.06749803 -0.13580417],True,[0.05400574 0.0419799 ],False
36,[-0.01567176  0.3         0.         -1.        ],[ 0.06732718 -0.13194262],True,[0.05400574 0.0419799 ],False
37,[-0.01567176  0.3         0.         -1.        ],[ 0.06715663 -0.1280803 ],True,[0.05400574 0.0419799 ],False
38,[-0.01567176  0.3         0.         -1.        ],[ 0.06698634 -0.1242172 ],True,[0.05400574 0.0419799 ],False
39,[-0.01567176  0.3         0.         -1.        ],[ 0.06681633 -0.12035333],True,[0.05400574 0.0419799 ],False
40,[-0.01567176  0.3         0.         -1.        ],[ 0.06664663 -0.11648872],True,[0.05400574 0.0419799 ],False
41,[-0.01567176  0.3         0.         -1.        ],[ 0.06647732 -0.11262336],True,[0.05400574 0.0419799 ],False
42,[-0.01567176  0.3         0.         -1.        ],[ 0.06630846 -0.10875729],True,[0.05400574 0.0419799 ],False
43,[-0.01567176  0.3         0.         -1.        ],[ 0.06614011 -0.1048905 ],True,[0.05400574 0.0419799 ],False
44,[-0.01567176  0.3         0.         -1.        ],[ 0.06597235 -0.10102301],True,[0.05400574 0.0419799 ],False
45,[-0.01567176  0.3         0.         -1.        ],[ 0.06580523 -0.09715483],True,[0.05400574 0.0419799 ],False
46,[-0.01567176  0.3         0.         -1.        ],[ 0.06563881 -0.09328596],True,[0.05400574 0.0419799 ],False
47,[-0.01567176  0.3         0.         -1.        ],[ 0.06547312 -0.08941641],True,[0.05400574 0.0419799 ],False
48,[-0.01567176  0.3         0.         -1.        ],[ 0.0653082  -0.08554618],True,[0.05400574 0.0419799 ],False
49,[-0.01567176  0.3         0.         -1.        ],[ 0.06514408 -0.08167527],True,[0.05400574 0.0419799 ],False
50,[-0.01567176  0.3         0.         -1.        ],[ 0.06498075 -0.07780367],True,[0.05400574 0.0419799 ],False
51,[-0.01567176  0.3         0.         -1.        ],[ 0.06481825 -0.07393139],True,[0.05400574 0.0419799 ],False
52,[-0.01567176  0.3         0.         -1.        ],[ 0.06465656 -0.07005843],True,[0.05400574 0.0419799 ],False
53,[-0.01567176  0.3         0.         -1.        ],[ 0.06449569 -0.06618477],True,[0.05400574 0.0419799 ],False
54,[-0.01567176  0.3         0.         -1.        ],[ 0.06433564 -0.06231042],True,[0.05400574 0.0419799 ],False
55,[-0.2180255 -0.3        0.        -1.       ],[ 0.06312006 -0.06172758],False,[0.05400574 0.0419799 ],False
56,[-0.2180255 -0.3        0.        -1.       ],[ 0.06112494 -0.06373563],False,[0.05400574 0.0419799 ],False
57,[-0.2180255 -0.3        0.        -1.       ],[ 0.05893465 -0.06642701],False,[0.05400574 0.0419799 ],False
58,[-0.2180255 -0.3        0.        -1.       ],[ 0.05662504 -0.06952845],False,[0.05400574 0.0419799 ],False
59,[-0.2180255 -0.3        0.        -1.       ],[ 0.05420785 -0.07292841],False,[0.05400574 0.0419799 ],False
60,[-0.2180255 -0.3        0.        -1.       ],[ 0.05169173 -0.07654328],False,[0.05400574 0.0419799 ],False
61,[-0.2180255 -0.3        0.        -1.       ],[ 0.04908822 -0.08030369],False,[0.05400574 0.0419799 ],False
62,[-0.2180255 -0.3        0.        -1.       ],[ 0.0464109 -0.0841553],False,[0.05400574 0.0419799 ],False
63,[-0.2180255 -0.3        0.        -1.       ],[ 0.04367394 -0.0880582 ],False,[0.05400574 0.0419799 ],False
64,[-0.2180255 -0.3        0.        -1.       ],[ 0.04089085 -0.09198494],False,[0.05400574 0.0419799 ],False
65,[-0.2180255 -0.3        0.        -1.       ],[ 0.03807379 -0.09591803],False,[0.05400574 0.0419799 ],False
66,[-0.2180255 -0.3        0.        -1.       ],[ 0.03523314 -0.09984735],False,[0.05400574 0.0419799 ],False
67,[-0.2180255 -0.3        0.        -1.       ],[ 0.03237743 -0.10376798],False,[0.05400574 0.0419799 ],False
68,[-0.2180255 -0.3        0.        -1.       ],[ 0.02951336 -0.1076784 ],False,[0.05400574 0.0419799 ],False
69,[-0.2180255 -0.3        0.        -1.       ],[ 0.02664597 -0.11157915],False,[0.05400574 0.0419799 ],False
70,[-0.2180255 -0.3        0.        -1.       ],[ 0.02377891 -0.1154718 ],False,[0.05400574 0.0419799 ],False
71,[-0.2180255 -0.3        0.        -1.       ],[ 0.0209146  -0.11935833],False,[0.05400574 0.0419799 ],False
72,[-0.2180255 -0.3        0.        -1.       ],[ 0.01805456 -0.12324074],False,[0.05400574 0.0419799 ],False
73,[-0.2180255 -0.3        0.        -1.       ],[ 0.01519954 -0.12712077],False,[0.05400574 0.0419799 ],False
74,[-0.2180255 -0.3        0.        -1.       ],[ 0.01234977 -0.13099984],False,[0.05400574 0.0419799 ],False
75,[-0.2180255 -0.3        0.        -1.       ],[ 0.00950511 -0.134879  ],False,[0.05400574 0.0419799 ],False
76,[-0.2180255 -0.3        0.        -1.       ],[ 0.00666517 -0.13875901],False,[0.05400574 0.0419799 ],False
77,[-0.2180255 -0.3        0.        -1.       ],[ 0.00382941 -0.14264032],False,[0.05400574 0.0419799 ],False
78,[-0.2180255 -0.3        0.        -1.       ],[ 0.00099725 -0.1465232 ],False,[0.05400574 0.0419799 ],False
79,[-0.2180255 -0.3        0.        -1.       ],[-0.0018319  -0.15040773],False,[0.05400574 0.0419799 ],False
80,[-0.2180255 -0.3        0.        -1.       ],[-0.00465861 -0.15429393],False,[0.05400574 0.0419799 ],False
81,[-0.2180255 -0.3        0.        -1.       ],[-0.00748338 -0.15818172],False,[0.05400574 0.0419799 ],False
82,[-0.2180255 -0.3        0.        -1.       ],[-0.01030663 -0.162071  ],False,[0.05400574 0.0419799 ],False
83,[-0.2180255 -0.3        0.        -1.       ],[-0.01312872 -0.16596167],False,[0.05400574 0.0419799 ],False
84,[-0.2180255 -0.3        0.        -1.       ],[-0.01594993 -0.16985363],False,[0.05400574 0.0419799 ],False
85,[-0.2180255 -0.3        0.        -1.       ],[-0.01877048 -0.17374677],False,[0.05400574 0.0419799 ],False
86,[-0.2180255 -0.3        0.        -1.       ],[-0.02159052 -0.17764104],False,[0.05400574 0.0419799 ],False
87,[-0.2180255 -0.3        0.        -1.       ],[-0.02441016 -0.18153636],False,[0.05400574 0.0419799 ],False
88,[-0.2180255 -0.3        0.        -1.       ],[-0.02722946 -0.18543269],False,[0.05400574 0.0419799 ],False
89,[-0.2180255 -0.3        0.        -1.       ],[-0.03004845 -0.18933001],False,[0.05400574 0.0419799 ],False
90,[-0.2180255 -0.3        0.        -1.       ],[-0.03286715 -0.19322829],False,[0.05400574 0.0419799 ],False
91,[-0.2180255 -0.3        0.        -1.       ],[-0.03568555 -0.19712753],False,[0.05400574 0.0419799 ],False
92,[ 0.11253264  0.3         0.         -1.        ],[-0.03665437 -0.19768733],True,[0.05400574 0.0419799 ],False
93,[ 0.11253264  0.3         0.         -1.        ],[-0.03614735 -0.19556897],True,[0.05400574 0.0419799 ],False
94,[ 0.11253264  0.3         0.         -1.        ],[-0.03528899 -0.19277314],True,[0.05400574 0.0419799 ],False
95,[ 0.11253264  0.3         0.         -1.        ],[-0.03424559 -0.18960291],True,[0.05400574 0.0419799 ],False
96,[ 0.11253264  0.3         0.         -1.        ],[-0.03306893 -0.18616766],True,[0.05400574 0.0419799 ],False
97,[ 0.11253264  0.3         0.         -1.        ],[-0.03178909 -0.18253698],True,[0.05400574 0.0419799 ],False
98,[ 0.11253264  0.3         0.         -1.        ],[-0.03043051 -0.17876783],True,[0.05400574 0.0419799 ],False
99,[ 0.11253264  0.3         0.         -1.        ],[-0.02901363 -0.17490666],True,[0.05400574 0.0419799 ],False
100,[ 0.11253264  0.3         0.         -1.        ],[-0.02755501 -0.17098951],True,[0.05400574 0.0419799 ],False
101,[ 0.11253264  0.3         0.         -1.        ],[-0.02609284 -0.16703473],True,[0.05400574 0.0419799 ],False
102,[ 0.11253264  0.3         0.         -1.        ],[-0.02463725 -0.16305995],True,[0.05400574 0.0419799 ],False
103,[ 0.11253264  0.3         0.         -1.        ],[-0.0231846  -0.15908009],True,[0.05400574 0.0419799 ],False
104,[ 0.11253264  0.3         0.         -1.        ],[-0.02173772 -0.15510294],True,[0.05400574 0.0419799 ],False
105,[ 0.11253264  0.3         0.         -1.        ],[-0.02029829 -0.15113246],True,[0.05400574 0.0419799 ],False
106,[ 0.11253264  0.3         0.         -1.        ],[-0.01886944 -0.14716865],True,[0.05400574 0.0419799 ],False
107,[ 0.11253264  0.3         0.         -1.        ],[-0.01745301 -0.14321164],True,[0.05400574 0.0419799 ],False
108,[ 0.11253264  0.3         0.         -1.        ],[-0.01604641 -0.13926049],True,[0.05400574 0.0419799 ],False
109,[ 0.11253264  0.3         0.         -1.        ],[-0.01464782 -0.13531387],True,[0.05400574 0.0419799 ],False
110,[ 0.11253264  0.3         0.         -1.        ],[-0.01325734 -0.13137015],True,[0.05400574 0.0419799 ],False
111,[ 0.11253264  0.3         0.         -1.        ],[-0.01187523 -0.12742802],True,[0.05400574 0.0419799 ],False
112,[ 0.11253264  0.3         0.         -1.        ],[-0.01050177 -0.12348644],True,[0.05400574 0.0419799 ],False
113,[ 0.11253264  0.3         0.         -1.        ],[-0.00913732 -0.11954467],True,[0.05400574 0.0419799 ],False
114,[ 0.11253264  0.3         0.         -1.        ],[-0.00778226 -0.1156022 ],True,[0.05400574 0.0419799 ],False
115,[ 0.11253264  0.3         0.         -1.        ],[-0.00643701 -0.11165871],True,[0.05400574 0.0419799 ],False
116,[ 0.11253264  0.3         0.         -1.        ],[-0.00510199 -0.10771406],True,[0.05400574 0.0419799 ],False
117,[ 0.11253264  0.3         0.         -1.        ],[-0.00377776 -0.10376817],True,[0.05400574 0.0419799 ],False
118,[ 0.11253264  0.3         0.         -1.        ],[-0.00246462 -0.09982113],True,[0.05400574 0.0419799 ],False
119,[ 0.11253264  0.3         0.         -1.        ],[-0.00116252 -0.09587312],True,[0.05400574 0.0419799 ],False
120,[ 0.11253264  0.3         0.         -1.        ],[ 0.00013095 -0.09192493],True,[0.05400574 0.0419799 ],False
121,[ 0.11253264  0.3         0.         -1.        ],[ 0.00141851 -0.08797726],True,[0.05400574 0.0419799 ],False
122,[ 0.11253264  0.3         0.         -1.        ],[ 0.00270248 -0.08403065],True,[0.05400574 0.0419799 ],False
123,[ 0.11253264  0.3         0.         -1.        ],[ 0.00398472 -0.08008544],True,[0.05400574 0.0419799 ],False
124,[ 0.11253264  0.3         0.         -1.        ],[ 0.00526663 -0.07614189],True,[0.05400574 0.0419799 ],False
125,[ 0.11253264  0.3         0.         -1.        ],[ 0.00654924 -0.07220013],True,[0.05400574 0.0419799 ],False
126,[ 0.11253264  0.3         0.         -1.        ],[ 0.00783325 -0.06826025],True,[0.05400574 0.0419799 ],False
127,[-0.3        -0.12862426  0.         -1.        ],[ 0.00696659 -0.06674494],False,[0.05400574 0.0419799 ],False
128,[-0.3        -0.12862426  0.         -1.        ],[ 0.00457599 -0.06721327],False,[0.05400574 0.0419799 ],False
129,[-0.3        -0.12862426  0.         -1.        ],[ 0.00186147 -0.06820145],False,[0.05400574 0.0419799 ],False
130,[-0.3        -0.12862426  0.         -1.        ],[-0.00107876 -0.06946679],False,[0.05400574 0.0419799 ],False
131,[-0.3        -0.12862426  0.         -1.        ],[-0.00420684 -0.07091041],False,[0.05400574 0.0419799 ],False
132,[-0.3        -0.12862426  0.         -1.        ],[-0.00749645 -0.07246685],False,[0.05400574 0.0419799 ],False
133,[-0.3        -0.12862426  0.         -1.        ],[-0.01093205 -0.0740905 ],False,[0.05400574 0.0419799 ],False
134,[-0.3        -0.12862426  0.         -1.        ],[-0.01449502 -0.07574889],False,[0.05400574 0.0419799 ],False
135,[-0.3        -0.12862426  0.         -1.        ],[-0.01816461 -0.07742044],False,[0.05400574 0.0419799 ],False
136,[-0.3        -0.12862426  0.         -1.        ],[-0.0219199  -0.07909207],False,[0.05400574 0.0419799 ],False
137,[-0.3        -0.12862426  0.         -1.        ],[-0.02574122 -0.08075693],False,[0.05400574 0.0419799 ],False
138,[-0.3        -0.12862426  0.         -1.        ],[-0.02961108 -0.08241235],False,[0.05400574 0.0419799 ],False
139,[-0.3        -0.12862426  0.         -1.        ],[-0.03351455 -0.08405832],False,[0.05400574 0.0419799 ],False
140,[-0.3        -0.12862426  0.         -1.        ],[-0.03743938 -0.08569622],False,[0.05400574 0.0419799 ],False
141,[-0.3        -0.12862426  0.         -1.        ],[-0.04137594 -0.08732809],False,[0.05400574 0.0419799 ],False
142,[-0.3        -0.12862426  0.         -1.        ],[-0.04531669 -0.08895422],False,[0.05400574 0.0419799 ],False
143,[-0.3        -0.12862426  0.         -1.        ],[-0.04925737 -0.09058009],False,[0.05400574 0.0419799 ],False
144,[-0.3        -0.12862426  0.         -1.        ],[-0.05319578 -0.09221166],False,[0.05400574 0.0419799 ],False
145,[-0.3        -0.12862426  0.         -1.        ],[-0.05713025 -0.09385024],False,[0.05400574 0.0419799 ],False
146,[-0.3        -0.12862426  0.         -1.        ],[-0.06105948 -0.09549443],False,[0.05400574 0.0419799 ],False
147,[-0.3        -0.12862426  0.         -1.        ],[-0.06498278 -0.0971424 ],False,[0.05400574 0.0419799 ],False
148,[-0.3        -0.12862426  0.         -1.        ],[-0.06890004 -0.09879285],False,[0.05400574 0.0419799 ],False
149,[-0.3        -0.12862426  0.         -1.        ],[-0.07281161 -0.10044497],False,[0.05400574 0.0419799 ],False
150,[-0.3        -0.12862426  0.         -1.        ],[-0.07671809 -0.10209824],False,[0.05400574 0.0419799 ],False
151,[-0.3        -0.12862426  0.         -1.        ],[-0.08062023 -0.10375239],False,[0.05400574 0.0419799 ],False
152,[-0.3        -0.12862426  0.         -1.        ],[-0.08451884 -0.10540726],False,[0.05400574 0.0419799 ],False
153,[-0.3        -0.12862426  0.         -1.        ],[-0.08841466 -0.10706277],False,[0.05400574 0.0419799 ],False
154,[-0.3        -0.12862426  0.         -1.        ],[-0.09230837 -0.10871887],False,[0.05400574 0.0419799 ],False
155,[-0.3        -0.12862426  0.         -1.        ],[-0.09620054 -0.11037551],False,[0.05400574 0.0419799 ],False
156,[-0.3        -0.12862426  0.         -1.        ],[-0.1000916  -0.11203266],False,[0.05400574 0.0419799 ],False
157,[-0.3        -0.12862426  0.         -1.        ],[-0.10398187 -0.1136903 ],False,[0.05400574 0.0419799 ],False
158,[-0.3        -0.12862426  0.         -1.        ],[-0.10787156 -0.1153484 ],False,[0.05400574 0.0419799 ],False
159,[-0.3        -0.12862426  0.         -1.        ],[-0.11176074 -0.11700693],False,[0.05400574 0.0419799 ],False
160,[-0.3        -0.12862426  0.         -1.        ],[-0.11564942 -0.11866589],False,[0.05400574 0.0419799 ],False
161,[-0.3        -0.12862426  0.         -1.        ],[-0.1195375  -0.12032526],False,[0.05400574 0.0419799 ],False
162,[-0.3        -0.12862426  0.         -1.        ],[-0.12342483 -0.12198506],False,[0.05400574 0.0419799 ],False
163,[-0.3        -0.12862426  0.         -1.        ],[-0.12731117 -0.12364532],False,[0.05400574 0.0419799 ],False
164,[-0.3        -0.12862426  0.         -1.        ],[-0.13119626 -0.12530608],False,[0.05400574 0.0419799 ],False
165,[-0.3        -0.12862426  0.         -1.        ],[-0.13507975 -0.1269674 ],False,[0.05400574 0.0419799 ],False
166,[-0.3        -0.12862426  0.         -1.        ],[-0.13896129 -0.12862936],False,[0.05400574 0.0419799 ],False
167,[-0.3        -0.12862426  0.         -1.        ],[-0.14284046 -0.13029206],False,[0.05400574 0.0419799 ],False
168,[-0.3        -0.12862426  0.         -1.        ],[-0.14671683 -0.13195564],False,[0.05400574 0.0419799 ],False
169,[ 0.3        0.2599641  0.        -1.       ],[-0.14726041 -0.13119062],True,[0.05400574 0.0419799 ],False
170,[ 0.3        0.2599641  0.        -1.       ],[-0.1452186  -0.12811441],True,[0.05400574 0.0419799 ],False
171,[ 0.3        0.2599641  0.        -1.       ],[-0.14263706 -0.12451018],True,[0.05400574 0.0419799 ],False
172,[ 0.3        0.2599641  0.        -1.       ],[-0.13977725 -0.12079613],True,[0.05400574 0.0419799 ],False
173,[ 0.3        0.2599641  0.        -1.       ],[-0.13669669 -0.11708246],True,[0.05400574 0.0419799 ],False
174,[ 0.3        0.2599641  0.        -1.       ],[-0.13343176 -0.11340184],True,[0.05400574 0.0419799 ],False
175,[ 0.3        0.2599641  0.        -1.       ],[-0.1300312  -0.10975719],True,[0.05400574 0.0419799 ],False
176,[ 0.3        0.2599641  0.        -1.       ],[-0.12651948 -0.10614858],True,[0.05400574 0.0419799 ],False
177,[ 0.3        0.2599641  0.        -1.       ],[-0.12291719 -0.10257196],True,[0.05400574 0.0419799 ],False
178,[ 0.3        0.2599641  0.        -1.       ],[-0.11924352 -0.09902157],True,[0.05400574 0.0419799 ],False
179,[ 0.3        0.2599641  0.        -1.       ],[-0.11551587 -0.09549149],True,[0.05400574 0.0419799 ],False
180,[ 0.3        0.2599641  0.        -1.       ],[-0.11174938 -0.09197649],True,[0.05400574 0.0419799 ],False
181,[ 0.3        0.2599641  0.        -1.       ],[-0.10795677 -0.0884723 ],True,[0.05400574 0.0419799 ],False
182,[ 0.3        0.2599641  0.        -1.       ],[-0.10414826 -0.08497566],True,[0.05400574 0.0419799 ],False
183,[ 0.3        0.2599641  0.        -1.       ],[-0.10033175 -0.08148423],True,[0.05400574 0.0419799 ],False
184,[ 0.3        0.2599641  0.        -1.       ],[-0.09651306 -0.07799643],True,[0.05400574 0.0419799 ],False
185,[ 0.3        0.2599641  0.        -1.       ],[-0.09269622 -0.07451126],True,[0.05400574 0.0419799 ],False
186,[ 0.3        0.2599641  0.        -1.       ],[-0.08888376 -0.07102817],True,[0.05400574 0.0419799 ],False
187,[ 0.3        0.2599641  0.        -1.       ],[-0.08507706 -0.0675469 ],True,[0.05400574 0.0419799 ],False
188,[ 0.3        0.2599641  0.        -1.       ],[-0.08127641 -0.06406602],True,[0.05400574 0.0419799 ],False
189,[ 0.3        0.2599641  0.        -1.       ],[-0.07748183 -0.06058668],True,[0.05400574 0.0419799 ],False
190,[ 0.3        0.2599641  0.        -1.       ],[-0.0736941  -0.05711596],True,[0.05400574 0.0419799 ],False
191,[ 0.3        0.2599641  0.        -1.       ],[-0.06991278 -0.05365383],True,[0.05400574 0.0419799 ],False
192,[ 0.3        0.2599641  0.        -1.       ],[-0.06613678 -0.05019807],True,[0.05400574 0.0419799 ],False
193,[ 0.3        0.2599641  0.        -1.       ],[-0.06236487 -0.04674692],True,[0.05400574 0.0419799 ],False
194,[ 0.3        0.2599641  0.        -1.       ],[-0.05859586 -0.04329926],True,[0.05400574 0.0419799 ],False
195,[ 0.3        0.2599641  0.        -1.       ],[-0.05482869 -0.03985447],True,[0.05400574 0.0419799 ],False
196,[ 0.3        0.2599641  0.        -1.       ],[-0.05106249 -0.03641227],True,[0.05400574 0.0419799 ],False
197,[ 0.3        0.2599641  0.        -1.       ],[-0.04729655 -0.03297258],True,[0.05400574 0.0419799 ],False
198,[ 0.3        0.2599641  0.        -1.       ],[-0.04353032 -0.02953541],True,[0.05400574 0.0419799 ],False
199,[ 0.3        0.2599641  0.        -1.       ],[-0.03976342 -0.02610085],True,[0.05400574 0.0419799 ],False
200,[ 0.3        0.2599641  0.        -1.       ],[-0.03599558 -0.02266896],True,[0.05400574 0.0419799 ],False
201,[ 0.3        0.2599641  0.        -1.       ],[-0.03222664 -0.0192398 ],True,[0.05400574 0.0419799 ],False
202,[ 0.3        0.2599641  0.        -1.       ],[-0.02845653 -0.01581342],True,[0.05400574 0.0419799 ],False
203,[ 0.3        0.2599641  0.        -1.       ],[-0.02468523 -0.01238985],True,[0.05400574 0.0419799 ],False
204,[ 0.3        0.2599641  0.        -1.       ],[-0.02091278 -0.00896908],True,[0.05400574 0.0419799 ],False
205,[ 0.3        0.2599641  0.        -1.       ],[-0.01713925 -0.00555111],True,[0.05400574 0.0419799 ],True
