step,action,eef_pos
44,[-0.49688633 -0.00124074 -0.05569949  1.        ],[0.06030505 0.00084264 0.82482754]
45,[-0.49687838 -0.00134928 -0.05576787  1.        ],[0.05375012 0.00089561 0.82414528]
46,[-0.49686836 -0.00146503 -0.05585416  1.        ],[0.04720999 0.00095052 0.82346889]
47,[-0.49685706 -0.00158902 -0.0559512   1.        ],[0.04067607 0.00100767 0.82279389]
48,[-0.49684506 -0.00172239 -0.05605375  1.        ],[0.03414263 0.00106737 0.82211734]
49,[-0.49683274 -0.00186633 -0.05615823  1.        ],[0.0276063  0.0011299  0.82143756]
50,[-0.49682033 -0.00202214 -0.05626248  1.        ],[0.02106554 0.00119558 0.82075381]
51,[-0.49680794 -0.00219125 -0.05636547  1.        ],[0.01452016 0.00126466 0.82006603]
52,[-0.49679556 -0.00237516 -0.05646704  1.        ],[0.00797094 0.00133743 0.81937463]
53,[-0.49678311 -0.00257553 -0.05656769  1.        ],[0.00141921 0.00141391 0.81868026]
54,[-0.49677047 -0.00279369 -0.05666833  1.        ],[-0.00513338  0.00149271  0.81798369]
55,[-0.49675747 -0.00302824 -0.05677013  1.        ],[-0.01168512  0.00157206  0.8172857 ]
56,[-0.49674397 -0.00327681 -0.05687436  1.        ],[-0.01823435  0.00165046  0.81658699]
57,[-0.49672981 -0.00353733 -0.05698235  1.        ],[-0.0247796   0.00172654  0.81588817]
58,[-0.49671483 -0.00380783 -0.05709534  1.        ],[-0.03131958  0.00179907  0.81518971]
59,[-0.4966989  -0.00408632 -0.05721454  1.        ],[-0.03785326  0.00186687  0.81449196]
60,[-0.49668189 -0.00437076 -0.05734102  1.        ],[-0.04437981  0.00192883  0.81379514]
61,[-0.4966637  -0.00465897 -0.05747579  1.        ],[-0.05089862  0.00198387  0.81309937]
62,[-0.49664422 -0.00494862 -0.05761974  1.        ],[-0.05740923  0.00203096  0.81240467]
63,[-0.49662337 -0.00523713 -0.05777372  1.        ],[-0.06391135  0.00206912  0.81171098]
64,[-0.49660109 -0.00552172 -0.05793851  1.        ],[-0.0704048   0.00209781  0.81101818]
65,[-0.4965773  -0.00580041 -0.05811487  1.        ],[-0.07688947  0.0021171   0.8103261 ]
66,[-0.49655193 -0.00607271 -0.05830358  1.        ],[-0.08336526  0.00212737  0.80963454]
67,[-0.49652485 -0.00633898 -0.05850544  1.        ],[-0.08983211  0.00212928  0.8089433 ]
68,[-0.49649596 -0.00660044 -0.05872135  1.        ],[-0.09628925  0.00212367  0.80825426]
69,[-0.49646432 -0.00685917 -0.0589587   1.        ],[-0.10273215  0.00211157  0.80758132]
70,[-0.49642424 -0.00711787 -0.05926477  1.        ],[-0.10916088  0.00209407  0.80691455]
71,[-0.49637856 -0.00738042 -0.05961425  1.        ],[-0.11557437  0.00207158  0.80624903]
72,[-0.49632862 -0.00764873 -0.05999494  1.        ],[-0.1219723   0.00204361  0.8055833 ]
73,[-0.49627453 -0.00792166 -0.06040563  1.        ],[-0.12835478  0.0020094   0.80491653]
74,[-0.49621606 -0.00819675 -0.0608476   1.        ],[-0.13472205  0.00196823  0.80424801]
75,[-0.49615293 -0.00847121 -0.06132301  1.        ],[-0.14107434  0.00192032  0.80357704]
76,[-0.49608468 -0.00874581 -0.06183449  1.        ],[-0.14741189  0.00186627  0.80290291]
77,[-0.49601075 -0.00902336 -0.06238523  1.        ],[-0.15373486  0.00180619  0.80222488]
78,[-0.49593049 -0.00930499 -0.06297909  1.        ],[-0.16004332  0.00174005  0.8015422 ]
79,[-0.49584312 -0.00959119 -0.06362083  1.        ],[-0.16633725  0.00166772  0.80085407]
80,[-0.49574768 -0.00988214 -0.0643163   1.        ],[-0.17261657  0.0015971   0.80015967]
81,[-0.49564189 -0.01022946 -0.06507282  1.        ],[-0.17888131  0.00153802  0.79945812]
82,[-0.49552233 -0.01071623 -0.06589982  1.        ],[-0.18513109  0.00147374  0.79874836]
83,[-0.49538861 -0.01125461 -0.06680914  1.        ],[-0.19136539  0.00140171  0.79802922]
84,[-0.49523812 -0.01183905 -0.06781622  1.        ],[-0.19758363  0.00132291  0.79729941]
85,[-0.49506653 -0.01249474 -0.06894212  1.        ],[-0.20378519  0.00123811  0.79655739]
86,[-0.49486754 -0.01325765 -0.07021644  1.        ],[-0.20996932  0.0011475   0.79580129]
87,[-0.49463175 -0.01417883 -0.07168256  1.        ],[-0.21613517  0.00105063  0.79502878]
88,[-0.49434407 -0.01533665 -0.07340793  1.        ],[-0.22228164  0.00094563  0.79423683]
