step,action,eef_pos
49,[ 2.20408735e-03 -2.49989969e-01 -3.96728624e-04  1.00000000e+00],[-0.00495348  0.20096677  0.79082135]
50,[ 2.24753795e-03 -2.49989619e-01 -3.72668506e-04  1.00000000e+00],[-0.00501974  0.19780055  0.79076374]
51,[ 2.29076427e-03 -2.49989262e-01 -3.48534082e-04  1.00000000e+00],[-0.00508436  0.19463522  0.7907066 ]
52,[ 2.33373339e-03 -2.49988897e-01 -3.24333185e-04  1.00000000e+00],[-0.00514727  0.19147074  0.79064995]
53,[ 2.37641209e-03 -2.49988525e-01 -3.00073579e-04  1.00000000e+00],[-0.0052084   0.18830707  0.79059381]
54,[ 2.41876701e-03 -2.49988147e-01 -2.75762911e-04  1.00000000e+00],[-0.00526771  0.18514416  0.79053819]
55,[ 2.46076486e-03 -2.49987763e-01 -2.51408674e-04  1.00000000e+00],[-0.00532514  0.18198196  0.7904831 ]
56,[ 2.50237251e-03 -2.49987373e-01 -2.27018169e-04  1.00000000e+00],[-0.00538062  0.17882043  0.79042858]
57,[ 2.54355710e-03 -2.49986978e-01 -2.02598483e-04  1.00000000e+00],[-0.00543411  0.17565952  0.79037462]
58,[ 2.58428615e-03 -2.49986579e-01 -1.78156466e-04  1.00000000e+00],[-0.00548556  0.17249917  0.79032125]
59,[ 2.62452762e-03 -2.49986176e-01 -1.53698709e-04  1.00000000e+00],[-0.00553491  0.16933933  0.79026848]
60,[ 2.66424998e-03 -2.49985770e-01 -1.29231524e-04  1.00000000e+00],[-0.00558214  0.16617996  0.79021631]
61,[ 2.70342228e-03 -2.49985361e-01 -1.04760931e-04  1.00000000e+00],[-0.00562718  0.16302099  0.79016478]
62,[ 2.74201424e-03 -2.49984949e-01 -8.02926391e-05  1.00000000e+00],[-0.00567001  0.15986238  0.79011387]
63,[ 2.77999627e-03 -2.49984537e-01 -5.58320273e-05  1.00000000e+00],[-0.00571059  0.15670407  0.79006361]
64,[ 2.81733956e-03 -2.49984123e-01 -3.13841335e-05  1.00000000e+00],[-0.00574889  0.153546    0.79001401]
65,[ 2.85401614e-03 -2.49983709e-01 -6.95363675e-06  1.00000000e+00],[-0.00578487  0.15038811  0.78996506]
66,[ 2.88999894e-03 -2.49983295e-01  1.74551565e-05  1.00000000e+00],[-0.00581851  0.14723036  0.78991678]
67,[ 2.92526186e-03 -2.49982882e-01  4.18383263e-05  1.00000000e+00],[-0.0058498   0.14407268  0.78986918]
68,[ 2.95977982e-03 -2.49982470e-01  6.61923513e-05  1.00000000e+00],[-0.00587869  0.14091502  0.78982225]
69,[ 2.99352883e-03 -2.49982061e-01  9.05141199e-05  1.00000000e+00],[-0.0059052   0.13775731  0.789776  ]
70,[ 3.02648600e-03 -2.49981654e-01  1.14800940e-04  1.00000000e+00],[-0.00592929  0.13459952  0.78973044]
71,[ 3.05862966e-03 -2.49981250e-01  1.39050545e-04  1.00000000e+00],[-0.00595096  0.13144157  0.78968557]
72,[ 3.08993933e-03 -2.49980851e-01  1.63261120e-04  1.00000000e+00],[-0.0059702   0.12828341  0.78964139]
73,[ 3.12039580e-03 -2.49980455e-01  1.87431256e-04  1.00000000e+00],[-0.00598702  0.12512499  0.7895979 ]
74,[ 3.14998112e-03 -2.49980065e-01  2.11559982e-04  1.00000000e+00],[-0.0060014   0.12196626  0.78955509]
75,[ 3.17867868e-03 -2.49979680e-01  2.35646787e-04  1.00000000e+00],[-0.00601337  0.11880716  0.78951298]
76,[ 3.20647311e-03 -2.49979301e-01  2.59691552e-04  1.00000000e+00],[-0.00602292  0.11564763  0.78947155]
