step,action,eef_pos
0,[-1.54171703e-04  2.49992117e-01 -1.97930571e-03  1.00000000e+00],[-4.17745673e-05 -3.49562065e-01  7.84314576e-01]
1,[1.49283351e-05 2.49991744e-01 2.03171273e-03 1.00000000e+00],[-7.34682110e-04 -3.48158603e-01  7.80464462e-01]
2,[2.63053834e-04 2.49976547e-01 3.41421124e-03 1.00000000e+00],[-0.00086841 -0.34688003  0.78019127]
3,[3.11504804e-04 2.49975046e-01 3.51844945e-03 1.00000000e+00],[-0.00078597 -0.34537222  0.7806031 ]
4,[2.82546363e-04 2.49977017e-01 3.37805923e-03 1.00000000e+00],[-5.87337592e-04 -3.43510690e-01  7.81090977e-01]
5,[2.11708678e-04 2.49979285e-01 3.21130053e-03 1.00000000e+00],[-3.29755451e-04 -3.41314718e-01  7.81535127e-01]
6,[1.19240444e-04 2.49981232e-01 3.06092048e-03 1.00000000e+00],[-4.47757944e-05 -3.38840059e-01  7.81914216e-01]
7,[1.62493126e-05 2.49982778e-01 2.93436308e-03 1.00000000e+00],[ 2.34062476e-04 -3.36132687e-01  7.82222917e-01]
8,[-8.52777580e-05  2.49983928e-01  2.83348372e-03  1.00000000e+00],[ 4.82350032e-04 -3.33238833e-01  7.82463895e-01]
9,[-1.76483153e-04  2.49984732e-01  2.75732468e-03  1.00000000e+00],[ 6.85054189e-04 -3.30202061e-01  7.82643474e-01]
10,[-2.51768489e-04  2.49985253e-01  2.70364218e-03  1.00000000e+00],[ 0.00083487 -0.32706085  0.78276968]
11,[-3.08253739e-04  2.49985556e-01  2.66959085e-03  1.00000000e+00],[ 0.00093046 -0.32384762  0.7828512 ]
12,[-3.45183780e-04  2.49985694e-01  2.65208095e-03  1.00000000e+00],[ 0.00097461 -0.32058853  0.78289663]
13,[-3.63319734e-04  2.49985711e-01  2.64803268e-03  1.00000000e+00],[ 0.00097273 -0.31730389  0.78291402]
14,[-3.64406229e-04  2.49985641e-01  2.65455341e-03  1.00000000e+00],[ 0.00093164 -0.31400875  0.7829105 ]
15,[-3.50742746e-04  2.49985506e-01  2.66904979e-03  1.00000000e+00],[ 0.0008586  -0.31071375  0.78289218]
16,[-3.24856924e-04  2.49985324e-01  2.68928782e-03  1.00000000e+00],[ 7.60734900e-04 -3.07425848e-01  7.82864103e-01]
17,[-2.89268206e-04  2.49985107e-01  2.71341317e-03  1.00000000e+00],[ 6.44581947e-04 -3.04149146e-01  7.82830243e-01]
18,[-2.46328733e-04  2.49984864e-01  2.73994185e-03  1.00000000e+00],[ 5.15862375e-04 -3.00885585e-01  7.82793651e-01]
19,[-1.98126449e-04  2.49984600e-01  2.76773102e-03  1.00000000e+00],[ 3.79372620e-04 -2.97635556e-01  7.82756550e-01]
20,[-1.46436073e-04  2.49984322e-01  2.79593803e-03  1.00000000e+00],[ 2.38972481e-04 -2.94398411e-01  7.82720478e-01]
21,[-9.27055427e-05  2.49984033e-01  2.82397391e-03  1.00000000e+00],[ 9.76369817e-05 -2.91172869e-01  7.82686418e-01]
22,[-3.80672024e-05  2.49983735e-01  2.85145650e-03  1.00000000e+00],[-4.24520432e-05 -2.87957327e-01  7.82654925e-01]
23,[1.66348233e-05 2.49983431e-01 2.87816605e-03 1.00000000e+00],[-1.79793056e-04 -2.84750091e-01  7.82626232e-01]
24,[7.08077561e-05 2.49983123e-01 2.90400537e-03 1.00000000e+00],[-3.13444817e-04 -2.81549528e-01  7.82600344e-01]
25,[1.24069155e-04 2.49982811e-01 2.92896537e-03 1.00000000e+00],[-4.42909694e-04 -2.78354167e-01  7.82577117e-01]
26,[1.76205835e-04 2.49982496e-01 2.95309682e-03 1.00000000e+00],[-5.68026078e-04 -2.75162750e-01  7.82556312e-01]
27,[2.27135087e-04 2.49982177e-01 2.97648779e-03 1.00000000e+00],[-6.88873741e-04 -2.71974247e-01  7.82537643e-01]
28,[2.76869881e-04 2.49981855e-01 2.99924623e-03 1.00000000e+00],[-0.00080569 -0.26878786  0.78252081]
29,[3.25488967e-04 2.49981529e-01 3.02148722e-03 1.00000000e+00],[-0.00091883 -0.26560299  0.78250552]
30,[3.73112203e-04 2.49981197e-01 3.04332396e-03 1.00000000e+00],[-0.00102865 -0.26241922  0.7824915 ]
31,[4.19880962e-04 2.49980860e-01 3.06486186e-03 1.00000000e+00],[-0.00113557 -0.25923628  0.78247853]
32,[4.65943227e-04 2.49980516e-01 3.08619509e-03 1.00000000e+00],[-0.00123995 -0.25605403  0.78246638]
33,[5.11442776e-04 2.49980164e-01 3.10740482e-03 1.00000000e+00],[-0.00134213 -0.2528724   0.7824549 ]
34,[5.56511845e-04 2.49979804e-01 3.12855882e-03 1.00000000e+00],[-0.00144242 -0.24969138  0.78244396]
35,[6.01266592e-04 2.49979435e-01 3.14971195e-03 1.00000000e+00],[-0.00154105 -0.24651102  0.78243344]
36,[6.45804775e-04 2.49979056e-01 3.17090718e-03 1.00000000e+00],[-0.00163822 -0.24333137  0.78242328]
37,[6.90205076e-04 2.49978666e-01 3.19217690e-03 1.00000000e+00],[-0.00173408 -0.24015251  0.78241342]
38,[7.34527601e-04 2.49978266e-01 3.21354439e-03 1.00000000e+00],[-0.00182874 -0.2369745   0.78240382]
39,[7.78815180e-04 2.49977855e-01 3.23502528e-03 1.00000000e+00],[-0.00192226 -0.23379742  0.78239447]
40,[8.23095128e-04 2.49977433e-01 3.25662895e-03 1.00000000e+00],[-0.00201467 -0.23062132  0.78238536]
41,[8.67381247e-04 2.49976999e-01 3.27835974e-03 1.00000000e+00],[-0.00210597 -0.22744624  0.78237649]
42,[9.11675881e-04 2.49976554e-01 3.30021811e-03 1.00000000e+00],[-0.00219616 -0.22427221  0.78236788]
43,[9.55971903e-04 2.49976097e-01 3.32220151e-03 1.00000000e+00],[-0.0022852  -0.22109926  0.78235953]
44,[0.00100025 0.24997563 0.00334431 1.        ],[-0.00237304 -0.21792739  0.78235148]
45,[0.0010445  0.24997515 0.00336652 1.        ],[-0.00245963 -0.21475659  0.78234373]
46,[0.00108869 0.24997466 0.00338885 1.        ],[-0.00254491 -0.21158685  0.78233631]
47,[0.00113279 0.24997416 0.00341127 1.        ],[-0.00262881 -0.20841815  0.78232924]
48,[0.00117677 0.24997365 0.00343378 1.        ],[-0.00271125 -0.20525046  0.78232255]
49,[0.0012206  0.24997313 0.00345638 1.        ],[-0.00279219 -0.20208375  0.78231626]
50,[0.00126425 0.24997259 0.00347905 1.        ],[-0.00287153 -0.19891798  0.78231038]
51,[0.00130767 0.24997205 0.00350178 1.        ],[-0.00294923 -0.19575311  0.78230494]
52,[0.00135084 0.2499715  0.00352457 1.        ],[-0.00302521 -0.1925891   0.78229997]
53,[0.00139372 0.24997095 0.00354741 1.        ],[-0.00309942 -0.18942589  0.78229546]
54,[0.00143627 0.24997038 0.00357029 1.        ],[-0.00317179 -0.18626345  0.78229146]
55,[0.00147847 0.2499698  0.0035932  1.        ],[-0.00324226 -0.18310173  0.78228796]
56,[0.00152028 0.24996922 0.00361614 1.        ],[-0.00331078 -0.17994066  0.78228499]
57,[0.00156167 0.24996863 0.0036391  1.        ],[-0.00337731 -0.17678022  0.78228257]
58,[0.0016026  0.24996804 0.00366208 1.        ],[-0.00344178 -0.17362033  0.7822807 ]
59,[0.00164305 0.24996744 0.00368506 1.        ],[-0.00350417 -0.17046096  0.78227939]
60,[0.00168298 0.24996683 0.00370805 1.        ],[-0.00356441 -0.16730204  0.78227867]
61,[0.00172236 0.24996622 0.00373104 1.        ],[-0.00362248 -0.16414352  0.78227853]
62,[0.00176117 0.24996561 0.00375401 1.        ],[-0.00367834 -0.16098536  0.782279  ]
63,[0.00179938 0.24996499 0.00377698 1.        ],[-0.00373195 -0.15782748  0.78228007]
64,[0.00183695 0.24996437 0.00379993 1.        ],[-0.00378328 -0.15466985  0.78228176]
65,[0.00187386 0.24996375 0.00382285 1.        ],[-0.00383231 -0.1515124   0.78228408]
66,[0.00191009 0.24996312 0.00384576 1.        ],[-0.00387901 -0.14835508  0.78228703]
67,[0.00194561 0.24996249 0.00386863 1.        ],[-0.00392336 -0.14519783  0.78229061]
68,[0.0019804  0.24996187 0.00389148 1.        ],[-0.00396534 -0.1420406   0.78229483]
69,[0.00201443 0.24996124 0.0039143  1.        ],[-0.00400494 -0.13888332  0.7822997 ]
70,[0.00204768 0.24996061 0.00393708 1.        ],[-0.00404215 -0.13572596  0.78230521]
71,[0.00208014 0.24995998 0.00395982 1.        ],[-0.00407696 -0.13256844  0.78231138]
72,[0.00211177 0.24995936 0.00398253 1.        ],[-0.00410936 -0.12941072  0.78231819]
73,[0.00214257 0.24995873 0.0040052  1.        ],[-0.00413935 -0.12625274  0.78232565]
74,[0.00217251 0.24995811 0.00402783 1.        ],[-0.00416693 -0.12309445  0.78233376]
75,[0.00220158 0.24995749 0.00405042 1.        ],[-0.00419212 -0.1199358   0.78234252]
76,[0.00222977 0.24995687 0.00407298 1.        ],[-0.00421491 -0.11677674  0.78235193]
77,[0.00225706 0.24995626 0.0040955  1.        ],[-0.00423532 -0.11361721  0.78236198]
78,[0.00228344 0.24995565 0.00411798 1.        ],[-0.00425335 -0.11045718  0.78237267]
79,[0.00230889 0.24995505 0.00414043 1.        ],[-0.00426904 -0.10729659  0.782384  ]
80,[0.00233342 0.24995445 0.00416284 1.        ],[-0.00428239 -0.1041354   0.78239596]
81,[0.00235701 0.24995385 0.00418523 1.        ],[-0.00429343 -0.10097356  0.78240855]
82,[0.00237964 0.24995326 0.00420758 1.        ],[-0.00430218 -0.09781104  0.78242175]
83,[0.00240133 0.24995268 0.00422992 1.        ],[-0.00430867 -0.09464779  0.78243558]
84,[0.00242205 0.2499521  0.00425223 1.        ],[-0.00431292 -0.09148378  0.78245001]
85,[0.00244182 0.24995153 0.00427452 1.        ],[-0.00431498 -0.08831897  0.78246505]
86,[0.00246061 0.24995096 0.0042968  1.        ],[-0.00431486 -0.08515332  0.78248069]
87,[0.00247844 0.2499504  0.00431906 1.        ],[-0.00431261 -0.0819868   0.78249691]
88,[0.0024953  0.24994985 0.00434132 1.        ],[-0.00430825 -0.07881939  0.78251372]
89,[0.00251118 0.2499493  0.00436358 1.        ],[-0.00430183 -0.07565104  0.78253111]
90,[0.0025261  0.24994876 0.00438585 1.        ],[-0.00429338 -0.07248175  0.78254906]
91,[0.00254005 0.24994823 0.00440812 1.        ],[-0.00428294 -0.06931147  0.78256758]
92,[0.00255302 0.2499477  0.0044304  1.        ],[-0.00427056 -0.06614018  0.78258665]
93,[0.00256503 0.24994718 0.0044527  1.        ],[-0.00425626 -0.06296787  0.78260627]
94,[0.00257608 0.24994667 0.00447502 1.        ],[-0.0042401  -0.05979451  0.78262642]
95,[0.00258617 0.24994617 0.00449737 1.        ],[-0.00422212 -0.05662009  0.78264712]
96,[0.0025953  0.24994567 0.00451975 1.        ],[-0.00420235 -0.05344458  0.78266833]
97,[0.00260347 0.24994518 0.00454217 1.        ],[-0.00418083 -0.05026797  0.78269007]
98,[0.00261069 0.24994469 0.00456464 1.        ],[-0.00415762 -0.04709025  0.78271232]
99,[0.00261697 0.24994421 0.00458715 1.        ],[-0.00413276 -0.04391141  0.78273508]
100,[0.00262231 0.24994374 0.00460972 1.        ],[-0.00410628 -0.04073142  0.78275833]
101,[0.0026267  0.24994328 0.00463235 1.        ],[-0.00407822 -0.03755029  0.78278209]
102,[0.00263017 0.24994282 0.00465505 1.        ],[-0.00404864 -0.034368    0.78280633]
103,[0.0026327  0.24994237 0.00467782 1.        ],[-0.00401758 -0.03118454  0.78283106]
104,[0.00263432 0.24994192 0.00470066 1.        ],[-0.00398506 -0.02799991  0.78285626]
105,[0.00263501 0.24994148 0.00472359 1.        ],[-0.00395115 -0.02481411  0.78288195]
106,[0.00263478 0.24994105 0.0047466  1.        ],[-0.00391587 -0.02162712  0.7829081 ]
107,[0.00263365 0.24994062 0.00476971 1.        ],[-0.00387927 -0.01843895  0.78293471]
108,[0.0026316  0.2499402  0.00479292 1.        ],[-0.00384139 -0.01524958  0.78296179]
109,[0.00262866 0.24993978 0.00481623 1.        ],[-0.00380227 -0.01205903  0.78298933]
110,[0.00262481 0.24993937 0.00483966 1.        ],[-0.00376195 -0.00886728  0.78301733]
111,[0.00262007 0.24993896 0.0048632  1.        ],[-0.00372005 -0.00567436  0.7830458 ]
112,[0.00261415 0.24993856 0.00488684 1.        ],[-0.00367941 -0.00248021  0.78307324]
113,[0.00260901 0.24993813 0.00491166 1.        ],[-3.65060561e-03  7.15114351e-04  7.83097468e-01]
114,[0.00261226 0.24993755 0.00493924 1.        ],[-0.00364471  0.00391132  0.7831178 ]
115,[0.00263212 0.24993673 0.00497015 1.        ],[-0.00366179  0.007108    0.78313465]
116,[0.0026691  0.24993566 0.00500418 1.        ],[-0.00369547  0.01030484  0.78314869]
117,[0.00271898 0.24993438 0.00504092 1.        ],[-0.00373662  0.01350174  0.78316166]
118,[0.00277536 0.24993299 0.00507916 1.        ],[-0.00378269  0.01669857  0.78317913]
119,[0.00283651 0.24993158 0.00511474 1.        ],[-0.0038346   0.01989518  0.78320153]
120,[0.00290327 0.24993014 0.00514728 1.        ],[-0.00389401  0.02309138  0.7832263 ]
121,[0.00297705 0.24992863 0.00517864 1.        ],[-0.00396283  0.02628695  0.783248  ]
122,[0.00305956 0.24992692 0.00521297 1.        ],[-0.00404177  0.02948169  0.78326468]
123,[0.00315158 0.24992496 0.00525188 1.        ],[-0.00413127  0.03267544  0.78327578]
124,[0.00325376 0.24992272 0.00529595 1.        ],[-0.00423173  0.035868    0.78328103]
125,[0.00336672 0.24992017 0.00534555 1.        ],[-0.00434353  0.03905916  0.78328022]
126,[0.00349109 0.24991727 0.005401   1.        ],[-0.00446718  0.04224872  0.78327313]
127,[0.00362764 0.24991398 0.00546266 1.        ],[-0.00460244  0.0454365   0.78326005]
128,[0.00377654 0.24991029 0.00553048 1.        ],[-0.00474664  0.04862269  0.78324237]
129,[0.00393598 0.2499062  0.00560352 1.        ],[-0.00489628  0.05180766  0.78322173]
130,[0.00410335 0.24990177 0.00568056 1.        ],[-0.00504831  0.0549918   0.78319956]
131,[0.00427635 0.24989704 0.00576055 1.        ],[-0.00520036  0.05817547  0.78317696]
132,[0.00445312 0.24989204 0.00584263 1.        ],[-0.00535062  0.06135894  0.78315477]
133,[0.00463222 0.24988682 0.00592616 1.        ],[-0.00549779  0.06454243  0.78313361]
134,[0.00481261 0.24988139 0.00601064 1.        ],[-0.00564101  0.06772609  0.78311387]
135,[0.00499356 0.24987578 0.00609577 1.        ],[-0.00577978  0.07090998  0.78309581]
136,[0.00517465 0.24986999 0.00618133 1.        ],[-0.00591383  0.07409413  0.78307955]
137,[0.00535564 0.24986404 0.00626725 1.        ],[-0.0060431   0.0772785   0.78306512]
138,[0.00553648 0.24985792 0.0063535  1.        ],[-0.00616768  0.08046305  0.78305247]
139,[0.00571723 0.24985163 0.00644012 1.        ],[-0.00628771  0.0836477   0.78304156]
140,[0.00589803 0.24984517 0.0065272  1.        ],[-0.0064034   0.08683237  0.78303227]
141,[0.00607908 0.24983853 0.00661482 1.        ],[-0.00651496  0.09001696  0.78302451]
142,[0.00626057 0.24983169 0.00670312 1.        ],[-0.00662259  0.09320139  0.78301819]
143,[0.00644274 0.24982465 0.00679221 1.        ],[-0.00672649  0.09638559  0.7830132 ]
144,[0.00662578 0.2498174  0.0068822  1.        ],[-0.00682682  0.0995695   0.78300948]
145,[0.00680991 0.24980993 0.0069732  1.        ],[-0.00692373  0.10275306  0.78300696]
146,[0.00699529 0.24980222 0.00706531 1.        ],[-0.00701732  0.10593623  0.78300559]
