step,action,eef_pos
0,[ 5.09200281e-04 -4.99844341e-01 -1.24649645e-02  1.00000000e+00],[-0.00145651  0.34759026  0.79627369]
1,[ 0.00104391 -0.49997869 -0.00449649  1.        ],[-0.00215376  0.34387636  0.79244505]
2,[ 0.00155196 -0.49999449 -0.00176186  1.        ],[-0.00231744  0.34005769  0.79224376]
3,[ 0.00167915 -0.49999454 -0.00162576  1.        ],[-0.00231689  0.3358358   0.79270515]
4,[ 0.00168908 -0.49999326 -0.00197213  1.        ],[-0.00221252  0.3311307   0.79321468]
5,[ 0.00162413 -0.49999179 -0.00235977  1.        ],[-0.00205471  0.3259712   0.79364315]
6,[ 0.00151979 -0.49999043 -0.0026947   1.        ],[-0.00189185  0.3204151   0.79396585]
7,[ 0.00141092 -0.49998926 -0.00295769  1.        ],[-0.00176002  0.31453174  0.79418454]
8,[ 0.00132423 -0.49998833 -0.00314842  1.        ],[-0.00168199  0.30839175  0.79430946]
9,[ 0.00127732 -0.49998766 -0.00327264  1.        ],[-0.00166881  0.30206054  0.7943541 ]
10,[ 0.00127961 -0.49998722 -0.00333863  1.        ],[-0.00172246  0.2955951   0.79433298]
11,[ 0.00133397 -0.49998696 -0.00335572  1.        ],[-0.00183868  0.28904268  0.79426038]
12,[ 0.00143859 -0.49998682 -0.00333332  1.        ],[-0.00200949  0.28244082  0.79414936]
13,[ 0.00158864 -0.49998672 -0.00328034  1.        ],[-0.00222507  0.27581808  0.79401131]
14,[ 0.00177768 -0.49998657 -0.00320477  1.        ],[-0.00247524  0.26919509  0.79385568]
15,[ 0.0019987  -0.49998631 -0.00311338  1.        ],[-0.00275034  0.26258583  0.79368998]
16,[ 0.0022448  -0.49998589 -0.00301172  1.        ],[-0.00304182  0.25599894  0.79351988]
17,[ 0.00250968 -0.49998527 -0.00290411  1.        ],[-0.00334248  0.24943894  0.79334943]
18,[ 0.00278792 -0.49998442 -0.00279372  1.        ],[-0.00364656  0.2429073   0.79318137]
19,[ 0.00307505 -0.49998335 -0.00268277  1.        ],[-0.00394965  0.23640341  0.79301735]
20,[ 0.00336757 -0.49998204 -0.00257267  1.        ],[-0.00424854  0.22992532  0.79285823]
21,[ 0.00366286 -0.49998051 -0.00246421  1.        ],[-0.00454101  0.22347033  0.79270428]
22,[ 0.00395907 -0.49997877 -0.00235772  1.        ],[-0.00482565  0.21703543  0.7925554 ]
23,[ 0.00425496 -0.49997682 -0.0022532   1.        ],[-0.00510165  0.21061763  0.79241125]
24,[ 0.00454979 -0.49997467 -0.00215043  1.        ],[-0.00536859  0.20421414  0.79227139]
25,[ 0.00484315 -0.49997234 -0.00204909  1.        ],[-0.00562634  0.19782246  0.79213533]
26,[ 0.00513487 -0.49996983 -0.00194881  1.        ],[-0.0058749   0.19144045  0.79200264]
27,[ 0.0054249  -0.49996715 -0.00184924  1.        ],[-0.00611436  0.18506632  0.79187291]
28,[ 0.00571324 -0.49996429 -0.00175004  1.        ],[-0.00634476  0.17869858  0.79174584]
29,[ 0.00599989 -0.49996127 -0.00165094  1.        ],[-0.00656612  0.17233602  0.79162119]
30,[ 0.00628482 -0.49995809 -0.00155174  1.        ],[-0.00677839  0.16597763  0.79149883]
31,[ 0.00656789 -0.49995475 -0.00145229  1.        ],[-0.00698142  0.15962256  0.79137867]
32,[ 0.00684893 -0.49995126 -0.00135251  1.        ],[-0.00717502  0.15327007  0.7912607 ]
33,[ 0.00712766 -0.49994763 -0.00125238  1.        ],[-0.00735894  0.14691949  0.79114493]
34,[ 0.00740373 -0.49994385 -0.0011519   1.        ],[-0.00753288  0.14057017  0.79103143]
35,[ 0.00767676 -0.49993996 -0.00105113  1.        ],[-0.00769653  0.13422148  0.79092028]
36,[ 7.94630614e-03 -4.99935949e-01 -9.50149272e-04  1.00000000e+00],[-0.00784957  0.12787278  0.79081157]
37,[ 8.21190934e-03 -4.99931839e-01 -8.49035272e-04  1.00000000e+00],[-0.0079917   0.12152341  0.79070539]
38,[ 8.47311186e-03 -4.99927642e-01 -7.47884020e-04  1.00000000e+00],[-0.00812267  0.11517269  0.79060183]
39,[ 8.72947117e-03 -4.99923372e-01 -6.46785967e-04  1.00000000e+00],[-0.00824227  0.10881993  0.79050095]
40,[ 8.98057829e-03 -4.99919045e-01 -5.45822926e-04  1.00000000e+00],[-0.00835036  0.10246443  0.79040282]
41,[ 9.22607271e-03 -4.99914674e-01 -4.45062952e-04  1.00000000e+00],[-0.00844688  0.09610548  0.79030747]
42,[ 9.46565481e-03 -4.99910275e-01 -3.44556425e-04  1.00000000e+00],[-0.00853181  0.08974238  0.79021493]
43,[ 9.69909558e-03 -4.99905859e-01 -2.44333270e-04  1.00000000e+00],[-0.00860526  0.08337446  0.79012518]
44,[ 9.92624365e-03 -4.99901439e-01 -1.44401213e-04  1.00000000e+00],[-0.00866737  0.07700107  0.79003822]
45,[ 1.01470296e-02 -4.99897025e-01 -4.47449610e-05  1.00000000e+00],[-0.00871839  0.07062158  0.789954  ]
46,[ 1.03614675e-02 -4.99892625e-01  5.46738196e-05  1.00000000e+00],[-0.00875861  0.06423544  0.78987246]
47,[ 1.05696549e-02 -4.99888246e-01  1.53915855e-04  1.00000000e+00],[-0.0087884   0.05784213  0.78979353]
