step,action,eef_pos
56,[0.01237372 0.49983847 0.00289731 1.        ],[-8.80491959e-03 -5.51080418e-04  7.87914115e-01]
57,[0.0125545  0.49983351 0.00297416 1.        ],[-0.00879963  0.0059193   0.78790095]
58,[0.01278274 0.49982727 0.00304918 1.        ],[-0.0088152   0.01239828  0.78788159]
59,[0.01305092 0.4998198  0.0031363  1.        ],[-0.00885277  0.0188841   0.7878512 ]
60,[0.01336302 0.49981087 0.00324356 1.        ],[-0.00891623  0.02537485  0.78780711]
61,[0.01372763 0.49980011 0.00337622 1.        ],[-0.00900688  0.03186875  0.78774906]
62,[0.0141499  0.49978723 0.00353624 1.        ],[-0.00911875  0.03836484  0.78767997]
63,[0.01462383 0.49977225 0.00372066 1.        ],[-0.0092448   0.04486291  0.78760312]
64,[0.01514118 0.49975527 0.00392562 1.        ],[-0.00937873  0.05136321  0.78752146]
65,[0.01569429 0.49973642 0.00414757 1.        ],[-0.0095153   0.05786627  0.78743746]
66,[0.01627661 0.49971578 0.00438341 1.        ],[-0.00965033  0.06437272  0.78735314]
67,[0.01688287 0.49969343 0.00463057 1.        ],[-0.00978064  0.07088318  0.78727007]
68,[0.01750911 0.49966944 0.00488707 1.        ],[-0.00990393  0.07739814  0.78718939]
69,[0.01815262 0.49964382 0.00515149 1.        ],[-0.01001868  0.08391795  0.78711191]
70,[0.01881186 0.49961656 0.0054229  1.        ],[-0.01012394  0.09044281  0.78703817]
71,[0.01948625 0.49958762 0.00570084 1.        ],[-0.01021924  0.09697272  0.78696845]
72,[0.02017606 0.49955691 0.00598526 1.        ],[-0.01030444  0.10350753  0.78690287]
73,[0.02088225 0.49952431 0.00627643 1.        ],[-0.01037959  0.11004698  0.78684145]
74,[0.02160631 0.49948968 0.00657489 1.        ],[-0.0104449   0.11659068  0.78678411]
75,[0.02235016 0.49945282 0.00688142 1.        ],[-0.01050062  0.12313817  0.78673074]
76,[0.02311606 0.49941351 0.00719695 1.        ],[-0.01054699  0.12968896  0.78668122]
77,[0.0239065  0.4993715  0.00752256 1.        ],[-0.01058421  0.13624249  0.78663543]
78,[0.02472417 0.49932649 0.00785947 1.        ],[-0.01061242  0.1427982   0.78659326]
79,[0.02557193 0.49927817 0.00820896 1.        ],[-0.01063166  0.14935552  0.78655465]
80,[0.02645277 0.49922617 0.00857243 1.        ],[-0.01064188  0.15591388  0.78651956]
81,[0.02736984 0.49917008 0.00895135 1.        ],[-0.01064292  0.16247271  0.78648799]
82,[0.02832644 0.49910945 0.00934732 1.        ],[-0.01063452  0.16903143  0.78645999]
83,[0.02932603 0.49904377 0.00976202 1.        ],[-0.01061631  0.17558948  0.78643565]
84,[0.0303723  0.49897248 0.01019727 1.        ],[-0.01058783  0.18214627  0.7864151 ]
85,[0.03146916 0.49889494 0.01065505 1.        ],[-0.0105485   0.18870121  0.78639849]
86,[0.03262083 0.49881042 0.01113752 1.        ],[-0.01049763  0.19525372  0.78638605]
87,[0.03383188 0.49871811 0.01164708 1.        ],[-0.01043443  0.20180316  0.78637802]
88,[0.03510728 0.49861706 0.01218636 1.        ],[-0.01035802  0.20834891  0.7863747 ]
89,[0.03645251 0.49850621 0.01275834 1.        ],[-0.01026738  0.2148903   0.78637644]
90,[0.03787369 0.49838431 0.01336638 1.        ],[-0.0101614   0.22142667  0.78638361]
91,[0.03937766 0.49824994 0.0140143  1.        ],[-0.01003883  0.22795731  0.78639668]
92,[0.04097217 0.4981014  0.01470649 1.        ],[-0.00989831  0.23448151  0.78641613]
93,[0.04266616 0.4979367  0.01544807 1.        ],[-0.00973834  0.24099852  0.78644255]
94,[0.04446996 0.49775347 0.01624503 1.        ],[-0.00955728  0.24750758  0.78647657]
95,[0.04639578 0.49754886 0.01710449 1.        ],[-0.00935336  0.25400791  0.78651891]
96,[0.04845821 0.49731936 0.01803498 1.        ],[-0.00912459  0.26049868  0.78657039]
97,[0.05067496 0.49706062 0.01904694 1.        ],[-0.00886885  0.26697905  0.78663194]
98,[0.05306797 0.49676719 0.02015325 1.        ],[-0.00858375  0.27344813  0.78670463]
99,[0.05566487 0.49643201 0.02137019 1.        ],[-0.00826667  0.279905    0.78678968]
100,[0.05850131 0.49604582 0.02271868 1.        ],[-0.00791466  0.28634863  0.78688852]
101,[0.06162438 0.49559613 0.02422627 1.        ],[-0.00752436  0.29277792  0.78700285]
102,[0.06509811 0.49506551 0.02593027 1.        ],[-0.00709185  0.29919162  0.78713471]
103,[0.06901254 0.49442878 0.02788287 1.        ],[-0.00661251  0.30558824  0.7872866 ]
104,[0.07349971 0.49364781 0.03016016 1.        ],[-0.00608062  0.31196601  0.78746172]
105,[0.07876348 0.49266144 0.03287886 1.        ],[-0.00548889  0.31832261  0.78766428]
106,[0.08514085 0.4913638  0.03623056 1.        ],[-0.0048274   0.32465487  0.78790012]
