step,action,eef_pos
0,[-2.42507759e-04 -7.78472358e-05  2.49999870e-01  1.00000000e+00],[-3.93405945e-04  3.28058386e-04  7.89659349e-01]
1,[ 1.96568947e-04 -1.63917430e-04  2.49999869e-01  1.00000000e+00],[-2.33096812e-03  6.19843747e-04  7.87622900e-01]
2,[ 1.15995597e-03 -3.08451859e-04  2.49997119e-01  1.00000000e+00],[-0.00401019  0.00095158  0.7892115 ]
3,[ 2.00186979e-03 -4.75026800e-04  2.49991534e-01  1.00000000e+00],[-0.00538612  0.00130388  0.7916554 ]
4,[ 2.70183778e-03 -6.54065353e-04  2.49984544e-01  1.00000000e+00],[-0.00644189  0.00164897  0.79439107]
5,[ 3.24918770e-03 -8.31713574e-04  2.49977501e-01  1.00000000e+00],[-0.00721485  0.00194997  0.79728614]
6,[ 3.66034755e-03 -9.89286592e-04  2.49971245e-01  1.00000000e+00],[-0.00775238  0.00221197  0.80029554]
7,[ 0.00395715 -0.00112908  0.24996613  1.        ],[-0.00810287  0.00244086  0.80339227]
8,[ 0.00416231 -0.00125383  0.2499622   1.        ],[-0.00831111  0.00263386  0.80655463]
9,[ 0.00429715 -0.00136181  0.24995936  1.        ],[-0.00841625  0.00279056  0.80976423]
10,[ 0.00438056 -0.00145245  0.2499574   1.        ],[-0.008451    0.00291287  0.81300589]
11,[ 0.00442852 -0.00152641  0.24995611  1.        ],[-0.00844177  0.00301059  0.8162673 ]
12,[ 0.00445412 -0.00158847  0.24995527  1.        ],[-0.00840923  0.00309456  0.8195389 ]
13,[ 0.0044678  -0.00164413  0.24995467  1.        ],[-0.00836862  0.00316846  0.82281364]
14,[ 0.00447738 -0.00169519  0.24995415  1.        ],[-0.00833055  0.00323589  0.82608656]
15,[ 0.00448845 -0.00174348  0.24995362  1.        ],[-0.00830192  0.00329995  0.82935441]
16,[ 0.00450474 -0.0017906   0.249953    1.        ],[-0.00828666  0.00336314  0.83261531]
17,[ 0.00452851 -0.0018379   0.24995222  1.        ],[-0.00828647  0.00342741  0.83586838]
18,[ 0.00456082 -0.00188642  0.24995128  1.        ],[-0.00830143  0.0034941   0.83911354]
19,[ 0.00460192 -0.00193696  0.24995014  1.        ],[-0.00833051  0.00356367  0.84235119]
20,[ 0.00465142 -0.00198981  0.2499488   1.        ],[-0.00837196  0.00363322  0.84558207]
21,[ 0.00470851 -0.00204338  0.2499473   1.        ],[-0.0084236   0.00370046  0.84880717]
22,[ 0.00477216 -0.0020964   0.24994566  1.        ],[-0.00848314  0.00376419  0.85202757]
23,[ 0.0048412  -0.00214816  0.24994389  1.        ],[-0.00854843  0.00382376  0.85524429]
24,[ 0.00491451 -0.00219829  0.24994202  1.        ],[-0.00861752  0.00387911  0.85845829]
