step,action,eef_pos
0,[ 7.55902794e-05  6.38950912e-06 -4.99999994e-01  1.00000000e+00],[ 3.23825048e-04 -1.05894045e-05  1.30083441e+00]
1,[-3.16956902e-04  1.03648092e-05 -4.99999899e-01  1.00000000e+00],[1.78298093e-03 3.31928835e-06 1.29769620e+00]
2,[-1.75594178e-03 -3.26895089e-06 -4.99996917e-01  1.00000000e+00],[3.50675203e-03 3.56189278e-05 1.29313202e+00]
3,[-3.48483769e-03 -3.53963385e-05 -4.99987855e-01  1.00000000e+00],[5.13497801e-03 7.18916316e-05 1.28815823e+00]
4,[-5.15368902e-03 -7.21535928e-05 -4.99973434e-01  1.00000000e+00],[6.57169762e-03 1.07901374e-04 1.28295343e+00]
5,[-6.66504494e-03 -1.09434053e-04 -4.99955563e-01  1.00000000e+00],[7.77427086e-03 1.42871480e-04 1.27753220e+00]
6,[-7.97207074e-03 -1.46506542e-04 -4.99936421e-01  1.00000000e+00],[8.73094535e-03 1.76855192e-04 1.27189756e+00]
7,[-9.05743547e-03 -1.83468620e-04 -4.99917922e-01  1.00000000e+00],[9.44358665e-03 2.10097044e-04 1.26605504e+00]
8,[-9.91663500e-03 -2.20621230e-04 -4.99901602e-01  1.00000000e+00],[9.92517675e-03 2.42881823e-04 1.26001700e+00]
9,[-1.05559622e-02 -2.58317953e-04 -4.99888493e-01  1.00000000e+00],[1.01969486e-02 2.75507923e-04 1.25380179e+00]
10,[-1.09901292e-02 -2.96938602e-04 -4.99879114e-01  1.00000000e+00],[1.02850166e-02 3.08287072e-04 1.24743148e+00]
11,[-1.12392958e-02 -3.36891008e-04 -4.99873549e-01  1.00000000e+00],[1.02177237e-02 3.41278648e-04 1.24092976e+00]
12,[-1.13267071e-02 -3.78319419e-04 -4.99871546e-01  1.00000000e+00],[1.00236626e-02 3.73590156e-04 1.23432046e+00]
13,[-1.12768939e-02 -4.20299121e-04 -4.99872639e-01  1.00000000e+00],[9.73024088e-03 4.05078005e-04 1.22762634e+00]
14,[-1.11143132e-02 -4.62698087e-04 -4.99876243e-01  1.00000000e+00],[9.36268106e-03 4.35693087e-04 1.22086833e+00]
15,[-1.08623285e-02 -5.05479295e-04 -4.99881740e-01  1.00000000e+00],[8.94338590e-03 4.65293811e-04 1.21406492e+00]
16,[-1.05424804e-02 -5.48489236e-04 -4.99888543e-01  1.00000000e+00],[8.49159991e-03 4.93683889e-04 1.20723195e+00]
17,[-1.01740003e-02 -5.91495133e-04 -4.99896129e-01  1.00000000e+00],[8.02330311e-03 5.20650035e-04 1.20038245e+00]
18,[-9.77352199e-03 -6.34225642e-04 -4.99904067e-01  1.00000000e+00],[7.55129366e-03 5.46002736e-04 1.19352676e+00]
19,[-9.35497422e-03 -6.76419398e-04 -4.99912019e-01  1.00000000e+00],[7.08538964e-03 5.69492105e-04 1.18667273e+00]
20,[-8.92959333e-03 -7.17720995e-04 -4.99919741e-01  1.00000000e+00],[6.63271196e-03 5.90821565e-04 1.17982594e+00]
21,[-8.50603286e-03 -7.57691225e-04 -4.99927068e-01  1.00000000e+00],[6.19803366e-03 6.09682732e-04 1.17299007e+00]
22,[-8.09056790e-03 -7.95845879e-04 -4.99933905e-01  1.00000000e+00],[5.78415861e-03 6.25772929e-04 1.16616722e+00]
23,[-7.68736170e-03 -8.31675474e-04 -4.99940209e-01  1.00000000e+00],[5.39230662e-03 6.38802397e-04 1.15935822e+00]
24,[-7.29877353e-03 -8.64652985e-04 -4.99945977e-01  1.00000000e+00],[5.02247372e-03 6.48495487e-04 1.15256297e+00]
25,[-6.92567120e-03 -8.94233951e-04 -4.99951233e-01  1.00000000e+00],[4.67376159e-03 6.54588757e-04 1.14578068e+00]
26,[-6.56774062e-03 -9.19852047e-04 -4.99956017e-01  1.00000000e+00],[4.34467224e-03 6.57198613e-04 1.13901012e+00]
27,[-6.22378501e-03 -9.41443369e-04 -4.99960377e-01  1.00000000e+00],[4.03335967e-03 6.56601956e-04 1.13224983e+00]
28,[-5.89200033e-03 -9.59175293e-04 -4.99964363e-01  1.00000000e+00],[3.73783276e-03 6.53244602e-04 1.12549823e+00]
29,[-5.57021369e-03 -9.73481762e-04 -4.99968024e-01  1.00000000e+00],[3.45611094e-03 6.47876717e-04 1.11875381e+00]
30,[-5.25608095e-03 -9.85296056e-04 -4.99971402e-01  1.00000000e+00],[3.18633632e-03 6.41465416e-04 1.11201511e+00]
31,[-4.94724298e-03 -9.95966827e-04 -4.99974532e-01  1.00000000e+00],[2.92684848e-03 6.35274407e-04 1.10528087e+00]
32,[-0.00464144 -0.00100743 -0.49997744  1.        ],[2.67622655e-03 6.29752409e-04 1.09854996e+00]
33,[-0.00433661 -0.00102046 -0.49998015  1.        ],[2.43330558e-03 6.25149917e-04 1.09182149e+00]
34,[-0.00403089 -0.00103559 -0.49998268  1.        ],[2.19717099e-03 6.22351766e-04 1.08509470e+00]
35,[-0.00372271 -0.00105446 -0.49998503  1.        ],[1.96714325e-03 6.21941360e-04 1.07836903e+00]
36,[-0.00341072 -0.00107835 -0.4999872   1.        ],[1.74275395e-03 6.23996193e-04 1.07164404e+00]
37,[-0.00309383 -0.00110775 -0.4999892   1.        ],[1.52371371e-03 6.28734211e-04 1.06491944e+00]
38,[-0.00277115 -0.00114347 -0.49999101  1.        ],[1.30987958e-03 6.36401563e-04 1.05819500e+00]
39,[-0.00244199 -0.00118644 -0.49999263  1.        ],[1.10122273e-03 6.47259912e-04 1.05147060e+00]
40,[-0.0021058  -0.00123772 -0.49999403  1.        ],[8.97798606e-04 6.61590368e-04 1.04474617e+00]
41,[-0.00176213 -0.00129852 -0.49999521  1.        ],[6.99720731e-04 6.79698006e-04 1.03802165e+00]
42,[-0.00141059 -0.00137023 -0.49999613  1.        ],[5.07138902e-04 7.01890346e-04 1.03129704e+00]
43,[-0.00105085 -0.0014544  -0.49999678  1.        ],[2.95409228e-04 7.27350592e-04 1.02456030e+00]
44,[-6.29704971e-04 -1.55044677e-03 -4.99997200e-01  1.00000000e+00],[6.17401621e-05 7.55253494e-04 1.01781029e+00]
45,[-1.35507096e-04 -1.65762777e-03 -4.99997234e-01  1.00000000e+00],[-1.81921523e-04  7.85360387e-04  1.01105169e+00]
46,[ 4.11488183e-04 -1.77640618e-03 -4.99996675e-01  1.00000000e+00],[-4.32501665e-04  8.17395482e-04  1.00428538e+00]
47,[ 0.00100916 -0.00190724 -0.49999534  1.        ],[-6.87287789e-04  8.51074500e-04  9.97512497e-01]
48,[ 0.00165599 -0.00205063 -0.49999305  1.        ],[-9.43486412e-04  8.86112466e-04  9.90734291e-01]
49,[ 0.00235004 -0.00220713 -0.49998961  1.        ],[-1.19835810e-03  9.22219068e-04  9.83952014e-01]
50,[ 0.00308922 -0.00237737 -0.4999848   1.        ],[-1.44934561e-03  9.59091122e-04  9.77166814e-01]
51,[ 0.00387163 -0.00256202 -0.49997845  1.        ],[-0.00169415  0.00099641  0.97037969]
52,[ 0.0046958  -0.0027618  -0.49997032  1.        ],[-0.00193079  0.00103382  0.96359147]
53,[ 0.00556087 -0.00297749 -0.49996021  1.        ],[-0.00215757  0.00107094  0.95680282]
54,[ 0.00646676 -0.00320987 -0.49994787  1.        ],[-0.0023731   0.00110739  0.95001424]
55,[ 0.00741429 -0.00345981 -0.49993305  1.        ],[-0.00257624  0.00114271  0.94322606]
56,[ 0.00840524 -0.0037282  -0.49991545  1.        ],[-0.00276606  0.00117645  0.93643854]
57,[ 0.00944244 -0.00401602 -0.4998947   1.        ],[-0.00294179  0.00120812  0.9296518 ]
58,[ 0.01052987 -0.00432435 -0.4998704   1.        ],[-0.0031028   0.00123722  0.9228659 ]
59,[ 0.01167273 -0.00465444 -0.49984206  1.        ],[-0.00324848  0.00126324  0.91608085]
60,[ 0.01287761 -0.00500771 -0.49980905  1.        ],[-0.00337828  0.00128563  0.90929661]
61,[ 0.01415265 -0.0053859  -0.49977064  1.        ],[-0.00349159  0.00130386  0.90251313]
62,[ 0.01550784 -0.0057911  -0.49972589  1.        ],[-0.00358774  0.00131741  0.89573035]
63,[ 0.0169554  -0.00622596 -0.49967365  1.        ],[-0.00366597  0.00132572  0.88894823]
64,[ 0.01851032 -0.00669385 -0.49961241  1.        ],[-0.00372533  0.00132825  0.8821667 ]
65,[ 0.02019117 -0.00719909 -0.49954028  1.        ],[-0.00376471  0.00132448  0.87538576]
66,[ 0.02202124 -0.00774739 -0.49945475  1.        ],[-0.00378271  0.00131383  0.86860539]
67,[ 0.02403025 -0.00834631 -0.49935247  1.        ],[-0.00377766  0.00129573  0.86182563]
68,[ 0.02625692 -0.00900607 -0.49922887  1.        ],[-0.0037475   0.00126961  0.85504651]
69,[ 0.02875318 -0.00974124 -0.49907751  1.        ],[-0.00368987  0.0012331   0.84826798]
70,[ 0.03159262 -0.01055781 -0.4988892   1.        ],[-0.00360171  0.00118242  0.84149009]
71,[ 0.03488041 -0.01145104 -0.49865041  1.        ],[-0.00347888  0.00111596  0.83471298]
72,[ 0.03877312 -0.01243771 -0.49833919  1.        ],[-0.00331583  0.00103278  0.82793695]
73,[ 0.04351992 -0.01355509 -0.49791794  1.        ],[-0.00310492  0.00093197  0.82116242]
74,[0. 0. 0. 1.],[-0.00318836  0.00087299  0.81743901]
