step,action,eef_pos
0,[-2.49991289e-01 -9.43129700e-07 -2.08696049e-03  1.00000000e+00],[2.46707644e-01 4.87317189e-06 7.79339917e-01]
1,[-2.49942445e-01 -2.45217185e-06  5.36413576e-03  1.00000000e+00],[2.44540012e-01 2.67161521e-05 7.72833195e-01]
2,[-2.49849514e-01 -1.34974268e-05  8.67294425e-03  1.00000000e+00],[2.43867296e-01 4.33795174e-05 7.73893464e-01]
3,[-2.49867153e-01 -2.19474272e-05  8.14893869e-03  1.00000000e+00],[2.43144093e-01 4.37129373e-05 7.75978798e-01]
4,[-2.49899011e-01 -2.21513751e-05  7.10519430e-03  1.00000000e+00],[2.42478341e-01 3.76017811e-05 7.78035187e-01]
5,[-2.49926250e-01 -1.90824071e-05  6.07198458e-03  1.00000000e+00],[2.42066011e-01 2.96973666e-05 7.80194801e-01]
6,[-2.49950381e-01 -1.50851063e-05  4.98065923e-03  1.00000000e+00],[2.41887362e-01 2.17346518e-05 7.82463205e-01]
7,[-2.49970659e-01 -1.10452629e-05  3.83009983e-03  1.00000000e+00],[2.41903861e-01 1.43332182e-05 7.84821831e-01]
8,[-2.49986149e-01 -7.28415919e-06  2.63155167e-03  1.00000000e+00],[2.42080733e-01 7.64852468e-06 7.87252171e-01]
9,[-2.49996102e-01 -3.88574726e-06  1.39600360e-03  1.00000000e+00],[2.42388047e-01 1.65977939e-06 7.89738163e-01]
10,[-2.49999965e-01 -8.42719050e-07  1.32942192e-04  1.00000000e+00],[ 2.42797482e-01 -3.72647001e-06  7.92257646e-01]
11,[-2.49997377e-01  1.89044742e-06 -1.14530932e-03  1.00000000e+00],[ 2.43286008e-01 -8.62947051e-06  7.94793040e-01]
12,[-2.49988199e-01  4.37325560e-06 -2.42902356e-03  1.00000000e+00],[ 2.43839974e-01 -1.31291890e-05  7.97346892e-01]
13,[-2.49972339e-01  6.64574405e-06 -3.71885600e-03  1.00000000e+00],[ 2.44444926e-01 -1.73038048e-05  7.99913766e-01]
14,[-2.49949763e-01  8.74734817e-06 -5.01156623e-03  1.00000000e+00],[ 2.45087815e-01 -2.12347082e-05  8.02487019e-01]
15,[-2.49920520e-01  1.07192889e-05 -6.30345193e-03  1.00000000e+00],[ 2.45757270e-01 -2.50038628e-05  8.05060422e-01]
16,[-2.49884722e-01  1.26031098e-05 -7.59115325e-03  1.00000000e+00],[ 2.46444069e-01 -2.81813205e-05  8.07629187e-01]
17,[-2.49842520e-01  1.41826493e-05 -8.87213851e-03  1.00000000e+00],[ 2.47152108e-01 -3.00715950e-05  8.10204506e-01]
18,[-2.49793799e-01  1.51094561e-05 -1.01517426e-02  1.00000000e+00],[ 2.47865370e-01 -3.06847534e-05  8.12772474e-01]
19,[-2.49738888e-01  1.53920651e-05 -1.14231130e-02  1.00000000e+00],[ 2.48573441e-01 -3.00063472e-05  8.15323191e-01]
20,[-2.49678153e-01  1.50267317e-05 -1.26814767e-02  1.00000000e+00],[ 2.49269611e-01 -2.80214231e-05  8.17851722e-01]
21,[-2.49611910e-01  1.40094265e-05 -1.39245837e-02  1.00000000e+00],[ 2.49947702e-01 -2.47071643e-05  8.20353955e-01]
22,[-2.49540492e-01  1.23321657e-05 -1.51506666e-02  1.00000000e+00],[ 2.50601575e-01 -2.00320870e-05  8.22825861e-01]
23,[-2.49464252e-01  9.98256870e-06 -1.63580763e-02  1.00000000e+00],[ 2.51222382e-01 -1.39636347e-05  8.25263867e-01]
24,[-2.49383546e-01  6.94761619e-06 -1.75455616e-02  1.00000000e+00],[ 2.51792735e-01 -6.56816421e-06  8.27676214e-01]
25,[-2.49298279e-01  3.26316409e-06 -1.87181173e-02  1.00000000e+00],[2.52323923e-01 2.17644648e-06 8.30057211e-01]
26,[-2.49208887e-01 -1.07976105e-06 -1.98728601e-02  1.00000000e+00],[2.52809197e-01 1.23417815e-05 8.32394954e-01]
27,[-2.49116058e-01 -6.11471701e-06 -2.10045162e-02  1.00000000e+00],[2.53239079e-01 2.39742400e-05 8.34681636e-01]
28,[-2.49020372e-01 -1.18632960e-05 -2.21100431e-02  1.00000000e+00],[2.53603383e-01 3.69959401e-05 8.36910270e-01]
29,[-2.48922409e-01 -1.82864509e-05 -2.31869320e-02  1.00000000e+00],[2.53890798e-01 5.10408347e-05 8.39073436e-01]
30,[-2.48822788e-01 -2.52041174e-05 -2.42326098e-02  1.00000000e+00],[2.54088615e-01 6.58980704e-05 8.41162914e-01]
31,[-2.48722185e-01 -3.25147436e-05 -2.52442753e-02  1.00000000e+00],[2.54182547e-01 8.15238019e-05 8.43169535e-01]
32,[-2.48621340e-01 -4.02008301e-05 -2.62188392e-02  1.00000000e+00],[2.54156602e-01 9.79024259e-05 8.45083108e-01]
33,[-2.48521061e-01 -4.82604307e-05 -2.71528974e-02  1.00000000e+00],[2.53993037e-01 1.15005204e-04 8.46892398e-01]
34,[-2.48422226e-01 -5.66869913e-05 -2.80427212e-02  1.00000000e+00],[2.53672400e-01 1.32779516e-04 8.48585166e-01]
35,[-2.48325784e-01 -6.54643324e-05 -2.88842653e-02  1.00000000e+00],[2.53173719e-01 1.51117659e-04 8.50148290e-01]
36,[-2.48232745e-01 -7.45514917e-05 -2.96732015e-02  1.00000000e+00],[2.52474868e-01 1.69459168e-04 8.51568002e-01]
37,[-2.48144172e-01 -8.36863840e-05 -3.04049850e-02  1.00000000e+00],[2.51553160e-01 1.86896560e-04 8.52830251e-01]
38,[-2.48061158e-01 -9.24364173e-05 -3.10749608e-02  1.00000000e+00],[2.50386177e-01 2.02908059e-04 8.53921221e-01]
39,[-2.47984801e-01 -1.00558563e-04 -3.16785153e-02  1.00000000e+00],[2.48952872e-01 2.17138168e-04 8.54828005e-01]
40,[-2.47916159e-01 -1.07890070e-04 -3.22112788e-02  1.00000000e+00],[2.47234896e-01 2.29325482e-04 8.55539428e-01]
41,[-2.47856206e-01 -1.14311655e-04 -3.26693765e-02  1.00000000e+00],[2.45218092e-01 2.39283123e-04 8.56046969e-01]
42,[-2.47805774e-01 -1.19736618e-04 -3.30497218e-02  1.00000000e+00],[2.42894033e-01 2.46889422e-04 8.56345724e-01]
43,[-2.47765493e-01 -1.24105133e-04 -3.33503349e-02  1.00000000e+00],[2.40261424e-01 2.52081140e-04 8.56435307e-01]
44,[-2.47735735e-01 -1.27380013e-04 -3.35706603e-02  1.00000000e+00],[2.37327188e-01 2.54848290e-04 8.56320571e-01]
45,[-2.47716560e-01 -1.29543648e-04 -3.37118555e-02  1.00000000e+00],[2.34107033e-01 2.55229842e-04 8.56012031e-01]
46,[-2.47707684e-01 -1.30595898e-04 -3.37770085e-02  1.00000000e+00],[2.30625290e-01 2.53309471e-04 8.55525804e-01]
47,[-2.47708475e-01 -1.30552644e-04 -3.37712084e-02  1.00000000e+00],[2.26914021e-01 2.49210620e-04 8.54883077e-01]
48,[-2.47717973e-01 -1.29444610e-04 -3.37014714e-02  1.00000000e+00],[2.23011437e-01 2.43090411e-04 8.54109142e-01]
49,[-2.47734942e-01 -1.27316137e-04 -3.35765127e-02  1.00000000e+00],[2.18959776e-01 2.35132300e-04 8.53232049e-01]
50,[-2.47757945e-01 -1.24223651e-04 -3.34063672e-02  1.00000000e+00],[2.14802887e-01 2.25537744e-04 8.52281034e-01]
51,[-2.47785432e-01 -1.20233692e-04 -3.32018867e-02  1.00000000e+00],[2.10583803e-01 2.14517423e-04 8.51284893e-01]
52,[-2.47815841e-01 -1.15420506e-04 -3.29741670e-02  1.00000000e+00],[2.06342546e-01 2.02282691e-04 8.50270486e-01]
53,[-2.47847686e-01 -1.09863298e-04 -3.27339641e-02  1.00000000e+00],[2.02114378e-01 1.89037910e-04 8.49261510e-01]
54,[-2.47879635e-01 -1.03643349e-04 -3.24911620e-02  1.00000000e+00],[1.97928596e-01 1.74974184e-04 8.48277639e-01]
55,[-2.47910565e-01 -9.68412130e-05 -3.22543428e-02  1.00000000e+00],[1.93807908e-01 1.60264757e-04 8.47334070e-01]
56,[-2.47939589e-01 -8.95341817e-05 -3.20304921e-02  1.00000000e+00],[1.89768395e-01 1.45062197e-04 8.46441483e-01]
57,[-2.47966068e-01 -8.17941965e-05 -3.18248715e-02  1.00000000e+00],[1.85819834e-01 1.29497116e-04 8.45606276e-01]
58,[-2.47989599e-01 -7.36862695e-05 -3.16410065e-02  1.00000000e+00],[1.81966251e-01 1.13678223e-04 8.44830971e-01]
59,[-2.48009994e-01 -6.52674490e-05 -3.14807667e-02  1.00000000e+00],[1.78206753e-01 9.76934947e-05 8.44114823e-01]
60,[-2.48027248e-01 -5.65863300e-05 -3.13445560e-02  1.00000000e+00],[1.74536579e-01 8.16121333e-05 8.43454566e-01]
61,[-2.48041500e-01 -4.76830431e-05 -3.12315861e-02  1.00000000e+00],[1.70948177e-01 6.54869294e-05 8.42845164e-01]
62,[-2.48052994e-01 -3.85896170e-05 -3.11401780e-02  1.00000000e+00],[1.67432196e-01 4.93567714e-05 8.42280488e-01]
63,[-2.48062039e-01 -2.93306110e-05 -3.10680503e-02  1.00000000e+00],[1.63978355e-01 3.32491158e-05 8.41753895e-01]
64,[-2.48068982e-01 -1.99239265e-05 -3.10125783e-02  1.00000000e+00],[1.60576152e-01 1.71823031e-05 8.41258693e-01]
65,[-2.48074175e-01 -1.03817176e-05 -3.09710099e-02  1.00000000e+00],[1.57215431e-01 1.16764852e-06 8.40788488e-01]
66,[-2.48077966e-01 -7.11338143e-07 -3.09406369e-02  1.00000000e+00],[ 1.53886785e-01 -1.47887300e-05  8.40337430e-01]
67,[-2.48080673e-01  9.08372894e-06 -3.09189208e-02  1.00000000e+00],[ 1.50581830e-01 -3.06843577e-05  8.39900367e-01]
68,[-2.48082584e-01  1.90029956e-05 -3.09035783e-02  1.00000000e+00],[ 1.47293363e-01 -4.65191218e-05  8.39472922e-01]
69,[-2.48083946e-01  2.90481754e-05 -3.08926319e-02  1.00000000e+00],[ 1.44015419e-01 -6.22942464e-05  8.39051511e-01]
70,[-2.48084966e-01  3.92224904e-05 -3.08844320e-02  1.00000000e+00],[ 1.40743253e-01 -7.80115061e-05  8.38633317e-01]
71,[-2.48085808e-01  4.95300874e-05 -3.08776557e-02  1.00000000e+00],[ 1.37473263e-01 -9.36726488e-05  8.38216226e-01]
72,[-2.48086597e-01  5.99755671e-05 -3.08712900e-02  1.00000000e+00],[ 1.34202874e-01 -1.09279002e-04  8.37798749e-01]
73,[-2.48087427e-01  7.05636223e-05 -3.08646019e-02  1.00000000e+00],[ 1.30930395e-01 -1.24831233e-04  8.37379928e-01]
74,[-2.48088356e-01  8.12987771e-05 -3.08571030e-02  1.00000000e+00],[ 1.27654872e-01 -1.40330621e-04  8.36959237e-01]
75,[-2.48089421e-01  9.21861337e-05 -3.08485094e-02  1.00000000e+00],[ 1.24375932e-01 -1.55773597e-04  8.36536490e-01]
76,[-2.48090636e-01  1.03227712e-04 -3.08387012e-02  1.00000000e+00],[ 1.21093638e-01 -1.71159590e-04  8.36111754e-01]
77,[-2.48092001e-01  1.14427521e-04 -3.08276839e-02  1.00000000e+00],[ 1.17808361e-01 -1.86486393e-04  8.35685267e-01]
78,[-2.48093502e-01  1.25788501e-04 -3.08155526e-02  1.00000000e+00],[ 1.14520665e-01 -2.01751103e-04  8.35257373e-01]
79,[-2.48095122e-01  1.37313105e-04 -3.08024609e-02  1.00000000e+00],[ 1.11231215e-01 -2.16950369e-04  8.34828470e-01]
80,[-2.48096836e-01  1.49003458e-04 -3.07885952e-02  1.00000000e+00],[ 1.07940705e-01 -2.32080640e-04  8.34398965e-01]
81,[-2.48098621e-01  1.60861522e-04 -3.07741532e-02  1.00000000e+00],[ 1.04649799e-01 -2.47137964e-04  8.33969246e-01]
82,[-2.48100451e-01  1.72888975e-04 -3.07593288e-02  1.00000000e+00],[ 1.01359102e-01 -2.62118387e-04  8.33539659e-01]
83,[-2.48102305e-01  1.85087495e-04 -3.07443004e-02  1.00000000e+00],[ 9.80691296e-02 -2.77017612e-04  8.33110499e-01]
84,[-2.48104163e-01  1.97458542e-04 -3.07292244e-02  1.00000000e+00],[ 9.47803030e-02 -2.91842797e-04  8.32682004e-01]
85,[-2.48106009e-01  2.10011857e-04 -3.07142307e-02  1.00000000e+00],[ 9.14929448e-02 -3.06550889e-04  8.32254354e-01]
86,[-2.48107831e-01  2.22721077e-04 -3.06994223e-02  1.00000000e+00],[ 8.82072856e-02 -3.21096043e-04  8.31827675e-01]
87,[-2.48109619e-01  2.35556773e-04 -3.06848759e-02  1.00000000e+00],[ 8.49234738e-02 -3.35496789e-04  8.31402049e-01]
88,[-2.48111366e-01  2.48536078e-04 -3.06706445e-02  1.00000000e+00],[ 8.16415878e-02 -3.49810673e-04  8.30977514e-01]
89,[-2.48113068e-01  2.61706018e-04 -3.06567607e-02  1.00000000e+00],[ 7.83616493e-02 -3.64109066e-04  8.30554082e-01]
90,[-2.48114724e-01  2.75125979e-04 -3.06432401e-02  1.00000000e+00],[ 7.50836367e-02 -3.78462081e-04  8.30131737e-01]
91,[-2.48116333e-01  2.88856814e-04 -3.06300846e-02  1.00000000e+00],[ 7.18074971e-02 -3.92931147e-04  8.29710446e-01]
92,[-2.48117895e-01  3.02955183e-04 -3.06172866e-02  1.00000000e+00],[ 6.85331569e-02 -4.07566028e-04  8.29290168e-01]
93,[-2.48119414e-01  3.17471013e-04 -3.06048312e-02  1.00000000e+00],[ 6.52605310e-02 -4.22404792e-04  8.28870853e-01]
94,[-2.48120890e-01  3.32447112e-04 -3.05926996e-02  1.00000000e+00],[ 6.19895300e-02 -4.37474683e-04  8.28452450e-01]
95,[-2.48122327e-01  3.47919485e-04 -3.05808706e-02  1.00000000e+00],[ 5.87200653e-02 -4.52793965e-04  8.28034909e-01]
96,[-2.48123727e-01  3.63918445e-04 -3.05693229e-02  1.00000000e+00],[ 5.54520534e-02 -4.68373323e-04  8.27618181e-01]
97,[-2.48125093e-01  3.80469449e-04 -3.05580357e-02  1.00000000e+00],[ 5.21854182e-02 -4.84218255e-04  8.27202224e-01]
98,[-2.48126426e-01  3.97594781e-04 -3.05469900e-02  1.00000000e+00],[ 4.89200921e-02 -5.00329351e-04  8.26786998e-01]
99,[-2.48127729e-01  4.15313620e-04 -3.05361687e-02  1.00000000e+00],[ 4.56560170e-02 -5.16703759e-04  8.26372470e-01]
100,[-2.48129003e-01  4.33643090e-04 -3.05255574e-02  1.00000000e+00],[ 4.23931437e-02 -5.33336416e-04  8.25958609e-01]
101,[-2.48130250e-01  4.52599185e-04 -3.05151436e-02  1.00000000e+00],[ 3.91314317e-02 -5.50220110e-04  8.25545392e-01]
102,[-2.48131471e-01  4.72196760e-04 -3.05049173e-02  1.00000000e+00],[ 3.58708480e-02 -5.67346352e-04  8.25132797e-01]
103,[-2.48132667e-01  4.92450225e-04 -3.04948706e-02  1.00000000e+00],[ 3.26113662e-02 -5.84705383e-04  8.24720805e-01]
104,[-2.48133838e-01  5.13373515e-04 -3.04849970e-02  1.00000000e+00],[ 2.93529656e-02 -6.02286609e-04  8.24309403e-01]
105,[-2.48134984e-01  5.34980460e-04 -3.04752919e-02  1.00000000e+00],[ 2.60956299e-02 -6.20078497e-04  8.23898577e-01]
106,[-2.48136107e-01  5.57284677e-04 -3.04657515e-02  1.00000000e+00],[ 2.28393468e-02 -6.38068672e-04  8.23488315e-01]
107,[-2.48137205e-01  5.80299649e-04 -3.04563731e-02  1.00000000e+00],[ 1.95841065e-02 -6.56244086e-04  8.23078608e-01]
108,[-2.48138280e-01  6.04038869e-04 -3.04471546e-02  1.00000000e+00],[ 1.63299019e-02 -6.74590697e-04  8.22669447e-01]
109,[-2.48139331e-01  6.28515547e-04 -3.04380946e-02  1.00000000e+00],[ 1.30767273e-02 -6.93093335e-04  8.22260823e-01]
110,[-2.48140357e-01  6.53742464e-04 -3.04291916e-02  1.00000000e+00],[ 9.82457838e-03 -7.11735885e-04  8.21852728e-01]
111,[-2.48141360e-01  6.79732116e-04 -3.04204448e-02  1.00000000e+00],[ 6.57345187e-03 -7.30500616e-04  8.21445154e-01]
112,[-2.48142338e-01  7.06496053e-04 -3.04118530e-02  1.00000000e+00],[ 3.32334531e-03 -7.49368563e-04  8.21038094e-01]
113,[-2.48143292e-01  7.34045187e-04 -3.04034153e-02  1.00000000e+00],[ 7.42568689e-05 -7.68318705e-04  8.20631540e-01]
114,[-2.48144222e-01  7.62388938e-04 -3.03951307e-02  1.00000000e+00],[-3.17381471e-03 -7.87328137e-04  8.20225485e-01]
115,[-2.48145127e-01  7.91535306e-04 -3.03869982e-02  1.00000000e+00],[-6.42087015e-03 -8.06371653e-04  8.19819921e-01]
116,[-2.48146006e-01  8.21490353e-04 -3.03790166e-02  1.00000000e+00],[-0.00966691 -0.00082542  0.81941484]
117,[-2.48146861e-01  8.52257759e-04 -3.03711846e-02  1.00000000e+00],[-0.01291193 -0.00084445  0.81901024]
118,[-2.48147691e-01  8.83838316e-04 -3.03635009e-02  1.00000000e+00],[-0.01615594 -0.00086341  0.8186061 ]
119,[-2.48148496e-01  9.16229500e-04 -3.03559640e-02  1.00000000e+00],[-0.01939893 -0.00088228  0.81820243]
120,[-2.48149275e-01  9.49424790e-04 -3.03485723e-02  1.00000000e+00],[-0.02264089 -0.00090102  0.81779922]
121,[-2.48150029e-01  9.83412900e-04 -3.03413242e-02  1.00000000e+00],[-0.02588184 -0.00091957  0.81739645]
122,[-0.24815076  0.00101818 -0.03033422  1.        ],[-0.02912176 -0.00093789  0.81699412]
123,[-0.24815146  0.00105369 -0.03032725  1.        ],[-0.03236065 -0.00095592  0.81659222]
124,[-0.24815214  0.00108994 -0.03032042  1.        ],[-0.03559851 -0.0009736   0.81619075]
125,[-0.24815279  0.00112686 -0.03031373  1.        ],[-0.03883533 -0.00099086  0.8157897 ]
126,[-0.24815342  0.00116443 -0.03030717  1.        ],[-0.0420711  -0.00100763  0.81538907]
127,[-0.24815402  0.00120257 -0.03030074  1.        ],[-0.04530583 -0.00102384  0.81498883]
128,[-0.2481546   0.00124122 -0.03029443  1.        ],[-0.04853951 -0.00103931  0.814589  ]
129,[-0.24815516  0.00128021 -0.03028825  1.        ],[-0.05177212 -0.00105372  0.81418955]
130,[-0.24815569  0.00131913 -0.0302822   1.        ],[-0.05500367 -0.00106722  0.81379049]
131,[-0.24815621  0.00135817 -0.03027626  1.        ],[-0.05823414 -0.00108026  0.81339182]
132,[-0.2481567   0.00139792 -0.03027043  1.        ],[-0.06146352 -0.00109292  0.81299351]
133,[-0.24815716  0.00143853 -0.03026472  1.        ],[-0.0646918  -0.0011053   0.81259557]
134,[-0.2481576   0.00148017 -0.03025912  1.        ],[-0.06791897 -0.00111752  0.812198  ]
135,[-0.24815801  0.00152307 -0.03025362  1.        ],[-0.07114502 -0.0011297   0.81180078]
136,[-0.24815839  0.00156745 -0.03024822  1.        ],[-0.07436993 -0.00114197  0.81140391]
137,[-0.24815874  0.00161357 -0.03024292  1.        ],[-0.07759369 -0.00115446  0.81100739]
138,[-0.24815906  0.00166171 -0.03023772  1.        ],[-0.08081627 -0.00116727  0.8106112 ]
139,[-0.24815934  0.00171215 -0.03023259  1.        ],[-0.08403768 -0.00118052  0.81021536]
140,[-0.24815958  0.00176521 -0.03022755  1.        ],[-0.08725781 -0.00119432  0.80982008]
141,[-0.24815974  0.00182117 -0.03022293  1.        ],[-0.0904752  -0.00120874  0.80943029]
142,[-0.24815893  0.00188034 -0.03022602  1.        ],[-0.09368682 -0.00122384  0.80905456]
143,[-0.24815551  0.00194291 -0.03025013  1.        ],[-0.0968926  -0.00123962  0.8086857 ]
144,[-0.24815072  0.00200912 -0.03028508  1.        ],[-0.1000921  -0.00125611  0.80831959]
145,[-0.24814529  0.00207927 -0.03032476  1.        ],[-0.10328545 -0.00127334  0.80795513]
146,[-0.24813941  0.0021536  -0.03036765  1.        ],[-0.10647312 -0.00129128  0.80759186]
147,[-0.24813313  0.0022324  -0.03041329  1.        ],[-0.10965573 -0.00130993  0.80722944]
148,[-0.24812646  0.00231593 -0.03046138  1.        ],[-0.11283384 -0.00132921  0.80686757]
149,[-0.24811944  0.00240441 -0.0305117   1.        ],[-0.116008   -0.0013489   0.80650601]
150,[-0.24811207  0.00249776 -0.03056406  1.        ],[-0.11917867 -0.00136828  0.80614451]
151,[-0.24810439  0.00259495 -0.03061828  1.        ],[-0.12234623 -0.00138653  0.8057829 ]
