step,action,eef_pos
56,[ 0.01094073 -0.49982083  0.00770939  1.        ],[-0.00781224  0.00118261  0.7845093 ]
57,[ 0.01111865 -0.49981527  0.00781456  1.        ],[-0.00780646 -0.00528621  0.78453479]
58,[ 0.01131878 -0.49980906  0.00792414  1.        ],[-0.00783941 -0.01176336  0.78455906]
59,[ 0.01158404 -0.49980113  0.0080399   1.        ],[-0.00789442 -0.01824727  0.78458933]
60,[ 0.01189309 -0.49979207  0.00815128  1.        ],[-0.00797568 -0.024736    0.78461038]
61,[ 0.01225495 -0.49978119  0.00828136  1.        ],[-0.00808448 -0.03122783  0.78461828]
62,[ 0.01267478 -0.49976811  0.00843741  1.        ],[-0.00821482 -0.03772178  0.78461518]
63,[ 0.01314655 -0.49975284  0.00861756  1.        ],[-0.00835958 -0.0442176   0.78460424]
64,[ 0.01366193 -0.49973552  0.00881821  1.        ],[-0.00851239 -0.05071554  0.78458836]
65,[ 0.01421316 -0.49971626  0.00903583  1.        ],[-0.00866794 -0.05721611  0.78457006]
66,[ 0.01479361 -0.49969517  0.0092673   1.        ],[-0.00882201 -0.06371995  0.78455134]
67,[ 0.01539791 -0.49967236  0.00951007  1.        ],[-0.00897137 -0.07022768  0.78453381]
68,[ 0.01602204 -0.49964787  0.00976213  1.        ],[-0.00911369 -0.07673983  0.78451861]
69,[ 0.01666323 -0.49962175  0.01002203  1.        ],[-0.00924741 -0.08325678  0.78450658]
70,[ 0.01731984 -0.499594    0.01028884  1.        ],[-0.00937158 -0.08977875  0.78449825]
71,[ 0.01799127 -0.49956457  0.01056208  1.        ],[-0.00948573 -0.09630579  0.78449391]
72,[ 0.01867776 -0.49953338  0.01084169  1.        ],[-0.00958971 -0.10283781  0.7844937 ]
73,[ 0.01938024 -0.49950033  0.01112792  1.        ],[-0.0096836  -0.10937457  0.78449761]
74,[ 0.02010021 -0.49946525  0.01142129  1.        ],[-0.00976762 -0.11591574  0.78450558]
75,[ 0.02083959 -0.49942797  0.01172255  1.        ],[-0.00984203 -0.12246088  0.7845175 ]
76,[ 0.02160066 -0.49938825  0.01203264  1.        ],[-0.00990712 -0.12900953  0.78453322]
77,[ 0.02238593 -0.49934585  0.01235262  1.        ],[-0.00996311 -0.13556117  0.78455263]
78,[ 0.02319815 -0.49930048  0.01268368  1.        ],[-0.01001016 -0.14211525  0.78457561]
79,[ 0.02404021 -0.4992518   0.01302709  1.        ],[-0.01004837 -0.14867123  0.78460209]
80,[ 0.02491517 -0.49919946  0.01338425  1.        ],[-0.0100777  -0.15522855  0.78463201]
81,[ 0.02582623 -0.49914303  0.0137566   1.        ],[-0.01009802 -0.16178664  0.78466538]
82,[ 0.02677676 -0.49908206  0.01414572  1.        ],[-0.01010912 -0.16834493  0.78470222]
83,[ 0.02777029 -0.49901604  0.01455329  1.        ],[-0.01011065 -0.17490285  0.7847426 ]
84,[ 0.02881058 -0.4989444   0.01498111  1.        ],[-0.01010216 -0.18145982  0.78478665]
85,[ 0.02990163 -0.49886649  0.01543114  1.        ],[-0.01008309 -0.18801523  0.78483451]
86,[ 0.03104773 -0.49878157  0.01590551  1.        ],[-0.01005279 -0.19456848  0.78488639]
87,[ 0.03225351 -0.49868882  0.01640659  1.        ],[-0.01001047 -0.20111893  0.78494252]
88,[ 0.03352404 -0.49858728  0.01693697  1.        ],[-0.00995527 -0.20766593  0.78500319]
89,[ 0.03486488 -0.49847588  0.0174996   1.        ],[-0.00988616 -0.21420881  0.78506873]
90,[ 0.03628218 -0.49835336  0.01809776  1.        ],[-0.00980204 -0.22074686  0.78513951]
91,[ 0.03778286 -0.49821827  0.01873521  1.        ],[-0.00970165 -0.22727936  0.78521597]
92,[ 0.03937472 -0.49806891  0.01941626  1.        ],[-0.00958363 -0.23380556  0.7852986 ]
93,[ 0.0410667  -0.49790327  0.02014589  1.        ],[-0.00944647 -0.24032471  0.78538796]
94,[ 0.04286916 -0.49771897  0.02092994  1.        ],[-0.0092885  -0.246836    0.78548468]
95,[ 0.04479424 -0.49751313  0.02177533  1.        ],[-0.00910792 -0.25333862  0.78558946]
96,[ 0.04685643 -0.49728224  0.02269036  1.        ],[-0.00890273 -0.25983172  0.78570312]
97,[ 0.0490733  -0.49702196  0.02368509  1.        ],[-0.00867076 -0.26631445  0.78582656]
98,[ 0.05146648 -0.49672684  0.02477199  1.        ],[-0.0084096  -0.27278587  0.78596084]
99,[ 0.05406318 -0.49638987  0.02596671  1.        ],[-0.00811659 -0.27924503  0.78610716]
100,[ 0.05689838 -0.49600188  0.02728934  1.        ],[-0.00778873 -0.2856909   0.78626691]
101,[ 0.06001812 -0.49555053  0.02876626  1.        ],[-0.00742265 -0.29212235  0.78644176]
102,[ 0.06348478 -0.4950187   0.03043306  1.        ],[-0.00701442 -0.2985381   0.78663368]
103,[ 0.06738577 -0.49438176  0.03233936  1.        ],[-0.0065594  -0.30493667  0.78684511]
104,[ 0.07184856 -0.49360266  0.03455714  1.        ],[-0.00605191 -0.31131628  0.78707913]
105,[ 0.07706883 -0.49262241  0.03719617  1.        ],[-0.00548476 -0.31767464  0.78733976]
106,[ 0.0833674  -0.49133988  0.04043518  1.        ],[-0.00484825 -0.32400863  0.78763255]
