step,action,eef_pos,good,target_pos
261,[ 0.3        -0.19816013  0.         -1.        ],[0.0600647  0.27478371],True,[0.11881305 0.23636018]
262,[ 0.3        -0.19816013  0.         -1.        ],[0.06158867 0.27306366],True,[0.11881305 0.23636018]
263,[ 0.3        -0.19816013  0.         -1.        ],[0.06360108 0.27085936],True,[0.11881305 0.23636018]
264,[ 0.3        -0.19816013  0.         -1.        ],[0.06594354 0.26841701],True,[0.11881305 0.23636018]
265,[ 0.3        -0.19816013  0.         -1.        ],[0.06858125 0.26583338],True,[0.11881305 0.23636018]
266,[ 0.3        -0.19816013  0.         -1.        ],[0.07148082 0.26315583],True,[0.11881305 0.23636018]
267,[ 0.3        -0.19816013  0.         -1.        ],[0.07459247 0.26041045],True,[0.11881305 0.23636018]
268,[ 0.3        -0.19816013  0.         -1.        ],[0.07788143 0.25762854],True,[0.11881305 0.23636018]
269,[ 0.3        -0.19816013  0.         -1.        ],[0.08131492 0.25483461],True,[0.11881305 0.23636018]
270,[ 0.3        -0.19816013  0.         -1.        ],[0.08486242 0.25204593],True,[0.11881305 0.23636018]
271,[ 0.3        -0.19816013  0.         -1.        ],[0.08849683 0.24927349],True,[0.11881305 0.23636018]
272,[ 0.3        -0.19816013  0.         -1.        ],[0.09219503 0.24652316],True,[0.11881305 0.23636018]
273,[ 0.3        -0.19816013  0.         -1.        ],[0.09593791 0.24379689],True,[0.11881305 0.23636018]
274,[ 0.3        -0.19816013  0.         -1.        ],[0.09971019 0.24109386],True,[0.11881305 0.23636018]
275,[ 0.3        -0.19816013  0.         -1.        ],[0.10349996 0.2384115 ],True,[0.11881305 0.23636018]
276,[ 0.3        -0.19816013  0.         -1.        ],[0.1072982  0.23574635],True,[0.11881305 0.23636018]
277,[ 0  0  0 -1],[0.1095421  0.23423575],True,[0.11881305 0.23636018]
278,[ 0  0  0 -1],[0.11071578 0.23370846],True,[0.11881305 0.23636018]
279,[ 0  0  0 -1],[0.11165895 0.23346463],True,[0.11881305 0.23636018]
280,[ 0  0  0 -1],[0.11242897 0.23338679],True,[0.11881305 0.23636018]
281,[ 0  0  0 -1],[0.1130384 0.2334157],True,[0.11881305 0.23636018]
282,[ 0  0  0 -1],[0.11351569 0.23347636],True,[0.11881305 0.23636018]
283,[ 0  0  0 -1],[0.11387717 0.23353511],True,[0.11881305 0.23636018]
284,[ 0  0  0 -1],[0.11412871 0.23357401],True,[0.11881305 0.23636018]
285,[ 0  0  0 -1],[0.1143082  0.23359889],True,[0.11881305 0.23636018]
286,[ 0  0  0 -1],[0.11444772 0.23361339],True,[0.11881305 0.23636018]
287,[ 0  0  0 -1],[0.11457428 0.23362338],True,[0.11881305 0.23636018]
288,[ 0  0  0 -1],[0.11468188 0.23362646],True,[0.11881305 0.23636018]
289,[ 0  0  0 -1],[0.11477188 0.23362177],True,[0.11881305 0.23636018]
290,[ 0  0  0 -1],[0.11484696 0.23361121],True,[0.11881305 0.23636018]
291,[ 0  0  0 -1],[0.11490926 0.23359783],True,[0.11881305 0.23636018]
292,[ 0  0  0 -1],[0.11496059 0.23358391],True,[0.11881305 0.23636018]
293,[ 0  0  0 -1],[0.11500287 0.23357019],True,[0.11881305 0.23636018]
294,[ 0  0  0 -1],[0.11503776 0.23355699],True,[0.11881305 0.23636018]
295,[ 0  0  0 -1],[0.11506664 0.23354449],True,[0.11881305 0.23636018]
296,[ 0  0  0 -1],[0.11509062 0.2335328 ],True,[0.11881305 0.23636018]
297,[ 0  0  0 -1],[0.11511062 0.23352199],True,[0.11881305 0.23636018]
298,[ 0  0  0 -1],[0.11512735 0.23351208],True,[0.11881305 0.23636018]
299,[ 0  0  0 -1],[0.1151414  0.23350307],True,[0.11881305 0.23636018]
300,[ 0  0  0 -1],[0.11515325 0.23349495],True,[0.11881305 0.23636018]
301,[ 0  0  0 -1],[0.11516346 0.23348773],True,[0.11881305 0.23636018]
302,[ 0  0  0 -1],[0.11517262 0.23348149],True,[0.11881305 0.23636018]
303,[ 0  0  0 -1],[0.11518101 0.2334762 ],True,[0.11881305 0.23636018]
304,[ 0  0  0 -1],[0.11518847 0.23347162],True,[0.11881305 0.23636018]
305,[ 0  0  0 -1],[0.11519509 0.23346766],True,[0.11881305 0.23636018]
306,[ 0  0  0 -1],[0.11520118 0.2334643 ],True,[0.11881305 0.23636018]
307,[ 0  0  0 -1],[0.11520681 0.23346151],True,[0.11881305 0.23636018]
308,[ 0  0  0 -1],[0.11521202 0.23345921],True,[0.11881305 0.23636018]
309,[ 0  0  0 -1],[0.11521685 0.23345734],True,[0.11881305 0.23636018]
310,[ 0  0  0 -1],[0.11522133 0.23345585],True,[0.11881305 0.23636018]
311,[ 0  0  0 -1],[0.11522548 0.2334547 ],True,[0.11881305 0.23636018]
312,[ 0  0  0 -1],[0.11522934 0.23345384],True,[0.11881305 0.23636018]
313,[ 0  0  0 -1],[0.11523297 0.23345314],True,[0.11881305 0.23636018]
314,[ 0  0  0 -1],[0.11523642 0.23345242],True,[0.11881305 0.23636018]
315,[ 0  0  0 -1],[0.11523973 0.23345169],True,[0.11881305 0.23636018]
316,[ 0  0  0 -1],[0.11524288 0.23345095],True,[0.11881305 0.23636018]
317,[ 0  0  0 -1],[0.11524589 0.23345019],True,[0.11881305 0.23636018]
318,[ 0  0  0 -1],[0.11524876 0.23344943],True,[0.11881305 0.23636018]
319,[ 0  0  0 -1],[0.11525151 0.23344865],True,[0.11881305 0.23636018]
320,[ 0  0  0 -1],[0.11525414 0.23344786],True,[0.11881305 0.23636018]
321,[ 0  0  0 -1],[0.11525666 0.23344707],True,[0.11881305 0.23636018]
