step,action,eef_pos,good,target_pos
0,[ 0.3         0.16545274  0.         -1.        ],[-0.16516294 -0.10053711],True,[0.13857137 0.07270376]
1,[ 0.3         0.16545274  0.         -1.        ],[-0.16250229 -0.09936057],True,[0.13857137 0.07270376]
2,[ 0.3         0.16545274  0.         -1.        ],[-0.15958496 -0.09748572],True,[0.13857137 0.07270376]
3,[ 0.3         0.16545274  0.         -1.        ],[-0.15641312 -0.09542302],True,[0.13857137 0.07270376]
4,[ 0.3         0.16545274  0.         -1.        ],[-0.15304541 -0.09328711],True,[0.13857137 0.07270376]
5,[ 0.3         0.16545274  0.         -1.        ],[-0.14952327 -0.09111209],True,[0.13857137 0.07270376]
6,[ 0.3         0.16545274  0.         -1.        ],[-0.1458803  -0.08891352],True,[0.13857137 0.07270376]
7,[ 0.3         0.16545274  0.         -1.        ],[-0.14214506 -0.08670076],True,[0.13857137 0.07270376]
8,[ 0.3         0.16545274  0.         -1.        ],[-0.1383422  -0.08448008],True,[0.13857137 0.07270376]
9,[ 0.3         0.16545274  0.         -1.        ],[-0.1344929  -0.08225582],True,[0.13857137 0.07270376]
10,[ 0.3         0.16545274  0.         -1.        ],[-0.13061483 -0.08003085],True,[0.13857137 0.07270376]
11,[ 0.3         0.16545274  0.         -1.        ],[-0.12672215 -0.07780693],True,[0.13857137 0.07270376]
12,[ 0.3         0.16545274  0.         -1.        ],[-0.12282565 -0.07558497],True,[0.13857137 0.07270376]
13,[ 0.3         0.16545274  0.         -1.        ],[-0.11893301 -0.07336531],True,[0.13857137 0.07270376]
14,[ 0.3         0.16545274  0.         -1.        ],[-0.11504923 -0.07114794],True,[0.13857137 0.07270376]
15,[ 0.3         0.16545274  0.         -1.        ],[-0.11117709 -0.0689327 ],True,[0.13857137 0.07270376]
16,[ 0.3         0.16545274  0.         -1.        ],[-0.10731767 -0.06671938],True,[0.13857137 0.07270376]
17,[ 0.3         0.16545274  0.         -1.        ],[-0.10347081 -0.06450781],True,[0.13857137 0.07270376]
18,[ 0.3         0.16545274  0.         -1.        ],[-0.09963552 -0.06229785],True,[0.13857137 0.07270376]
19,[ 0.3         0.16545274  0.         -1.        ],[-0.09581029 -0.06008945],True,[0.13857137 0.07270376]
20,[ 0.3         0.16545274  0.         -1.        ],[-0.09199331 -0.05788193],True,[0.13857137 0.07270376]
21,[ 0.3         0.16545274  0.         -1.        ],[-0.08818315 -0.05567543],True,[0.13857137 0.07270376]
22,[ 0.3         0.16545274  0.         -1.        ],[-0.08437956 -0.05347614],True,[0.13857137 0.07270376]
23,[ 0.3         0.16545274  0.         -1.        ],[-0.08058178 -0.05128587],True,[0.13857137 0.07270376]
24,[ 0.3         0.16545274  0.         -1.        ],[-0.07678838 -0.04910241],True,[0.13857137 0.07270376]
25,[ 0.3         0.16545274  0.         -1.        ],[-0.07299789 -0.04692367],True,[0.13857137 0.07270376]
26,[ 0.3         0.16545274  0.         -1.        ],[-0.06920901 -0.0447482 ],True,[0.13857137 0.07270376]
27,[ 0.3         0.16545274  0.         -1.        ],[-0.06542068 -0.04257511],True,[0.13857137 0.07270376]
28,[ 0.3         0.16545274  0.         -1.        ],[-0.0616321  -0.04040391],True,[0.13857137 0.07270376]
29,[ 0.3         0.16545274  0.         -1.        ],[-0.05784271 -0.03823439],True,[0.13857137 0.07270376]
30,[ 0.3         0.16545274  0.         -1.        ],[-0.05405216 -0.03606649],True,[0.13857137 0.07270376]
31,[ 0.3         0.16545274  0.         -1.        ],[-0.05026025 -0.03390025],True,[0.13857137 0.07270376]
32,[ 0.3         0.16545274  0.         -1.        ],[-0.0464669  -0.03173574],True,[0.13857137 0.07270376]
33,[ 0.3         0.16545274  0.         -1.        ],[-0.04267213 -0.02957304],True,[0.13857137 0.07270376]
34,[ 0.3         0.16545274  0.         -1.        ],[-0.03887602 -0.02741221],True,[0.13857137 0.07270376]
35,[ 0.3         0.16545274  0.         -1.        ],[-0.03507869 -0.0252533 ],True,[0.13857137 0.07270376]
36,[ 0.3         0.16545274  0.         -1.        ],[-0.03128028 -0.02309635],True,[0.13857137 0.07270376]
37,[ 0.3         0.16545274  0.         -1.        ],[-0.02748093 -0.02094136],True,[0.13857137 0.07270376]
38,[ 0.3         0.16545274  0.         -1.        ],[-0.02368081 -0.01878834],True,[0.13857137 0.07270376]
39,[ 0.3         0.16545274  0.         -1.        ],[-0.01988003 -0.01663728],True,[0.13857137 0.07270376]
40,[ 0.3         0.16545274  0.         -1.        ],[-0.01607874 -0.01448817],True,[0.13857137 0.07270376]
41,[ 0.3         0.16545274  0.         -1.        ],[-0.01227704 -0.01234098],True,[0.13857137 0.07270376]
42,[ 0.3         0.16545274  0.         -1.        ],[-0.00847503 -0.0101957 ],True,[0.13857137 0.07270376]
43,[ 0.3         0.16545274  0.         -1.        ],[-0.00467282 -0.0080523 ],True,[0.13857137 0.07270376]
44,[ 0.3         0.16545274  0.         -1.        ],[-0.00087046 -0.00591076],True,[0.13857137 0.07270376]
45,[ 0.3         0.16545274  0.         -1.        ],[ 0.00293197 -0.00377107],True,[0.13857137 0.07270376]
46,[ 0.3         0.16545274  0.         -1.        ],[ 0.0067344  -0.00163319],True,[0.13857137 0.07270376]
47,[ 0.3         0.16545274  0.         -1.        ],[0.01053679 0.00050289],True,[0.13857137 0.07270376]
48,[ 0.3         0.16545274  0.         -1.        ],[0.01433909 0.00263718],True,[0.13857137 0.07270376]
49,[ 0.3         0.16545274  0.         -1.        ],[0.01814125 0.00476971],True,[0.13857137 0.07270376]
50,[ 0.3         0.16545274  0.         -1.        ],[0.02194321 0.00690049],True,[0.13857137 0.07270376]
51,[ 0.3         0.16545274  0.         -1.        ],[0.02574495 0.00902954],True,[0.13857137 0.07270376]
52,[ 0.3         0.16545274  0.         -1.        ],[0.02954642 0.01115686],True,[0.13857137 0.07270376]
53,[ 0.3         0.16545274  0.         -1.        ],[0.03334756 0.01328247],True,[0.13857137 0.07270376]
54,[ 0.3         0.16545274  0.         -1.        ],[0.03714833 0.01540639],True,[0.13857137 0.07270376]
55,[ 0.3         0.16545274  0.         -1.        ],[0.04094869 0.01752862],True,[0.13857137 0.07270376]
56,[ 0.3         0.16545274  0.         -1.        ],[0.04474858 0.01964919],True,[0.13857137 0.07270376]
57,[ 0.3         0.16545274  0.         -1.        ],[0.04854795 0.02176809],True,[0.13857137 0.07270376]
58,[ 0.3         0.16545274  0.         -1.        ],[0.05234675 0.02388534],True,[0.13857137 0.07270376]
59,[ 0.3         0.16545274  0.         -1.        ],[0.05614492 0.02600095],True,[0.13857137 0.07270376]
60,[ 0.3         0.16545274  0.         -1.        ],[0.0599424  0.02811493],True,[0.13857137 0.07270376]
61,[ 0.3         0.16545274  0.         -1.        ],[0.06373913 0.0302273 ],True,[0.13857137 0.07270376]
62,[ 0.3         0.16545274  0.         -1.        ],[0.06753505 0.03233805],True,[0.13857137 0.07270376]
63,[ 0.3         0.16545274  0.         -1.        ],[0.07133008 0.03444719],True,[0.13857137 0.07270376]
64,[ 0.3         0.16545274  0.         -1.        ],[0.07512416 0.03655475],True,[0.13857137 0.07270376]
65,[ 0.3         0.16545274  0.         -1.        ],[0.07891722 0.03866071],True,[0.13857137 0.07270376]
