step,action,eef_pos,good,target_pos
286,[-0.11132555  0.3         0.         -1.        ],[ 0.04675054 -0.25579053],True,[-0.06432712  0.04341667]
287,[-0.11132555  0.3         0.         -1.        ],[ 0.04641493 -0.25439016],True,[-0.06432712  0.04341667]
288,[-0.11132555  0.3         0.         -1.        ],[ 0.04604291 -0.25245224],True,[-0.06432712  0.04341667]
289,[-0.11132555  0.3         0.         -1.        ],[ 0.04561363 -0.25008911],True,[-0.06432712  0.04341667]
290,[-0.11132555  0.3         0.         -1.        ],[ 0.04507759 -0.24734273],True,[-0.06432712  0.04341667]
291,[-0.11132555  0.3         0.         -1.        ],[ 0.04442299 -0.24428694],True,[-0.06432712  0.04341667]
292,[-0.11132555  0.3         0.         -1.        ],[ 0.04363483 -0.24098394],True,[-0.06432712  0.04341667]
293,[-0.11132555  0.3         0.         -1.        ],[ 0.04270579 -0.23748818],True,[-0.06432712  0.04341667]
294,[-0.11132555  0.3         0.         -1.        ],[ 0.04163997 -0.23384734],True,[-0.06432712  0.04341667]
295,[-0.11132555  0.3         0.         -1.        ],[ 0.04044978 -0.23010128],True,[-0.06432712  0.04341667]
296,[-0.11132555  0.3         0.         -1.        ],[ 0.0391526  -0.22628215],True,[-0.06432712  0.04341667]
297,[-0.11132555  0.3         0.         -1.        ],[ 0.03776799 -0.22241506],True,[-0.06432712  0.04341667]
298,[-0.11132555  0.3         0.         -1.        ],[ 0.03631564 -0.21851907],True,[-0.06432712  0.04341667]
299,[-0.11132555  0.3         0.         -1.        ],[ 0.03481398 -0.21460814],True,[-0.06432712  0.04341667]
300,[-0.11132555  0.3         0.         -1.        ],[ 0.03327928 -0.21069212],True,[-0.06432712  0.04341667]
301,[-0.11132555  0.3         0.         -1.        ],[ 0.03172518 -0.20677761],True,[-0.06432712  0.04341667]
302,[-0.11132555  0.3         0.         -1.        ],[ 0.03016264 -0.20286868],True,[-0.06432712  0.04341667]
303,[-0.11132555  0.3         0.         -1.        ],[ 0.02859993 -0.19896755],True,[-0.06432712  0.04341667]
304,[-0.11132555  0.3         0.         -1.        ],[ 0.02704296 -0.19507508],True,[-0.06432712  0.04341667]
305,[-0.11132555  0.3         0.         -1.        ],[ 0.02549559 -0.19119121],True,[-0.06432712  0.04341667]
306,[-0.11132555  0.3         0.         -1.        ],[ 0.02395997 -0.18731532],True,[-0.06432712  0.04341667]
307,[-0.11132555  0.3         0.         -1.        ],[ 0.02243694 -0.18344641],True,[-0.06432712  0.04341667]
308,[-0.11132555  0.3         0.         -1.        ],[ 0.02092635 -0.17958336],True,[-0.06432712  0.04341667]
309,[-0.11132555  0.3         0.         -1.        ],[ 0.01942736 -0.17572501],True,[-0.06432712  0.04341667]
310,[-0.11132555  0.3         0.         -1.        ],[ 0.01793874 -0.17187026],True,[-0.06432712  0.04341667]
311,[-0.11132555  0.3         0.         -1.        ],[ 0.01645903 -0.16801812],True,[-0.06432712  0.04341667]
312,[-0.11132555  0.3         0.         -1.        ],[ 0.01498671 -0.16416775],True,[-0.06432712  0.04341667]
313,[-0.11132555  0.3         0.         -1.        ],[ 0.01352032 -0.16031841],True,[-0.06432712  0.04341667]
314,[-0.11132555  0.3         0.         -1.        ],[ 0.01205856 -0.15646954],True,[-0.06432712  0.04341667]
315,[-0.11132555  0.3         0.         -1.        ],[ 0.01060028 -0.15262068],True,[-0.06432712  0.04341667]
