step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.12052603 -0.18999599  0.          0.          0.          0.
 -1.        ]",[-0.10349464 -0.00348334  1.01757659 -1.        ],[ 2.43077453e-07 -1.66666586e-01  9.17743166e-01],1,3,[0.25 0.25 0.05]
1,"[ 0.12050736 -0.19000783  0.          0.          0.          0.
 -1.        ]",[-0.10233852 -0.00516758  1.01739322 -1.        ],[ 9.69669257e-08 -1.66666634e-01  9.21384552e-01],1,3,[0.25 0.25 0.05]
2,"[ 0.12043355 -0.19005462  0.          0.          0.          0.
 -1.        ]",[-0.10106479 -0.00700615  1.01719016 -1.        ],[ 1.74717658e-08 -1.66666661e-01  9.23176835e-01],1,3,[0.25 0.25 0.05]
3,"[ 0.12034122 -0.1901131   0.          0.          0.          0.
 -1.        ]",[-0.09975045 -0.0089602   1.01699576 -1.        ],[-2.52063102e-08 -1.66666675e-01  9.24039353e-01],1,3,[0.25 0.25 0.05]
4,"[ 0.12027456 -0.19015528  0.          0.          0.          0.
 -1.        ]",[-0.09840992 -0.01102298  1.01681913 -1.        ],[-4.54815808e-08 -1.66666682e-01  9.24429097e-01],1,3,[0.25 0.25 0.05]
5,"[ 0.12024331 -0.19017504  0.          0.          0.          0.
 -1.        ]",[-0.09704487 -0.01318588  1.01666258 -1.        ],[-5.64033836e-08 -1.66666685e-01  9.24610590e-01],1,3,[0.25 0.25 0.05]
6,"[ 0.12024552 -0.19017365  0.          0.          0.          0.
 -1.        ]",[-0.09565681 -0.01543506  1.01652511 -1.        ],[-6.67018600e-08 -1.66666689e-01  9.24698458e-01],1,3,[0.25 0.25 0.05]
7,"[ 0.12027613 -0.19015428  0.          0.          0.          0.
 -1.        ]",[-0.09424811 -0.01775413  1.01640433 -1.        ],[-7.68897654e-08 -1.66666692e-01  9.24741717e-01],1,3,[0.25 0.25 0.05]
8,"[ 0.12032916 -0.19012073  0.          0.          0.          0.
 -1.        ]",[-0.09282172 -0.02012691  1.01629738 -1.        ],[-8.70267276e-08 -1.66666696e-01  9.24763174e-01],1,3,[0.25 0.25 0.05]
9,"[ 0.12039895 -0.19007655  0.          0.          0.          0.
 -1.        ]",[-0.09138068 -0.02253864  1.01620138 -1.        ],[-9.71391330e-08 -1.66666699e-01  9.24773855e-01],1,3,[0.25 0.25 0.05]
