step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[-0.07017422 -0.21377694  0.          0.          0.          0.
 -1.        ]",[-0.11488576 -0.00892547  0.99979641 -1.        ],[-0.16666632 -0.16666632  0.91774327],1,0,[0.25 0.25 0.05]
1,"[-0.07017535 -0.21377657  0.          0.          0.          0.
 -1.        ]",[-0.11553981 -0.01085427  0.99989514 -1.        ],[-0.16666653 -0.16666653  0.92138461],1,0,[0.25 0.25 0.05]
2,"[-0.07014948 -0.21378506  0.          0.          0.          0.
 -1.        ]",[-0.11626393 -0.0129789   1.00000644 -1.        ],[-0.16666664 -0.16666664  0.92317686],1,0,[0.25 0.25 0.05]
3,"[-0.07011561 -0.21379617  0.          0.          0.          0.
 -1.        ]",[-0.1170056  -0.01524819  1.00011986 -1.        ],[-0.1666667  -0.1666667   0.92403937],1,0,[0.25 0.25 0.05]
4,"[-0.07011887 -0.2137951   0.          0.          0.          0.
 -1.        ]",[-0.11775725 -0.01764456  1.00022941 -1.        ],[-0.16666673 -0.16666673  0.9244291 ],1,0,[0.25 0.25 0.05]
5,"[-0.07016329 -0.21378053  0.          0.          0.          0.
 -1.        ]",[-0.11852082 -0.02014934  1.00033195 -1.        ],[-0.16666674 -0.16666674  0.92461059],1,0,[0.25 0.25 0.05]
6,"[-0.07024034 -0.21375522  0.          0.          0.          0.
 -1.        ]",[-0.11929798 -0.02274058  1.00042623 -1.        ],[-0.16666675 -0.16666675  0.92469846],1,0,[0.25 0.25 0.05]
7,"[-0.07033993 -0.21372247  0.          0.          0.          0.
 -1.        ]",[-0.12008927 -0.02539653  1.00051201 -1.        ],[-0.16666676 -0.16666676  0.92474172],1,0,[0.25 0.25 0.05]
8,"[-0.07045298 -0.21368523  0.          0.          0.          0.
 -1.        ]",[-0.12089416 -0.02809843  1.00058974 -1.        ],[-0.16666677 -0.16666677  0.92476317],1,0,[0.25 0.25 0.05]
9,"[-0.07057248 -0.21364579  0.          0.          0.          0.
 -1.        ]",[-0.12171137 -0.03083097  1.00066035 -1.        ],[-0.16666678 -0.16666678  0.92477385],1,0,[0.25 0.25 0.05]
10,"[-0.07069358 -0.21360575  0.          0.          0.          0.
 -1.        ]",[-0.12253913 -0.03358232  1.00072505 -1.        ],[-0.16666678 -0.16666678  0.92477918],1,0,[0.25 0.25 0.05]
