step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.2247959   0.00958133  0.          0.          0.          0.
 -1.        ]",[-0.10854313 -0.01173707  1.00387929 -1.        ],[1.66666790e-01 7.37396969e-08 9.17743142e-01],1,7,[0.25 0.25 0.05]
1,"[ 0.22479566  0.00958702  0.          0.          0.          0.
 -1.        ]",[-0.10638783 -0.01165105  1.00355513 -1.        ],[1.66666716e-01 2.93389284e-08 9.21384541e-01],1,7,[0.25 0.25 0.05]
2,"[ 0.22479545  0.00959187  0.          0.          0.          0.
 -1.        ]",[-0.10402568 -0.01155998  1.00318981 -1.        ],[1.66666675e-01 5.18148537e-09 9.23176829e-01],1,7,[0.25 0.25 0.05]
3,"[ 0.22479511  0.00959993  0.          0.          0.          0.
 -1.        ]",[-0.10157311 -0.0114713   1.00284672 -1.        ],[ 1.66666654e-01 -7.78776985e-09  9.24039351e-01],1,7,[0.25 0.25 0.05]
4,"[ 0.22479454  0.00961336  0.          0.          0.          0.
 -1.        ]",[-0.09904842 -0.01138611  1.00254477 -1.        ],[ 1.66666643e-01 -1.44111596e-08  9.24429096e-01],1,7,[0.25 0.25 0.05]
5,"[ 0.22479371  0.0096326   0.          0.          0.          0.
 -1.        ]",[-0.09645601 -0.01130401  1.0022877  -1.        ],[ 1.66666634e-01 -1.98369674e-08  9.24610589e-01],1,7,[0.25 0.25 0.05]
6,"[ 0.22479265  0.00965731  0.          0.          0.          0.
 -1.        ]",[-0.09380118 -0.01122428  1.00207344 -1.        ],[ 1.66666625e-01 -2.51303878e-08  9.24698458e-01],1,7,[0.25 0.25 0.05]
7,"[ 0.22479138  0.00968688  0.          0.          0.          0.
 -1.        ]",[-0.09109122 -0.01114647  1.00189731 -1.        ],[ 1.66666616e-01 -3.03676443e-08  9.24741717e-01],1,7,[0.25 0.25 0.05]
8,"[ 0.22478992  0.0097208   0.          0.          0.          0.
 -1.        ]",[-0.08833468 -0.01107011  1.00175351 -1.        ],[ 1.66666607e-01 -3.55787149e-08  9.24763174e-01],1,7,[0.25 0.25 0.05]
9,"[ 0.22478828  0.0097585   0.          0.          0.          0.
 -1.        ]",[-0.08554039 -0.01099473  1.00163591 -1.        ],[ 1.66666599e-01 -4.07771618e-08  9.24773855e-01],1,7,[0.25 0.25 0.05]
10,"[ 0.2247865   0.00979936  0.          0.          0.          0.
 -1.        ]",[-0.08271685 -0.01091988  1.00153862 -1.        ],[ 1.66666590e-01 -4.59694159e-08  9.24779181e-01],4,7,[0.25 0.25 0.05]
11,"[ 0.22478461  0.00984276  0.          0.          0.          0.
 -1.        ]",[-0.07987171 -0.0108452   1.00145626 -1.        ],[ 1.66666581e-01 -5.11586050e-08  9.24781838e-01],4,7,[0.25 0.25 0.05]
12,"[ 0.22478262  0.00988816  0.          0.          0.          0.
 -1.        ]",[-0.07701159 -0.01077042  1.00138421 -1.        ],[ 1.66666573e-01 -5.63462700e-08  9.24783165e-01],4,7,[0.25 0.25 0.05]
