step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[-0.07849134  0.21086514  0.          0.          0.          0.
 -1.        ]",[-0.1126055   0.02143778  1.00184021 -1.        ],[-0.16666663  0.16666683  0.91774315],1,2,[0.25 0.25 0.05]
1,"[-0.07849379  0.21086423  0.          0.          0.          0.
 -1.        ]",[-0.11332616  0.02333466  1.00196508 -1.        ],[-0.16666665  0.16666673  0.92138454],1,2,[0.25 0.25 0.05]
2,"[-0.07847499  0.21087123  0.          0.          0.          0.
 -1.        ]",[-0.11411985  0.02541882  1.0021047  -1.        ],[-0.16666666  0.16666668  0.92317683],1,2,[0.25 0.25 0.05]
3,"[-0.07845129  0.21088005  0.          0.          0.          0.
 -1.        ]",[-0.11494157  0.02764224  1.00224248 -1.        ],[-0.16666667  0.16666665  0.92403935],1,2,[0.25 0.25 0.05]
4,"[-0.07845853  0.21087735  0.          0.          0.          0.
 -1.        ]",[-0.11577339  0.02999095  1.00237634 -1.        ],[-0.16666667  0.16666664  0.9244291 ],1,2,[0.25 0.25 0.05]
5,"[-0.07851549  0.21085616  0.          0.          0.          0.
 -1.        ]",[-0.11661767  0.03244797  1.00250219 -1.        ],[-0.16666667  0.16666663  0.92461059],1,2,[0.25 0.25 0.05]
6,"[-0.0786129   0.21081986  0.          0.          0.          0.
 -1.        ]",[-0.11747733  0.0349924   1.00261804 -1.        ],[-0.16666668  0.16666662  0.92469846],1,2,[0.25 0.25 0.05]
7,"[-0.07873816  0.21077311  0.          0.          0.          0.
 -1.        ]",[-0.11835374  0.03760301  1.00272324 -1.        ],[-0.16666668  0.16666661  0.92474172],1,2,[0.25 0.25 0.05]
8,"[-0.07887974  0.21072016  0.          0.          0.          0.
 -1.        ]",[-0.11924693  0.0402612   1.00281804 -1.        ],[-0.16666668  0.1666666   0.92476317],1,2,[0.25 0.25 0.05]
9,"[-0.07902862  0.21066437  0.          0.          0.          0.
 -1.        ]",[-0.1201558   0.04295157  1.00290338 -1.        ],[-0.16666668  0.16666659  0.92477385],1,2,[0.25 0.25 0.05]
10,"[-0.07917842  0.21060812  0.          0.          0.          0.
 -1.        ]",[-0.12107854  0.04566206  1.00298063 -1.        ],[-0.16666668  0.16666658  0.92477918],1,2,[0.25 0.25 0.05]
11,"[-0.07932517  0.21055288  0.          0.          0.          0.
 -1.        ]",[-0.12201288  0.04838367  1.00305136 -1.        ],[-0.16666669  0.16666657  0.92478184],1,2,[0.25 0.25 0.05]
12,"[-0.079467   0.2104994  0.         0.         0.         0.
 -1.       ]",[-0.1229564   0.0511101   1.00311723 -1.        ],[-0.16666669  0.16666656  0.92478317],1,2,[0.25 0.25 0.05]
13,"[-0.07960367  0.21044775  0.          0.          0.          0.
 -1.        ]",[-0.12390674  0.0538372   1.0031798  -1.        ],[-0.16666669  0.16666655  0.92478383],1,2,[0.25 0.25 0.05]
