step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.13188688 -0.18229331  0.          0.          0.          0.
 -1.        ]",[-0.11344878 -0.00983787  1.00734084 -1.        ],[ 2.43077453e-07 -1.66666586e-01  9.17743166e-01],1,3,[0.25 0.25 0.05]
1,"[ 0.13187555 -0.18230151  0.          0.          0.          0.
 -1.        ]",[-0.11220163 -0.01148071  1.00715981 -1.        ],[ 9.69669257e-08 -1.66666634e-01  9.21384552e-01],1,3,[0.25 0.25 0.05]
2,"[ 0.13183024 -0.18233427  0.          0.          0.          0.
 -1.        ]",[-0.1108269  -0.01328955  1.00695912 -1.        ],[ 1.74717658e-08 -1.66666661e-01  9.23176835e-01],1,3,[0.25 0.25 0.05]
3,"[ 0.13177799 -0.18237204  0.          0.          0.          0.
 -1.        ]",[-0.10940231 -0.01522021  1.00676781 -1.        ],[-2.52063102e-08 -1.66666675e-01  9.24039353e-01],1,3,[0.25 0.25 0.05]
4,"[ 0.13175462 -0.18238893  0.          0.          0.          0.
 -1.        ]",[-0.10794156 -0.01725932  1.00659534 -1.        ],[-4.54815808e-08 -1.66666682e-01  9.24429097e-01],1,3,[0.25 0.25 0.05]
5,"[ 0.13176446 -0.18238182  0.          0.          0.          0.
 -1.        ]",[-0.10644759 -0.01939255  1.00644356 -1.        ],[-5.64033836e-08 -1.66666685e-01  9.24610590e-01],1,3,[0.25 0.25 0.05]
6,"[ 0.13180287 -0.18235406  0.          0.          0.          0.
 -1.        ]",[-0.10492343 -0.02160212  1.0063111  -1.        ],[-6.67018600e-08 -1.66666689e-01  9.24698458e-01],1,3,[0.25 0.25 0.05]
7,"[ 0.13186303 -0.18231056  0.          0.          0.          0.
 -1.        ]",[-0.10337286 -0.02386948  1.00619547 -1.        ],[-7.68897654e-08 -1.66666692e-01  9.24741717e-01],1,3,[0.25 0.25 0.05]
8,"[ 0.13193791 -0.18225638  0.          0.          0.          0.
 -1.        ]",[-0.10180001 -0.02617789  1.0060938  -1.        ],[-8.70267276e-08 -1.66666696e-01  9.24763174e-01],1,3,[0.25 0.25 0.05]
9,"[ 0.13202149 -0.18219584  0.          0.          0.          0.
 -1.        ]",[-0.10020897 -0.02851325  1.0060033  -1.        ],[-9.71391330e-08 -1.66666699e-01  9.24773855e-01],1,3,[0.25 0.25 0.05]
10,"[ 0.13210895 -0.18213244  0.          0.          0.          0.
 -1.        ]",[-0.09860344 -0.03086429  1.00592149 -1.        ],[-1.07239492e-07 -1.66666702e-01  9.24779181e-01],1,3,[0.25 0.25 0.05]
11,"[ 0.1321966  -0.18206883  0.          0.          0.          0.
 -1.        ]",[-0.09698663 -0.03322248  1.00584621 -1.        ],[-1.17333889e-07 -1.66666706e-01  9.24781838e-01],1,3,[0.25 0.25 0.05]
12,"[ 0.13228182 -0.18200693  0.          0.          0.          0.
 -1.        ]",[-0.0953612  -0.03558177  1.00577571 -1.        ],[-1.27425321e-07 -1.66666709e-01  9.24783165e-01],1,3,[0.25 0.25 0.05]
13,"[ 0.1323629  -0.18194797  0.          0.          0.          0.
 -1.        ]",[-0.09372925 -0.03793818  1.00570861 -1.        ],[-1.37515275e-07 -1.66666713e-01  9.24783828e-01],1,3,[0.25 0.25 0.05]
14,"[ 0.13243892 -0.18189264  0.          0.          0.          0.
 -1.        ]",[-0.09209246 -0.04028939  1.00564382 -1.        ],[-1.47604493e-07 -1.66666716e-01  9.24784159e-01],1,3,[0.25 0.25 0.05]
15,"[ 0.13250958 -0.18184117  0.          0.          0.          0.
 -1.        ]",[-0.09045208 -0.0426343   1.00558054 -1.        ],[-1.57693343e-07 -1.66666719e-01  9.24784324e-01],1,3,[0.25 0.25 0.05]
16,"[ 0.13257503 -0.18179345  0.          0.          0.          0.
 -1.        ]",[-0.08880902 -0.04497269  1.00551816 -1.        ],[-1.67782009e-07 -1.66666723e-01  9.24784407e-01],1,3,[0.25 0.25 0.05]
17,"[ 0.13263571 -0.18174919  0.          0.          0.          0.
 -1.        ]",[-0.08716396 -0.04730488  1.00545628 -1.        ],[-1.77870583e-07 -1.66666726e-01  9.24784448e-01],1,3,[0.25 0.25 0.05]
18,"[ 0.13269223 -0.18170793  0.          0.          0.          0.
 -1.        ]",[-0.08551734 -0.0496315   1.0053946  -1.        ],[-1.87959112e-07 -1.66666729e-01  9.24784469e-01],1,3,[0.25 0.25 0.05]
19,"[ 0.13274528 -0.18166918  0.          0.          0.          0.
 -1.        ]",[-0.08386948 -0.05195332  1.00533294 -1.        ],[-1.98047618e-07 -1.66666733e-01  9.24784479e-01],1,3,[0.25 0.25 0.05]
20,"[ 0.13279553 -0.18163245  0.          0.          0.          0.
 -1.        ]",[-0.08222055 -0.05427114  1.00527119 -1.        ],[-2.08136112e-07 -1.66666736e-01  9.24784484e-01],4,3,[0.25 0.25 0.05]
21,"[ 0.13284362 -0.18159728  0.          0.          0.          0.
 -1.        ]",[-0.08057066 -0.05658565  1.00520928 -1.        ],[-2.18224600e-07 -1.66666739e-01  9.24784487e-01],4,3,[0.25 0.25 0.05]
22,"[ 0.13289007 -0.18156329  0.          0.          0.          0.
 -1.        ]",[-0.07891985 -0.0588975   1.00514721 -1.        ],[-2.28313086e-07 -1.66666743e-01  9.24784488e-01],4,3,[0.25 0.25 0.05]
23,"[ 0.13293535 -0.18153014  0.          0.          0.          0.
 -1.        ]",[-0.07726813 -0.06120718  1.00508497 -1.        ],[-2.38401570e-07 -1.66666746e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
24,"[ 0.13297978 -0.1814976   0.          0.          0.          0.
 -1.        ]",[-0.07561547 -0.06351506  1.00502257 -1.        ],[-2.48490054e-07 -1.66666749e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
25,"[ 0.1330236  -0.18146548  0.          0.          0.          0.
 -1.        ]",[-0.07396185 -0.06582144  1.00496004 -1.        ],[-2.58578537e-07 -1.66666753e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
26,"[ 0.13306698 -0.18143367  0.          0.          0.          0.
 -1.        ]",[-0.07230721 -0.0681265   1.00489741 -1.        ],[-2.68667020e-07 -1.66666756e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
27,"[ 0.13311    -0.18140212  0.          0.          0.          0.
 -1.        ]",[-0.07065153 -0.07043036  1.00483471 -1.        ],[-2.78755503e-07 -1.66666760e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
28,"[ 0.13315269 -0.18137078  0.          0.          0.          0.
 -1.        ]",[-0.06899476 -0.07273306  1.00477195 -1.        ],[-2.88843986e-07 -1.66666763e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
29,"[ 0.13319503 -0.18133969  0.          0.          0.          0.
 -1.        ]",[-0.06733686 -0.07503465  1.00470918 -1.        ],[-2.98932468e-07 -1.66666766e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
30,"[ 0.13323697 -0.18130888  0.          0.          0.          0.
 -1.        ]",[-0.06567782 -0.07733512  1.0046464  -1.        ],[-3.09020951e-07 -1.66666770e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
31,"[ 0.13327844 -0.18127839  0.          0.          0.          0.
 -1.        ]",[-0.0640176  -0.07963446  1.00458362 -1.        ],[-3.19109434e-07 -1.66666773e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
32,"[ 0.13331938 -0.18124829  0.          0.          0.          0.
 -1.        ]",[-0.06235619 -0.08193264  1.00452085 -1.        ],[-3.29197917e-07 -1.66666776e-01  9.24784489e-01],4,3,[0.25 0.25 0.05]
33,"[ 0.13335969 -0.18121863  0.          0.          0.          0.
 -1.        ]",[-0.0606936  -0.08422963  1.00445811 -1.        ],[-3.39286400e-07 -1.66666780e-01  9.24784489e-01],3,3,[0.25 0.25 0.05]
34,"[ 0.13339929 -0.18118949  0.          0.          0.          0.
 -1.        ]",[-0.05902982 -0.08652543  1.00439538 -1.        ],[-3.49374882e-07 -1.66666783e-01  9.24784489e-01],3,3,[0.25 0.25 0.05]
35,"[ 0.1334381 -0.1811609  0.         0.         0.         0.
 -1.       ]",[-0.05736485 -0.08882001  1.00433266 -1.        ],[-3.59463365e-07 -1.66666786e-01  9.24784489e-01],3,3,[0.25 0.25 0.05]
36,"[ 0.13347605 -0.18113294  0.          0.          0.          0.
 -1.        ]",[-0.05569873 -0.09111336  1.00426995 -1.        ],[-3.69551848e-07 -1.66666790e-01  9.24784489e-01],3,3,[0.25 0.25 0.05]
