step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[-0.09757934 -0.20273942  0.          0.          0.          0.
 -1.        ]",[-0.09075229 -0.00887936  1.01673186 -1.        ],[-0.16666632 -0.16666632  0.91774327],1,0,[0.25 0.25 0.05]
1,"[-0.09754875 -0.20275414  0.          0.          0.          0.
 -1.        ]",[-0.09170519 -0.01060839  1.016844   -1.        ],[-0.16666653 -0.16666653  0.92138461],1,0,[0.25 0.25 0.05]
2,"[-0.097421   -0.20281556  0.          0.          0.          0.
 -1.        ]",[-0.09275956 -0.01248883  1.01696629 -1.        ],[-0.16666664 -0.16666664  0.92317686],1,0,[0.25 0.25 0.05]
3,"[-0.09725938 -0.20289311  0.          0.          0.          0.
 -1.        ]",[-0.09384863 -0.0144925   1.01708259 -1.        ],[-0.1666667  -0.1666667   0.92403937],1,0,[0.25 0.25 0.05]
4,"[-0.09711991 -0.20295991  0.          0.          0.          0.
 -1.        ]",[-0.09496209 -0.01661521  1.01718668 -1.        ],[-0.16666673 -0.16666673  0.9244291 ],1,0,[0.25 0.25 0.05]
5,"[-0.09701234 -0.20301135  0.          0.          0.          0.
 -1.        ]",[-0.09609707 -0.0188479   1.01727792 -1.        ],[-0.16666674 -0.16666674  0.92461059],1,0,[0.25 0.25 0.05]
6,"[-0.09693623 -0.2030477   0.          0.          0.          0.
 -1.        ]",[-0.09725108 -0.02117563  1.01735747 -1.        ],[-0.16666675 -0.16666675  0.92469846],1,0,[0.25 0.25 0.05]
7,"[-0.09688765 -0.20307088  0.          0.          0.          0.
 -1.        ]",[-0.09842125 -0.02358116  1.01742706 -1.        ],[-0.16666676 -0.16666676  0.92474172],1,0,[0.25 0.25 0.05]
8,"[-0.09686168 -0.20308327  0.          0.          0.          0.
 -1.        ]",[-0.09960454 -0.02604794  1.01748857 -1.        ],[-0.16666677 -0.16666677  0.92476317],1,0,[0.25 0.25 0.05]
9,"[-0.09685373 -0.20308706  0.          0.          0.          0.
 -1.        ]",[-0.10079797 -0.02856112  1.01754391 -1.        ],[-0.16666678 -0.16666678  0.92477385],1,0,[0.25 0.25 0.05]
10,"[-0.09685988 -0.20308413  0.          0.          0.          0.
 -1.        ]",[-0.10199874 -0.03110796  1.01759481 -1.        ],[-0.16666678 -0.16666678  0.92477918],1,0,[0.25 0.25 0.05]
11,"[-0.09687688 -0.20307602  0.          0.          0.          0.
 -1.        ]",[-0.1032044  -0.03367795  1.01764287 -1.        ],[-0.16666679 -0.16666679  0.92478184],1,0,[0.25 0.25 0.05]
12,"[-0.0969022  -0.20306394  0.          0.          0.          0.
 -1.        ]",[-0.10441281 -0.03626279  1.01768943 -1.        ],[-0.1666668  -0.1666668   0.92478317],1,0,[0.25 0.25 0.05]
13,"[-0.09693399 -0.20304877  0.          0.          0.          0.
 -1.        ]",[-0.10562223 -0.03885616  1.01773568 -1.        ],[-0.16666681 -0.16666681  0.92478383],1,0,[0.25 0.25 0.05]
14,"[-0.09697104 -0.20303108  0.          0.          0.          0.
 -1.        ]",[-0.10683124 -0.04145353  1.01778256 -1.        ],[-0.16666681 -0.16666681  0.92478416],1,0,[0.25 0.25 0.05]
15,"[-0.09701266 -0.20301119  0.          0.          0.          0.
 -1.        ]",[-0.10803875 -0.04405179  1.01783084 -1.        ],[-0.16666682 -0.16666682  0.92478432],1,0,[0.25 0.25 0.05]
16,"[-0.09705865 -0.20298921  0.          0.          0.          0.
 -1.        ]",[-0.10924394 -0.04664902  1.01788111 -1.        ],[-0.16666683 -0.16666683  0.92478441],1,0,[0.25 0.25 0.05]
17,"[-0.09710912 -0.20296507  0.          0.          0.          0.
 -1.        ]",[-0.11044626 -0.0492442   1.0179338  -1.        ],[-0.16666684 -0.16666684  0.92478445],1,0,[0.25 0.25 0.05]
18,"[-0.09716446 -0.20293858  0.          0.          0.          0.
 -1.        ]",[-0.11164537 -0.05183696  1.0179892  -1.        ],[-0.16666684 -0.16666684  0.92478447],1,0,[0.25 0.25 0.05]
19,"[-0.09722521 -0.20290948  0.          0.          0.          0.
 -1.        ]",[-0.11284113 -0.05442736  1.01804749 -1.        ],[-0.16666685 -0.16666685  0.92478448],1,0,[0.25 0.25 0.05]
20,"[-0.09729201 -0.20287746  0.          0.          0.          0.
 -1.        ]",[-0.11403355 -0.05701576  1.01810874 -1.        ],[-0.16666686 -0.16666686  0.92478448],1,0,[0.25 0.25 0.05]
21,"[-0.09736552 -0.20284219  0.          0.          0.          0.
 -1.        ]",[-0.11522273 -0.05960268  1.01817293 -1.        ],[-0.16666687 -0.16666687  0.92478449],1,0,[0.25 0.25 0.05]
22,"[-0.09744642 -0.20280334  0.          0.          0.          0.
 -1.        ]",[-0.11640892 -0.06218868  1.01824    -1.        ],[-0.16666688 -0.16666688  0.92478449],1,0,[0.25 0.25 0.05]
23,"[-0.0975353  -0.20276061  0.          0.          0.          0.
 -1.        ]",[-0.11759239 -0.06477432  1.01830983 -1.        ],[-0.16666688 -0.16666688  0.92478449],1,0,[0.25 0.25 0.05]
24,"[-0.09763273 -0.20271371  0.          0.          0.          0.
 -1.        ]",[-0.11877349 -0.0673601   1.01838228 -1.        ],[-0.16666689 -0.16666689  0.92478449],1,0,[0.25 0.25 0.05]
25,"[-0.09773921 -0.20266239  0.          0.          0.          0.
 -1.        ]",[-0.11995259 -0.06994647  1.01845716 -1.        ],[-0.1666669  -0.1666669   0.92478449],1,0,[0.25 0.25 0.05]
26,"[-0.09785517 -0.20260643  0.          0.          0.          0.
 -1.        ]",[-0.12113007 -0.07253376  1.01853431 -1.        ],[-0.16666691 -0.16666691  0.92478449],1,0,[0.25 0.25 0.05]
27,"[-0.09798101 -0.20254561  0.          0.          0.          0.
 -1.        ]",[-0.12230632 -0.07512223  1.01861354 -1.        ],[-0.16666691 -0.16666691  0.92478449],1,0,[0.25 0.25 0.05]
28,"[-0.09811706 -0.20247973  0.          0.          0.          0.
 -1.        ]",[-0.12348172 -0.07771207  1.0186947  -1.        ],[-0.16666692 -0.16666692  0.92478449],1,0,[0.25 0.25 0.05]
29,"[-0.09826368 -0.20240862  0.          0.          0.          0.
 -1.        ]",[-0.12465662 -0.08030337  1.0187776  -1.        ],[-0.16666693 -0.16666693  0.92478449],1,0,[0.25 0.25 0.05]
30,"[-0.0984212  -0.20233207  0.          0.          0.          0.
 -1.        ]",[-0.12583138 -0.08289618  1.01886212 -1.        ],[-0.16666694 -0.16666694  0.92478449],1,0,[0.25 0.25 0.05]
31,"[-0.09858999 -0.20224988  0.          0.          0.          0.
 -1.        ]",[-0.12700633 -0.08549051  1.01894811 -1.        ],[-0.16666695 -0.16666695  0.92478449],0,0,[0.25 0.25 0.05]
32,"[-0.09877044 -0.20216182  0.          0.          0.          0.
 -1.        ]",[-0.12818179 -0.08808631  1.01903547 -1.        ],[-0.16666695 -0.16666695  0.92478449],0,0,[0.25 0.25 0.05]
33,"[-0.098963   -0.20206763  0.          0.          0.          0.
 -1.        ]",[-0.12935804 -0.09068352  1.01912409 -1.        ],[-0.16666696 -0.16666696  0.92478449],0,0,[0.25 0.25 0.05]
34,"[-0.09916819 -0.201967    0.          0.          0.          0.
 -1.        ]",[-0.13053494 -0.09328224  1.01921404 -1.        ],[-0.16666697 -0.16666697  0.92478449],0,0,[0.25 0.25 0.05]
35,"[-0.09938779 -0.20185903  0.          0.          0.          0.
 -1.        ]",[-0.13171362 -0.09588173  1.01930423 -1.        ],[-0.16666698 -0.16666698  0.92478449],0,0,[0.25 0.25 0.05]
36,"[-0.09961989 -0.20174459  0.          0.          0.          0.
 -1.        ]",[-0.13289689 -0.09848036  1.01939285 -1.        ],[-0.16666698 -0.16666698  0.92478449],0,0,[0.25 0.25 0.05]
37,"[-0.09985734 -0.20162716  0.          0.          0.          0.
 -1.        ]",[-0.13408617 -0.10107738  1.01947902 -1.        ],[-0.16666699 -0.16666699  0.92478449],0,0,[0.25 0.25 0.05]
38,"[-0.10009638 -0.2015086   0.          0.          0.          0.
 -1.        ]",[-0.13528224 -0.1036724   1.01956218 -1.        ],[-0.166667   -0.166667    0.92478449],0,0,[0.25 0.25 0.05]
39,"[-0.1003347  -0.20139004  0.          0.          0.          0.
 -1.        ]",[-0.13648573 -0.10626517  1.01964186 -1.        ],[-0.16666701 -0.16666701  0.92478449],0,0,[0.25 0.25 0.05]
40,"[-0.10057024 -0.20127252  0.          0.          0.          0.
 -1.        ]",[-0.13769715 -0.10885546  1.01971763 -1.        ],[-0.16666701 -0.16666701  0.92478449],0,0,[0.25 0.25 0.05]
41,"[-0.10080095 -0.20115708  0.          0.          0.          0.
 -1.        ]",[-0.13891693 -0.11144307  1.01978912 -1.        ],[-0.16666702 -0.16666702  0.92478449],0,0,[0.25 0.25 0.05]
42,"[-0.10102462 -0.20104484  0.          0.          0.          0.
 -1.        ]",[-0.14014543 -0.11402783  1.01985595 -1.        ],[-0.16666703 -0.16666703  0.92478449],0,0,[0.25 0.25 0.05]
43,"[-0.10123889 -0.20093702  0.          0.          0.          0.
 -1.        ]",[-0.14138297 -0.11660955  1.0199178  -1.        ],[-0.16666704 -0.16666704  0.92478449],0,0,[0.25 0.25 0.05]
44,"[-0.10144116 -0.20083499  0.          0.          0.          0.
 -1.        ]",[-0.14262979 -0.11918806  1.01997436 -1.        ],[-0.16666705 -0.16666705  0.92478449],0,0,[0.25 0.25 0.05]
45,"[-0.10162833 -0.20074033  0.          0.          0.          0.
 -1.        ]",[-0.14388621 -0.12176311  1.02002531 -1.        ],[-0.16666705 -0.16666705  0.92478449],0,0,[0.25 0.25 0.05]
46,"[-0.10179634 -0.20065519  0.          0.          0.          0.
 -1.        ]",[-0.1451519  -0.12433494  1.02007076 -1.        ],[-0.16666706 -0.16666706  0.92478449],0,0,[0.25 0.25 0.05]
47,"[-0.10194345 -0.20058049  0.          0.          0.          0.
 -1.        ]",[-0.14642632 -0.12690396  1.02011104 -1.        ],[-0.16666707 -0.16666707  0.92478449],0,0,[0.25 0.25 0.05]
48,"[-0.10206871 -0.20051678  0.          0.          0.          0.
 -1.        ]",[-0.14770827 -0.12947114  1.02014693 -1.        ],[-0.16666708 -0.16666708  0.92478449],0,0,[0.25 0.25 0.05]
49,"[-0.10217494 -0.20046267  0.          0.          0.          0.
 -1.        ]",[-0.14899601 -0.13203777  1.02017953 -1.        ],[-0.16666708 -0.16666708  0.92478449],0,0,[0.25 0.25 0.05]
50,"[-0.10226892 -0.20041474  0.          0.          0.          0.
 -1.        ]",[-0.15028809 -0.13460483  1.02020977 -1.        ],[-0.16666709 -0.16666709  0.92478449],0,0,[0.25 0.25 0.05]
51,"[-0.10235745 -0.20036954  0.          0.          0.          0.
 -1.        ]",[-0.15158338 -0.13717297  1.02023842 -1.        ],[-0.1666671  -0.1666671   0.92478449],0,0,[0.25 0.25 0.05]
52,"[-0.10244702 -0.20032376  0.          0.          0.          0.
 -1.        ]",[-0.15288102 -0.13974253  1.0202661  -1.        ],[-0.16666711 -0.16666711  0.92478449],0,0,[0.25 0.25 0.05]
53,"[-0.10254401 -0.20027413  0.          0.          0.          0.
 -1.        ]",[-0.1541804  -0.14231362  1.02029331 -1.        ],[-0.16666711 -0.16666711  0.92478449],0,0,[0.25 0.25 0.05]
54,"[-0.10265511 -0.2002172   0.          0.          0.          0.
 -1.        ]",[-0.15548116 -0.14488622  1.02032046 -1.        ],[-0.16666712 -0.16666712  0.92478449],0,0,[0.25 0.25 0.05]
55,"[-0.10278799 -0.20014902  0.          0.          0.          0.
 -1.        ]",[-0.15678309 -0.14746015  1.02034787 -1.        ],[-0.16666713 -0.16666713  0.92478449],0,0,[0.25 0.25 0.05]
56,"[-0.10295221 -0.20006459  0.          0.          0.          0.
 -1.        ]",[-0.15808621 -0.15003517  1.02037581 -1.        ],[-0.16666714 -0.16666714  0.92478449],0,0,[0.25 0.25 0.05]
57,"[-0.10316098 -0.19995703  0.          0.          0.          0.
 -1.        ]",[-0.15939074 -0.15261093  1.02040448 -1.        ],[-0.16666715 -0.16666715  0.92478449],0,0,[0.25 0.25 0.05]
58,"[-0.10343427 -0.19981579  0.          0.          0.          0.
 -1.        ]",[-0.16069715 -0.15518702  1.02043406 -1.        ],[-0.16666715 -0.16666715  0.92478449],0,0,[0.25 0.25 0.05]
59,"[-0.10380578 -0.19962305  0.          0.          0.          0.
 -1.        ]",[-0.16200627 -0.15776287  1.0204647  -1.        ],[-0.16666716 -0.16666716  0.92478449],0,0,[0.25 0.25 0.05]
60,"[-0.10434012 -0.19934427  0.          0.          0.          0.
 -1.        ]",[-0.16331958 -0.16033769  1.02049656 -1.        ],[-0.16666717 -0.16666717  0.92478449],0,0,[0.25 0.25 0.05]
61,"[-0.10518762 -0.19889838  0.          0.          0.          0.
 -1.        ]",[-0.16463984 -0.16291012  1.0205298  -1.        ],[-0.16666718 -0.16666718  0.92478449],0,0,[0.25 0.25 0.05]
62,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16522508 -0.16434451  1.01973905 -1.        ],[-0.16666718 -0.16666718  0.92478449],0,0,[0.25 0.25 0.05]
63,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16498859 -0.16485571  1.01832427 -1.        ],[-0.16666719 -0.16666719  0.92478449],0,0,[0.25 0.25 0.05]
64,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16453685 -0.16515254  1.01680829 -1.        ],[-0.1666672  -0.1666672   0.92478449],0,0,[0.25 0.25 0.05]
65,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16403446 -0.16534897  1.01526356 -1.        ],[-0.16666721 -0.16666721  0.92478449],0,0,[0.25 0.25 0.05]
66,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16352697 -0.1654743   1.01370092 -1.        ],[-0.16666722 -0.16666722  0.92478449],0,0,[0.25 0.25 0.05]
67,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16302853 -0.16554523  1.01212196 -1.        ],[-0.16666722 -0.16666722  0.92478449],0,0,[0.25 0.25 0.05]
68,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.1625441  -0.1655754   1.01052679 -1.        ],[-0.16666723 -0.16666723  0.92478449],0,0,[0.25 0.25 0.05]
69,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16207538 -0.16557649  1.00891549 -1.        ],[-0.16666724 -0.16666724  0.92478449],0,0,[0.25 0.25 0.05]
