step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[-0.07047127  0.2136792   0.          0.          0.          0.
 -1.        ]",[-0.11458518  0.0087417   1.00040755 -1.        ],[-0.16666663  0.16666683  0.91774315],1,2,[0.25 0.25 0.05]
1,"[-0.07046874  0.21368003  0.          0.          0.          0.
 -1.        ]",[-0.11523212  0.01061467  1.00050807 -1.        ],[-0.16666665  0.16666673  0.92138454],1,2,[0.25 0.25 0.05]
2,"[-0.0704326   0.21369195  0.          0.          0.          0.
 -1.        ]",[-0.11594536  0.01266541  1.00062146 -1.        ],[-0.16666666  0.16666668  0.92317683],1,2,[0.25 0.25 0.05]
3,"[-0.07038589  0.21370734  0.          0.          0.          0.
 -1.        ]",[-0.1166769   0.01485648  1.00073813 -1.        ],[-0.16666667  0.16666665  0.92403935],1,2,[0.25 0.25 0.05]
4,"[-0.07037333  0.21371148  0.          0.          0.          0.
 -1.        ]",[-0.11741515  0.01717831  1.00085449 -1.        ],[-0.16666667  0.16666664  0.9244291 ],1,2,[0.25 0.25 0.05]
5,"[-0.07040724  0.2137003   0.          0.          0.          0.
 -1.        ]",[-0.11816299  0.01961683  1.00096649 -1.        ],[-0.16666667  0.16666663  0.92461059],1,2,[0.25 0.25 0.05]
6,"[-0.07048009  0.21367629  0.          0.          0.          0.
 -1.        ]",[-0.11892346  0.0221526   1.00107179 -1.        ],[-0.16666668  0.16666662  0.92469846],1,2,[0.25 0.25 0.05]
7,"[-0.07058134  0.21364287  0.          0.          0.          0.
 -1.        ]",[-0.11969828  0.02476466  1.00116917 -1.        ],[-0.16666668  0.16666661  0.92474172],1,2,[0.25 0.25 0.05]
8,"[-0.07070093  0.21360332  0.          0.          0.          0.
 -1.        ]",[-0.12048795  0.02743376  1.00125825 -1.        ],[-0.16666668  0.1666666   0.92476317],1,2,[0.25 0.25 0.05]
9,"[-0.07083055  0.21356037  0.          0.          0.          0.
 -1.        ]",[-0.1212919   0.03014331  1.00133933 -1.        ],[-0.16666668  0.16666659  0.92477385],1,2,[0.25 0.25 0.05]
10,"[-0.07096398  0.21351607  0.          0.          0.          0.
 -1.        ]",[-0.12210878  0.03287974  1.00141323 -1.        ],[-0.16666668  0.16666658  0.92477918],1,2,[0.25 0.25 0.05]
11,"[-0.07109703  0.21347181  0.          0.          0.          0.
 -1.        ]",[-0.1229367   0.03563249  1.0014811  -1.        ],[-0.16666669  0.16666657  0.92478184],1,2,[0.25 0.25 0.05]
12,"[-0.07122734  0.21342836  0.          0.          0.          0.
 -1.        ]",[-0.12377352  0.03839379  1.00154427 -1.        ],[-0.16666669  0.16666656  0.92478317],1,2,[0.25 0.25 0.05]
13,"[-0.07135411  0.21338601  0.          0.          0.          0.
 -1.        ]",[-0.12461707  0.04115823  1.00160412 -1.        ],[-0.16666669  0.16666655  0.92478383],1,2,[0.25 0.25 0.05]
14,"[-0.07147772  0.21334464  0.          0.          0.          0.
 -1.        ]",[-0.12546526  0.04392237  1.00166197 -1.        ],[-0.16666669  0.16666654  0.92478416],1,2,[0.25 0.25 0.05]
15,"[-0.07159939  0.21330384  0.          0.          0.          0.
 -1.        ]",[-0.12631628  0.04668426  1.001719   -1.        ],[-0.16666669  0.16666653  0.92478432],1,2,[0.25 0.25 0.05]
16,"[-0.0717209   0.21326301  0.          0.          0.          0.
 -1.        ]",[-0.12716857  0.04944302  1.00177622 -1.        ],[-0.1666667   0.16666652  0.92478441],1,2,[0.25 0.25 0.05]
17,"[-0.07184424  0.21322149  0.          0.          0.          0.
 -1.        ]",[-0.12802095  0.05219853  1.00183443 -1.        ],[-0.1666667   0.16666651  0.92478445],1,2,[0.25 0.25 0.05]
18,"[-0.07197147  0.21317858  0.          0.          0.          0.
 -1.        ]",[-0.12887255  0.05495111  1.00189423 -1.        ],[-0.1666667   0.1666665   0.92478447],1,2,[0.25 0.25 0.05]
19,"[-0.07210452  0.21313362  0.          0.          0.          0.
 -1.        ]",[-0.12972283  0.05770132  1.00195602 -1.        ],[-0.1666667   0.16666649  0.92478448],1,2,[0.25 0.25 0.05]
20,"[-0.07224511  0.213086    0.          0.          0.          0.
 -1.        ]",[-0.13057152  0.06044984  1.00202007 -1.        ],[-0.1666667   0.16666648  0.92478448],1,2,[0.25 0.25 0.05]
21,"[-0.07239473  0.21303522  0.          0.          0.          0.
 -1.        ]",[-0.13141835  0.06319738  1.00208653 -1.        ],[-0.16666671  0.16666647  0.92478449],1,2,[0.25 0.25 0.05]
22,"[-0.07255497  0.2129807   0.          0.          0.          0.
 -1.        ]",[-0.13226323  0.0659445   1.00215492 -1.        ],[-0.16666671  0.16666646  0.92478449],1,2,[0.25 0.25 0.05]
23,"[-0.07272724  0.21292193  0.          0.          0.          0.
 -1.        ]",[-0.13311027  0.06868999  1.00222261 -1.        ],[-0.16666671  0.16666645  0.92478449],1,2,[0.25 0.25 0.05]
24,"[-0.07290374  0.21286156  0.          0.          0.          0.
 -1.        ]",[-0.13396193  0.07143338  1.00228827 -1.        ],[-0.16666671  0.16666644  0.92478449],1,2,[0.25 0.25 0.05]
25,"[-0.07307958  0.21280126  0.          0.          0.          0.
 -1.        ]",[-0.13481932  0.07417475  1.00235126 -1.        ],[-0.16666671  0.16666643  0.92478449],1,2,[0.25 0.25 0.05]
26,"[-0.07325248  0.2127418   0.          0.          0.          0.
 -1.        ]",[-0.13568318  0.07691421  1.00241103 -1.        ],[-0.16666672  0.16666642  0.92478449],1,2,[0.25 0.25 0.05]
27,"[-0.07342068  0.21268381  0.          0.          0.          0.
 -1.        ]",[-0.13655413  0.07965186  1.00246714 -1.        ],[-0.16666672  0.16666641  0.92478449],1,2,[0.25 0.25 0.05]
28,"[-0.07358248  0.21262789  0.          0.          0.          0.
 -1.        ]",[-0.13743268  0.08238776  1.00251915 -1.        ],[-0.16666672  0.1666664   0.92478449],1,2,[0.25 0.25 0.05]
29,"[-0.07373618  0.21257464  0.          0.          0.          0.
 -1.        ]",[-0.13831924  0.08512189  1.00256671 -1.        ],[-0.16666672  0.16666639  0.92478449],2,2,[0.25 0.25 0.05]
30,"[-0.07388001  0.21252469  0.          0.          0.          0.
 -1.        ]",[-0.13921414  0.08785421  1.00260948 -1.        ],[-0.16666672  0.16666638  0.92478449],2,2,[0.25 0.25 0.05]
31,"[-0.07401212  0.21247872  0.          0.          0.          0.
 -1.        ]",[-0.14011769  0.09058462  1.00264715 -1.        ],[-0.16666673  0.16666637  0.92478449],2,2,[0.25 0.25 0.05]
32,"[-0.07413046  0.21243746  0.          0.          0.          0.
 -1.        ]",[-0.14103023  0.09331292  1.00267943 -1.        ],[-0.16666673  0.16666636  0.92478449],2,2,[0.25 0.25 0.05]
33,"[-0.07423244  0.21240185  0.          0.          0.          0.
 -1.        ]",[-0.14195145  0.09603928  1.00270645 -1.        ],[-0.16666673  0.16666635  0.92478449],2,2,[0.25 0.25 0.05]
34,"[-0.07431715  0.21237222  0.          0.          0.          0.
 -1.        ]",[-0.14288081  0.09876397  1.00272856 -1.        ],[-0.16666673  0.16666634  0.92478449],2,2,[0.25 0.25 0.05]
35,"[-0.07438432  0.2123487   0.          0.          0.          0.
 -1.        ]",[-0.14381715  0.10148762  1.00274653 -1.        ],[-0.16666673  0.16666633  0.92478449],2,2,[0.25 0.25 0.05]
36,"[-0.07443578  0.21233067  0.          0.          0.          0.
 -1.        ]",[-0.14475861  0.10421126  1.0027615  -1.        ],[-0.16666674  0.16666632  0.92478449],2,2,[0.25 0.25 0.05]
37,"[-0.0744762  0.2123165  0.         0.         0.         0.
 -1.       ]",[-0.14570356  0.10693565  1.00277441 -1.        ],[-0.16666674  0.16666631  0.92478449],2,2,[0.25 0.25 0.05]
38,"[-0.0745101  0.2123046  0.         0.         0.         0.
 -1.       ]",[-0.14665069  0.10966128  1.00278608 -1.        ],[-0.16666674  0.1666663   0.92478449],2,2,[0.25 0.25 0.05]
39,"[-0.07454145  0.2122936   0.          0.          0.          0.
 -1.        ]",[-0.147599    0.11238845  1.00279714 -1.        ],[-0.16666674  0.16666629  0.92478449],2,2,[0.25 0.25 0.05]
40,"[-0.07457371  0.21228227  0.          0.          0.          0.
 -1.        ]",[-0.14854772  0.11511725  1.00280811 -1.        ],[-0.16666674  0.16666628  0.92478449],2,2,[0.25 0.25 0.05]
41,"[-0.07460995  0.21226953  0.          0.          0.          0.
 -1.        ]",[-0.14949632  0.11784767  1.00281938 -1.        ],[-0.16666675  0.16666627  0.92478449],2,2,[0.25 0.25 0.05]
42,"[-0.07465294  0.21225442  0.          0.          0.          0.
 -1.        ]",[-0.15044443  0.12057964  1.00283127 -1.        ],[-0.16666675  0.16666626  0.92478449],2,2,[0.25 0.25 0.05]
43,"[-0.07470524  0.21223602  0.          0.          0.          0.
 -1.        ]",[-0.15139253  0.12331284  1.00284372 -1.        ],[-0.16666675  0.16666625  0.92478449],2,2,[0.25 0.25 0.05]
44,"[-0.07476606  0.2122146   0.          0.          0.          0.
 -1.        ]",[-0.15235061  0.12604408  1.00285329 -1.        ],[-0.16666675  0.16666624  0.92478449],2,2,[0.25 0.25 0.05]
45,"[-0.07478545  0.21220777  0.          0.          0.          0.
 -1.        ]",[-0.15332606  0.12876927  1.00285744 -1.        ],[-0.16666675  0.16666623  0.92478449],2,2,[0.25 0.25 0.05]
46,"[-0.07471049  0.21223417  0.          0.          0.          0.
 -1.        ]",[-0.15431566  0.1314873   1.00285642 -1.        ],[-0.16666676  0.16666622  0.92478449],2,2,[0.25 0.25 0.05]
47,"[-0.07453431  0.21229611  0.          0.          0.          0.
 -1.        ]",[-0.15531452  0.13419866  1.00285179 -1.        ],[-0.16666676  0.16666621  0.92478449],2,2,[0.25 0.25 0.05]
48,"[-0.07426094  0.21239189  0.          0.          0.          0.
 -1.        ]",[-0.15631916  0.13690474  1.00285322 -1.        ],[-0.16666676  0.1666662   0.92478449],2,2,[0.25 0.25 0.05]
49,"[-0.0738887   0.21252167  0.          0.          0.          0.
 -1.        ]",[-0.1573278   0.13960813  1.00285692 -1.        ],[-0.16666676  0.16666619  0.92478449],2,2,[0.25 0.25 0.05]
50,"[-0.07340647  0.21268872  0.          0.          0.          0.
 -1.        ]",[-0.15833622  0.14231047  1.00285894 -1.        ],[-0.16666676  0.16666618  0.92478449],2,2,[0.25 0.25 0.05]
51,"[-0.07281459  0.21289207  0.          0.          0.          0.
 -1.        ]",[-0.15934103  0.145013    1.00285881 -1.        ],[-0.16666677  0.16666617  0.92478449],2,2,[0.25 0.25 0.05]
52,"[-0.07210501  0.21313345  0.          0.          0.          0.
 -1.        ]",[-0.16033974  0.14771695  1.00285681 -1.        ],[-0.16666677  0.16666616  0.92478449],2,2,[0.25 0.25 0.05]
53,"[-0.07125619  0.21341873  0.          0.          0.          0.
 -1.        ]",[-0.16133003  0.15042345  1.00285329 -1.        ],[-0.16666677  0.16666615  0.92478449],2,2,[0.25 0.25 0.05]
54,"[-0.07022949  0.21375879  0.          0.          0.          0.
 -1.        ]",[-0.16230942  0.1531335   1.00284852 -1.        ],[-0.16666677  0.16666614  0.92478449],2,2,[0.25 0.25 0.05]
55,"[-0.06895673  0.21417275  0.          0.          0.          0.
 -1.        ]",[-0.16327495  0.1558481   1.00284266 -1.        ],[-0.16666677  0.16666613  0.92478449],2,2,[0.25 0.25 0.05]
56,"[-0.06730913  0.21469625  0.          0.          0.          0.
 -1.        ]",[-0.16422263  0.15856837  1.00283574 -1.        ],[-0.16666678  0.16666612  0.92478449],2,2,[0.25 0.25 0.05]
57,"[-0.06500807  0.21540416  0.          0.          0.          0.
 -1.        ]",[-0.16514626  0.16129584  1.00282755 -1.        ],[-0.16666678  0.16666611  0.92478449],2,2,[0.25 0.25 0.05]
58,"[-0.06128602  0.21649255  0.          0.          0.          0.
 -1.        ]",[-0.1660338   0.16403318  1.00281742 -1.        ],[-0.16666678  0.1666661   0.92478449],2,2,[0.25 0.25 0.05]
59,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16640152  0.16556231  1.00197359 -1.        ],[-0.16666678  0.16666609  0.92478449],2,2,[0.25 0.25 0.05]
60,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16615964  0.16612572  1.00048921 -1.        ],[-0.16666678  0.16666608  0.92478449],2,2,[0.25 0.25 0.05]
61,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.1657531   0.16646321  0.99889491 -1.        ],[-0.16666679  0.16666607  0.92478449],2,2,[0.25 0.25 0.05]
62,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.1653099   0.16669388  0.99726984 -1.        ],[-0.16666679  0.16666606  0.92478449],2,2,[0.25 0.25 0.05]
63,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16486754  0.16684716  0.99562628 -1.        ],[-0.16666679  0.16666605  0.92478449],2,2,[0.25 0.25 0.05]
64,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16443805  0.16694019  0.99396605 -1.        ],[-0.16666679  0.16666604  0.92478449],2,2,[0.25 0.25 0.05]
65,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16402566  0.16698742  0.99228939 -1.        ],[-0.16666679  0.16666603  0.92478449],2,2,[0.25 0.25 0.05]
66,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16363168  0.16700145  0.99059649 -1.        ],[-0.1666668   0.16666602  0.92478449],2,2,[0.25 0.25 0.05]
67,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16325618  0.16699284  0.98888784 -1.        ],[-0.1666668   0.16666601  0.92478449],2,2,[0.25 0.25 0.05]
68,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16289861  0.16697004  0.98716411 -1.        ],[-0.1666668   0.166666    0.92478449],2,2,[0.25 0.25 0.05]
69,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16255821  0.16693947  0.98542616 -1.        ],[-0.1666668   0.16666599  0.92478449],2,2,[0.25 0.25 0.05]
70,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16223409  0.16690576  0.9836749  -1.        ],[-0.1666668   0.16666598  0.92478449],2,2,[0.25 0.25 0.05]
71,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16192531  0.16687203  0.98191126 -1.        ],[-0.16666681  0.16666597  0.92478449],2,2,[0.25 0.25 0.05]
72,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.1616309   0.16684023  0.98013618 -1.        ],[-0.16666681  0.16666596  0.92478449],2,2,[0.25 0.25 0.05]
73,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16134989  0.16681142  0.97835056 -1.        ],[-0.16666681  0.16666595  0.92478449],2,2,[0.25 0.25 0.05]
74,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16108128  0.16678606  0.97655527 -1.        ],[-0.16666681  0.16666594  0.92478449],2,2,[0.25 0.25 0.05]
75,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16082408  0.1667642   0.97475114 -1.        ],[-0.16666681  0.16666593  0.92478449],2,2,[0.25 0.25 0.05]
76,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16057731  0.16674565  0.97293895 -1.        ],[-0.16666682  0.16666592  0.92478449],2,2,[0.25 0.25 0.05]
77,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16034004  0.16673011  0.97111943 -1.        ],[-0.16666682  0.16666591  0.92478449],2,2,[0.25 0.25 0.05]
78,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.16011139  0.16671722  0.96929326 -1.        ],[-0.16666682  0.1666659   0.92478449],2,2,[0.25 0.25 0.05]
79,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15989052  0.16670665  0.96746105 -1.        ],[-0.16666682  0.16666589  0.92478449],2,2,[0.25 0.25 0.05]
80,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15967669  0.16669811  0.96562334 -1.        ],[-0.16666682  0.16666588  0.92478449],2,2,[0.25 0.25 0.05]
81,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15946923  0.16669133  0.96378063 -1.        ],[-0.16666683  0.16666587  0.92478449],2,2,[0.25 0.25 0.05]
82,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15926758  0.16668614  0.96193335 -1.        ],[-0.16666683  0.16666586  0.92478449],2,2,[0.25 0.25 0.05]
83,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15907126  0.16668237  0.96008185 -1.        ],[-0.16666683  0.16666585  0.92478449],2,2,[0.25 0.25 0.05]
84,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15887988  0.16667993  0.95822644 -1.        ],[-0.16666683  0.16666584  0.92478449],2,2,[0.25 0.25 0.05]
85,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15869316  0.16667873  0.95636736 -1.        ],[-0.16666683  0.16666583  0.92478449],2,2,[0.25 0.25 0.05]
86,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15851091  0.16667872  0.95450478 -1.        ],[-0.16666684  0.16666582  0.92478449],2,2,[0.25 0.25 0.05]
87,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15833303  0.16667987  0.95263884 -1.        ],[-0.16666684  0.16666581  0.92478449],2,2,[0.25 0.25 0.05]
88,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.1581595   0.16668215  0.9507696  -1.        ],[-0.16666684  0.1666658   0.92478449],2,2,[0.25 0.25 0.05]
89,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15799042  0.16668556  0.94889708 -1.        ],[-0.16666684  0.16666579  0.92478449],2,2,[0.25 0.25 0.05]
90,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15782593  0.16669007  0.94702126 -1.        ],[-0.16666684  0.16666578  0.92478449],2,2,[0.25 0.25 0.05]
91,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.1576663   0.16669568  0.94514206 -1.        ],[-0.16666685  0.16666577  0.92478449],2,2,[0.25 0.25 0.05]
92,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15751186  0.16670238  0.94325935 -1.        ],[-0.16666685  0.16666576  0.92478449],2,2,[0.25 0.25 0.05]
93,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15736304  0.16671017  0.94137297 -1.        ],[-0.16666685  0.16666575  0.92478449],2,2,[0.25 0.25 0.05]
94,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15722034  0.16671905  0.93948269 -1.        ],[-0.16666685  0.16666574  0.92478449],2,2,[0.25 0.25 0.05]
95,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15708438  0.16672901  0.93758828 -1.        ],[-0.16666685  0.16666573  0.92478449],2,2,[0.25 0.25 0.05]
96,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15695584  0.16674008  0.93568943 -1.        ],[-0.16666686  0.16666572  0.92478449],2,2,[0.25 0.25 0.05]
97,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15683555  0.16675224  0.93378579 -1.        ],[-0.16666686  0.16666571  0.92478449],2,2,[0.25 0.25 0.05]
98,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-0.15672917  0.16676243  0.93187503 -1.        ],[-0.16666686  0.1666657   0.92478449],2,2,[0.25 0.25 0.05]
