step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.22192098  0.03709553  0.          0.          0.          0.
 -1.        ]",[-0.11813052 -0.01976718  1.00846969 -1.        ],[1.37666250e-07 1.37666250e-07 9.17743151e-01],1,4,[0.25 0.25 0.05]
1,"[ 0.22191459  0.03713372  0.          0.          0.          0.
 -1.        ]",[-0.11601199 -0.01947176  1.00815173 -1.        ],[5.47734617e-08 5.47734617e-08 9.21384545e-01],1,4,[0.25 0.25 0.05]
2,"[ 0.22189617  0.03724364  0.          0.          0.          0.
 -1.        ]",[-0.11368842 -0.01916164  1.00779493 -1.        ],[9.67339441e-09 9.67339441e-09 9.23176832e-01],1,4,[0.25 0.25 0.05]
3,"[ 0.22187067  0.03739524  0.          0.          0.          0.
 -1.        ]",[-0.11127304 -0.01883797  1.00746056 -1.        ],[-1.45391982e-08 -1.45391982e-08  9.24039352e-01],1,4,[0.25 0.25 0.05]
4,"[ 0.22184335  0.03755697  0.          0.          0.          0.
 -1.        ]",[-0.10878632 -0.0184983   1.00716595 -1.        ],[-2.61218553e-08 -2.61218553e-08  9.24429096e-01],1,4,[0.25 0.25 0.05]
5,"[ 0.22181601  0.03771816  0.          0.          0.          0.
 -1.        ]",[-0.10623277 -0.01814199  1.00691475 -1.        ],[-3.38018314e-08 -3.38018314e-08  9.24610590e-01],1,4,[0.25 0.25 0.05]
6,"[ 0.22178907  0.03787621  0.          0.          0.          0.
 -1.        ]",[-0.10361768 -0.01777004  1.00670492 -1.        ],[-4.12550130e-08 -4.12550130e-08  9.24698458e-01],1,4,[0.25 0.25 0.05]
7,"[ 0.22176251  0.03803143  0.          0.          0.          0.
 -1.        ]",[-0.10094831 -0.01738443  1.00653194 -1.        ],[-4.86289715e-08 -4.86289715e-08  9.24741717e-01],1,4,[0.25 0.25 0.05]
8,"[ 0.22173604  0.03818543  0.          0.          0.          0.
 -1.        ]",[-0.09823313 -0.01698748  1.0063902  -1.        ],[-5.59660604e-08 -5.59660604e-08  9.24763174e-01],1,4,[0.25 0.25 0.05]
9,"[ 0.22170932  0.03834026  0.          0.          0.          0.
 -1.        ]",[-0.09548093 -0.01658158  1.00627378 -1.        ],[-6.32853751e-08 -6.32853751e-08  9.24773855e-01],1,4,[0.25 0.25 0.05]
10,"[ 0.22168197  0.03849813  0.          0.          0.          0.
 -1.        ]",[-0.09270009 -0.0161689   1.006177   -1.        ],[-7.05959708e-08 -7.05959708e-08  9.24779181e-01],1,4,[0.25 0.25 0.05]
11,"[ 0.22165359  0.03866118  0.          0.          0.          0.
 -1.        ]",[-0.08989819 -0.01575129  1.00609471 -1.        ],[-7.79022508e-08 -7.79022508e-08  9.24781838e-01],1,4,[0.25 0.25 0.05]
12,"[ 0.22162385  0.03883127  0.          0.          0.          0.
 -1.        ]",[-0.08708176 -0.01533019  1.00602246 -1.        ],[-8.52063851e-08 -8.52063851e-08  9.24783165e-01],1,4,[0.25 0.25 0.05]
13,"[ 0.22159247  0.03900995  0.          0.          0.          0.
 -1.        ]",[-0.08425619 -0.01490668  1.0059566  -1.        ],[-9.25094502e-08 -9.25094502e-08  9.24783828e-01],1,4,[0.25 0.25 0.05]
14,"[ 0.22155921  0.03919845  0.          0.          0.          0.
 -1.        ]",[-0.08142573 -0.01448145  1.00589422 -1.        ],[-9.98119817e-08 -9.98119817e-08  9.24784159e-01],4,4,[0.25 0.25 0.05]
15,"[ 0.22152386  0.03939771  0.          0.          0.          0.
 -1.        ]",[-0.07859361 -0.01405489  1.00583312 -1.        ],[-1.07114247e-07 -1.07114247e-07  9.24784324e-01],4,4,[0.25 0.25 0.05]
16,"[ 0.22148629  0.03960838  0.          0.          0.          0.
 -1.        ]",[-0.07576215 -0.01362714  1.00577171 -1.        ],[-1.14416379e-07 -1.14416379e-07  9.24784407e-01],4,4,[0.25 0.25 0.05]
17,"[ 0.22144636  0.03983099  0.          0.          0.          0.
 -1.        ]",[-0.07293289 -0.01319816  1.00570896 -1.        ],[-1.21718445e-07 -1.21718445e-07  9.24784448e-01],4,4,[0.25 0.25 0.05]
18,"[ 0.22140397  0.04006596  0.          0.          0.          0.
 -1.        ]",[-0.07010678 -0.01276778  1.00564421 -1.        ],[-1.29020478e-07 -1.29020478e-07  9.24784469e-01],4,4,[0.25 0.25 0.05]
19,"[ 0.221359    0.04031369  0.          0.          0.          0.
 -1.        ]",[-0.06728429 -0.01233573  1.00557715 -1.        ],[-1.36322494e-07 -1.36322494e-07  9.24784479e-01],4,4,[0.25 0.25 0.05]
20,"[ 0.22131131  0.04057466  0.          0.          0.          0.
 -1.        ]",[-0.06446555 -0.01190172  1.00550772 -1.        ],[-1.43624502e-07 -1.43624502e-07  9.24784484e-01],4,4,[0.25 0.25 0.05]
21,"[ 0.22126075  0.04084949  0.          0.          0.          0.
 -1.        ]",[-0.06165044 -0.01146543  1.00543601 -1.        ],[-1.50926506e-07 -1.50926506e-07  9.24784487e-01],4,4,[0.25 0.25 0.05]
22,"[ 0.22120711  0.04113894  0.          0.          0.          0.
 -1.        ]",[-0.05883872 -0.01102651  1.00536222 -1.        ],[-1.58228508e-07 -1.58228508e-07  9.24784488e-01],4,4,[0.25 0.25 0.05]
23,"[ 0.22115016  0.04144404  0.          0.          0.          0.
 -1.        ]",[-0.05603003 -0.01058465  1.0052866  -1.        ],[-1.65530508e-07 -1.65530508e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
24,"[ 0.22108956  0.04176609  0.          0.          0.          0.
 -1.        ]",[-0.05322404 -0.01013953  1.00520943 -1.        ],[-1.72832508e-07 -1.72832508e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
25,"[ 0.22102494  0.0421067   0.          0.          0.          0.
 -1.        ]",[-0.05042039 -0.00969084  1.00513098 -1.        ],[-1.80134508e-07 -1.80134508e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
26,"[ 0.22095583  0.04246787  0.          0.          0.          0.
 -1.        ]",[-0.04761879 -0.00923826  1.00505151 -1.        ],[-1.87436508e-07 -1.87436508e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
27,"[ 0.22088165  0.04285204  0.          0.          0.          0.
 -1.        ]",[-0.04481896 -0.00878148  1.00497124 -1.        ],[-1.94738508e-07 -1.94738508e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
28,"[ 0.22080168  0.04326219  0.          0.          0.          0.
 -1.        ]",[-0.04202073 -0.00832017  1.00489035 -1.        ],[-2.02040508e-07 -2.02040508e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
29,"[ 0.22071507  0.04370195  0.          0.          0.          0.
 -1.        ]",[-0.03922396 -0.00785397  1.00480898 -1.        ],[-2.09342507e-07 -2.09342507e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
30,"[ 0.22062071  0.04417579  0.          0.          0.          0.
 -1.        ]",[-0.03642858 -0.00738249  1.00472726 -1.        ],[-2.16644507e-07 -2.16644507e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
31,"[ 0.22051728  0.04468927  0.          0.          0.          0.
 -1.        ]",[-0.03363458 -0.00690527  1.00464528 -1.        ],[-2.23946507e-07 -2.23946507e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
32,"[ 0.22040303  0.04524937  0.          0.          0.          0.
 -1.        ]",[-0.03084199 -0.00642181  1.00456309 -1.        ],[-2.31248506e-07 -2.31248506e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
33,"[ 0.22027573  0.04586504  0.          0.          0.          0.
 -1.        ]",[-0.02805092 -0.0059315   1.00448073 -1.        ],[-2.38550506e-07 -2.38550506e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
34,"[ 0.22013241  0.04654804  0.          0.          0.          0.
 -1.        ]",[-0.02526151 -0.00543362  1.00439824 -1.        ],[-2.45852506e-07 -2.45852506e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
35,"[ 0.21996901  0.04731421  0.          0.          0.          0.
 -1.        ]",[-0.02247396 -0.0049273   1.00431564 -1.        ],[-2.53154505e-07 -2.53154505e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
36,"[ 0.21977978  0.04818558  0.          0.          0.          0.
 -1.        ]",[-0.01968853 -0.00441145  1.00423294 -1.        ],[-2.60456505e-07 -2.60456505e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
37,"[ 0.21955622  0.04919419  0.          0.          0.          0.
 -1.        ]",[-0.01690559 -0.00388469  1.00415019 -1.        ],[-2.67758505e-07 -2.67758505e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
38,"[ 0.21928509  0.05038898  0.          0.          0.          0.
 -1.        ]",[-0.01412559 -0.00334521  1.00406743 -1.        ],[-2.75060504e-07 -2.75060504e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
39,"[ 0.2189442   0.05185012  0.          0.          0.          0.
 -1.        ]",[-0.01134918 -0.00279047  1.00398473 -1.        ],[-2.82362504e-07 -2.82362504e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
40,"[ 0.21849251  0.05372172  0.          0.          0.          0.
 -1.        ]",[-0.00857733 -0.00221679  1.00390223 -1.        ],[-2.89664504e-07 -2.89664504e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
41,"[ 0.21784217  0.05630087  0.          0.          0.          0.
 -1.        ]",[-0.00581167 -0.00161817  1.00382021 -1.        ],[-2.96966503e-07 -2.96966503e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
42,"[ 0.21675481  0.0603519   0.          0.          0.          0.
 -1.        ]",[-3.05546461e-03 -9.83103046e-04  1.00373923e+00 -1.00000000e+00],[-3.04268503e-07 -3.04268503e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
43,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.40895127e-03 -6.41191264e-04  1.00290136e+00 -1.00000000e+00],[-3.11570503e-07 -3.11570503e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
44,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-4.93749206e-04 -5.05089510e-04  1.00157110e+00 -1.00000000e+00],[-3.18872502e-07 -3.18872502e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
45,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[ 2.59463360e-04 -4.24271075e-04  1.00012940e+00 -1.00000000e+00],[-3.26174502e-07 -3.26174502e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
46,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[ 8.70989110e-04 -3.87251546e-04  9.98595633e-01 -1.00000000e+00],[-3.33476502e-07 -3.33476502e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
47,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[ 1.36726318e-03 -3.86899449e-04  9.96984146e-01 -1.00000000e+00],[-3.40778501e-07 -3.40778501e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
48,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[ 1.75708791e-03 -4.11289941e-04  9.95297783e-01 -1.00000000e+00],[-3.48080501e-07 -3.48080501e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
49,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[ 2.04825294e-03 -4.50635848e-04  9.93541622e-01 -1.00000000e+00],[-3.55382500e-07 -3.55382500e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
50,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[ 2.25201089e-03 -5.01143959e-04  9.91723670e-01 -1.00000000e+00],[-3.62684500e-07 -3.62684500e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
51,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[ 2.38171675e-03 -5.60466650e-04  9.89853437e-01 -1.00000000e+00],[-3.69986500e-07 -3.69986500e-07  9.24784489e-01],4,4,[0.25 0.25 0.05]
