step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[-0.0632122  -0.21593799  0.          0.          0.          0.
 -1.        ]",[-0.11751391  0.00126006  1.00090694 -1.        ],[-0.16666632 -0.16666632  0.91774327],1,0,[0.25 0.25 0.05]
1,"[-0.06320633 -0.21593971  0.          0.          0.          0.
 -1.        ]",[-1.18114456e-01 -6.46404079e-04  1.00099010e+00 -1.00000000e+00],[-0.16666653 -0.16666653  0.92138461],1,0,[0.25 0.25 0.05]
2,"[-0.06315539 -0.21595462  0.          0.          0.          0.
 -1.        ]",[-0.11877771 -0.00273792  1.00108536 -1.        ],[-0.16666664 -0.16666664  0.92317686],1,0,[0.25 0.25 0.05]
3,"[-0.06309276 -0.21597292  0.          0.          0.          0.
 -1.        ]",[-0.11945216 -0.00497176  1.00118457 -1.        ],[-0.1666667  -0.1666667   0.92403937],1,0,[0.25 0.25 0.05]
4,"[-0.06306584 -0.21598079  0.          0.          0.          0.
 -1.        ]",[-0.12013261 -0.00733563  1.00128174 -1.        ],[-0.16666673 -0.16666673  0.9244291 ],1,0,[0.25 0.25 0.05]
5,"[-0.06307809 -0.21597721  0.          0.          0.          0.
 -1.        ]",[-0.12082082 -0.0098143   1.00137408 -1.        ],[-0.16666674 -0.16666674  0.92461059],1,0,[0.25 0.25 0.05]
6,"[-0.06312338 -0.21596397  0.          0.          0.          0.
 -1.        ]",[-0.12151856 -0.01238781  1.00146034 -1.        ],[-0.16666675 -0.16666675  0.92469846],1,0,[0.25 0.25 0.05]
7,"[-0.06319361 -0.21594344  0.          0.          0.          0.
 -1.        ]",[-0.12222676 -0.01503518  1.00154006 -1.        ],[-0.16666676 -0.16666676  0.92474172],1,0,[0.25 0.25 0.05]
8,"[-0.06328086 -0.21591788  0.          0.          0.          0.
 -1.        ]",[-0.12294548 -0.0177374   1.00161335 -1.        ],[-0.16666677 -0.16666677  0.92476317],1,0,[0.25 0.25 0.05]
9,"[-0.06337863 -0.21588921  0.          0.          0.          0.
 -1.        ]",[-0.12367411 -0.02047828  1.00168072 -1.        ],[-0.16666678 -0.16666678  0.92477385],1,0,[0.25 0.25 0.05]
10,"[-0.06348196 -0.21585885  0.          0.          0.          0.
 -1.        ]",[-0.12441149 -0.02324468  1.00174304 -1.        ],[-0.16666678 -0.16666678  0.92477918],1,0,[0.25 0.25 0.05]
11,"[-0.06358747 -0.21582779  0.          0.          0.          0.
 -1.        ]",[-0.12515617 -0.02602643  1.00180134 -1.        ],[-0.16666679 -0.16666679  0.92478184],1,0,[0.25 0.25 0.05]
12,"[-0.06369319 -0.21579661  0.          0.          0.          0.
 -1.        ]",[-0.12590651 -0.02881608  1.00185674 -1.        ],[-0.1666668  -0.1666668   0.92478317],1,0,[0.25 0.25 0.05]
13,"[-0.06379833 -0.21576555  0.          0.          0.          0.
 -1.        ]",[-0.12666089 -0.03160847  1.00191034 -1.        ],[-0.16666681 -0.16666681  0.92478383],1,0,[0.25 0.25 0.05]
14,"[-0.06390303 -0.21573456  0.          0.          0.          0.
 -1.        ]",[-0.12741779 -0.03440033  1.00196319 -1.        ],[-0.16666681 -0.16666681  0.92478416],1,0,[0.25 0.25 0.05]
15,"[-0.06400809 -0.21570342  0.          0.          0.          0.
 -1.        ]",[-0.12817589 -0.03718982  1.00201618 -1.        ],[-0.16666682 -0.16666682  0.92478432],1,0,[0.25 0.25 0.05]
16,"[-0.06411474 -0.21567174  0.          0.          0.          0.
 -1.        ]",[-0.12893407 -0.03997614  1.00207006 -1.        ],[-0.16666683 -0.16666683  0.92478441],1,0,[0.25 0.25 0.05]
17,"[-0.06422441 -0.21563911  0.          0.          0.          0.
 -1.        ]",[-0.12969151 -0.0427592   1.00212541 -1.        ],[-0.16666684 -0.16666684  0.92478445],1,0,[0.25 0.25 0.05]
