step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[-0.22186169  0.03744849  0.          0.          0.          0.
 -1.        ]",[-0.09634953 -0.01189842  1.01428271 -1.        ],[-1.66666586e-01  2.43077453e-07  9.17743166e-01],1,1,[0.25 0.25 0.05]
1,"[-0.22184643  0.03753883  0.          0.          0.          0.
 -1.        ]",[-0.09850758 -0.01162002  1.01460451 -1.        ],[-1.66666634e-01  9.69669257e-08  9.21384552e-01],1,1,[0.25 0.25 0.05]
2,"[-0.22179981  0.03781326  0.          0.          0.          0.
 -1.        ]",[-0.10087709 -0.01133321  1.01496045 -1.        ],[-1.66666661e-01  1.74717658e-08  9.23176835e-01],1,1,[0.25 0.25 0.05]
3,"[-0.22173407  0.0381969   0.          0.          0.          0.
 -1.        ]",[-0.10333692 -0.01103835  1.01528953 -1.        ],[-1.66666675e-01 -2.52063102e-08  9.24039353e-01],1,1,[0.25 0.25 0.05]
4,"[-0.22165816  0.03863494  0.          0.          0.          0.
 -1.        ]",[-0.10586707 -0.01073162  1.0155748  -1.        ],[-1.66666682e-01 -4.54815808e-08  9.24429097e-01],1,1,[0.25 0.25 0.05]
5,"[-0.22157488  0.03910974  0.          0.          0.          0.
 -1.        ]",[-0.10846242 -0.0104106   1.0158138  -1.        ],[-1.66666685e-01 -5.64033836e-08  9.24610590e-01],1,1,[0.25 0.25 0.05]
6,"[-0.22148501  0.03961554  0.          0.          0.          0.
 -1.        ]",[-0.11111731 -0.01007443  1.01600943 -1.        ],[-1.66666689e-01 -6.67018600e-08  9.24698458e-01],1,1,[0.25 0.25 0.05]
7,"[-0.22138856  0.04015103  0.          0.          0.          0.
 -1.        ]",[-0.11382423 -0.00972316  1.01616686 -1.        ],[-1.66666692e-01 -7.68897654e-08  9.24741717e-01],1,1,[0.25 0.25 0.05]
8,"[-0.22128515  0.04071712  0.          0.          0.          0.
 -1.        ]",[-0.11657461 -0.00935734  1.01629213 -1.        ],[-1.66666696e-01 -8.70267276e-08  9.24763174e-01],1,1,[0.25 0.25 0.05]
9,"[-0.22117412  0.04131596  0.          0.          0.          0.
 -1.        ]",[-0.11935967 -0.00897771  1.01639145 -1.        ],[-1.66666699e-01 -9.71391330e-08  9.24773855e-01],1,1,[0.25 0.25 0.05]
10,"[-0.2210546   0.04195075  0.          0.          0.          0.
 -1.        ]",[-0.12217104 -0.00858505  1.01647071 -1.        ],[-1.66666702e-01 -1.07239492e-07  9.24779181e-01],1,1,[0.25 0.25 0.05]
11,"[-0.22092545  0.04262565  0.          0.          0.          0.
 -1.        ]",[-0.12500117 -0.00818003  1.01653519 -1.        ],[-1.66666706e-01 -1.17333889e-07  9.24781838e-01],1,1,[0.25 0.25 0.05]
12,"[-0.22078526  0.04334594  0.          0.          0.          0.
 -1.        ]",[-0.12784355 -0.00776318  1.01658941 -1.        ],[-1.66666709e-01 -1.27425321e-07  9.24783165e-01],1,1,[0.25 0.25 0.05]
13,"[-0.22063223  0.04411822  0.          0.          0.          0.
 -1.        ]",[-0.13069277 -0.00733479  1.01663711 -1.        ],[-1.66666713e-01 -1.37515275e-07  9.24783828e-01],1,1,[0.25 0.25 0.05]
14,"[-0.2204641   0.04495089  0.          0.          0.          0.
 -1.        ]",[-0.13354445 -0.00689497  1.01668125 -1.        ],[-1.66666716e-01 -1.47604493e-07  9.24784159e-01],1,1,[0.25 0.25 0.05]
15,"[-0.22027789  0.04585468  0.          0.          0.          0.
 -1.        ]",[-0.13639519 -0.00644354  1.0167241  -1.        ],[-1.66666719e-01 -1.57693343e-07  9.24784324e-01],1,1,[0.25 0.25 0.05]
16,"[-0.22006969  0.04684368  0.          0.          0.          0.
 -1.        ]",[-0.13924241 -0.00598009  1.01676728 -1.        ],[-1.66666723e-01 -1.67782009e-07  9.24784407e-01],1,1,[0.25 0.25 0.05]
17,"[-0.21983418  0.04793674  0.          0.          0.          0.
 -1.        ]",[-0.14208421 -0.00550394  1.01681194 -1.        ],[-1.66666726e-01 -1.77870583e-07  9.24784448e-01],1,1,[0.25 0.25 0.05]
18,"[-0.21956393  0.04915975  0.          0.          0.          0.
 -1.        ]",[-0.14491917 -0.00501407  1.01685879 -1.        ],[-1.66666729e-01 -1.87959112e-07  9.24784469e-01],1,1,[0.25 0.25 0.05]
19,"[-0.21924814  0.05054951  0.          0.          0.          0.
 -1.        ]",[-0.14774619 -0.00450906  1.01690824 -1.        ],[-1.66666733e-01 -1.98047618e-07  9.24784479e-01],1,1,[0.25 0.25 0.05]
20,"[-0.21887047  0.05216049  0.          0.          0.          0.
 -1.        ]",[-0.15056437 -0.003987    1.01696046 -1.        ],[-1.66666736e-01 -2.08136112e-07  9.24784484e-01],1,1,[0.25 0.25 0.05]
21,"[-0.21840462  0.05407793  0.          0.          0.          0.
 -1.        ]",[-0.15337271 -0.00344519  1.0170155  -1.        ],[-1.66666739e-01 -2.18224600e-07  9.24784487e-01],1,1,[0.25 0.25 0.05]
