step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[-0.08057982  0.21007592  0.          0.          0.          0.
 -1.        ]",[-0.09526182 -0.01954481  1.0155203  -1.        ],[-0.16666663  0.16666683  0.91774315],1,2,[0.25 0.25 0.05]
1,"[-0.080559    0.21008391  0.          0.          0.          0.
 -1.        ]",[-0.09603126 -0.01777303  1.01563981 -1.        ],[-0.16666665  0.16666673  0.92138454],1,2,[0.25 0.25 0.05]
2,"[-0.08046957  0.21011818  0.          0.          0.          0.
 -1.        ]",[-0.0968802  -0.0158504   1.01577343 -1.        ],[-0.16666666  0.16666668  0.92317683],1,2,[0.25 0.25 0.05]
3,"[-0.08035647  0.21016146  0.          0.          0.          0.
 -1.        ]",[-0.09774792 -0.01380084  1.01590861 -1.        ],[-0.16666667  0.16666665  0.92403935],1,2,[0.25 0.25 0.05]
4,"[-0.08027104  0.2101941   0.          0.          0.          0.
 -1.        ]",[-0.09862536 -0.0116257   1.01603882 -1.        ],[-0.16666667  0.16666664  0.9244291 ],1,2,[0.25 0.25 0.05]
5,"[-0.0802229   0.21021248  0.          0.          0.          0.
 -1.        ]",[-0.09951384 -0.00933248  1.01616079 -1.        ],[-0.16666667  0.16666663  0.92461059],1,2,[0.25 0.25 0.05]
6,"[-0.08020901  0.21021778  0.          0.          0.          0.
 -1.        ]",[-0.10041504 -0.00693568  1.0162732  -1.        ],[-0.16666668  0.16666662  0.92469846],1,2,[0.25 0.25 0.05]
7,"[-0.08022307  0.21021241  0.          0.          0.          0.
 -1.        ]",[-0.10132984 -0.00445294  1.01637567 -1.        ],[-0.16666668  0.16666661  0.92474172],1,2,[0.25 0.25 0.05]
8,"[-0.08025812  0.21019904  0.          0.          0.          0.
 -1.        ]",[-0.10225821 -0.0019018   1.01646846 -1.        ],[-0.16666668  0.1666666   0.92476317],1,2,[0.25 0.25 0.05]
9,"[-0.08030786  0.21018004  0.          0.          0.          0.
 -1.        ]",[-1.03199340e-01  7.01577757e-04  1.01655234e+00 -1.00000000e+00],[-0.16666668  0.16666659  0.92477385],1,2,[0.25 0.25 0.05]
10,"[-0.08036707  0.2101574   0.          0.          0.          0.
 -1.        ]",[-0.10415187  0.00334308  1.01662839 -1.        ],[-0.16666668  0.16666658  0.92477918],1,2,[0.25 0.25 0.05]
11,"[-0.08043174  0.21013266  0.          0.          0.          0.
 -1.        ]",[-0.10511407  0.00601094  1.01669794 -1.        ],[-0.16666669  0.16666657  0.92478184],1,2,[0.25 0.25 0.05]
12,"[-0.080499   0.2101069  0.         0.         0.         0.
 -1.       ]",[-0.10608398  0.00869575  1.01676243 -1.        ],[-0.16666669  0.16666656  0.92478317],1,2,[0.25 0.25 0.05]
13,"[-0.08056711  0.2100808   0.          0.          0.          0.
 -1.        ]",[-0.1070596   0.01139036  1.01682333 -1.        ],[-0.16666669  0.16666655  0.92478383],1,2,[0.25 0.25 0.05]
14,"[-0.08063523  0.21005466  0.          0.          0.          0.
 -1.        ]",[-0.10803903  0.01408962  1.01688203 -1.        ],[-0.16666669  0.16666654  0.92478416],1,2,[0.25 0.25 0.05]
15,"[-0.08070333  0.21002851  0.          0.          0.          0.
 -1.        ]",[-0.1090205   0.01679003  1.0169398  -1.        ],[-0.16666669  0.16666653  0.92478432],1,2,[0.25 0.25 0.05]
16,"[-0.08077189  0.21000215  0.          0.          0.          0.
 -1.        ]",[-0.1100025   0.01948943  1.01699775 -1.        ],[-0.1666667   0.16666652  0.92478441],1,2,[0.25 0.25 0.05]
17,"[-0.0808418   0.20997525  0.          0.          0.          0.
 -1.        ]",[-0.11098379  0.02218669  1.01705678 -1.        ],[-0.1666667   0.16666651  0.92478445],1,2,[0.25 0.25 0.05]
18,"[-0.08091415  0.20994738  0.          0.          0.          0.
 -1.        ]",[-0.11196342  0.0248814   1.0171176  -1.        ],[-0.1666667   0.1666665   0.92478447],1,2,[0.25 0.25 0.05]
19,"[-0.08099009  0.20991809  0.          0.          0.          0.
 -1.        ]",[-0.11294073  0.02757366  1.01718072 -1.        ],[-0.1666667   0.16666649  0.92478448],1,2,[0.25 0.25 0.05]
20,"[-0.08107074  0.20988696  0.          0.          0.          0.
 -1.        ]",[-0.11391532  0.03026387  1.01724648 -1.        ],[-0.1666667   0.16666648  0.92478448],1,2,[0.25 0.25 0.05]
21,"[-0.08115712  0.20985357  0.          0.          0.          0.
 -1.        ]",[-0.11488703  0.03295259  1.01731505 -1.        ],[-0.16666671  0.16666647  0.92478449],1,2,[0.25 0.25 0.05]
22,"[-0.08125008  0.2098176   0.          0.          0.          0.
 -1.        ]",[-0.11585587  0.03564041  1.01738647 -1.        ],[-0.16666671  0.16666646  0.92478449],1,2,[0.25 0.25 0.05]
23,"[-0.0813503   0.20977876  0.          0.          0.          0.
 -1.        ]",[-0.11682205  0.03832792  1.01746068 -1.        ],[-0.16666671  0.16666645  0.92478449],1,2,[0.25 0.25 0.05]
24,"[-0.08145828  0.20973685  0.          0.          0.          0.
 -1.        ]",[-0.11778583  0.04101564  1.01753754 -1.        ],[-0.16666671  0.16666644  0.92478449],1,2,[0.25 0.25 0.05]
25,"[-0.08157439  0.20969172  0.          0.          0.          0.
 -1.        ]",[-0.11874761  0.04370398  1.01761686 -1.        ],[-0.16666671  0.16666643  0.92478449],1,2,[0.25 0.25 0.05]
26,"[-0.08169883  0.20964327  0.          0.          0.          0.
 -1.        ]",[-0.11970696  0.04639355  1.01769857 -1.        ],[-0.16666672  0.16666642  0.92478449],1,2,[0.25 0.25 0.05]
27,"[-0.08183313  0.20959088  0.          0.          0.          0.
 -1.        ]",[-0.12066691  0.04908324  1.0177803  -1.        ],[-0.16666672  0.16666641  0.92478449],1,2,[0.25 0.25 0.05]
28,"[-0.08197262  0.20953637  0.          0.          0.          0.
 -1.        ]",[-0.12163044  0.05177204  1.01786023 -1.        ],[-0.16666672  0.1666664   0.92478449],1,2,[0.25 0.25 0.05]
29,"[-0.08211231  0.20948167  0.          0.          0.          0.
 -1.        ]",[-0.12259884  0.05445971  1.01793753 -1.        ],[-0.16666672  0.16666639  0.92478449],1,2,[0.25 0.25 0.05]
30,"[-0.08224999  0.20942765  0.          0.          0.          0.
 -1.        ]",[-0.12357296  0.05714622  1.01801158 -1.        ],[-0.16666672  0.16666638  0.92478449],1,2,[0.25 0.25 0.05]
31,"[-0.08238409  0.20937493  0.          0.          0.          0.
 -1.        ]",[-0.12455347  0.05983151  1.01808183 -1.        ],[-0.16666673  0.16666637  0.92478449],1,2,[0.25 0.25 0.05]
32,"[-0.08251316  0.2093241   0.          0.          0.          0.
 -1.        ]",[-0.12554095  0.06251553  1.0181478  -1.        ],[-0.16666673  0.16666636  0.92478449],1,2,[0.25 0.25 0.05]
33,"[-0.08263581  0.20927571  0.          0.          0.          0.
 -1.        ]",[-0.12653589  0.06519822  1.01820905 -1.        ],[-0.16666673  0.16666635  0.92478449],1,2,[0.25 0.25 0.05]
34,"[-0.08275061  0.20923034  0.          0.          0.          0.
 -1.        ]",[-0.1275387   0.06787948  1.0182652  -1.        ],[-0.16666673  0.16666634  0.92478449],1,2,[0.25 0.25 0.05]
35,"[-0.08285613  0.20918858  0.          0.          0.          0.
 -1.        ]",[-0.12854971  0.07055918  1.01831588 -1.        ],[-0.16666673  0.16666633  0.92478449],1,2,[0.25 0.25 0.05]
36,"[-0.08295088  0.20915103  0.          0.          0.          0.
 -1.        ]",[-0.12956942  0.07323707  1.01836071 -1.        ],[-0.16666674  0.16666632  0.92478449],1,2,[0.25 0.25 0.05]
37,"[-0.0830328   0.20911852  0.          0.          0.          0.
 -1.        ]",[-0.13059777  0.07591324  1.01839968 -1.        ],[-0.16666674  0.16666631  0.92478449],1,2,[0.25 0.25 0.05]
38,"[-0.08310096  0.20909144  0.          0.          0.          0.
 -1.        ]",[-0.13163432  0.078588    1.0184331  -1.        ],[-0.16666674  0.1666663   0.92478449],1,2,[0.25 0.25 0.05]
39,"[-0.08315529  0.20906984  0.          0.          0.          0.
 -1.        ]",[-0.13267815  0.08126202  1.01846167 -1.        ],[-0.16666674  0.16666629  0.92478449],1,2,[0.25 0.25 0.05]
40,"[-0.083197    0.20905324  0.          0.          0.          0.
 -1.        ]",[-0.1337275   0.08393643  1.01848656 -1.        ],[-0.16666674  0.16666628  0.92478449],2,2,[0.25 0.25 0.05]
41,"[-0.08322969  0.20904023  0.          0.          0.          0.
 -1.        ]",[-0.13478084  0.08661208  1.01850875 -1.        ],[-0.16666675  0.16666627  0.92478449],2,2,[0.25 0.25 0.05]
42,"[-0.08325667  0.20902949  0.          0.          0.          0.
 -1.        ]",[-0.13583694  0.0892895   1.01852907 -1.        ],[-0.16666675  0.16666626  0.92478449],2,2,[0.25 0.25 0.05]
43,"[-0.08328072  0.20901991  0.          0.          0.          0.
 -1.        ]",[-0.13689485  0.09196897  1.01854817 -1.        ],[-0.16666675  0.16666625  0.92478449],2,2,[0.25 0.25 0.05]
44,"[-0.08330411  0.20901059  0.          0.          0.          0.
 -1.        ]",[-0.13795381  0.09465056  1.0185666  -1.        ],[-0.16666675  0.16666624  0.92478449],2,2,[0.25 0.25 0.05]
45,"[-0.08332871  0.20900078  0.          0.          0.          0.
 -1.        ]",[-0.13901326  0.09733421  1.01858478 -1.        ],[-0.16666675  0.16666623  0.92478449],2,2,[0.25 0.25 0.05]
46,"[-0.08335607  0.20898987  0.          0.          0.          0.
 -1.        ]",[-0.14007279  0.1000198   1.01860305 -1.        ],[-0.16666676  0.16666622  0.92478449],2,2,[0.25 0.25 0.05]
47,"[-0.08338752  0.20897732  0.          0.          0.          0.
 -1.        ]",[-0.14113208  0.10270714  1.01862168 -1.        ],[-0.16666676  0.16666621  0.92478449],2,2,[0.25 0.25 0.05]
48,"[-0.08342424  0.20896267  0.          0.          0.          0.
 -1.        ]",[-0.14219094  0.10539605  1.0186409  -1.        ],[-0.16666676  0.1666662   0.92478449],2,2,[0.25 0.25 0.05]
49,"[-0.0834673   0.20894547  0.          0.          0.          0.
 -1.        ]",[-0.14324921  0.10808634  1.01866085 -1.        ],[-0.16666676  0.16666619  0.92478449],2,2,[0.25 0.25 0.05]
50,"[-0.08351777  0.2089253   0.          0.          0.          0.
 -1.        ]",[-0.14430685  0.11077785  1.01868167 -1.        ],[-0.16666676  0.16666618  0.92478449],2,2,[0.25 0.25 0.05]
51,"[-0.08357672  0.20890173  0.          0.          0.          0.
 -1.        ]",[-0.14536383  0.11347042  1.01870346 -1.        ],[-0.16666677  0.16666617  0.92478449],2,2,[0.25 0.25 0.05]
52,"[-0.08364528  0.20887429  0.          0.          0.          0.
 -1.        ]",[-0.1464202   0.11616394  1.01872629 -1.        ],[-0.16666677  0.16666616  0.92478449],2,2,[0.25 0.25 0.05]
53,"[-0.08372465  0.20884248  0.          0.          0.          0.
 -1.        ]",[-0.14747602  0.11885828  1.0187502  -1.        ],[-0.16666677  0.16666615  0.92478449],2,2,[0.25 0.25 0.05]
54,"[-0.0838162   0.20880576  0.          0.          0.          0.
 -1.        ]",[-0.14853142  0.12155334  1.01877522 -1.        ],[-0.16666677  0.16666614  0.92478449],2,2,[0.25 0.25 0.05]
55,"[-0.08392149  0.20876346  0.          0.          0.          0.
 -1.        ]",[-0.14958654  0.12424904  1.01880139 -1.        ],[-0.16666677  0.16666613  0.92478449],2,2,[0.25 0.25 0.05]
56,"[-0.08404231  0.20871485  0.          0.          0.          0.
 -1.        ]",[-0.15064158  0.12694528  1.01882871 -1.        ],[-0.16666678  0.16666612  0.92478449],2,2,[0.25 0.25 0.05]
57,"[-0.08418082  0.20865903  0.          0.          0.          0.
 -1.        ]",[-0.15169684  0.12964195  1.01885714 -1.        ],[-0.16666678  0.16666611  0.92478449],2,2,[0.25 0.25 0.05]
58,"[-0.08433912  0.20859509  0.          0.          0.          0.
 -1.        ]",[-0.15275678  0.13233773  1.01888501 -1.        ],[-0.16666678  0.1666661   0.92478449],2,2,[0.25 0.25 0.05]
59,"[-0.08449582  0.20853167  0.          0.          0.          0.
 -1.        ]",[-0.15383016  0.13502899  1.01890925 -1.        ],[-0.16666678  0.16666609  0.92478449],2,2,[0.25 0.25 0.05]
60,"[-0.08459265  0.20849241  0.          0.          0.          0.
 -1.        ]",[-0.15491687  0.13771388  1.01892969 -1.        ],[-0.16666678  0.16666608  0.92478449],2,2,[0.25 0.25 0.05]
61,"[-0.08460897  0.20848578  0.          0.          0.          0.
 -1.        ]",[-0.15601641  0.14039117  1.01894576 -1.        ],[-0.16666679  0.16666607  0.92478449],2,2,[0.25 0.25 0.05]
62,"[-0.08452024  0.20852177  0.          0.          0.          0.
 -1.        ]",[-0.15712395  0.14306172  1.01895832 -1.        ],[-0.16666679  0.16666606  0.92478449],2,2,[0.25 0.25 0.05]
