step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.2248528 -0.0081376  0.         0.         0.         0.
 -1.       ]",[-0.10406703  0.00980784  1.01046764 -1.        ],[1.66666790e-01 7.37396969e-08 9.17743142e-01],1,7,[0.25 0.25 0.05]
1,"[ 0.2248525 -0.0081457  0.         0.         0.         0.
 -1.       ]",[-0.10189863  0.0097449   1.01013969 -1.        ],[1.66666716e-01 2.93389284e-08 9.21384541e-01],1,7,[0.25 0.25 0.05]
2,"[ 0.22485203 -0.00815876  0.          0.          0.          0.
 -1.        ]",[-0.0995215   0.00967945  1.00977061 -1.        ],[1.66666675e-01 5.18148537e-09 9.23176829e-01],1,7,[0.25 0.25 0.05]
3,"[ 0.22485139 -0.00817631  0.          0.          0.          0.
 -1.        ]",[-0.097055    0.0096157   1.00942385 -1.        ],[ 1.66666654e-01 -7.78776985e-09  9.24039351e-01],1,7,[0.25 0.25 0.05]
4,"[ 0.22485059 -0.0081984   0.          0.          0.          0.
 -1.        ]",[-0.0945185   0.00955409  1.00911823 -1.        ],[ 1.66666643e-01 -1.44111596e-08  9.24429096e-01],1,7,[0.25 0.25 0.05]
5,"[ 0.22484962 -0.00822494  0.          0.          0.          0.
 -1.        ]",[-0.09191646  0.00949425  1.00885757 -1.        ],[ 1.66666634e-01 -1.98369674e-08  9.24610589e-01],1,7,[0.25 0.25 0.05]
6,"[ 0.22484849 -0.00825563  0.          0.          0.          0.
 -1.        ]",[-0.08925399  0.00943572  1.00863978 -1.        ],[ 1.66666625e-01 -2.51303878e-08  9.24698458e-01],1,7,[0.25 0.25 0.05]
7,"[ 0.22484723 -0.00829006  0.          0.          0.          0.
 -1.        ]",[-0.08653812  0.0093781   1.00846024 -1.        ],[ 1.66666616e-01 -3.03676443e-08  9.24741717e-01],1,7,[0.25 0.25 0.05]
8,"[ 0.22484583 -0.00832775  0.          0.          0.          0.
 -1.        ]",[-0.0837771   0.009321    1.00831314 -1.        ],[ 1.66666607e-01 -3.55787149e-08  9.24763174e-01],1,7,[0.25 0.25 0.05]
9,"[ 0.22484433 -0.00836824  0.          0.          0.          0.
 -1.        ]",[-0.08097946  0.00926412  1.00819235 -1.        ],[ 1.66666599e-01 -4.07771618e-08  9.24773855e-01],4,7,[0.25 0.25 0.05]
10,"[ 0.22484273 -0.00841107  0.          0.          0.          0.
 -1.        ]",[-0.07815341  0.00920722  1.00809196 -1.        ],[ 1.66666590e-01 -4.59694159e-08  9.24779181e-01],4,7,[0.25 0.25 0.05]
11,"[ 0.22484105 -0.00845585  0.          0.          0.          0.
 -1.        ]",[-0.07530638  0.00915013  1.0080066  -1.        ],[ 1.66666581e-01 -5.11586050e-08  9.24781838e-01],4,7,[0.25 0.25 0.05]
12,"[ 0.2248393  -0.00850222  0.          0.          0.          0.
 -1.        ]",[-0.07244478  0.0090927   1.00793163 -1.        ],[ 1.66666573e-01 -5.63462700e-08  9.24783165e-01],4,7,[0.25 0.25 0.05]
13,"[ 0.22483749 -0.00854991  0.          0.          0.          0.
 -1.        ]",[-0.0695739   0.00903486  1.0078632  -1.        ],[ 1.66666564e-01 -6.15331757e-08  9.24783828e-01],4,7,[0.25 0.25 0.05]
