step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[-0.08792465 -0.20710928  0.          0.          0.          0.
 -1.        ]",[-0.09837605 -0.00576555  1.01645687 -1.        ],[-0.16666632 -0.16666632  0.91774327],1,0,[0.25 0.25 0.05]
1,"[-0.08790593 -0.20711723  0.          0.          0.          0.
 -1.        ]",[-0.09921305 -0.00755583  1.01658616 -1.        ],[-0.16666653 -0.16666653  0.92138461],1,0,[0.25 0.25 0.05]
2,"[-0.0878208  -0.20715334  0.          0.          0.          0.
 -1.        ]",[-0.10013698 -0.00950721  1.0167302  -1.        ],[-0.16666664 -0.16666664  0.92317686],1,0,[0.25 0.25 0.05]
3,"[-0.08771277 -0.20719911  0.          0.          0.          0.
 -1.        ]",[-0.10108519 -0.01158763  1.01687393 -1.        ],[-0.1666667  -0.1666667   0.92403937],1,0,[0.25 0.25 0.05]
4,"[-0.08763626 -0.20723148  0.          0.          0.          0.
 -1.        ]",[-0.10204709 -0.01379107  1.01701077 -1.        ],[-0.16666673 -0.16666673  0.9244291 ],1,0,[0.25 0.25 0.05]
5,"[-0.08760166 -0.20724611  0.          0.          0.          0.
 -1.        ]",[-0.10302373 -0.01610697  1.0171374  -1.        ],[-0.16666674 -0.16666674  0.92461059],1,0,[0.25 0.25 0.05]
6,"[-0.08760432 -0.20724498  0.          0.          0.          0.
 -1.        ]",[-0.10401633 -0.01851891  1.0172527  -1.        ],[-0.16666675 -0.16666675  0.92469846],1,0,[0.25 0.25 0.05]
7,"[-0.08763629 -0.20723146  0.          0.          0.          0.
 -1.        ]",[-0.10502514 -0.02100832  1.01735665 -1.        ],[-0.16666676 -0.16666676  0.92474172],1,0,[0.25 0.25 0.05]
8,"[-0.08768932 -0.20720903  0.          0.          0.          0.
 -1.        ]",[-0.10604944 -0.02355755  1.0174499  -1.        ],[-0.16666677 -0.16666677  0.92476317],1,0,[0.25 0.25 0.05]
9,"[-0.08775625 -0.2071807   0.          0.          0.          0.
 -1.        ]",[-0.1070878  -0.02615095  1.01753358 -1.        ],[-0.16666678 -0.16666678  0.92477385],1,0,[0.25 0.25 0.05]
10,"[-0.08783141 -0.20714884  0.          0.          0.          0.
 -1.        ]",[-0.10813828 -0.02877529  1.01760914 -1.        ],[-0.16666678 -0.16666678  0.92477918],1,0,[0.25 0.25 0.05]
11,"[-0.08791065 -0.20711523  0.          0.          0.          0.
 -1.        ]",[-0.10919871 -0.03141995  1.01767821 -1.        ],[-0.16666679 -0.16666679  0.92478184],1,0,[0.25 0.25 0.05]
12,"[-0.08799121 -0.20708101  0.          0.          0.          0.
 -1.        ]",[-0.11026682 -0.03407674  1.01774244 -1.        ],[-0.1666668  -0.1666668   0.92478317],1,0,[0.25 0.25 0.05]
13,"[-0.08807162 -0.20704683  0.          0.          0.          0.
 -1.        ]",[-0.11134041 -0.03673969  1.01780342 -1.        ],[-0.16666681 -0.16666681  0.92478383],1,0,[0.25 0.25 0.05]
14,"[-0.08815142 -0.20701287  0.          0.          0.          0.
 -1.        ]",[-0.11241747 -0.03940469  1.0178626  -1.        ],[-0.16666681 -0.16666681  0.92478416],1,0,[0.25 0.25 0.05]
15,"[-0.08823094 -0.20697899  0.          0.          0.          0.
 -1.        ]",[-0.11349624 -0.04206914  1.01792128 -1.        ],[-0.16666682 -0.16666682  0.92478432],1,0,[0.25 0.25 0.05]
16,"[-0.08831109 -0.2069448   0.          0.          0.          0.
 -1.        ]",[-0.11457527 -0.04473161  1.01798049 -1.        ],[-0.16666683 -0.16666683  0.92478441],1,0,[0.25 0.25 0.05]
17,"[-0.08839311 -0.20690978  0.          0.          0.          0.
 -1.        ]",[-0.11565344 -0.04739148  1.01804109 -1.        ],[-0.16666684 -0.16666684  0.92478445],1,0,[0.25 0.25 0.05]
18,"[-0.08847839 -0.20687333  0.          0.          0.          0.
 -1.        ]",[-0.11672992 -0.05004873  1.01810369 -1.        ],[-0.16666684 -0.16666684  0.92478447],1,0,[0.25 0.25 0.05]
19,"[-0.08856836 -0.20683483  0.          0.          0.          0.
 -1.        ]",[-0.11780419 -0.05270368  1.01816871 -1.        ],[-0.16666685 -0.16666685  0.92478448],1,0,[0.25 0.25 0.05]
20,"[-0.08866434 -0.2067937   0.          0.          0.          0.
 -1.        ]",[-0.11887597 -0.05535683  1.01823641 -1.        ],[-0.16666686 -0.16666686  0.92478448],1,0,[0.25 0.25 0.05]
21,"[-0.08876753 -0.20674943  0.          0.          0.          0.
 -1.        ]",[-0.11994522 -0.05800877  1.0183069  -1.        ],[-0.16666687 -0.16666687  0.92478449],1,0,[0.25 0.25 0.05]
22,"[-0.08887892 -0.20670157  0.          0.          0.          0.
 -1.        ]",[-0.12101205 -0.06066007  1.01838015 -1.        ],[-0.16666688 -0.16666688  0.92478449],1,0,[0.25 0.25 0.05]
23,"[-0.08899933 -0.20664975  0.          0.          0.          0.
 -1.        ]",[-0.1220767  -0.06331124  1.01845608 -1.        ],[-0.16666688 -0.16666688  0.92478449],1,0,[0.25 0.25 0.05]
24,"[-0.08912939 -0.20659369  0.          0.          0.          0.
 -1.        ]",[-0.12313952 -0.06596271  1.01853454 -1.        ],[-0.16666689 -0.16666689  0.92478449],1,0,[0.25 0.25 0.05]
25,"[-0.08926958 -0.20653315  0.          0.          0.          0.
 -1.        ]",[-0.12420089 -0.06861481  1.01861533 -1.        ],[-0.1666669  -0.1666669   0.92478449],1,0,[0.25 0.25 0.05]
26,"[-0.08942026 -0.20646796  0.          0.          0.          0.
 -1.        ]",[-0.12526124 -0.07126777  1.01869825 -1.        ],[-0.16666691 -0.16666691  0.92478449],1,0,[0.25 0.25 0.05]
27,"[-0.0895817  -0.20639796  0.          0.          0.          0.
 -1.        ]",[-0.12632069 -0.07392188  1.01878319 -1.        ],[-0.16666691 -0.16666691  0.92478449],1,0,[0.25 0.25 0.05]
28,"[-0.08975483 -0.20632273  0.          0.          0.          0.
 -1.        ]",[-0.12738005 -0.07657689  1.01886921 -1.        ],[-0.16666692 -0.16666692  0.92478449],1,0,[0.25 0.25 0.05]
29,"[-0.08993888 -0.20624257  0.          0.          0.          0.
 -1.        ]",[-0.12844258 -0.07923137  1.01895417 -1.        ],[-0.16666693 -0.16666693  0.92478449],1,0,[0.25 0.25 0.05]
30,"[-0.09012713 -0.20616037  0.          0.          0.          0.
 -1.        ]",[-0.12951    -0.08188469  1.01903703 -1.        ],[-0.16666694 -0.16666694  0.92478449],1,0,[0.25 0.25 0.05]
31,"[-0.09031591 -0.20607774  0.          0.          0.          0.
 -1.        ]",[-0.13058323 -0.08453661  1.01911718 -1.        ],[-0.16666695 -0.16666695  0.92478449],0,0,[0.25 0.25 0.05]
32,"[-0.09050314 -0.20599558  0.          0.          0.          0.
 -1.        ]",[-0.13166294 -0.08718699  1.01919409 -1.        ],[-0.16666695 -0.16666695  0.92478449],0,0,[0.25 0.25 0.05]
33,"[-0.0906871  -0.20591467  0.          0.          0.          0.
 -1.        ]",[-0.13274968 -0.0898357   1.0192673  -1.        ],[-0.16666696 -0.16666696  0.92478449],0,0,[0.25 0.25 0.05]
34,"[-0.09086607 -0.20583575  0.          0.          0.          0.
 -1.        ]",[-0.13384394 -0.0924826   1.01933641 -1.        ],[-0.16666697 -0.16666697  0.92478449],0,0,[0.25 0.25 0.05]
35,"[-0.0910383  -0.20575963  0.          0.          0.          0.
 -1.        ]",[-0.13494611 -0.09512755  1.01940103 -1.        ],[-0.16666698 -0.16666698  0.92478449],0,0,[0.25 0.25 0.05]
36,"[-0.09120199 -0.20568713  0.          0.          0.          0.
 -1.        ]",[-0.13605652 -0.0977704   1.01946082 -1.        ],[-0.16666698 -0.16666698  0.92478449],0,0,[0.25 0.25 0.05]
37,"[-0.09135519 -0.20561914  0.          0.          0.          0.
 -1.        ]",[-0.13717543 -0.10041101  1.01951548 -1.        ],[-0.16666699 -0.16666699  0.92478449],0,0,[0.25 0.25 0.05]
38,"[-0.09149585 -0.20555658  0.          0.          0.          0.
 -1.        ]",[-0.13830317 -0.10304914  1.01956468 -1.        ],[-0.166667   -0.166667    0.92478449],0,0,[0.25 0.25 0.05]
39,"[-0.09162128 -0.20550071  0.          0.          0.          0.
 -1.        ]",[-0.1394398  -0.10568472  1.0196083  -1.        ],[-0.16666701 -0.16666701  0.92478449],0,0,[0.25 0.25 0.05]
40,"[-0.09172927 -0.20545253  0.          0.          0.          0.
 -1.        ]",[-0.14058487 -0.10831802  1.01964655 -1.        ],[-0.16666701 -0.16666701  0.92478449],0,0,[0.25 0.25 0.05]
41,"[-0.09181916 -0.20541237  0.          0.          0.          0.
 -1.        ]",[-0.14173773 -0.11094948  1.01967991 -1.        ],[-0.16666702 -0.16666702  0.92478449],0,0,[0.25 0.25 0.05]
42,"[-0.09189105 -0.20538022  0.          0.          0.          0.
 -1.        ]",[-0.14289666 -0.11358024  1.01970948 -1.        ],[-0.16666703 -0.16666703  0.92478449],0,0,[0.25 0.25 0.05]
43,"[-0.09194943 -0.20535409  0.          0.          0.          0.
 -1.        ]",[-0.14406003 -0.11621133  1.01973631 -1.        ],[-0.16666704 -0.16666704  0.92478449],0,0,[0.25 0.25 0.05]
44,"[-0.09199939 -0.20533171  0.          0.          0.          0.
 -1.        ]",[-0.14522646 -0.11884345  1.01976128 -1.        ],[-0.16666705 -0.16666705  0.92478449],0,0,[0.25 0.25 0.05]
