step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[-0.21903579 -0.05146185  0.          0.          0.          0.
 -1.        ]",[-0.10466656  0.01460562  1.00943981 -1.        ],[-1.66666586e-01  2.43077453e-07  9.17743166e-01],1,1,[0.25 0.25 0.05]
1,"[-0.21900518 -0.05159195  0.          0.          0.          0.
 -1.        ]",[-0.10680324  0.01421572  1.00974049 -1.        ],[-1.66666634e-01  9.69669257e-08  9.21384552e-01],1,1,[0.25 0.25 0.05]
2,"[-0.21891224 -0.05198492  0.          0.          0.          0.
 -1.        ]",[-0.10915166  0.01379714  1.01007102 -1.        ],[-1.66666661e-01  1.74717658e-08  9.23176835e-01],1,1,[0.25 0.25 0.05]
3,"[-0.21879272 -0.05248567  0.          0.          0.          0.
 -1.        ]",[-0.11159168  0.01335081  1.01037347 -1.        ],[-1.66666675e-01 -2.52063102e-08  9.24039353e-01],1,1,[0.25 0.25 0.05]
4,"[-0.21866691 -0.05300738  0.          0.          0.          0.
 -1.        ]",[-0.11410376  0.01287493  1.01063185 -1.        ],[-1.66666682e-01 -4.54815808e-08  9.24429097e-01],1,1,[0.25 0.25 0.05]
5,"[-0.21853961 -0.0535298   0.          0.          0.          0.
 -1.        ]",[-0.11668214  0.01237048  1.0108444  -1.        ],[-1.66666685e-01 -5.64033836e-08  9.24610590e-01],1,1,[0.25 0.25 0.05]
6,"[-0.21841063 -0.05405363  0.          0.          0.          0.
 -1.        ]",[-0.11932054  0.01184039  1.01101442 -1.        ],[-1.66666689e-01 -6.67018600e-08  9.24698458e-01],1,1,[0.25 0.25 0.05]
7,"[-0.21827788 -0.05458725  0.          0.          0.          0.
 -1.        ]",[-0.12201098  0.01128822  1.01114726 -1.        ],[-1.66666692e-01 -7.68897654e-08  9.24741717e-01],1,1,[0.25 0.25 0.05]
8,"[-0.21813845 -0.0551418   0.          0.          0.          0.
 -1.        ]",[-0.12474457  0.01071745  1.011249   -1.        ],[-1.66666696e-01 -8.70267276e-08  9.24763174e-01],1,1,[0.25 0.25 0.05]
9,"[-0.2179891  -0.05572926  0.          0.          0.          0.
 -1.        ]",[-0.12751228  0.0101311   1.01132577 -1.        ],[-1.66666699e-01 -9.71391330e-08  9.24773855e-01],1,1,[0.25 0.25 0.05]
10,"[-0.21782636 -0.05636201  0.          0.          0.          0.
 -1.        ]",[-0.13030566  0.00953153  1.01138328 -1.        ],[-1.66666702e-01 -1.07239492e-07  9.24779181e-01],1,1,[0.25 0.25 0.05]
11,"[-0.21764641 -0.05705294  0.          0.          0.          0.
 -1.        ]",[-0.13311711  0.00892042  1.0114266  -1.        ],[-1.66666706e-01 -1.17333889e-07  9.24781838e-01],1,1,[0.25 0.25 0.05]
12,"[-0.21744497 -0.05781595  0.          0.          0.          0.
 -1.        ]",[-0.13594015  0.00829875  1.01146001 -1.        ],[-1.66666709e-01 -1.27425321e-07  9.24783165e-01],1,1,[0.25 0.25 0.05]
13,"[-0.21721694 -0.05866688  0.          0.          0.          0.
 -1.        ]",[-0.13876936  0.00766688  1.01148697 -1.        ],[-1.66666713e-01 -1.37515275e-07  9.24783828e-01],1,1,[0.25 0.25 0.05]
14,"[-0.21695591 -0.05962493  0.          0.          0.          0.
 -1.        ]",[-0.14160043  0.00702456  1.01151021 -1.        ],[-1.66666716e-01 -1.47604493e-07  9.24784159e-01],1,1,[0.25 0.25 0.05]
15,"[-0.21665342 -0.06071489  0.          0.          0.          0.
 -1.        ]",[-0.14442991  0.00637098  1.01153173 -1.        ],[-1.66666719e-01 -1.57693343e-07  9.24784324e-01],1,1,[0.25 0.25 0.05]
16,"[-0.21629755 -0.06197073  0.          0.          0.          0.
 -1.        ]",[-0.14725514  0.00570482  1.01155294 -1.        ],[-1.66666723e-01 -1.67782009e-07  9.24784407e-01],1,1,[0.25 0.25 0.05]
17,"[-0.21587065 -0.06344181  0.          0.          0.          0.
 -1.        ]",[-0.15007402  0.00502411  1.01157474 -1.        ],[-1.66666726e-01 -1.77870583e-07  9.24784448e-01],1,1,[0.25 0.25 0.05]
18,"[-0.21534478 -0.0652045   0.          0.          0.          0.
 -1.        ]",[-0.15288477  0.00432617  1.01159761 -1.        ],[-1.66666729e-01 -1.87959112e-07  9.24784469e-01],1,1,[0.25 0.25 0.05]
19,"[-0.21467214 -0.067386    0.          0.          0.          0.
 -1.        ]",[-0.15568561  0.00360723  1.01162171 -1.        ],[-1.66666733e-01 -1.98047618e-07  9.24784479e-01],1,1,[0.25 0.25 0.05]
20,"[-0.21376194 -0.0702199   0.          0.          0.          0.
 -1.        ]",[-0.15847436  0.00286175  1.01164688 -1.        ],[-1.66666736e-01 -2.08136112e-07  9.24784484e-01],1,1,[0.25 0.25 0.05]
21,"[-0.212413   -0.07420052  0.          0.          0.          0.
 -1.        ]",[-0.16124748  0.00208065  1.01167268 -1.        ],[-1.66666739e-01 -2.18224600e-07  9.24784487e-01],1,1,[0.25 0.25 0.05]
22,"[-0.21005014 -0.080647    0.          0.          0.          0.
 -1.        ]",[-0.16399742  0.00124612  1.01169814 -1.        ],[-1.66666743e-01 -2.28313086e-07  9.24784488e-01],1,1,[0.25 0.25 0.05]
23,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65413761e-01  7.84897259e-04  1.01081837e+00 -1.00000000e+00],[-1.66666746e-01 -2.38401570e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
24,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65616799e-01  5.71063221e-04  1.00912258e+00 -1.00000000e+00],[-1.66666749e-01 -2.48490054e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
25,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65587376e-01  4.01533209e-04  1.00725486e+00 -1.00000000e+00],[-1.66666753e-01 -2.58578537e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
26,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65519117e-01  2.69632204e-04  1.00534556e+00 -1.00000000e+00],[-1.66666756e-01 -2.68667020e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
27,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65453948e-01  1.73054032e-04  1.00342021e+00 -1.00000000e+00],[-1.66666760e-01 -2.78755503e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
28,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65399511e-01  9.22767092e-05  1.00148482e+00 -1.00000000e+00],[-1.66666763e-01 -2.88843986e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
29,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65356541e-01  1.35823568e-05  9.99541245e-01 -1.00000000e+00],[-1.66666766e-01 -2.98932468e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
30,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65323983e-01 -6.46201610e-05  9.97590662e-01 -1.00000000e+00],[-1.66666770e-01 -3.09020951e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
31,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65300241e-01 -1.43286093e-04  9.95634225e-01 -1.00000000e+00],[-1.66666773e-01 -3.19109434e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
32,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65283609e-01 -2.23501753e-04  9.93673071e-01 -1.00000000e+00],[-1.66666776e-01 -3.29197917e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
33,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65272434e-01 -3.06036941e-04  9.91708273e-01 -1.00000000e+00],[-1.66666780e-01 -3.39286400e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
34,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65265205e-01 -3.91331531e-04  9.89740807e-01 -1.00000000e+00],[-1.66666783e-01 -3.49374882e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
35,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65260601e-01 -4.79666691e-04  9.87771517e-01 -1.00000000e+00],[-1.66666786e-01 -3.59463365e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
36,[ 0.    0.   -0.15  0.    0.    0.   -1.  ],[-1.65257508e-01 -5.70852108e-04  9.85801114e-01 -1.00000000e+00],[-1.66666790e-01 -3.69551848e-07  9.24784489e-01],1,1,[0.25 0.25 0.05]
