step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.2249963   0.00129021  0.          0.          0.          0.
 -1.        ]",[-1.05630386e-01 -6.09149803e-04  1.01371655e+00 -1.00000000e+00],[1.37666250e-07 1.37666250e-07 9.17743151e-01],1,4,[0.25 0.25 0.05]
1,"[ 0.22499626  0.00129751  0.          0.          0.          0.
 -1.        ]",[-1.03465310e-01 -6.09899407e-04  1.01338543e+00 -1.00000000e+00],[5.47734617e-08 5.47734617e-08 9.21384545e-01],1,4,[0.25 0.25 0.05]
2,"[ 0.22499609  0.00132629  0.          0.          0.          0.
 -1.        ]",[-1.01089864e-01 -6.17839858e-04  1.01301419e+00 -1.00000000e+00],[9.67339441e-09 9.67339441e-09 9.23176832e-01],1,4,[0.25 0.25 0.05]
3,"[ 0.2249958   0.00137513  0.          0.          0.          0.
 -1.        ]",[-9.86223323e-02 -6.28837190e-04  1.01266660e+00 -1.00000000e+00],[-1.45391982e-08 -1.45391982e-08  9.24039352e-01],1,4,[0.25 0.25 0.05]
4,"[ 0.22499543  0.00143462  0.          0.          0.          0.
 -1.        ]",[-9.60834323e-02 -6.41033764e-04  1.01236095e+00 -1.00000000e+00],[-2.61218553e-08 -2.61218553e-08  9.24429096e-01],1,4,[0.25 0.25 0.05]
5,"[ 0.22499499  0.00150108  0.          0.          0.          0.
 -1.        ]",[-9.34779131e-02 -6.53840057e-04  1.01210093e+00 -1.00000000e+00],[-3.38018314e-08 -3.38018314e-08  9.24610590e-01],1,4,[0.25 0.25 0.05]
6,"[ 0.2249945   0.00157375  0.          0.          0.          0.
 -1.        ]",[-9.08111335e-02 -6.67031194e-04  1.01188435e+00 -1.00000000e+00],[-4.12550130e-08 -4.12550130e-08  9.24698458e-01],1,4,[0.25 0.25 0.05]
7,"[ 0.22499393  0.00165264  0.          0.          0.          0.
 -1.        ]",[-8.80903460e-02 -6.80489741e-04  1.01170642e+00 -1.00000000e+00],[-4.86289715e-08 -4.86289715e-08  9.24741717e-01],1,4,[0.25 0.25 0.05]
8,"[ 0.22499329  0.00173805  0.          0.          0.          0.
 -1.        ]",[-8.53239750e-02 -6.94147166e-04  1.01156120e+00 -1.00000000e+00],[-5.59660604e-08 -5.59660604e-08  9.24763174e-01],1,4,[0.25 0.25 0.05]
9,"[ 0.22499255  0.00183041  0.          0.          0.          0.
 -1.        ]",[-8.25207303e-02 -7.07953532e-04  1.01144247e+00 -1.00000000e+00],[-6.32853751e-08 -6.32853751e-08  9.24773855e-01],4,4,[0.25 0.25 0.05]
10,"[ 0.22499172  0.00193023  0.          0.          0.          0.
 -1.        ]",[-7.96889411e-02 -7.21863073e-04  1.01134422e+00 -1.00000000e+00],[-7.05959708e-08 -7.05959708e-08  9.24779181e-01],4,4,[0.25 0.25 0.05]
11,"[ 0.22499077  0.00203808  0.          0.          0.          0.
 -1.        ]",[-7.68361277e-02 -7.35846101e-04  1.01126104e+00 -1.00000000e+00],[-7.79022508e-08 -7.79022508e-08  9.24781838e-01],4,4,[0.25 0.25 0.05]
12,"[ 0.22498968  0.00215469  0.          0.          0.          0.
 -1.        ]",[-7.39687674e-02 -7.49926462e-04  1.01118823e+00 -1.00000000e+00],[-8.52063851e-08 -8.52063851e-08  9.24783165e-01],4,4,[0.25 0.25 0.05]
13,"[ 0.22498844  0.00228103  0.          0.          0.          0.
 -1.        ]",[-7.10922059e-02 -7.64102272e-04  1.01112194e+00 -1.00000000e+00],[-9.25094502e-08 -9.25094502e-08  9.24783828e-01],4,4,[0.25 0.25 0.05]
14,"[ 0.22498701  0.00241817  0.          0.          0.          0.
 -1.        ]",[-6.82106731e-02 -7.78396939e-04  1.01105908e+00 -1.00000000e+00],[-9.98119817e-08 -9.98119817e-08  9.24784159e-01],4,4,[0.25 0.25 0.05]
15,"[ 0.22498535  0.00256746  0.          0.          0.          0.
 -1.        ]",[-6.53273681e-02 -7.92935055e-04  1.01099735e+00 -1.00000000e+00],[-1.07114247e-07 -1.07114247e-07  9.24784324e-01],4,4,[0.25 0.25 0.05]
16,"[ 0.22498343  0.00273082  0.          0.          0.          0.
 -1.        ]",[-6.24445847e-02 -8.07723655e-04  1.01093507e+00 -1.00000000e+00],[-1.14416379e-07 -1.14416379e-07  9.24784407e-01],4,4,[0.25 0.25 0.05]
