step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.13498542  0.18001093  0.          0.          0.          0.
 -1.        ]",[-0.10898577  0.02126467  0.99736065 -1.        ],[7.37396969e-08 1.66666790e-01 9.17743142e-01],1,5,[0.25 0.25 0.05]
1,"[ 0.13494791  0.18003906  0.          0.          0.          0.
 -1.        ]",[-0.10768721  0.02277057  0.99717668 -1.        ],[2.93389284e-08 1.66666716e-01 9.21384541e-01],1,5,[0.25 0.25 0.05]
2,"[ 0.13481176  0.18014103  0.          0.          0.          0.
 -1.        ]",[-0.10626159  0.02439827  0.99696994 -1.        ],[5.18148537e-09 1.66666675e-01 9.23176829e-01],1,5,[0.25 0.25 0.05]
3,"[ 0.13464316  0.18026708  0.          0.          0.          0.
 -1.        ]",[-0.10478935  0.02613096  0.99677296 -1.        ],[-7.78776985e-09  1.66666654e-01  9.24039351e-01],1,5,[0.25 0.25 0.05]
4,"[ 0.1344964  0.1803766  0.         0.         0.         0.
 -1.       ]",[-0.10328181  0.02797283  0.99659704 -1.        ],[-1.44111596e-08  1.66666643e-01  9.24429096e-01],1,5,[0.25 0.25 0.05]
5,"[ 0.13438418  0.18046022  0.          0.          0.          0.
 -1.        ]",[-0.10174163  0.02992213  0.9964443  -1.        ],[-1.98369674e-08  1.66666634e-01  9.24610589e-01],1,5,[0.25 0.25 0.05]
6,"[ 0.13430894  0.18051623  0.          0.          0.          0.
 -1.        ]",[-0.10017191  0.03196972  0.99631324 -1.        ],[-2.51303878e-08  1.66666625e-01  9.24698458e-01],1,5,[0.25 0.25 0.05]
7,"[ 0.13426903  0.18054591  0.          0.          0.          0.
 -1.        ]",[-0.09857681  0.03410185  0.99620084 -1.        ],[-3.03676443e-08  1.66666616e-01  9.24741717e-01],1,5,[0.25 0.25 0.05]
8,"[ 0.13426073  0.18055209  0.          0.          0.          0.
 -1.        ]",[-0.09696097  0.03630315  0.99610355 -1.        ],[-3.55787149e-08  1.66666607e-01  9.24763174e-01],1,5,[0.25 0.25 0.05]
9,"[ 0.13427952  0.18053811  0.          0.          0.          0.
 -1.        ]",[-0.09532896  0.0385582   0.99601783 -1.        ],[-4.07771618e-08  1.66666599e-01  9.24773855e-01],1,5,[0.25 0.25 0.05]
