step,action,eef_pos,obj_pos,eef_abstract_state,obj_abstract_state,grid_half_size
0,"[ 0.10906557  0.19679863  0.          0.          0.          0.
 -1.        ]",[-9.18829131e-02  8.38863757e-04  1.02329334e+00 -1.00000000e+00],[7.37396969e-08 1.66666790e-01 9.17743142e-01],1,5,[0.25 0.25 0.05]
1,"[ 0.10904863  0.19680802  0.          0.          0.          0.
 -1.        ]",[-0.09085584  0.00255532  1.0231134  -1.        ],[2.93389284e-08 1.66666716e-01 9.21384541e-01],1,5,[0.25 0.25 0.05]
2,"[ 0.10897886  0.19684666  0.          0.          0.          0.
 -1.        ]",[-0.08972823  0.00442256  1.02291328 -1.        ],[5.18148537e-09 1.66666675e-01 9.23176829e-01],1,5,[0.25 0.25 0.05]
3,"[ 0.10889167  0.19689491  0.          0.          0.          0.
 -1.        ]",[-0.0885604   0.006408    1.02272106 -1.        ],[-7.78776985e-09  1.66666654e-01  9.24039351e-01],1,5,[0.25 0.25 0.05]
4,"[ 0.10882598  0.19693122  0.          0.          0.          0.
 -1.        ]",[-0.08737317  0.00850777  1.02254104 -1.        ],[-1.44111596e-08  1.66666643e-01  9.24429096e-01],1,5,[0.25 0.25 0.05]
5,"[ 0.10880034  0.19694539  0.          0.          0.          0.
 -1.        ]",[-0.08616669  0.01071436  1.02237689 -1.        ],[-1.98369674e-08  1.66666634e-01  9.24610589e-01],1,5,[0.25 0.25 0.05]
6,"[ 0.10881246  0.19693869  0.          0.          0.          0.
 -1.        ]",[-0.08494056  0.01301431  1.02222913 -1.        ],[-2.51303878e-08  1.66666625e-01  9.24698458e-01],1,5,[0.25 0.25 0.05]
7,"[ 0.10885629  0.19691447  0.          0.          0.          0.
 -1.        ]",[-0.08369559  0.01539121  1.02209663 -1.        ],[-3.03676443e-08  1.66666616e-01  9.24741717e-01],1,5,[0.25 0.25 0.05]
8,"[ 0.10892507  0.19687643  0.          0.          0.          0.
 -1.        ]",[-0.0824335   0.01782863  1.02197749 -1.        ],[-3.55787149e-08  1.66666607e-01  9.24763174e-01],4,5,[0.25 0.25 0.05]
9,"[ 0.10901259  0.19682798  0.          0.          0.          0.
 -1.        ]",[-0.08115647  0.02031129  1.02186951 -1.        ],[-4.07771618e-08  1.66666599e-01  9.24773855e-01],4,5,[0.25 0.25 0.05]
